rep,id,L,m,e,alpha,k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,47487,-3.87893,542.248,518776,14.7653,False,69.0|162,84
1,8|84|cc|2|1|162,47487,-3.87898,542.248,518776,14.7653,False,69.0|162,84
1,8|84|cc|3|1|162,47487,-3.87893,542.248,518776,14.7653,False,69.0|162,84
1,8|84|cc|4|1|162,47487,-3.87894,542.248,518776,14.7653,False,69.0|162,84
1,8|84|cc|5|1|162,47487,-3.87901,542.248,518776,14.7653,False,69.0|162,84
1,8|84|cc|6|1|162,47487,-3.87896,542.248,518776,14.7653,False,69.0|162,84
1,8|84|cc|7|1|162,47487,-3.87899,542.248,518776,14.7653,False,69.0|162,84
1,8|84|cc|8|1|162,47487,-3.87896,542.248,518776,14.7653,False,69.0|162,84
1,8|84|sample|10|162,47487,13.4951,542.469,518776,14.7653,True,32.0|162,84
1,8|84|sample|11|162,47487,8.34114,542.499,518776,14.7653,True,22.0|162,84
1,8|84|sample|12|162,47487,8.34117,542.499,518776,14.7653,True,22.0|162,84
1,8|84|sample|3|162,47487,8.60169,542.481,518776,14.7653,True,55.0|162,84
1,8|84|sample|4|162,47487,8.60175,542.481,518776,14.7653,True,55.0|162,84
1,8|84|sample|5|162,47487,8.60175,542.481,518776,14.7653,True,55.0|162,84
1,8|84|sample|6|162,47487,8.60171,542.481,518776,14.7653,True,55.0|162,84
1,8|84|sample|7|162,47487,13.495,542.469,518776,14.7653,True,32.0|162,84
1,8|84|sample|8|162,47487,13.4951,542.469,518776,14.7653,True,32.0|162,84
1,8|84|sample|9|162,47487,13.4951,542.469,518776,14.7653,True,32.0|162,84
1,8|84|vc|1|2|162,47487,-3.87902,542.248,518776,14.7653,False,69.0|162,84
1,8|84|vc|2|2|162,47487,-3.87893,542.248,518776,14.7653,False,69.0|162,84
1,8|84|vc|3|2|162,47487,-3.87892,542.248,518776,14.7653,False,69.0|162,84
1,8|84|vc|4|2|162,47487,-3.87893,542.248,518776,14.7653,False,69.0|162,84
1,8|84|vc|5|2|162,47487,-3.87897,542.248,518776,14.7653,False,69.0|162,84
1,8|84|vc|6|2|162,47487,-3.87894,542.248,518776,14.7653,False,69.0|162,84
1,8|84|vc|7|2|162,47487,-3.87896,542.248,518776,14.7653,False,69.0|162,84
1,8|84|vc|8|2|162,47487,-3.87893,542.248,518776,14.7653,False,69.0|162,84
1,8|719|cc|1|1|274,47487,-3.7836,542.463,518776,14.7657,False,69.0|274,719
1,8|719|cc|2|1|274,47487,-3.78359,542.463,518776,14.7657,False,69.0|274,719
1,8|719|cc|3|1|274,47487,-3.78359,542.463,518776,14.7657,False,69.0|274,719
1,8|719|cc|4|1|274,47487,-3.78359,542.463,518776,14.7657,False,69.0|274,719
1,8|719|cc|5|1|274,47487,-3.78364,542.463,518776,14.7657,False,69.0|274,719
1,8|719|cc|6|1|274,47487,-3.78359,542.463,518776,14.7657,False,69.0|274,719
1,8|719|cc|7|1|274,47487,-3.7836,542.463,518776,14.7657,False,69.0|274,719
1,8|719|cc|8|1|274,47487,-3.78358,542.463,518776,14.7657,False,69.0|274,719
1,8|719|sample|10|274,47487,4.94111,542.611,518776,14.7657,True,32.0|274,719
1,8|719|sample|11|274,47487,10.3705,542.362,518776,14.7657,True,22.0|274,719
1,8|719|sample|12|274,47487,10.3705,542.362,518776,14.7657,True,22.0|274,719
1,8|719|sample|3|274,47487,7.42025,542.495,518776,14.7657,True,55.0|274,719
1,8|719|sample|4|274,47487,7.42031,542.495,518776,14.7657,True,55.0|274,719
1,8|719|sample|5|274,47487,7.42025,542.495,518776,14.7657,True,55.0|274,719
1,8|719|sample|6|274,47487,7.42023,542.495,518776,14.7657,True,55.0|274,719
1,8|719|sample|7|274,47487,4.94122,542.611,518776,14.7657,True,32.0|274,719
1,8|719|sample|8|274,47487,4.94115,542.611,518776,14.7657,True,32.0|274,719
1,8|719|sample|9|274,47487,4.94115,542.611,518776,14.7657,True,32.0|274,719
1,8|719|vc|1|2|274,47487,-3.78358,542.463,518776,14.7657,False,69.0|274,719
1,8|719|vc|2|2|274,47487,-3.78363,542.463,518776,14.7657,False,69.0|274,719
1,8|719|vc|3|2|274,47487,-3.78359,542.463,518776,14.7657,False,69.0|274,719
1,8|719|vc|4|2|274,47487,-3.78359,542.463,518776,14.7657,False,69.0|274,719
1,8|719|vc|5|2|274,47487,-3.78362,542.463,518776,14.7657,False,69.0|274,719
1,8|719|vc|6|2|274,47487,-3.78357,542.463,518776,14.7657,False,69.0|274,719
1,8|719|vc|7|2|274,47487,-3.78362,542.463,518776,14.7657,False,69.0|274,719
1,8|719|vc|8|2|274,47487,-3.78356,542.463,518776,14.7657,False,69.0|274,719
1,8|488|cc|1|1|322,47487,-2.94865,542.485,518776,14.7654,False,69.0|322,488
1,8|488|cc|2|1|322,47487,-2.94868,542.485,518776,14.7654,False,69.0|322,488
1,8|488|cc|3|1|322,47487,-2.9486,542.485,518776,14.7654,False,69.0|322,488
1,8|488|cc|4|1|322,47487,-2.94865,542.485,518776,14.7654,False,69.0|322,488
1,8|488|cc|5|1|322,47487,-2.94857,542.485,518776,14.7654,False,69.0|322,488
1,8|488|cc|6|1|322,47487,-2.94863,542.485,518776,14.7654,False,69.0|322,488
1,8|488|cc|7|1|322,47487,-2.94863,542.485,518776,14.7654,False,69.0|322,488
1,8|488|cc|8|1|322,47487,-2.94861,542.485,518776,14.7654,False,69.0|322,488
1,8|488|sample|10|322,47487,15.3575,542.337,518776,14.7654,True,32.0|322,488
1,8|488|sample|11|322,47487,3.58289,542.506,518776,14.7654,True,22.0|322,488
1,8|488|sample|12|322,47487,3.58291,542.506,518776,14.7654,True,22.0|322,488
1,8|488|sample|3|322,47487,5.6464,542.499,518776,14.7654,True,55.0|322,488
1,8|488|sample|4|322,47487,5.64639,542.499,518776,14.7654,True,55.0|322,488
1,8|488|sample|5|322,47487,5.64642,542.499,518776,14.7654,True,55.0|322,488
1,8|488|sample|6|322,47487,5.64633,542.499,518776,14.7654,True,55.0|322,488
1,8|488|sample|7|322,47487,15.3575,542.337,518776,14.7654,True,32.0|322,488
1,8|488|sample|8|322,47487,15.3575,542.337,518776,14.7654,True,32.0|322,488
1,8|488|sample|9|322,47487,15.3575,542.337,518776,14.7654,True,32.0|322,488
1,8|488|vc|1|2|322,47487,-2.94863,542.485,518776,14.7654,False,69.0|322,488
1,8|488|vc|2|2|322,47487,-2.94863,542.485,518776,14.7654,False,69.0|322,488
1,8|488|vc|3|2|322,47487,-2.94864,542.485,518776,14.7654,False,69.0|322,488
1,8|488|vc|4|2|322,47487,-2.94866,542.485,518776,14.7654,False,69.0|322,488
1,8|488|vc|5|2|322,47487,-2.94861,542.485,518776,14.7654,False,69.0|322,488
1,8|488|vc|6|2|322,47487,-2.94862,542.485,518776,14.7654,False,69.0|322,488
