id,eta_U_offset_SAEM,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_U_offset_mode,eta_L_mode,eta_m_mode,eta_e_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
9|411|sample|4|274,0.0213945,0.0231265,-0.0373646,2.20306e-07,0,0,-1.47388e-05,-0.000663071,-0.0481497,-4.90242e-11,0,0,True,70.0|274,411
9|411|sample|3|274,-0.0106145,0.00952235,0.201607,-2.26686e-07,0,0,6.70698e-05,-0.0010251,0.226322,1.56358e-10,0,0,True,70.0|274,411
9|411|sample|5|274,-0.0129321,-0.121801,-0.158999,2.36752e-08,0,0,7.80981e-06,4.75032e-05,-0.144325,-6.28163e-11,0,0,True,70.0|274,411
9|411|sample|6|274,0.0299342,0.0319779,-0.180852,2.92074e-07,0,0,-5.22544e-05,0.000306464,-0.173405,-5.93876e-11,0,0,True,70.0|274,411
9|411|sample|8|274,0.00338789,-0.0536674,0.089489,-8.45196e-08,0,0,4.43626e-05,-0.00116827,0.0888796,5.39422e-11,0,0,True,70.0|274,411
9|411|sample|7|274,-0.0224707,0.0340238,0.127672,2.62066e-07,0,0,4.73812e-05,-0.00100661,0.130341,7.65694e-11,0,0,True,70.0|274,411
9|411|sample|9|274,0.00388186,-0.00776744,-0.0866451,-3.27517e-07,0,0,1.26019e-05,0.000122787,-0.0738882,-3.26115e-11,0,0,True,70.0|274,411
9|411|sample|10|274,0.021771,0.0905664,-0.186117,-2.56381e-08,0,0,-1.90445e-05,0.000115922,-0.173276,-8.04724e-11,0,0,True,70.0|274,411
9|411|sample|12|274,0.0111178,-0.0425329,0.125772,-1.7668e-07,0,0,6.44591e-05,-0.0011016,0.109321,7.53776e-11,0,0,True,70.0|274,411
9|411|sample|11|274,0.0249302,0.0240021,0.0814542,-4.44195e-08,0,0,4.00905e-05,-0.00094436,0.0779887,5.87648e-11,0,0,True,70.0|274,411
9|411|cc|1|1|274,0.0144797,0.0115407,-0.0073715,1.64021e-07,0,0,-7.57803e-08,1.05689e-07,8.14382e-08,-2.63678e-12,0,0,False,69.0|274,411
9|411|cc|2|1|274,0.0109097,-0.0182291,0.000399114,3.74019e-07,0,0,2.74458e-07,-2.77227e-07,-3.65233e-08,-2.07567e-12,0,0,False,69.0|274,411
9|411|cc|3|1|274,-0.00853853,-0.00258741,0.00327623,3.34675e-07,0,0,-7.2109e-08,2.73403e-07,1.23206e-07,-5.93303e-13,0,0,False,69.0|274,411
9|411|cc|4|1|274,-0.00520135,0.0231574,-0.0172269,2.28412e-07,0,0,3.18788e-08,-6.698e-08,-1.84077e-07,2.57927e-12,0,0,False,69.0|274,411
9|411|cc|5|1|274,0.000924962,0.0426166,0.0229363,-7.95242e-08,0,0,8.77378e-08,3.99943e-07,1.75737e-08,-4.11893e-12,0,0,False,69.0|274,411
9|411|cc|6|1|274,-0.0239291,-0.0318471,0.00411069,-2.96335e-08,0,0,-2.04599e-07,-2.59457e-07,-9.63816e-08,-1.52767e-12,0,0,False,69.0|274,411
9|411|cc|7|1|274,0.00169244,0.043966,-0.00568128,-4.10513e-07,0,0,-1.74115e-07,3.2308e-07,-4.00232e-08,-1.9007e-12,0,0,False,69.0|274,411
9|411|cc|8|1|274,0.00991683,-0.0724439,-0.00466639,2.4321e-07,0,0,-1.59699e-08,8.06447e-08,3.29071e-08,1.53211e-13,0,0,False,69.0|274,411
9|411|vc|1|2|274,0.00129729,0.0236502,-0.00478766,3.71308e-07,0,0,-0.000143322,5.75433e-08,-3.92755e-08,2.0175e-12,0,0,False,69.0|274,411
9|411|vc|2|2|274,0.00133709,-0.0148572,-0.00505848,-2.56595e-07,0,0,0.000143596,-7.05564e-08,-1.2192e-07,-1.46194e-12,0,0,False,69.0|274,411
9|411|vc|3|2|274,-0.0129724,-0.0137685,-0.0137231,1.9619e-07,0,0,-2.82294e-05,-3.21359e-07,-6.13359e-08,-5.71321e-13,0,0,False,69.0|274,411
9|411|vc|4|2|274,-0.0291373,-0.0280788,0.0135729,-2.39379e-07,0,0,0.000101234,-3.86306e-08,4.47124e-08,-2.11431e-12,0,0,False,69.0|274,411
9|411|vc|5|2|274,0.000994818,0.153081,0.00416166,8.04148e-08,0,0,-8.53717e-06,-4.89146e-08,1.76188e-07,1.25655e-12,0,0,False,69.0|274,411
9|411|vc|6|2|274,0.00769707,0.0581746,-0.00153724,-3.57546e-07,0,0,0.000131709,1.93214e-07,7.39874e-08,1.12998e-12,0,0,False,69.0|274,411
9|411|vc|7|2|274,0.00549566,0.0262676,0.00330395,3.2453e-07,0,0,0.000228016,4.48462e-08,4.60977e-08,1.76814e-12,0,0,False,69.0|274,411
9|411|vc|8|2|274,-0.00276455,-0.0689866,-0.0137836,1.87715e-07,0,0,8.99907e-06,2.83493e-07,7.79311e-08,-1.87095e-12,0,0,False,69.0|274,411
14|783|sample|3|71,0.0124368,-0.134246,-0.652151,2.17714e-07,0,0,-0.000954337,0.0015904,-0.649523,-1.21164e-10,0,0,True,6.0|71,783
14|783|sample|4|71,-0.0462964,0.228059,-0.644738,3.22646e-07,0,0,-0.000946839,0.00157828,-0.638039,-1.33662e-10,0,0,True,6.0|71,783
14|783|sample|5|71,0.0193474,-0.121362,-0.553886,-4.62234e-07,0,0,-0.0006977,0.00115407,-0.565481,-1.60927e-10,0,0,True,6.0|71,783
14|783|sample|6|71,0.0276527,0.0788408,-0.542372,-4.32147e-07,0,0,-0.000772396,0.00127357,-0.548803,-1.98826e-10,0,0,True,6.0|71,783
14|783|sample|7|71,0.0187419,-0.138323,0.458752,5.47926e-07,0,0,4.31562e-05,-0.00247124,0.430373,9.15881e-11,0,0,True,6.0|71,783
14|783|sample|8|71,-0.00770167,-0.0575443,0.396353,-9.43577e-08,0,0,3.54136e-05,-0.00266436,0.390604,6.78422e-11,0,0,True,6.0|71,783
14|783|sample|10|71,-0.0630163,0.140903,-0.645439,8.30808e-07,0,0,-0.00107078,0.0017814,-0.635152,-1.54647e-10,0,0,True,6.0|71,783
14|783|sample|9|71,-0.00416908,-0.0355802,-0.641148,-2.79922e-07,0,0,-0.00102521,0.00170644,-0.643404,-1.40118e-10,0,0,True,6.0|71,783
14|783|sample|12|71,0.0122836,0.0931975,0.510174,-1.0533e-07,0,0,0.000109825,-0.00353547,0.50151,1.5896e-10,0,0,True,6.0|71,783
14|783|sample|11|71,-0.0255157,0.112449,0.554673,1.18099e-07,0,0,8.7759e-05,-0.00349668,0.511862,1.63528e-10,0,0,True,6.0|71,783
14|783|cc|1|1|71,-0.00481663,0.0113549,-0.0139382,4.58108e-07,0,0,-6.29788e-08,4.03019e-07,-5.51374e-08,3.67528e-12,0,0,False,69.0|71,783
14|783|cc|2|1|71,-0.00639577,-0.0324903,0.0216797,7.25464e-07,0,0,3.6623e-07,2.16122e-07,-4.66903e-08,-1.7446e-12,0,0,False,69.0|71,783
14|783|cc|3|1|71,0.00126685,-0.11744,-0.00809477,2.69864e-07,0,0,-7.24143e-08,-1.73031e-07,2.79707e-08,9.78995e-13,0,0,False,69.0|71,783
14|783|cc|4|1|71,-0.0104258,-0.104688,-0.0197739,4.21315e-07,0,0,7.23988e-08,7.93648e-10,4.81843e-08,-3.50231e-12,0,0,False,69.0|71,783
14|783|cc|5|1|71,0.0106741,-0.0358528,-0.00395023,1.46717e-07,0,0,8.96114e-10,-1.99574e-07,-8.9217e-08,2.07789e-12,0,0,False,69.0|71,783
14|783|cc|6|1|71,-0.0169722,-0.079144,-0.00309605,-1.90882e-08,0,0,1.00256e-07,1.39529e-07,-5.25239e-08,-4.40026e-12,0,0,False,69.0|71,783
14|783|cc|7|1|71,0.0183674,-0.0832887,-0.0239333,-2.8317e-08,0,0,1.08829e-07,-1.595e-07,-9.41552e-08,7.83817e-13,0,0,False,69.0|71,783
14|783|cc|8|1|71,0.013983,0.0071214,-0.0040886,4.08163e-07,0,0,-3.09882e-08,2.46505e-07,1.73018e-08,1.34559e-12,0,0,False,69.0|71,783
14|783|vc|1|2|71,-0.00140585,-0.0242697,-0.0101622,3.94952e-07,0,0,-0.000252258,2.6534e-07,3.98625e-10,3.93197e-12,0,0,False,69.0|71,783
14|783|vc|2|2|71,-0.00119325,-0.0356489,0.015063,1.69666e-07,0,0,-2.48041e-05,4.87645e-07,-1.32044e-07,6.16174e-13,0,0,False,69.0|71,783
14|783|vc|3|2|71,0.0224123,0.0429265,-0.0167602,5.54756e-07,0,0,4.29313e-05,5.20597e-08,-1.31104e-07,-3.84048e-12,0,0,False,69.0|71,783
14|783|vc|4|2|71,-0.00201198,-0.154143,-0.00993714,1.07458e-07,0,0,1.59475e-05,5.30606e-08,1.73234e-07,1.84985e-12,0,0,False,69.0|71,783
14|783|vc|5|2|71,-0.0119225,-0.0239167,2.62244e-05,-4.4974e-07,0,0,0.000191122,1.65637e-07,-2.06786e-08,2.36255e-13,0,0,False,69.0|71,783
14|783|vc|6|2|71,0.0150264,0.0201954,0.037866,4.35827e-07,0,0,0.000147203,-1.04587e-07,-3.61649e-08,1.8292e-12,0,0,False,69.0|71,783
14|783|vc|7|2|71,0.011508,0.121648,0.0166613,2.32741e-07,0,0,9.19279e-05,7.67482e-08,8.63161e-08,-2.28262e-12,0,0,False,69.0|71,783
14|783|vc|8|2|71,0.00751567,-0.0218976,0.00283429,-4.15259e-07,0,0,0.00015525,1.58509e-07,-5.58106e-08,1.71418e-12,0,0,False,69.0|71,783
14|491|sample|10|99,-0.0397165,-0.0889091,0.333073,1.87247e-08,0,0,0.000105629,-0.00228429,0.334504,1.38537e-10,0,0,True,6.0|99,491
14|491|sample|9|99,0.0193901,-0.237833,0.320656,-2.77282e-07,0,0,0.000146456,-0.00228758,0.336538,1.37893e-10,0,0,True,6.0|99,491
14|491|sample|12|99,-0.00466352,-0.0524621,0.271549,7.0116e-09,0,0,7.70421e-05,-0.00141699,0.233757,1.11936e-10,0,0,True,6.0|99,491
14|491|sample|11|99,-0.0269685,-0.0422523,0.198353,-9.60503e-08,0,0,7.77403e-05,-0.00108319,0.194191,8.6418e-11,0,0,True,6.0|99,491
14|491|sample|4|99,-0.00903621,0.0414603,0.157443,-4.9747e-07,0,0,4.70981e-05,-0.00119337,0.172142,1.17488e-11,0,0,True,44.0|99,491
14|491|sample|3|99,0.026683,-0.07533,0.14451,7.36522e-07,0,0,7.17071e-06,-0.00110557,0.131727,-2.7327e-11,0,0,True,44.0|99,491
14|491|sample|6|99,0.0125707,-0.0789701,-0.133302,-2.02538e-07,0,0,3.66762e-05,0.000238507,-0.154687,-2.27742e-11,0,0,True,44.0|99,491
14|491|sample|5|99,0.0228678,0.054344,-0.120559,-6.07617e-07,0,0,5.54216e-05,0.000190149,-0.124009,-1.52367e-12,0,0,True,44.0|99,491
14|491|sample|7|99,0.0265304,0.0501134,0.00456864,4.57246e-08,0,0,9.81375e-05,-0.0028521,-0.00171565,3.85372e-11,0,0,True,63.0|99,491
14|491|sample|8|99,-0.0134813,0.0138111,-0.0018749,-6.84366e-08,0,0,5.51867e-05,-0.00282971,0.00528382,2.21858e-11,0,0,True,63.0|99,491
14|491|cc|1|1|99,-0.00309535,-0.00481533,-0.00443852,2.06321e-07,0,0,1.03395e-07,6.25165e-07,-5.9858e-08,-4.69513e-13,0,0,False,69.0|99,491
14|491|cc|2|1|99,-0.0129009,-0.00939514,0.000900965,-3.93753e-08,0,0,4.44272e-08,1.34315e-07,-2.00757e-07,8.91065e-13,0,0,False,69.0|99,491
14|491|cc|3|1|99,-0.00798005,-0.0277807,0.0139853,5.64239e-08,0,0,-1.79174e-11,4.60063e-07,-1.37267e-07,1.00753e-12,0,0,False,69.0|99,491
14|491|cc|4|1|99,0.0305697,-0.0346521,0.010097,1.80322e-07,0,0,1.13941e-07,1.00365e-07,-4.22644e-08,-1.43946e-12,0,0,False,69.0|99,491
14|491|cc|5|1|99,-0.0285855,0.0376292,0.00717613,-1.23144e-07,0,0,1.44351e-07,-2.02262e-07,4.4184e-08,7.96863e-13,0,0,False,69.0|99,491
14|491|cc|6|1|99,0.00983322,0.0296214,-0.0143168,-2.07789e-07,0,0,-6.55363e-08,-1.62412e-07,-4.33168e-08,2.35001e-12,0,0,False,69.0|99,491
14|491|cc|7|1|99,-0.0187931,-0.00441655,-0.00748958,-6.72493e-07,0,0,6.71464e-08,-1.66305e-07,2.98489e-08,-2.16527e-12,0,0,False,69.0|99,491
14|491|cc|8|1|99,-0.00607744,0.00627756,-0.00362183,2.28213e-07,0,0,-6.89079e-08,-4.55824e-07,-9.36184e-08,1.86401e-12,0,0,False,69.0|99,491
14|491|vc|1|2|99,0.0249774,-0.0639045,0.0129031,-5.3507e-08,0,0,0.000244073,-6.4797e-07,-1.16425e-07,-3.86258e-12,0,0,False,69.0|99,491
14|491|vc|2|2|99,0.00409262,-0.0436168,0.0112676,-3.13343e-07,0,0,-0.000165903,2.57932e-07,1.83088e-08,1.57246e-12,0,0,False,69.0|99,491
14|491|vc|3|2|99,0.00130088,0.101765,0.0106134,-3.63859e-07,0,0,-6.89107e-05,-3.36685e-07,-3.45572e-07,8.95062e-13,0,0,False,69.0|99,491
14|491|vc|4|2|99,0.022606,-0.0151467,-0.00162621,2.53029e-07,0,0,1.75791e-05,-3.67323e-07,-1.78189e-07,-1.75515e-12,0,0,False,69.0|99,491
14|491|vc|5|2|99,-0.0123201,-0.000354686,-0.0218767,4.77394e-08,0,0,0.000210587,3.92871e-08,3.27057e-08,1.46971e-12,0,0,False,69.0|99,491
14|491|vc|6|2|99,0.00149898,-0.100625,0.00334021,5.13473e-08,0,0,-3.11389e-06,-2.83614e-07,-6.75914e-08,3.71425e-13,0,0,False,69.0|99,491
14|491|vc|7|2|99,0.00895477,0.00220906,0.0201106,2.35123e-08,0,0,0.000117061,7.9999e-08,1.80588e-08,1.81199e-12,0,0,False,69.0|99,491
14|491|vc|8|2|99,0.0191025,0.00549113,0.00348761,4.7509e-07,0,0,0.000240603,-3.22769e-07,-8.70956e-08,-9.13714e-14,0,0,False,69.0|99,491
14|433|sample|4|99,-0.00800117,0.0787521,0.251171,-9.52862e-07,0,0,0.000141833,-0.00228818,0.256238,1.39456e-10,0,0,True,6.0|99,433
14|433|sample|3|99,-0.000391594,0.0911949,0.330756,-7.94407e-08,0,0,0.000138562,-0.0028089,0.313558,1.44853e-10,0,0,True,6.0|99,433
14|433|sample|6|99,0.016753,0.15105,-0.632465,4.86987e-07,0,0,-0.000567789,0.000655629,-0.636945,-3.04298e-10,0,0,True,6.0|99,433
14|433|sample|5|99,-0.0312902,0.445648,-0.628218,-1.00413e-07,0,0,-0.000250062,0.000118746,-0.623059,-1.70896e-10,0,0,True,6.0|99,433
14|433|sample|8|99,-0.000322391,-0.0379234,0.370657,6.36429e-08,0,0,0.000101954,-0.00362822,0.396867,1.67781e-10,0,0,True,6.0|99,433
14|433|sample|7|99,0.00536595,-0.0904802,0.392611,5.65989e-08,0,0,0.00011184,-0.00361428,0.393041,1.73533e-10,0,0,True,6.0|99,433
14|433|sample|10|99,-0.00984612,0.06728,-0.127183,2.27159e-08,0,0,-2.80246e-05,-0.00186386,-0.117592,-1.05987e-10,0,0,True,6.0|99,433
