rep,id,eta_f,eta_h,eta_L_gap,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,0,0,-1.54605e-08,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,0,0,1.27927e-08,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,0,0,-1.52352e-08,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,0,0,-2.50576e-08,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,0,0,1.41376e-08,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,0,0,6.44156e-09,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,0,0,-2.19492e-08,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,0,0,1.28162e-08,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,0,0,8.57194e-09,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,0,0,-5.56263e-09,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,0,0,1.22157e-08,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,0,0,-2.06728e-09,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,0,0,-2.14409e-08,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,0,0,2.96973e-08,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,0,0,1.1752e-08,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,0,0,3.2536e-08,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,0,0,2.91862e-08,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,0,0,1.43056e-08,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,0,0,5.55835e-09,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,0,0,2.37612e-08,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,0,0,7.98349e-09,69.0|274,411
