id,f_SAEM,h_SAEM,s_SAEM,L_gap_SAEM,f_mode,h_mode,s_mode,L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,2.39601,0.927364,3.14117,-2.83619,2.2218,0.912505,3.02126,-2.83619,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,1.32551,0.927364,3.06121,-2.83619,1.37679,0.912505,3.18067,-2.83619,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,2.79226,0.927364,3.31947,-2.83619,2.36127,0.912505,2.97645,-2.83619,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,1.45486,0.927364,2.07031,-2.83619,1.42733,0.912505,2.087,-2.83619,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,1.31238,0.927364,2.55193,-2.83619,1.71215,0.912505,3.01927,-2.83619,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,2.27618,0.927364,3.7321,-2.83619,1.85439,0.912505,3.33473,-2.83619,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,1.3637,0.927364,2.22688,-2.83619,1.67141,0.912505,2.50367,-2.83619,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,4.80313,0.927364,4.53467,-2.83619,2.61917,0.912505,3.05984,-2.83619,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,1.6951,0.927364,3.10251,-2.83619,1.13784,0.912505,2.49991,-2.83619,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,1.82428,0.927364,3.07745,-2.83619,1.4214,0.912505,2.65037,-2.83619,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,2.00931,0.927365,6.28327,-3.0255,1,0.912505,1,-3.0255,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,2.22521,0.927365,4.68808,-3.0255,1,0.912505,1,-3.0255,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,2.32459,0.927365,6.42152,-3.0255,1,0.912505,1,-3.0255,69.0|274,411
