id,L_SAEM,m_SAEM,e_SAEM,s_SAEM,alpha_SAEM,k_SAEM,L_mode,m_mode,e_mode,s_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,647.441,2.44512,0.00746985,594.075,-0.0109935,2.89216e-08,645.139,2.44512,0.00578765,269.053,-0.0103461,2.73895e-08,False,69.0|162,84
8|84|cc|2|1|162,647.441,2.44512,0.00841835,503.941,-0.0109935,2.89216e-08,645.139,2.44512,0.00578765,269.053,-0.0103461,2.73895e-08,False,69.0|162,84
8|84|cc|3|1|162,647.441,2.44512,0.00833329,463.213,-0.0109935,2.89216e-08,645.139,2.44512,0.00578765,269.053,-0.0103461,2.73895e-08,False,69.0|162,84
8|84|cc|4|1|162,647.441,2.44512,0.00830624,741.148,-0.0109935,2.89216e-08,645.139,2.44512,0.00578765,269.053,-0.0103461,2.73895e-08,False,69.0|162,84
8|84|cc|5|1|162,647.441,2.44512,0.00864848,597.093,-0.0109935,2.89216e-08,645.139,2.44512,0.00578766,269.053,-0.0103461,2.73895e-08,False,69.0|162,84
8|84|cc|6|1|162,647.441,2.44512,0.00791404,457.551,-0.0109935,2.89216e-08,645.139,2.44512,0.00578766,269.053,-0.0103461,2.73895e-08,False,69.0|162,84
8|84|cc|7|1|162,647.441,2.44512,0.00817424,889.334,-0.0109935,2.89216e-08,645.139,2.44512,0.00578766,269.053,-0.0103461,2.73895e-08,False,69.0|162,84
8|84|cc|8|1|162,647.441,2.44512,0.00850406,548.188,-0.0109935,2.89216e-08,645.139,2.44512,0.00578765,269.053,-0.0103461,2.73895e-08,False,69.0|162,84
8|84|sample|10|162,647.441,0.788918,0.510444,4.11218,-0.0109935,2.89216e-08,645.139,0.788918,0.644024,3.11906,-0.0103461,2.73895e-08,True,32.0|162,84
8|84|sample|11|162,647.441,1.05033,0.722052,3.43631,-0.0109935,2.89216e-08,645.139,1.05033,0.758011,2.29186,-0.0103461,2.73895e-08,True,22.0|162,84
8|84|sample|12|162,647.441,1.05033,1.55456,2.00043,-0.0109935,2.89216e-08,645.139,1.05033,1.6405,1.6775,-0.0103461,2.73895e-08,True,22.0|162,84
8|84|sample|3|162,647.441,0.748868,0.417298,1.89978,-0.0109935,2.89216e-08,645.139,0.748868,0.463741,1.65465,-0.0103461,2.73895e-08,True,55.0|162,84
8|84|sample|4|162,647.441,0.748867,0.550159,1.80864,-0.0109935,2.89216e-08,645.139,0.748868,0.54342,1.61827,-0.0103461,2.73895e-08,True,55.0|162,84
8|84|sample|5|162,647.441,0.748868,1.35795,1.03931,-0.0109935,2.89216e-08,645.139,0.748868,1.36785,1.00323,-0.0103461,2.73895e-08,True,55.0|162,84
8|84|sample|6|162,647.441,0.748867,0.901597,1.14847,-0.0109935,2.89216e-08,645.139,0.748868,0.947802,1.05841,-0.0103461,2.73895e-08,True,55.0|162,84
8|84|sample|7|162,647.441,0.788918,0.539081,3.59558,-0.0109935,2.89216e-08,645.139,0.788918,0.476725,3.35097,-0.0103461,2.73895e-08,True,32.0|162,84
8|84|sample|8|162,647.441,0.788918,0.640534,3.29521,-0.0109935,2.89216e-08,645.139,0.788918,0.542958,3.21597,-0.0103461,2.73895e-08,True,32.0|162,84
8|84|sample|9|162,647.441,0.788918,0.427882,4.15793,-0.0109935,2.89216e-08,645.139,0.788918,0.507215,3.56816,-0.0103461,2.73895e-08,True,32.0|162,84
8|84|vc|1|2|162,647.441,2.44512,0.00757605,574.145,-0.0109935,2.89216e-08,645.139,2.44512,0.00578765,269.053,-0.0103461,2.73895e-08,False,69.0|162,84
8|84|vc|2|2|162,647.441,2.44512,0.00796306,747.874,-0.0109935,2.89216e-08,645.139,2.44512,0.00578765,269.054,-0.0103461,2.73895e-08,False,69.0|162,84
8|84|vc|3|2|162,647.441,2.44512,0.00896747,572.331,-0.0109935,2.89216e-08,645.139,2.44512,0.00578765,269.054,-0.0103461,2.73895e-08,False,69.0|162,84
8|84|vc|4|2|162,647.441,2.44512,0.00850287,557.559,-0.0109935,2.89216e-08,645.139,2.44512,0.00578765,269.053,-0.0103461,2.73895e-08,False,69.0|162,84
8|84|vc|5|2|162,647.441,2.44512,0.00823094,547.75,-0.0109935,2.89216e-08,645.139,2.44512,0.00578765,269.053,-0.0103461,2.73895e-08,False,69.0|162,84
8|84|vc|6|2|162,647.441,2.44512,0.00810002,464.837,-0.0109935,2.89216e-08,645.139,2.44512,0.00578766,269.053,-0.0103461,2.73895e-08,False,69.0|162,84
8|84|vc|7|2|162,647.441,2.44512,0.00803447,628.069,-0.0109935,2.89216e-08,645.139,2.44512,0.00578766,269.053,-0.0103461,2.73895e-08,False,69.0|162,84
