id,f_SAEM,h_SAEM,s_SAEM,L_gap_SAEM,f_mode,h_mode,s_mode,L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,2.6178,0.87931,3.38599,-3.03289,2.66827,0.879487,3.38599,-3.03289,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,1.526,0.87931,3.38599,-3.03289,1.53105,0.879487,3.38599,-3.03289,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,2.95184,0.87931,3.38599,-3.03289,2.89726,0.879487,3.38599,-3.03289,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,3.17916,0.87931,3.38599,-3.03289,3.15606,0.879487,3.38599,-3.03289,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,2.05755,0.87931,3.38599,-3.03289,2.0589,0.879487,3.38599,-3.03289,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,1.91814,0.87931,3.38599,-3.03289,1.91539,0.879487,3.38599,-3.03289,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,2.73124,0.87931,3.38599,-3.03289,2.71318,0.879487,3.38599,-3.03289,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,3.05686,0.87931,3.38599,-3.03289,3.08182,0.879487,3.38599,-3.03289,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,1.86378,0.87931,3.38599,-3.03289,1.86773,0.879487,3.38599,-3.03289,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,2.12499,0.87931,3.38599,-3.03289,2.10114,0.879487,3.38599,-3.03289,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,1.58281,0.878757,4.72359,-2.26227,0.999999,0.879666,4.72359,-2.26227,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,1.39023,0.878757,4.72359,-2.26227,0.999999,0.879666,4.72359,-2.26227,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,1.52703,0.878757,4.72359,-2.26227,1,0.879666,4.72359,-2.26227,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,1.82131,0.878757,4.72359,-2.26227,1,0.879666,4.72359,-2.26227,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,1.79409,0.878757,4.72359,-2.26227,1,0.879666,4.72359,-2.26227,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,1.30192,0.878757,4.72359,-2.26227,1,0.879666,4.72359,-2.26227,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,1.50905,0.878757,4.72359,-2.26227,1,0.879666,4.72359,-2.26227,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,1.46866,0.878757,4.72359,-2.26227,1.00187,0.879666,4.72359,-2.26227,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,1.7712,0.878757,4.72359,-2.26227,1,0.879666,4.72359,-2.26227,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,1.8298,0.878757,4.72359,-2.26227,1,0.879666,4.72359,-2.26227,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,1.67135,0.878757,4.72359,-2.26227,1,0.879666,4.72359,-2.26227,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,1.65383,0.878757,4.72359,-2.26227,1.00594,0.879666,4.72359,-2.26227,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,1.60167,0.878757,4.72359,-2.26227,1,0.879666,4.72359,-2.26227,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,1.37343,0.878757,4.72359,-2.26227,1,0.879666,4.72359,-2.26227,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,1.72054,0.878757,4.72359,-2.26227,1,0.879666,4.72359,-2.26227,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,1.77595,0.878757,4.72359,-2.26227,0.999999,0.879666,4.72359,-2.26227,69.0|274,411
8|152|8|152|sample|8|322|8|322|65.0,0.434945,0.819112,1.77723,-2.71406,0.434454,0.820898,1.77723,-2.71406,65.0|322,152
8|152|8|152|sample|7|322|7|322|65.0,0.480577,0.819112,1.77723,-2.71406,0.481594,0.820898,1.77723,-2.71406,65.0|322,152
8|152|8|152|sample|6|322|6|322|65.0,0.46761,0.819112,1.77723,-2.71406,0.470591,0.820898,1.77723,-2.71406,65.0|322,152
8|152|8|152|sample|5|322|5|322|65.0,0.438419,0.819112,1.77723,-2.71406,0.424247,0.820898,1.77723,-2.71406,65.0|322,152
8|152|8|152|sample|12|322|12|322|28.0,0.27418,0.668442,2.59495,-5.04283,0.274811,0.668812,2.59495,-5.04283,28.0|322,152
8|152|8|152|sample|11|322|11|322|28.0,0.336601,0.668442,2.59495,-5.04283,0.329545,0.668812,2.59495,-5.04283,28.0|322,152
