id,eta_f_SAEM,eta_h_SAEM,eta_s_SAEM,eta_L_gap_SAEM,eta_f_mode,eta_h_mode,eta_s_mode,eta_L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0.961482,0,4.12917e-09,-1.76751e-09,0.981431,0,-4.85834e-13,5.35127e-13,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,0.421926,0,5.71325e-09,-4.04029e-09,0.425952,0,-3.72147e-13,1.76748e-13,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,1.08152,0,-8.35947e-11,4.3401e-09,1.06376,0,6.39488e-14,1.2701e-13,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,1.15462,0,-8.38957e-10,2.79483e-09,1.14933,0,-4.77396e-14,2.37588e-13,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,0.720083,0,-9.32896e-10,2.20549e-09,0.722171,0,1.50546e-13,-5.43565e-13,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,0.650728,0,-1.91834e-09,-6.44922e-10,0.649923,0,-3.44169e-14,-7.86038e-14,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,1.00399,0,9.698e-10,-1.12081e-08,0.998123,0,5.55112e-14,-5.43565e-13,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,1.11662,0,-1.04601e-08,-7.31681e-10,1.12552,0,-2.37144e-13,2.45581e-13,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,0.62173,0,6.08185e-09,2.34388e-09,0.624721,0,-1.41664e-13,9.72555e-14,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,0.752616,0,-6.47559e-09,-5.28069e-09,0.742482,0,1.29674e-13,-2.2915e-13,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,-0.093617,0,-8.3008e-10,2.98693e-10,-5.11865e-07,0,-1.04361e-14,8.88178e-16,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,-0.0962198,0,2.10973e-09,1.51591e-09,-5.37895e-07,0,-3.55271e-15,3.10862e-14,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,-0.0671879,0,-3.02694e-09,7.73255e-11,-2.78748e-07,0,4.21885e-15,2.66454e-15,69.0|274,411
