rep,id,eta_U,eta_L,eta_m,eta_e,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,0,-15.3098,0,2.00377e-08,0,0,False,69.0|162,84
1,8|84|cc|2|1|162,0,12.866,0,5.83369e-09,0,0,False,69.0|162,84
1,8|84|cc|3|1|162,0,18.9881,0,5.76175e-09,0,0,False,69.0|162,84
1,8|84|cc|4|1|162,0,10.4074,0,-1.72334e-08,0,0,False,69.0|162,84
1,8|84|cc|5|1|162,0,-7.16549,0,4.95393e-08,0,0,False,69.0|162,84
1,8|84|cc|6|1|162,0,11.3217,0,4.38986e-08,0,0,False,69.0|162,84
1,8|84|cc|7|1|162,0,-9.49085,0,1.14484e-08,0,0,False,69.0|162,84
1,8|84|cc|8|1|162,0,15.4418,0,1.39245e-08,0,0,False,69.0|162,84
1,8|84|sample|10|162,0,-7.82763,0,5.19219e-08,0,0,True,32.0|162,84
1,8|84|sample|11|162,0,-15.3301,0,1.19105e-08,0,0,True,22.0|162,84
1,8|84|sample|12|162,0,-23.9116,0,3.58454e-08,0,0,True,22.0|162,84
1,8|84|sample|3|162,0,-2.18466,0,4.03774e-08,0,0,True,55.0|162,84
1,8|84|sample|4|162,0,-4.14515,0,-2.34378e-09,0,0,True,55.0|162,84
1,8|84|sample|5|162,0,-3.65284,0,2.09361e-08,0,0,True,55.0|162,84
1,8|84|sample|6|162,0,-3.35257,0,8.23079e-11,0,0,True,55.0|162,84
1,8|84|sample|7|162,0,-8.38311,0,4.46205e-08,0,0,True,32.0|162,84
1,8|84|sample|8|162,0,-10.2162,0,1.69011e-08,0,0,True,32.0|162,84
1,8|84|sample|9|162,0,-5.59573,0,3.11573e-08,0,0,True,32.0|162,84
1,8|84|vc|1|2|162,0,-29.3893,0,2.31916e-08,0,0,False,69.0|162,84
1,8|84|vc|2|2|162,0,13.1748,0,-1.89761e-08,0,0,False,69.0|162,84
1,8|84|vc|3|2|162,0,22.4422,0,4.85609e-09,0,0,False,69.0|162,84
1,8|84|vc|4|2|162,0,9.9511,0,-1.72753e-08,0,0,False,69.0|162,84
1,8|84|vc|5|2|162,0,1.27056,0,-1.91742e-08,0,0,False,69.0|162,84
1,8|84|vc|6|2|162,0,-3.79758,0,1.95635e-08,0,0,False,69.0|162,84
1,8|84|vc|7|2|162,0,18.9242,0,6.30164e-08,0,0,False,69.0|162,84
1,8|84|vc|8|2|162,0,-14.6294,0,4.29556e-09,0,0,False,69.0|162,84
1,8|719|cc|1|1|274,0,23.9184,0,-2.05518e-08,0,0,False,69.0|274,719
1,8|719|cc|2|1|274,0,-2.42315,0,-4.11851e-08,0,0,False,69.0|274,719
1,8|719|cc|3|1|274,0,-4.33572,0,2.54429e-08,0,0,False,69.0|274,719
