id,eta_f_SAEM,eta_h_SAEM,eta_L_gap_SAEM,eta_f_mode,eta_h_mode,eta_L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,1.58671,0,0.0635321,1.56107,0,-0.000158719,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,1.0285,0,-1.38642,0.994665,0,-0.000114465,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,1.69483,0,0.0488656,1.67173,0,-4.26367e-06,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,1.75224,0,-1.11128,1.73632,0,5.90965e-05,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,1.30236,0,-3.15719,1.30351,0,-0.000266669,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,1.20117,0,-2.91603,1.23282,0,-0.000201081,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,1.62187,0,2.09578,1.57747,0,3.92298e-05,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,1.72562,0,-0.808514,1.73123,0,-7.36328e-07,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,1.20697,0,0.113968,1.1905,0,-0.00015697,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,1.38135,0,-1.67412,1.32856,0,-0.000150656,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,-0.167414,0,0.0190776,-6.92607e-08,0,2.87115e-07,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,-0.0271848,0,0.610464,-5.59969e-08,0,4.32947e-08,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,0.00750518,0,-0.629382,-1.03965e-07,0,-2.80445e-09,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,-0.0357705,0,-1.1179,9.68506e-08,0,-5.93638e-08,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0.0241654,0,-0.325079,-6.16781e-08,0,-6.05612e-09,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,0.0245639,0,-0.0679237,6.8141e-08,0,4.11173e-07,69.0|274,411
