id,eta_f_SAEM,eta_h_SAEM,eta_L_gap_SAEM,eta_f_mode,eta_h_mode,eta_L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0.088006,0,0,0.0885788,0,0,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,-0.30339,0,0,-0.316533,0,0,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0.16933,0,0,0.164304,0,0,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0.234333,0,0,0.219364,0,0,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,-0.0893703,0,0,-0.100991,0,0,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,-0.134794,0,0,-0.154972,0,0,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0.0939704,0,0,0.0970761,0,0,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0.203151,0,0,0.208841,0,0,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,-0.173946,0,0,-0.172886,0,0,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,-0.071268,0,0,-0.0817943,0,0,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,-0.012811,0,0,-1.90204e-07,0,0,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,-0.0140275,0,0,1.77962e-07,0,0,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,0.0153811,0,0,2.10303e-07,0,0,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0.00847981,0,0,-1.50592e-07,0,0,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,-0.00471944,0,0,-2.9667e-07,0,0,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,-0.00422908,0,0,-1.41259e-07,0,0,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,-0.00369572,0,0,1.73306e-07,0,0,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,-0.00331019,0,0,3.43091e-07,0,0,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,0.00348905,0,0,-2.95859e-08,0,0,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,-0.00355451,0,0,2.60444e-07,0,0,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,0.00762265,0,0,-1.90683e-07,0,0,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,-0.00534399,0,0,2.64916e-07,0,0,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,-0.00745262,0,0,6.28211e-08,0,0,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,-0.00966163,0,0,2.89014e-07,0,0,69.0|274,411
