rep,id,L,m,e,alpha,k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,22239.5,0.523861,22.882,5909.65,10.2068,False,69.0|162,84
1,8|84|cc|2|1|162,22239.5,0.523796,22.882,5909.65,10.2068,False,69.0|162,84
1,8|84|cc|3|1|162,22239.5,0.523851,22.882,5909.65,10.2068,False,69.0|162,84
1,8|84|cc|4|1|162,22239.5,0.523848,22.882,5909.65,10.2068,False,69.0|162,84
1,8|84|cc|5|1|162,22239.5,0.523752,22.882,5909.65,10.2068,False,69.0|162,84
1,8|84|cc|6|1|162,22239.5,0.523816,22.882,5909.65,10.2068,False,69.0|162,84
1,8|84|cc|7|1|162,22239.5,0.523781,22.882,5909.65,10.2068,False,69.0|162,84
1,8|84|cc|8|1|162,22239.5,0.523811,22.882,5909.65,10.2068,False,69.0|162,84
1,8|84|sample|10|162,22239.5,10.558,22.882,5909.65,10.2068,True,32.0|162,84
1,8|84|sample|11|162,22239.5,0.909783,22.882,5909.65,10.2068,True,22.0|162,84
1,8|84|sample|12|162,22239.5,0.909822,22.882,5909.65,10.2068,True,22.0|162,84
1,8|84|sample|3|162,22239.5,6.61392,22.882,5909.65,10.2068,True,55.0|162,84
1,8|84|sample|4|162,22239.5,6.61399,22.882,5909.65,10.2068,True,55.0|162,84
1,8|84|sample|5|162,22239.5,6.614,22.882,5909.65,10.2068,True,55.0|162,84
1,8|84|sample|6|162,22239.5,6.61394,22.882,5909.65,10.2068,True,55.0|162,84
1,8|84|sample|7|162,22239.5,10.558,22.882,5909.65,10.2068,True,32.0|162,84
1,8|84|sample|8|162,22239.5,10.558,22.882,5909.65,10.2068,True,32.0|162,84
1,8|84|sample|9|162,22239.5,10.558,22.882,5909.65,10.2068,True,32.0|162,84
1,8|84|vc|1|2|162,22239.5,0.523739,22.882,5909.65,10.2068,False,69.0|162,84
1,8|84|vc|2|2|162,22239.5,0.523863,22.882,5909.65,10.2068,False,69.0|162,84
1,8|84|vc|3|2|162,22239.5,0.523874,22.882,5909.65,10.2068,False,69.0|162,84
1,8|84|vc|4|2|162,22239.5,0.523853,22.882,5909.65,10.2068,False,69.0|162,84
1,8|84|vc|5|2|162,22239.5,0.523809,22.882,5909.65,10.2068,False,69.0|162,84
1,8|84|vc|6|2|162,22239.5,0.523851,22.882,5909.65,10.2068,False,69.0|162,84
1,8|84|vc|7|2|162,22239.5,0.523813,22.882,5909.65,10.2068,False,69.0|162,84
1,8|84|vc|8|2|162,22239.5,0.523853,22.882,5909.65,10.2068,False,69.0|162,84
1,8|719|cc|1|1|274,22239.5,0.12639,22.882,5909.65,10.6551,False,69.0|274,719
1,8|719|cc|2|1|274,22239.5,0.126406,22.882,5909.65,10.6551,False,69.0|274,719
1,8|719|cc|3|1|274,22239.5,0.126411,22.882,5909.65,10.6551,False,69.0|274,719
1,8|719|cc|4|1|274,22239.5,0.126399,22.882,5909.65,10.6551,False,69.0|274,719
