id,U_SAEM,L_SAEM,h_SAEM,f_SAEM,alpha_SAEM,U_mode,L_mode,h_mode,f_mode,alpha_mode,goes_down,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,53272.5,780.439,0.153,2.31832,0.318372,53695.7,780.439,0.153,0.0854679,0.327831,True,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,53272.5,780.439,0.153,2.60857,0.318372,53695.7,780.439,0.153,0.066577,0.327831,True,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,53272.5,780.439,0.153,12.8833,0.318372,53695.7,780.439,0.153,0.565038,0.327831,True,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,53272.5,780.439,0.153,307.749,0.318372,53695.7,780.439,0.153,1.47532,0.327831,True,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,53272.5,780.439,0.153,10.3835,0.318372,53695.7,780.439,0.153,0.0464656,0.327831,True,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,53272.5,780.439,0.153,4.14467,0.318372,53695.7,780.439,0.153,0.0551021,0.327831,True,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,53272.5,780.439,0.153,159.705,0.318372,53695.7,780.439,0.153,0.863967,0.327831,True,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,53272.5,780.439,0.153,91.4188,0.318372,53695.7,780.439,0.153,0.994956,0.327831,True,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,53272.5,780.439,0.153,3.04992,0.318372,53695.7,780.439,0.153,0.0660949,0.327831,True,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,53272.5,780.439,0.153,4.57633,0.318372,53695.7,780.439,0.153,0.0846045,0.327831,True,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,53272.5,777.678,0.153,290.834,0.318372,53695.7,777.678,0.153,1,0.327831,False,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,53272.5,777.678,0.153,858.486,0.318372,53695.7,777.678,0.153,1,0.327831,False,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,53272.5,777.678,0.153,39138.8,0.318372,53695.7,777.678,0.153,1,0.327831,False,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,53272.5,777.678,0.153,702.482,0.318372,53695.7,777.678,0.153,1,0.327831,False,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,53272.5,777.678,0.153,2054.66,0.318372,53695.7,777.678,0.153,1,0.327831,False,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,53272.5,777.678,0.153,660.465,0.318372,53695.7,777.678,0.153,1,0.327831,False,69.0|274,411
