id,f_SAEM,h_SAEM,L_gap_SAEM,f_mode,h_mode,L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0.546167,1.6435,-12.6635,0.546204,1.64366,-12.4301,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,0.546167,1.6435,-12.3191,0.546204,1.64366,-12.4301,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0.546167,1.6435,-12.346,0.546204,1.64366,-12.4301,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0.546167,1.6435,-12.5238,0.546204,1.64366,-12.4301,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,0.546167,1.6435,-12.3213,0.546204,1.64366,-12.4301,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,0.546167,1.6435,-12.2823,0.546204,1.64366,-12.4301,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0.546167,1.6435,-12.6446,0.546204,1.64366,-12.4301,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0.546167,1.6435,-12.9185,0.546204,1.64366,-12.4301,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,0.546167,1.6435,-12.2493,0.546204,1.64366,-12.4301,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,0.546167,1.6435,-12.0355,0.546204,1.64366,-12.4301,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,0.546167,1.6435,-12.3156,0.546204,1.64366,-12.4301,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,0.546167,1.6435,-12.6567,0.546204,1.64366,-12.4301,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,0.546167,1.6435,-12.4164,0.546204,1.64366,-12.4301,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0.546167,1.6435,-12.819,0.546204,1.64366,-12.4301,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0.546167,1.6435,-12.4509,0.546204,1.64366,-12.4301,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,0.546167,1.6435,-13.3144,0.546204,1.64366,-12.4301,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,0.546167,1.6435,-12.4461,0.546204,1.64366,-12.4301,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,0.546167,1.6435,-12.5416,0.546204,1.64366,-12.4301,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,0.546167,1.6435,-12.0118,0.546204,1.64366,-12.4301,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,0.546167,1.6435,-12.6909,0.546204,1.64366,-12.4301,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,0.546167,1.6435,-12.7885,0.546204,1.64366,-12.4301,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,0.546167,1.6435,-12.3345,0.546204,1.64366,-12.4301,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,0.546167,1.6435,-12.4814,0.546204,1.64366,-12.4301,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,0.546167,1.6435,-12.2767,0.546204,1.64366,-12.4301,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,0.546167,1.6435,-12.7491,0.546204,1.64366,-12.4301,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,0.546167,1.6435,-12.7051,0.546204,1.64366,-12.4301,69.0|274,411
8|152|8|152|sample|8|322|8|322|65.0,0.133771,1.10775,-4.74441,0.133753,1.10782,-4.51346,65.0|322,152
8|152|8|152|sample|7|322|7|322|65.0,0.133771,1.10775,-4.93711,0.133753,1.10782,-4.51311,65.0|322,152
8|152|8|152|sample|6|322|6|322|65.0,0.133771,1.10775,-4.36813,0.133753,1.10782,-4.51253,65.0|322,152
8|152|8|152|sample|5|322|5|322|65.0,0.133771,1.10775,-4.91225,0.133753,1.10782,-4.51277,65.0|322,152
8|152|8|152|sample|12|322|12|322|28.0,0.133771,1.10775,-4.53661,0.133753,1.10782,-4.51381,28.0|322,152
8|152|8|152|sample|11|322|11|322|28.0,0.133771,1.10775,-4.73911,0.133753,1.10782,-4.5139,28.0|322,152
8|152|8|152|sample|10|322|10|322|28.0,0.133771,1.10775,-4.63946,0.133753,1.10782,-4.51361,28.0|322,152
8|152|8|152|sample|9|322|9|322|28.0,0.133771,1.10775,-4.97572,0.133753,1.10782,-4.51359,28.0|322,152
8|152|8|152|sample|3|322|3|322|22.0,0.133771,1.10775,-4.9872,0.133753,1.10782,-4.51273,22.0|322,152
8|152|8|152|sample|4|322|4|322|22.0,0.133771,1.10775,-4.94542,0.133753,1.10782,-4.51283,22.0|322,152
8|152|8|152|cc|1|1|322|1|322|69.0,0.133771,1.10775,-4.50194,0.133753,1.10782,-4.51296,69.0|322,152
8|152|8|152|cc|2|1|322|1|322|69.0,0.133771,1.10775,-4.78847,0.133753,1.10782,-4.51296,69.0|322,152
8|152|8|152|cc|3|1|322|1|322|69.0,0.133771,1.10775,-4.48376,0.133753,1.10782,-4.51296,69.0|322,152
8|152|8|152|cc|4|1|322|1|322|69.0,0.133771,1.10775,-4.6729,0.133753,1.10782,-4.51296,69.0|322,152
8|152|8|152|cc|5|1|322|1|322|69.0,0.133771,1.10775,-4.49936,0.133753,1.10782,-4.51296,69.0|322,152
8|152|8|152|cc|6|1|322|1|322|69.0,0.133771,1.10775,-4.17097,0.133753,1.10782,-4.51296,69.0|322,152
8|152|8|152|cc|7|1|322|1|322|69.0,0.133771,1.10775,-4.46289,0.133753,1.10782,-4.51296,69.0|322,152
8|152|8|152|cc|8|1|322|1|322|69.0,0.133771,1.10775,-4.39515,0.133753,1.10782,-4.51296,69.0|322,152
8|152|8|152|vc|1|2|322|2|322|69.0,0.133771,1.10775,-4.50805,0.133753,1.10782,-4.51296,69.0|322,152
8|152|8|152|vc|2|2|322|2|322|69.0,0.133771,1.10775,-4.0068,0.133753,1.10782,-4.51296,69.0|322,152
8|152|8|152|vc|3|2|322|2|322|69.0,0.133771,1.10775,-4.96041,0.133753,1.10782,-4.51296,69.0|322,152
8|152|8|152|vc|4|2|322|2|322|69.0,0.133771,1.10775,-4.23248,0.133753,1.10782,-4.51296,69.0|322,152
8|152|8|152|vc|5|2|322|2|322|69.0,0.133771,1.10775,-4.37966,0.133753,1.10782,-4.51296,69.0|322,152
8|152|8|152|vc|6|2|322|2|322|69.0,0.133771,1.10775,-5.06568,0.133753,1.10782,-4.51295,69.0|322,152
8|152|8|152|vc|7|2|322|2|322|69.0,0.133771,1.10775,-4.66786,0.133753,1.10782,-4.51296,69.0|322,152
8|152|8|152|vc|8|2|322|2|322|69.0,0.133771,1.10775,-4.67989,0.133753,1.10782,-4.51296,69.0|322,152
8|1056|8|1056|sample|8|276|8|276|65.0,0.0985915,1.64348,-9.82548,0.0985974,1.64364,-10.0458,65.0|276,1056
8|1056|8|1056|sample|7|276|7|276|65.0,0.0985915,1.64348,-10.4657,0.0985974,1.64364,-10.0458,65.0|276,1056
8|1056|8|1056|sample|6|276|6|276|65.0,0.0985915,1.64348,-9.50511,0.0985974,1.64364,-10.0458,65.0|276,1056
8|1056|8|1056|sample|5|276|5|276|65.0,0.0985915,1.64348,-10.1884,0.0985974,1.64364,-10.0458,65.0|276,1056
8|1056|8|1056|sample|12|276|12|276|28.0,0.0985915,1.64348,-10.0436,0.0985974,1.64364,-10.0458,28.0|276,1056
8|1056|8|1056|sample|11|276|11|276|28.0,0.0985915,1.64348,-10.5642,0.0985974,1.64364,-10.0458,28.0|276,1056
8|1056|8|1056|sample|10|276|10|276|28.0,0.0985915,1.64348,-10.4243,0.0985974,1.64364,-10.0458,28.0|276,1056
8|1056|8|1056|sample|9|276|9|276|28.0,0.0985915,1.64348,-10.6484,0.0985974,1.64364,-10.0458,28.0|276,1056
8|1056|8|1056|sample|4|276|4|276|22.0,0.0985915,1.64348,-10.0776,0.0985974,1.64364,-10.0458,22.0|276,1056
8|1056|8|1056|sample|3|276|3|276|22.0,0.0985915,1.64348,-9.39311,0.0985974,1.64364,-10.0458,22.0|276,1056
8|1056|8|1056|cc|1|1|276|1|276|69.0,0.0985915,1.64348,-10.3065,0.0985974,1.64364,-10.0458,69.0|276,1056
8|1056|8|1056|cc|2|1|276|1|276|69.0,0.0985915,1.64348,-10.049,0.0985974,1.64364,-10.0458,69.0|276,1056
8|1056|8|1056|cc|3|1|276|1|276|69.0,0.0985915,1.64348,-10.4765,0.0985974,1.64364,-10.0458,69.0|276,1056
8|1056|8|1056|cc|4|1|276|1|276|69.0,0.0985915,1.64348,-9.90439,0.0985974,1.64364,-10.0458,69.0|276,1056
8|1056|8|1056|cc|5|1|276|1|276|69.0,0.0985915,1.64348,-10.5355,0.0985974,1.64364,-10.0458,69.0|276,1056
8|1056|8|1056|cc|6|1|276|1|276|69.0,0.0985915,1.64348,-9.80042,0.0985974,1.64364,-10.0458,69.0|276,1056
8|1056|8|1056|cc|7|1|276|1|276|69.0,0.0985915,1.64348,-10.2244,0.0985974,1.64364,-10.0458,69.0|276,1056
8|1056|8|1056|cc|8|1|276|1|276|69.0,0.0985915,1.64348,-9.44871,0.0985974,1.64364,-10.0458,69.0|276,1056
8|1056|8|1056|vc|1|2|276|2|276|69.0,0.0985915,1.64348,-10.055,0.0985974,1.64364,-10.0458,69.0|276,1056
8|1056|8|1056|vc|2|2|276|2|276|69.0,0.0985915,1.64348,-9.67836,0.0985974,1.64364,-10.0458,69.0|276,1056
8|1056|8|1056|vc|3|2|276|2|276|69.0,0.0985915,1.64348,-10.1415,0.0985974,1.64364,-10.0458,69.0|276,1056
8|1056|8|1056|vc|4|2|276|2|276|69.0,0.0985915,1.64348,-9.68445,0.0985974,1.64364,-10.0458,69.0|276,1056
8|1056|8|1056|vc|5|2|276|2|276|69.0,0.0985915,1.64348,-9.91246,0.0985974,1.64364,-10.0458,69.0|276,1056
8|1056|8|1056|vc|6|2|276|2|276|69.0,0.0985915,1.64348,-9.37203,0.0985974,1.64364,-10.0458,69.0|276,1056
8|1056|8|1056|vc|7|2|276|2|276|69.0,0.0985915,1.64348,-9.78965,0.0985974,1.64364,-10.0458,69.0|276,1056
8|1056|8|1056|vc|8|2|276|2|276|69.0,0.0985915,1.64348,-9.85645,0.0985974,1.64364,-10.0458,69.0|276,1056
8|462|8|462|sample|6|292|6|292|55.0,0.144003,1.45546,10.4678,0.146278,1.46253,10.4351,55.0|292,462
8|462|8|462|sample|5|292|5|292|55.0,0.144003,1.45546,10.6252,0.146278,1.46253,10.5248,55.0|292,462
8|462|8|462|sample|4|292|4|292|55.0,0.144003,1.45546,10.5818,0.146278,1.46253,10.575,55.0|292,462
8|462|8|462|sample|3|292|3|292|55.0,0.144003,1.45546,10.715,0.146278,1.46253,10.6605,55.0|292,462
8|462|8|462|sample|9|292|9|292|32.0,0.144003,1.45546,2.56349,0.146278,1.46253,3.80662,32.0|292,462
8|462|8|462|sample|10|292|10|292|32.0,0.144003,1.45546,3.02916,0.146278,1.46253,4.0263,32.0|292,462
8|462|8|462|sample|7|292|7|292|32.0,0.144003,1.45546,3.66955,0.146278,1.46253,4.24419,32.0|292,462
8|462|8|462|sample|8|292|8|292|32.0,0.144003,1.45546,3.24201,0.146278,1.46253,4.24135,32.0|292,462
8|462|8|462|sample|11|292|11|292|22.0,0.144003,1.45546,2.96555,0.146278,1.46253,4.51373,22.0|292,462
8|462|8|462|sample|12|292|12|292|22.0,0.144003,1.45546,5.47499,0.146278,1.46253,6.01472,22.0|292,462
8|462|8|462|cc|1|1|292|1|292|69.0,0.144003,1.45546,6.82567,0.146278,1.46253,6.51379,69.0|292,462
8|462|8|462|cc|2|1|292|1|292|69.0,0.144003,1.45546,5.82858,0.146278,1.46253,6.51379,69.0|292,462
8|462|8|462|cc|3|1|292|1|292|69.0,0.144003,1.45546,6.58822,0.146278,1.46253,6.51379,69.0|292,462
8|462|8|462|cc|4|1|292|1|292|69.0,0.144003,1.45546,6.3044,0.146278,1.46253,6.51379,69.0|292,462
8|462|8|462|cc|5|1|292|1|292|69.0,0.144003,1.45546,6.38858,0.146278,1.46253,6.51379,69.0|292,462
8|462|8|462|cc|6|1|292|1|292|69.0,0.144003,1.45546,6.93856,0.146278,1.46253,6.51379,69.0|292,462
8|462|8|462|cc|7|1|292|1|292|69.0,0.144003,1.45546,5.95917,0.146278,1.46253,6.51379,69.0|292,462
8|462|8|462|cc|8|1|292|1|292|69.0,0.144003,1.45546,6.45802,0.146278,1.46253,6.51379,69.0|292,462
8|462|8|462|vc|1|2|292|2|292|69.0,0.144003,1.45546,6.06868,0.146278,1.46253,6.51379,69.0|292,462
8|462|8|462|vc|2|2|292|2|292|69.0,0.144003,1.45546,6.85294,0.146278,1.46253,6.51379,69.0|292,462
8|462|8|462|vc|3|2|292|2|292|69.0,0.144003,1.45546,7.35664,0.146278,1.46253,6.51379,69.0|292,462
