id,importanceSampling
411|4,141.808867
411|3,137.593752
411|5,162.855714
411|6,161.736938
411|8,140.561737
411|7,139.733862
411|9,161.033955
411|10,162.672236
411|12,138.555732
411|11,139.479459
411|1,83.994578
411|2,143.804345
783|3,188.133943
783|4,189.500021
783|5,187.242958
783|6,187.505447
783|7,142.946056
783|8,142.622155
783|10,188.563133
783|9,188.910634
783|12,144.824208
783|11,144.327767
783|1,81.766845
783|2,147.307346
491|10,145.051446
491|9,145.105648
491|12,154.250938
491|11,157.958000
491|4,156.152129
491|3,154.910875
491|6,168.783586
491|5,169.127974
491|7,135.680283
491|8,134.900924
491|1,64.218571
491|2,155.783874
433|4,173.329858
433|3,153.135593
433|6,176.051246
433|5,184.214409
433|8,135.367977
433|7,137.842510
433|10,153.249237
433|9,153.363606
433|11,168.692577
433|12,186.429269
433|1,64.682210
433|2,149.460137
297|3,170.098301
297|4,172.460702
297|5,149.865298
297|6,149.371946
297|8,155.137049
297|7,155.616245
297|9,154.735735
297|10,151.155422
297|12,178.866814
297|11,170.716720
297|1,67.948168
297|2,146.558052
183|4,135.029527
183|3,141.545738
183|6,130.547617
183|5,131.166926
183|7,133.986255
183|8,135.342065
183|10,132.134658
183|9,132.518162
183|12,132.886312
183|11,134.237655
183|1,88.137960
183|2,120.986212
705|3,143.632780
705|4,143.938153
705|5,144.275613
705|6,144.057729
705|7,145.144843
705|8,144.338223
705|10,130.286673
705|9,133.876049
705|12,128.758153
705|11,129.327201
705|1,67.305845
705|2,125.828604
555|4,162.113708
555|3,163.970623
555|5,163.894716
555|6,166.249781
555|7,137.151449
555|8,137.297781
555|9,162.549995
555|10,163.163964
555|12,133.763589
555|11,132.596541
555|1,80.116176
555|2,132.337232
394|5,179.124378
394|6,181.208608
394|7,167.017360
394|8,165.730844
394|10,198.892204
394|9,194.909484
394|12,179.414563
394|11,178.574101
394|3,193.333007
394|4,190.916264
394|1,63.417541
394|2,137.565363
1099|3,154.755604
1099|4,156.088446
1099|5,165.481160
1099|6,165.886728
1099|8,142.585421
