rep,id,f,h,s,L_gap,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,5.01436,0.812055,5.10682,-1.01068,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,2.99609,0.812055,5.10682,-1.01068,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,5.61121,0.812055,5.10682,-1.01068,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,6.39829,0.812055,5.10682,-1.01068,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,4.31095,0.812055,5.10682,-1.01068,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,4.18686,0.812055,5.10682,-1.01068,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,5.65875,0.812055,5.10682,-1.01068,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,5.80932,0.812055,5.10682,-1.01068,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,3.71491,0.812055,5.10682,-1.01068,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,3.97392,0.812055,5.10682,-1.01068,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,0.363311,0.863349,5.10682,-3.06742,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,0.710775,0.863349,5.10682,-3.06742,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,0.388398,0.863349,5.10682,-3.06742,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,23.7534,0.863349,5.10682,-3.06742,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,0.00798517,0.863349,5.10682,-3.06742,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,6.20644,0.863349,5.10682,-3.06742,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,9.72401,0.863349,5.10682,-3.06742,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,10.2857,0.863349,5.10682,-3.06742,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,1.54926,0.863349,5.10682,-3.06742,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,0.56006,0.863349,5.10682,-3.06742,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,2.73891,0.863349,5.10682,-3.06742,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,1.89651,0.863349,5.10682,-3.06742,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,1.91811,0.863349,5.10682,-3.06742,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,0.101815,0.863349,5.10682,-3.06742,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,5.24607,0.863349,5.10682,-3.06742,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,2.1017,0.863349,5.10682,-3.06742,69.0|274,411
1,8|152|8|152|sample|8|322|8|322|65.0,0.733845,0.728396,2.33875,-3.83703,65.0|322,152
1,8|152|8|152|sample|7|322|7|322|65.0,0.809246,0.728396,2.33875,-3.83703,65.0|322,152
