id,f_SAEM,h_SAEM,s_SAEM,L_gap_SAEM,f_mode,h_mode,s_mode,L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,5.13984,0.813184,5.10747,-1.01068,5.25582,0.812055,5.10682,-1.01068,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,3.14061,0.813184,5.10747,-1.01068,3.02824,0.812055,5.10682,-1.01068,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,5.75004,0.813184,5.10747,-1.01068,5.68052,0.812055,5.10682,-1.01068,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,6.34118,0.813184,5.10747,-1.01068,6.25867,0.812055,5.10682,-1.01068,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,4.06634,0.813184,5.10747,-1.01068,4.06235,0.812055,5.10682,-1.01068,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,3.84519,0.813184,5.10747,-1.01068,3.76954,0.812055,5.10682,-1.01068,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,5.44007,0.813184,5.10747,-1.01068,5.38087,0.812055,5.10682,-1.01068,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,5.96659,0.813184,5.10747,-1.01068,6.03967,0.812055,5.10682,-1.01068,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,3.69961,0.813184,5.10747,-1.01068,3.72281,0.812055,5.10682,-1.01068,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,4.16612,0.813184,5.10747,-1.01068,4.14491,0.812055,5.10682,-1.01068,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,3.69546,0.862623,5.10747,-3.06742,1,0.863349,5.10682,-3.06742,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,6.83063,0.862623,5.10747,-3.06742,1,0.863349,5.10682,-3.06742,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,8.5701,0.862623,5.10747,-3.06742,1,0.863349,5.10682,-3.06742,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,6.64927,0.862623,5.10747,-3.06742,1,0.863349,5.10682,-3.06742,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,7.46316,0.862623,5.10747,-3.06742,1,0.863349,5.10682,-3.06742,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,5.54478,0.862623,5.10747,-3.06742,1,0.863349,5.10682,-3.06742,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,3.96268,0.862623,5.10747,-3.06742,1,0.863349,5.10682,-3.06742,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,6.40654,0.862623,5.10747,-3.06742,1,0.863349,5.10682,-3.06742,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,4.3698,0.862623,5.10747,-3.06742,1,0.863349,5.10682,-3.06742,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,6.10412,0.862623,5.10747,-3.06742,1,0.863349,5.10682,-3.06742,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,5.40153,0.862623,5.10747,-3.06742,1,0.863349,5.10682,-3.06742,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,3.81267,0.862623,5.10747,-3.06742,1,0.863349,5.10682,-3.06742,69.0|274,411
