rep,id,eta_U,eta_L,eta_L_gap,eta_h,eta_f,eta_alpha,goes_down,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,-4.69445e-08,0,-0.362197,2.5944e-08,-0.456155,0,True,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,-3.07409e-08,0,-0.214956,-4.83363e-09,-0.377446,0,True,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,-6.81903e-08,0,-0.556323,-1.93295e-08,-0.489273,0,True,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,-8.33825e-09,0,0.592968,-2.96734e-08,-0.298703,0,True,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,-3.686e-08,0,-0.531203,6.28443e-09,-0.276749,0,True,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,-1.41736e-08,0,-1.19771,1.38492e-08,-0.781736,0,True,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,2.13258e-08,0,0.81337,-7.1303e-09,-0.587767,0,True,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,1.47702e-08,0,0.967153,4.47972e-08,-0.284894,0,True,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,-4.76357e-08,0,0.52781,1.64447e-08,-1.07183,0,True,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,8.11997e-09,0,0.661051,4.98662e-09,-0.425725,0,True,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,-2.04673e-08,0,0.143108,-1.38587e-09,-4.76261,0,False,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,-6.59202e-09,0,-0.175773,3.47165e-08,0.696443,0,False,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,2.47892e-08,0,-0.234334,1.32385e-08,-1.86968,0,False,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,5.53991e-08,0,0.117575,-5.05437e-09,-0.417025,0,False,69.0|274,411
