rep,id,eta_U,eta_L,eta_m,eta_e,eta_s,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,0,0,0,2.97234,1.07518,0,0,False,69.0|162,84
1,8|84|cc|2|1|162,0,0,0,-0.647655,-0.56264,0,0,False,69.0|162,84
1,8|84|cc|3|1|162,0,0,0,1.05697,-0.224131,0,0,False,69.0|162,84
1,8|84|cc|4|1|162,0,0,0,2.37816,0.433475,0,0,False,69.0|162,84
1,8|84|cc|5|1|162,0,0,0,-2.40811,0.247924,0,0,False,69.0|162,84
1,8|84|cc|6|1|162,0,0,0,-1.76891,-0.686845,0,0,False,69.0|162,84
1,8|84|cc|7|1|162,0,0,0,-2.09904,-1.46987,0,0,False,69.0|162,84
1,8|84|cc|8|1|162,0,0,0,1.45811,-0.904191,0,0,False,69.0|162,84
1,8|84|sample|10|162,0,0,0,-1.633,-0.320892,0,0,True,32.0|162,84
1,8|84|sample|11|162,0,0,0,-2.34735,0.396772,0,0,True,22.0|162,84
1,8|84|sample|12|162,0,0,0,-2.58627,1.91595,0,0,True,22.0|162,84
1,8|84|sample|3|162,0,0,0,-1.91474,-1.66744,0,0,True,55.0|162,84
1,8|84|sample|4|162,0,0,0,-3.61583,1.21456,0,0,True,55.0|162,84
1,8|84|sample|5|162,0,0,0,0.247385,-2.49613,0,0,True,55.0|162,84
1,8|84|sample|6|162,0,0,0,-0.539868,-2.46234,0,0,True,55.0|162,84
1,8|84|sample|7|162,0,0,0,-1.88256,-0.084581,0,0,True,32.0|162,84
1,8|84|sample|8|162,0,0,0,-1.83501,0.135636,0,0,True,32.0|162,84
1,8|84|sample|9|162,0,0,0,-1.78562,0.224254,0,0,True,32.0|162,84
1,8|84|vc|1|2|162,0,0,0,-2.84741,-0.980166,0,0,False,69.0|162,84
1,8|84|vc|2|2|162,0,0,0,-1.71002,0.872821,0,0,False,69.0|162,84
1,8|84|vc|3|2|162,0,0,0,1.52842,-0.621273,0,0,False,69.0|162,84
1,8|84|vc|4|2|162,0,0,0,0.3967,-2.40094,0,0,False,69.0|162,84
1,8|84|vc|5|2|162,0,0,0,5.49528,-1.26981,0,0,False,69.0|162,84
1,8|84|vc|6|2|162,0,0,0,-0.143073,-1.84809,0,0,False,69.0|162,84
1,8|84|vc|7|2|162,0,0,0,-1.46462,-2.44558,0,0,False,69.0|162,84
1,8|84|vc|8|2|162,0,0,0,-0.848764,0.371869,0,0,False,69.0|162,84
1,8|719|cc|1|1|274,0,0,0,-2.63532,0.69307,0,0,False,69.0|274,719
