id,eta_U_SAEM,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_s_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_U_mode,eta_L_mode,eta_m_mode,eta_e_mode,eta_s_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,0,0,0,0.197089,0,0,0,0,0,0,4.07354e-07,0,0,0,False,69.0|162,84
8|84|cc|2|1|162,0,0,0,0.223604,0,0,0,0,0,0,7.51739e-08,0,0,0,False,69.0|162,84
8|84|cc|3|1|162,0,0,0,0.140325,0,0,0,0,0,0,4.075e-08,0,0,0,False,69.0|162,84
8|84|cc|4|1|162,0,0,0,-0.169312,0,0,0,0,0,0,-1.03115e-07,0,0,0,False,69.0|162,84
8|84|cc|5|1|162,0,0,0,0.0509793,0,0,0,0,0,0,-1.31502e-07,0,0,0,False,69.0|162,84
8|84|cc|6|1|162,0,0,0,-0.21932,0,0,0,0,0,0,-6.74487e-08,0,0,0,False,69.0|162,84
8|84|cc|7|1|162,0,0,0,0.192617,0,0,0,0,0,0,-2.5297e-07,0,0,0,False,69.0|162,84
8|84|cc|8|1|162,0,0,0,-0.0933235,0,0,0,0,0,0,2.71492e-07,0,0,0,False,69.0|162,84
8|84|sample|10|162,0,0,0,-0.91889,0,0,0,0,0,0,-0.910637,0,0,0,True,32.0|162,84
8|84|sample|11|162,0,0,0,-0.915188,0,0,0,0,0,0,-0.9866,0,0,0,True,22.0|162,84
8|84|sample|12|162,0,0,0,-0.813821,0,0,0,0,0,0,-0.771953,0,0,0,True,22.0|162,84
8|84|sample|3|162,0,0,0,-2.37157,0,0,0,0,0,0,-2.35507,0,0,0,True,55.0|162,84
8|84|sample|4|162,0,0,0,-2.33842,0,0,0,0,0,0,-2.27225,0,0,0,True,55.0|162,84
8|84|sample|5|162,0,0,0,-3.67707,0,0,0,0,0,0,-3.69347,0,0,0,True,55.0|162,84
8|84|sample|6|162,0,0,0,-3.6274,0,0,0,0,0,0,-3.59487,0,0,0,True,55.0|162,84
8|84|sample|7|162,0,0,0,-1.03187,0,0,0,0,0,0,-1.04379,0,0,0,True,32.0|162,84
8|84|sample|8|162,0,0,0,-1.04948,0,0,0,0,0,0,-1.03557,0,0,0,True,32.0|162,84
8|84|sample|9|162,0,0,0,-0.89951,0,0,0,0,0,0,-0.854154,0,0,0,True,32.0|162,84
8|84|vc|1|2|162,0,0,0,-0.252717,0,0,0,0,0,0,-1.32893e-08,0,0,0,False,69.0|162,84
8|84|vc|2|2|162,0,0,0,-0.212632,0,0,0,0,0,0,-2.59982e-07,0,0,0,False,69.0|162,84
8|84|vc|3|2|162,0,0,0,0.121254,0,0,0,0,0,0,-2.58135e-07,0,0,0,False,69.0|162,84
8|84|vc|4|2|162,0,0,0,-0.121158,0,0,0,0,0,0,2.61241e-08,0,0,0,False,69.0|162,84
8|84|vc|5|2|162,0,0,0,-0.10794,0,0,0,0,0,0,2.20368e-07,0,0,0,False,69.0|162,84
8|84|vc|6|2|162,0,0,0,0.0426637,0,0,0,0,0,0,2.37892e-07,0,0,0,False,69.0|162,84
8|84|vc|7|2|162,0,0,0,-0.121146,0,0,0,0,0,0,-1.72839e-07,0,0,0,False,69.0|162,84
8|84|vc|8|2|162,0,0,0,0.0923571,0,0,0,0,0,0,-1.75222e-07,0,0,0,False,69.0|162,84
8|719|cc|1|1|274,0,0,0,0.0809708,0,0,0,0,0,0,-5.92911e-08,0,0,0,False,69.0|274,719
8|719|cc|2|1|274,0,0,0,0.111455,0,0,0,0,0,0,-3.49252e-07,0,0,0,False,69.0|274,719
8|719|cc|3|1|274,0,0,0,0.108191,0,0,0,0,0,0,-2.58848e-07,0,0,0,False,69.0|274,719
8|719|cc|4|1|274,0,0,0,-0.115418,0,0,0,0,0,0,3.06588e-07,0,0,0,False,69.0|274,719
8|719|cc|5|1|274,0,0,0,0.0331044,0,0,0,0,0,0,-3.50299e-09,0,0,0,False,69.0|274,719
8|719|cc|6|1|274,0,0,0,-0.0302292,0,0,0,0,0,0,2.35068e-07,0,0,0,False,69.0|274,719
8|719|cc|7|1|274,0,0,0,-0.223225,0,0,0,0,0,0,1.51844e-07,0,0,0,False,69.0|274,719
8|719|cc|8|1|274,0,0,0,0.114586,0,0,0,0,0,0,4.92678e-08,0,0,0,False,69.0|274,719
8|719|sample|10|274,0,0,0,0.0768295,0,0,0,0,0,0,0.10877,0,0,0,True,32.0|274,719
