id,eta_L_gap_SAEM,eta_m_SAEM,eta_e_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_L_gap_mode,eta_m_mode,eta_e_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0,0,0.955469,0,0,0,0,0.936281,0,0,True,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,0,0,0.394251,0,0,0,0,0.360405,0,0,True,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0,0,1.05841,0,0,0,0,1.03039,0,0,True,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0,0,1.07491,0,0,0,0,1.10225,0,0,True,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,0,0,0.695107,0,0,0,0,0.677688,0,0,True,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,0,0,0.659516,0,0,0,0,0.605236,0,0,True,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0,0,0.976844,0,0,0,0,0.940433,0,0,True,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0,0,1.10751,0,0,0,0,1.08173,0,0,True,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,0,0,0.563807,0,0,0,0,0.501276,0,0,True,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,0,0,0.7124,0,0,0,0,0.682484,0,0,True,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,0,0,0.0379308,0,0,0,0,-1.83908e-07,0,0,False,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,0,0,-0.315398,0,0,0,0,1.53541e-07,0,0,False,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,0,0,0.227313,0,0,0,0,-3.70965e-07,0,0,False,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0,0,-0.0867246,0,0,0,0,-7.1716e-08,0,0,False,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0,0,-0.022364,0,0,0,0,-1.95005e-07,0,0,False,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,0,0,-0.023182,0,0,0,0,4.44226e-08,0,0,False,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,0,0,0.358197,0,0,0,0,-1.11533e-07,0,0,False,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,0,0,0.114307,0,0,0,0,-4.96656e-08,0,0,False,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,0,0,0.320182,0,0,0,0,-3.5539e-07,0,0,False,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,0,0,0.490706,0,0,0,0,-2.47296e-07,0,0,False,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,0,0,-0.161749,0,0,0,0,2.10573e-08,0,0,False,69.0|274,411
