id,L_gap_SAEM,m_SAEM,e_SAEM,alpha_SAEM,k_SAEM,L_gap_mode,m_mode,e_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,4.41454,1.56037,0.639826,0.104206,3.78317e-06,4.41343,1.558,0.624741,0.10383,3.58945e-06,True,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,4.41454,1.56037,0.36588,0.104206,3.78317e-06,4.41343,1.558,0.351237,0.10383,3.58945e-06,True,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,4.41454,1.56037,0.709991,0.104206,3.78317e-06,4.41343,1.558,0.686394,0.10383,3.58945e-06,True,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,4.41454,1.56037,0.719907,0.104206,3.78317e-06,4.41343,1.558,0.737528,0.10383,3.58945e-06,True,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,4.41454,1.56037,0.494963,0.104206,3.78317e-06,4.41343,1.558,0.482386,0.10383,3.58945e-06,True,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,4.41454,1.56037,0.476896,0.104206,3.78317e-06,4.41343,1.558,0.448672,0.10383,3.58945e-06,True,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,4.41454,1.56037,0.655866,0.104206,3.78317e-06,4.41343,1.558,0.627341,0.10383,3.58945e-06,True,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,4.41454,1.56037,0.744418,0.104206,3.78317e-06,4.41343,1.558,0.722548,0.10383,3.58945e-06,True,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,4.41454,1.56037,0.433824,0.104206,3.78317e-06,4.41343,1.558,0.404371,0.10383,3.58945e-06,True,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,4.41454,1.56037,0.50193,0.104206,3.78317e-06,4.41343,1.558,0.484705,0.10383,3.58945e-06,True,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,4.41454,1.56037,6.32413,0.104206,3.78317e-06,4.41343,1.558,0.244951,0.10383,3.58945e-06,False,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,4.41454,1.56037,5.89523,0.104206,3.78317e-06,4.41343,1.558,0.244951,0.10383,3.58945e-06,False,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,4.41454,1.56037,5.32796,0.104206,3.78317e-06,4.41343,1.558,0.244951,0.10383,3.58945e-06,False,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,4.41454,1.56037,9.50175,0.104206,3.78317e-06,4.41343,1.558,0.244951,0.10383,3.58945e-06,False,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,4.41454,1.56037,3.72634,0.104206,3.78317e-06,4.41343,1.558,0.244951,0.10383,3.58945e-06,False,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,4.41454,1.56037,3.13372,0.104206,3.78317e-06,4.41343,1.558,0.244951,0.10383,3.58945e-06,False,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,4.41454,1.56037,8.18504,0.104206,3.78317e-06,4.41343,1.558,0.244951,0.10383,3.58945e-06,False,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,4.41454,1.56037,5.42667,0.104206,3.78317e-06,4.41343,1.558,0.244951,0.10383,3.58945e-06,False,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,4.41454,1.56037,3.63907,0.104206,3.78317e-06,4.41343,1.558,0.244951,0.10383,3.58945e-06,False,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,4.41454,1.56037,4.03088,0.104206,3.78317e-06,4.41343,1.558,0.244951,0.10383,3.58945e-06,False,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,4.41454,1.56037,4.14017,0.104206,3.78317e-06,4.41343,1.558,0.244951,0.10383,3.58945e-06,False,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,4.41454,1.56037,3.15134,0.104206,3.78317e-06,4.41343,1.558,0.244951,0.10383,3.58945e-06,False,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,4.41454,1.56037,35.1319,0.104206,3.78317e-06,4.41343,1.558,0.244951,0.10383,3.58945e-06,False,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,4.41454,1.56037,4.9876,0.104206,3.78317e-06,4.41343,1.558,0.244951,0.10383,3.58945e-06,False,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,4.41454,1.56037,3.82833,0.104206,3.78317e-06,4.41343,1.558,0.244951,0.10383,3.58945e-06,False,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,4.41454,1.56037,7.88089,0.104206,3.78317e-06,4.41343,1.558,0.244951,0.10383,3.58945e-06,False,69.0|274,411
14|783|14|783|sample|3|71|3|71|6.0,4.41454,1.56037,37.4274,0.104172,4.2119e-06,4.41342,1.558,33.2755,0.103797,4.05422e-06,True,6.0|71,783
14|783|14|783|sample|4|71|4|71|6.0,4.41454,1.56037,34.9478,0.104172,4.2119e-06,4.41342,1.558,34.1604,0.103797,4.05422e-06,True,6.0|71,783
14|783|14|783|sample|5|71|5|71|6.0,4.41454,1.56037,22.1801,0.104172,4.2119e-06,4.41342,1.558,20.9023,0.103797,4.05422e-06,True,6.0|71,783
14|783|14|783|sample|6|71|6|71|6.0,4.41454,1.56037,20.618,0.104172,4.2119e-06,4.41342,1.558,20.7755,0.103797,4.05422e-06,True,6.0|71,783
14|783|14|783|sample|7|71|7|71|6.0,4.41454,1.56037,0.0688305,0.104172,4.2119e-06,4.41342,1.558,0.0684903,0.103797,4.05422e-06,True,6.0|71,783
14|783|14|783|sample|8|71|8|71|6.0,4.41454,1.56037,0.0837936,0.104172,4.2119e-06,4.41342,1.558,0.0806809,0.103797,4.05422e-06,True,6.0|71,783
14|783|14|783|sample|10|71|10|71|6.0,4.41454,1.56037,37.0312,0.104172,4.2119e-06,4.41342,1.558,33.213,0.103797,4.05422e-06,True,6.0|71,783
14|783|14|783|sample|9|71|9|71|6.0,4.41454,1.56037,38.3848,0.104172,4.2119e-06,4.41342,1.558,34.2675,0.103797,4.05422e-06,True,6.0|71,783
14|783|14|783|sample|12|71|12|71|6.0,4.41454,1.56037,0.0202941,0.104172,4.2119e-06,4.41342,1.558,0.0198516,0.103797,4.05422e-06,True,6.0|71,783
14|783|14|783|sample|11|71|11|71|6.0,4.41454,1.56037,0.0209915,0.104172,4.2119e-06,4.41342,1.558,0.0199875,0.103797,4.05422e-06,True,6.0|71,783
14|783|14|783|cc|1|1|71|1|71|69.0,4.41455,1.56037,2.57379,0.104172,4.2119e-06,4.41344,1.558,0.244951,0.103797,4.05422e-06,False,69.0|71,783
14|783|14|783|cc|2|1|71|1|71|69.0,4.41455,1.56037,3.59533,0.104172,4.2119e-06,4.41344,1.558,0.244951,0.103797,4.05422e-06,False,69.0|71,783
14|783|14|783|cc|3|1|71|1|71|69.0,4.41455,1.56037,7.60157,0.104172,4.2119e-06,4.41344,1.558,0.244951,0.103797,4.05422e-06,False,69.0|71,783
14|783|14|783|cc|4|1|71|1|71|69.0,4.41455,1.56037,4.85812,0.104172,4.2119e-06,4.41344,1.558,0.244951,0.103797,4.05422e-06,False,69.0|71,783
14|783|14|783|cc|5|1|71|1|71|69.0,4.41455,1.56037,3.11294,0.104172,4.2119e-06,4.41344,1.558,0.244951,0.103797,4.05422e-06,False,69.0|71,783
14|783|14|783|cc|6|1|71|1|71|69.0,4.41455,1.56037,2.80287,0.104172,4.2119e-06,4.41344,1.558,0.244951,0.103797,4.05422e-06,False,69.0|71,783
14|783|14|783|cc|7|1|71|1|71|69.0,4.41455,1.56037,3.84528,0.104172,4.2119e-06,4.41344,1.558,0.244951,0.103797,4.05422e-06,False,69.0|71,783
14|783|14|783|cc|8|1|71|1|71|69.0,4.41455,1.56037,10.7414,0.104172,4.2119e-06,4.41344,1.558,0.244951,0.103797,4.05422e-06,False,69.0|71,783
14|783|14|783|vc|1|2|71|2|71|69.0,4.41455,1.56037,4.62859,0.104172,4.2119e-06,4.41344,1.558,0.244951,0.103797,4.05422e-06,False,69.0|71,783
14|783|14|783|vc|2|2|71|2|71|69.0,4.41455,1.56037,5.43695,0.104172,4.2119e-06,4.41344,1.558,0.244951,0.103797,4.05422e-06,False,69.0|71,783
14|783|14|783|vc|3|2|71|2|71|69.0,4.41455,1.56037,2.68499,0.104172,4.2119e-06,4.41344,1.558,0.244951,0.103797,4.05422e-06,False,69.0|71,783
14|783|14|783|vc|4|2|71|2|71|69.0,4.41455,1.56037,7.53761,0.104172,4.2119e-06,4.41344,1.558,0.244951,0.103797,4.05422e-06,False,69.0|71,783
14|783|14|783|vc|5|2|71|2|71|69.0,4.41455,1.56037,4.03055,0.104172,4.2119e-06,4.41344,1.558,0.244951,0.103797,4.05422e-06,False,69.0|71,783
14|783|14|783|vc|6|2|71|2|71|69.0,4.41455,1.56037,2.52752,0.104172,4.2119e-06,4.41344,1.558,0.244951,0.103797,4.05422e-06,False,69.0|71,783
14|783|14|783|vc|7|2|71|2|71|69.0,4.41455,1.56037,7.56585,0.104172,4.2119e-06,4.41344,1.558,0.244951,0.103797,4.05422e-06,False,69.0|71,783
14|783|14|783|vc|8|2|71|2|71|69.0,4.41455,1.56037,3.94453,0.104172,4.2119e-06,4.41344,1.558,0.244951,0.103797,4.05422e-06,False,69.0|71,783
14|491|14|491|sample|10|99|10|99|6.0,4.41454,1.56037,0.00760822,0.104195,9.34963e-05,4.41343,1.558,0.0073849,0.103819,9.35389e-05,True,6.0|99,491
14|491|14|491|sample|9|99|9|99|6.0,4.41454,1.56037,0.00787236,0.104195,9.34963e-05,4.41343,1.558,0.00783056,0.103819,9.35389e-05,True,6.0|99,491
14|491|14|491|sample|12|99|12|99|6.0,4.41454,1.56037,0.0581048,0.104195,9.34963e-05,4.41343,1.558,0.0554869,0.103819,9.35389e-05,True,6.0|99,491
14|491|14|491|sample|11|99|11|99|6.0,4.41454,1.56037,0.0838369,0.104195,9.34963e-05,4.41343,1.558,0.0782598,0.103819,9.35389e-05,True,6.0|99,491
14|491|14|491|sample|4|99|4|99|44.0,4.41454,1.56037,0.0934577,0.104195,9.34963e-05,4.41342,1.558,0.0945352,0.103819,9.35389e-05,True,44.0|99,491
14|491|14|491|sample|3|99|3|99|44.0,4.41454,1.56037,0.107818,0.104195,9.34963e-05,4.41342,1.558,0.10171,0.103819,9.35389e-05,True,44.0|99,491
14|491|14|491|sample|6|99|6|99|44.0,4.41454,1.56037,0.303662,0.104195,9.34963e-05,4.41342,1.558,0.290638,0.103819,9.35389e-05,True,44.0|99,491
14|491|14|491|sample|5|99|5|99|44.0,4.41454,1.56037,0.290459,0.104195,9.34963e-05,4.41342,1.558,0.278011,0.103819,9.35389e-05,True,44.0|99,491
14|491|14|491|sample|7|99|7|99|63.0,4.41455,1.56037,0.00337082,0.104195,9.34963e-05,4.41344,1.558,0.00323368,0.103819,9.35389e-05,True,63.0|99,491
14|491|14|491|sample|8|99|8|99|63.0,4.41455,1.56037,0.00355292,0.104195,9.34963e-05,4.41344,1.558,0.00331656,0.103819,9.35389e-05,True,63.0|99,491
14|491|14|491|cc|1|1|99|1|99|69.0,4.41454,1.56037,5.3981,0.104195,9.34963e-05,4.41342,1.558,0.244951,0.103819,9.35389e-05,False,69.0|99,491
14|491|14|491|cc|2|1|99|1|99|69.0,4.41454,1.56037,16.9001,0.104195,9.34963e-05,4.41342,1.558,0.244951,0.103819,9.35389e-05,False,69.0|99,491
14|491|14|491|cc|3|1|99|1|99|69.0,4.41454,1.56037,9.06174,0.104195,9.34963e-05,4.41342,1.558,0.244951,0.103819,9.35389e-05,False,69.0|99,491
14|491|14|491|cc|4|1|99|1|99|69.0,4.41454,1.56037,2.48707,0.104195,9.34963e-05,4.41342,1.558,0.244951,0.103819,9.35389e-05,False,69.0|99,491
14|491|14|491|cc|5|1|99|1|99|69.0,4.41454,1.56037,4.29324,0.104195,9.34963e-05,4.41342,1.558,0.244951,0.103819,9.35389e-05,False,69.0|99,491
14|491|14|491|cc|6|1|99|1|99|69.0,4.41454,1.56037,2.39721,0.104195,9.34963e-05,4.41342,1.558,0.244951,0.103819,9.35389e-05,False,69.0|99,491
14|491|14|491|cc|7|1|99|1|99|69.0,4.41454,1.56037,12.4374,0.104195,9.34963e-05,4.41342,1.558,0.244951,0.103819,9.35389e-05,False,69.0|99,491
14|491|14|491|cc|8|1|99|1|99|69.0,4.41454,1.56037,5.46088,0.104195,9.34963e-05,4.41342,1.558,0.244951,0.103819,9.35389e-05,False,69.0|99,491
14|491|14|491|vc|1|2|99|2|99|69.0,4.41454,1.56037,8.32386,0.104195,9.34963e-05,4.41342,1.558,0.244951,0.103819,9.35389e-05,False,69.0|99,491
14|491|14|491|vc|2|2|99|2|99|69.0,4.41454,1.56037,4.59441,0.104195,9.34963e-05,4.41342,1.558,0.244951,0.103819,9.35389e-05,False,69.0|99,491
14|491|14|491|vc|3|2|99|2|99|69.0,4.41454,1.56037,3.93881,0.104195,9.34963e-05,4.41342,1.558,0.244951,0.103819,9.35389e-05,False,69.0|99,491
14|491|14|491|vc|4|2|99|2|99|69.0,4.41454,1.56037,3.78982,0.104195,9.34963e-05,4.41342,1.558,0.244951,0.103819,9.35389e-05,False,69.0|99,491
14|491|14|491|vc|5|2|99|2|99|69.0,4.41454,1.56037,4.71278,0.104195,9.34963e-05,4.41342,1.558,0.244951,0.103819,9.35389e-05,False,69.0|99,491
14|491|14|491|vc|6|2|99|2|99|69.0,4.41454,1.56037,5.27199,0.104195,9.34963e-05,4.41342,1.558,0.244951,0.103819,9.35389e-05,False,69.0|99,491
14|491|14|491|vc|7|2|99|2|99|69.0,4.41454,1.56037,4.31431,0.104195,9.34963e-05,4.41342,1.558,0.244951,0.103819,9.35389e-05,False,69.0|99,491
14|491|14|491|vc|8|2|99|2|99|69.0,4.41454,1.56037,5.75001,0.104195,9.34963e-05,4.41342,1.558,0.244951,0.103819,9.35389e-05,False,69.0|99,491
14|433|14|433|sample|4|99|4|99|6.0,4.41454,1.56037,0.0753376,0.104178,1.49148e-05,4.41343,1.558,0.0679191,0.103802,1.47392e-05,True,6.0|99,433
14|433|14|433|sample|3|99|3|99|6.0,4.41454,1.56037,0.0458024,0.104178,1.49148e-05,4.41343,1.558,0.0434985,0.103802,1.47392e-05,True,6.0|99,433
14|433|14|433|sample|6|99|6|99|6.0,4.41454,1.56037,1.47276,0.104178,1.49148e-05,4.41343,1.558,1.40357,0.103802,1.47392e-05,True,6.0|99,433
