id,importanceSampling
411|4,162.235083
411|3,158.212046
411|5,174.155879
411|6,173.474891
411|8,159.460449
411|7,159.321614
411|9,173.500610
411|10,174.869673
411|12,157.989574
411|11,158.981107
411|1,83.917632
411|2,147.934763
783|3,174.467129
783|4,173.819370
783|5,169.618575
783|6,170.300576
783|7,157.949709
783|8,188.840109
783|10,174.288455
783|9,175.150860
783|12,191.440776
783|11,194.748400
783|1,81.774709
783|2,157.639445
491|10,180.089115
491|9,177.931263
491|12,171.076534
491|11,138.841998
491|4,135.539764
491|3,167.495181
491|6,165.879935
491|5,166.005736
491|7,178.518631
491|8,181.079684
491|1,64.180212
491|2,119.140052
433|4,166.348127
433|3,166.652637
433|6,174.034123
433|5,173.395247
433|8,176.601106
433|7,175.388096
433|10,163.373895
433|9,163.481047
433|11,165.489032
433|12,169.866099
433|1,64.592862
433|2,160.598126
297|3,133.173443
297|4,165.454161
297|5,174.561975
297|6,142.554832
297|8,169.320258
297|7,170.632005
297|9,172.435404
297|10,172.868241
297|12,183.966068
297|11,198.884654
297|1,67.963217
297|2,149.086919
183|4,154.865855
183|3,154.567883
183|6,154.501661
183|5,154.574640
183|7,122.615572
183|8,155.471075
183|10,154.063633
183|9,154.380610
183|12,152.670194
183|11,155.809712
183|1,88.134911
183|2,121.858025
705|3,142.002594
705|4,176.217088
705|5,176.739219
705|6,145.204463
705|7,178.505573
705|8,177.329295
705|10,154.505985
705|9,154.497078
705|12,152.146630
705|11,153.957018
705|1,67.341275
705|2,125.707901
555|4,172.313408
555|3,140.246250
555|5,141.487906
555|6,172.125485
555|7,157.757806
555|8,124.843677
555|9,172.252954
555|10,109.945521
555|12,155.757513
555|11,156.998703
555|1,80.149513
555|2,135.500422
394|5,174.615494
394|6,138.963906
394|7,243.581761
394|8,251.114917
394|10,127.653020
394|9,159.457305
394|12,174.631074
394|11,178.127605
394|3,156.746488
394|4,157.602845
394|1,63.417043
394|2,140.856601
1099|3,152.193064
1099|4,152.054993
1099|5,152.163760
1099|6,120.281767
1099|8,157.179626
1099|7,154.669784
1099|9,152.058009
1099|10,152.112735
1099|11,156.193733
1099|12,155.891477
1099|1,67.629332
1099|2,87.111897
611|4,165.246954
611|3,167.374651
611|5,161.084767
611|6,162.528806
611|7,165.470491
611|8,138.173633
611|9,120.927677
611|10,154.477256
611|12,131.936168
611|11,166.839688
611|1,67.813234
611|2,125.319656
84|5,185.415930
84|6,192.618461
84|4,195.259216
84|3,199.552647
84|9,168.375016
84|10,168.119960
84|7,141.393016
84|8,173.134727
84|12,166.306059
84|11,168.315395
84|1,76.830987
84|2,156.462586
1042|8,168.473756
1042|7,169.487216
1042|6,174.404870
1042|5,173.565372
1042|12,162.396619
1042|11,165.497753
1042|9,138.298199
1042|10,169.076833
1042|4,167.447726
1042|3,167.099770
1042|1,82.938607
1042|2,157.730964
719|5,173.877392
719|6,173.832352
719|3,181.665670
719|4,181.867102
719|10,174.347221
719|9,174.507416
719|8,177.627105
719|7,177.895378
719|12,144.597230
719|11,175.595037
719|1,80.305913
719|2,166.331532
863|7,131.723082
863|8,163.554789
863|6,166.070664
863|5,166.316475
863|11,162.762080
863|12,130.313429
863|9,165.538537
863|10,165.699746
863|3,164.105444
863|4,163.992866
863|1,79.890333
863|2,124.942140
488|6,174.079838
488|5,174.240135
488|4,178.659445
488|3,178.322521
488|10,170.023682
488|9,170.370104
488|8,173.996022
488|7,174.609495
488|11,166.096389
488|12,166.423088
488|1,46.089597
488|2,155.168281
152|8,163.931964
152|7,164.169299
152|6,167.159432
152|5,167.393015
152|12,164.710244
152|11,164.481671
152|10,167.816498
152|9,167.139707
152|3,164.080873
152|4,164.482647
152|1,78.469737
152|2,152.543728
847|6,189.692531
847|3,157.336875
847|4,188.742025
847|10,179.999631
847|9,179.544620
847|7,182.394818
847|8,182.960912
847|12,172.916708
847|11,172.505073
847|5,163.126850
847|1,84.979364
847|2,162.709475
1241|8,168.365594
1241|7,167.996242
1241|5,175.418096
1241|6,175.647797
1241|11,171.474291
1241|12,169.142252
1241|9,173.121754
1241|10,172.823545
1241|3,146.778377
1241|4,179.017360
1241|1,78.960169
1241|2,162.520842
474|5,146.629287
474|6,179.540229
474|3,191.615509
474|4,187.596045
474|9,155.146257
474|10,186.948629
474|8,190.358488
474|7,190.475121
474|12,173.588673
474|11,142.271411
474|1,82.057399
474|2,161.360301
1056|8,166.057407
1056|7,166.171083
1056|6,139.213545
1056|5,171.837946
1056|12,167.084498
1056|11,166.529047
1056|10,168.798613
1056|9,168.464143
1056|4,167.754590
1056|3,168.261614
1056|1,78.065913
1056|2,161.011185
462|6,182.184878
462|5,183.290864
462|4,183.827910
462|3,183.529764
462|9,188.795676
462|10,188.666935
462|7,191.185064
462|8,191.102108
462|11,171.282347
462|12,136.997460
462|1,91.070082
462|2,161.718313
1159|8,167.796919
1159|7,168.047273
1159|5,172.575186
1159|6,140.844342
1159|11,143.253658
1159|12,174.398464
1159|9,175.560136
1159|10,175.602922
1159|4,172.715383
1159|3,171.727178
1159|1,81.240926
1159|2,159.667047
75|6,154.475407
75|5,121.735339
75|3,156.711180
75|4,156.544821
75|9,158.028247
75|10,157.548242
75|7,159.219919
75|8,159.039277
75|12,154.232819
75|11,154.745419
75|1,45.428362
75|2,125.808272
1017|7,153.700348
1017|8,153.742983
1017|5,154.377383
1017|6,155.159677
1017|12,153.288580
1017|11,153.584178
1017|10,154.610638
1017|9,154.898975
1017|4,153.925319
1017|3,153.905260
1017|1,87.526344
1017|2,135.438370
291|6,170.877360
291|5,172.412120
291|4,178.933569
291|3,179.790148
291|9,178.690317
291|10,179.116114
291|8,182.673957
291|7,183.399105
291|11,147.915720
291|12,176.484495
291|1,79.693016
291|2,157.262336
1197|7,173.368506
1197|8,173.487663
1197|6,178.065968
1197|5,177.734086
1197|12,174.690867
1197|10,178.812558
1197|9,178.423281
1197|3,175.521036
1197|4,176.084826
1197|11,144.739649
1197|1,81.023473
1197|2,157.446236
77|6,165.526732
77|5,166.670896
77|3,174.665750
77|4,175.951562
77|9,161.155404
77|10,160.925363
77|8,131.709169
77|7,163.670282
77|12,164.235804
77|11,163.901219
77|1,79.557058
77|2,141.857706
745|7,158.284871
745|8,160.123333
745|6,160.292528
745|5,160.899359
745|3,161.962313
745|11,161.248301
745|12,160.975027
745|10,129.476134
745|9,161.718900
745|4,160.655282
745|1,45.635959
745|2,109.021682
322|6,173.580722
322|5,173.110984
322|3,182.335909
322|4,180.338649
322|10,175.422961
322|9,174.732554
322|7,180.186322
322|8,179.060561
322|12,169.149298
322|11,171.494817
322|1,91.451856
322|2,176.466254
1043|6,139.155163
1043|7,167.952802
1043|8,168.100827
1043|5,136.339291
1043|11,166.708855
1043|12,167.053192
1043|10,170.194406
1043|9,171.462074
1043|4,167.959751
1043|3,168.417652
1043|1,72.736064
1043|2,120.713505
963|6,135.874860
963|5,166.218374
963|4,177.533928
963|3,178.567151
963|10,167.990925
963|9,169.459532
963|7,141.350458
963|8,173.373508
963|11,162.707028
963|12,161.827212
963|1,87.192348
963|2,143.402637
1260|8,160.933525
1260|7,126.511973
1260|6,164.895788
1260|5,166.738774
1260|11,161.171366
1260|12,162.509430
1260|10,164.466206
1260|9,164.725700
1260|4,159.916879
1260|3,127.345085
1260|1,58.267218
1260|2,144.744568
