parameter,value,CV
U_run_id_1017,361829.330726224,
U_run_id_1042,361829.330704137,
U_run_id_1043,361829.338515407,
U_run_id_1056,361829.330570262,
U_run_id_1099,361829.330704366,
U_run_id_1159,361829.330730603,
U_run_id_1197,361829.330725613,
U_run_id_1241,361829.330735228,
U_run_id_1260,361829.330944782,
U_run_id_152,361829.330708822,
U_run_id_183,361829.330838331,
U_run_id_291,361829.330742067,
U_run_id_297,361829.330772796,
U_run_id_322,361829.330852586,
U_run_id_394,361829.33086499,
U_run_id_411,361829.330782222,
U_run_id_433,361829.33078118,
U_run_id_462,361829.330869604,
U_run_id_474,361829.330719921,
U_run_id_488,361829.328399715,
U_run_id_491,361829.330744989,
U_run_id_555,361829.330760012,
U_run_id_611,361829.331212356,
U_run_id_705,361829.331440963,
U_run_id_719,361829.330043345,
U_run_id_745,361829.331021264,
U_run_id_75,361829.331005549,
U_run_id_77,361829.331522798,
U_run_id_783,361829.330739579,
U_run_id_84,361829.330723296,
U_run_id_847,361829.330750363,
U_run_id_863,361829.330681754,
U_run_id_963,361829.331057383,
L_run_id_1017,2568.57992706045,
L_run_id_1042,2568.57992376765,
L_run_id_1043,2568.57991697251,
L_run_id_1056,2568.57988917494,
L_run_id_1099,2568.57993500928,
L_run_id_1159,2568.57988630471,
L_run_id_1197,2568.57993217242,
L_run_id_1241,2568.5799095287,
L_run_id_1260,2568.57998382581,
L_run_id_152,2568.57993906746,
L_run_id_183,2568.57958164861,
L_run_id_291,2568.57884339764,
L_run_id_297,2568.57990742242,
L_run_id_322,2568.57981933224,
L_run_id_394,2568.58123560834,
L_run_id_411,2568.57993546819,
L_run_id_433,2568.57991994617,
L_run_id_462,2568.57992065142,
L_run_id_474,2568.57992479539,
L_run_id_488,2568.57992904515,
L_run_id_491,2568.57991403662,
L_run_id_555,2568.5799034448,
L_run_id_611,2568.57997489067,
L_run_id_705,2568.57992084749,
L_run_id_719,2568.57929953455,
L_run_id_745,2568.58579254493,
L_run_id_75,2568.57992177871,
L_run_id_77,2568.5798770287,
L_run_id_783,2568.57985527137,
L_run_id_84,2568.57982967368,
L_run_id_847,2568.57994137802,
L_run_id_863,2568.57922754678,
L_run_id_963,2568.5799117981,
L_gap_goes_down_False_mab_virus_22.0|103,7.58924697969992e-05,
L_gap_goes_down_False_mab_virus_22.0|162,0.000113545260060261,
L_gap_goes_down_False_mab_virus_22.0|174,3.02522672648462e-05,
L_gap_goes_down_False_mab_virus_22.0|218,2.86504729823483e-06,
L_gap_goes_down_False_mab_virus_22.0|274,7.31961409256678e-06,
L_gap_goes_down_False_mab_virus_22.0|276,2.98253554339175e-05,
L_gap_goes_down_False_mab_virus_22.0|292,2.41144830693302e-05,
