rep,id,eta_U,eta_L,eta_m,eta_e,eta_s,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,0,0,0,2.17942e-08,0,0,0,False,69.0|162,84
1,8|84|cc|2|1|162,0,0,0,2.69914e-08,0,0,0,False,69.0|162,84
1,8|84|cc|3|1|162,0,0,0,9.64647e-09,0,0,0,False,69.0|162,84
1,8|84|cc|4|1|162,0,0,0,-1.03323e-08,0,0,0,False,69.0|162,84
1,8|84|cc|5|1|162,0,0,0,7.86766e-09,0,0,0,False,69.0|162,84
1,8|84|cc|6|1|162,0,0,0,-9.74805e-08,0,0,0,False,69.0|162,84
1,8|84|cc|7|1|162,0,0,0,2.41398e-08,0,0,0,False,69.0|162,84
1,8|84|cc|8|1|162,0,0,0,-1.32123e-08,0,0,0,False,69.0|162,84
1,8|84|sample|10|162,0,0,0,-5.96127e-08,0,0,0,True,32.0|162,84
1,8|84|sample|11|162,0,0,0,2.39028e-08,0,0,0,True,22.0|162,84
1,8|84|sample|12|162,0,0,0,-4.95838e-08,0,0,0,True,22.0|162,84
1,8|84|sample|3|162,0,0,0,3.10597e-08,0,0,0,True,55.0|162,84
1,8|84|sample|4|162,0,0,0,-3.26518e-09,0,0,0,True,55.0|162,84
1,8|84|sample|5|162,0,0,0,4.88298e-08,0,0,0,True,55.0|162,84
1,8|84|sample|6|162,0,0,0,2.82658e-08,0,0,0,True,55.0|162,84
1,8|84|sample|7|162,0,0,0,-1.62355e-08,0,0,0,True,32.0|162,84
1,8|84|sample|8|162,0,0,0,-3.75792e-09,0,0,0,True,32.0|162,84
1,8|84|sample|9|162,0,0,0,1.49605e-08,0,0,0,True,32.0|162,84
1,8|84|vc|1|2|162,0,0,0,-3.95164e-09,0,0,0,False,69.0|162,84
1,8|84|vc|2|2|162,0,0,0,-4.95665e-08,0,0,0,False,69.0|162,84
1,8|84|vc|3|2|162,0,0,0,6.40818e-08,0,0,0,False,69.0|162,84
1,8|84|vc|4|2|162,0,0,0,2.96169e-08,0,0,0,False,69.0|162,84
1,8|84|vc|5|2|162,0,0,0,2.87663e-08,0,0,0,False,69.0|162,84
1,8|84|vc|6|2|162,0,0,0,2.28136e-08,0,0,0,False,69.0|162,84
1,8|84|vc|7|2|162,0,0,0,4.05297e-08,0,0,0,False,69.0|162,84
1,8|84|vc|8|2|162,0,0,0,6.30811e-08,0,0,0,False,69.0|162,84
1,8|719|cc|1|1|274,0,0,0,-5.35914e-10,0,0,0,False,69.0|274,719
1,8|719|cc|2|1|274,0,0,0,3.19764e-08,0,0,0,False,69.0|274,719
