id,eta_U_SAEM,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_s_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_U_mode,eta_L_mode,eta_m_mode,eta_e_mode,eta_s_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,0,0,0,-8.61174e-09,0,0,0,0,0,0,-2.54907e-11,0,0,0,False,69.0|162,84
8|84|cc|2|1|162,0,0,0,2.65344e-09,0,0,0,0,0,0,2.79483e-11,0,0,0,False,69.0|162,84
8|84|cc|3|1|162,0,0,0,4.56013e-09,0,0,0,0,0,0,-3.38289e-11,0,0,0,False,69.0|162,84
8|84|cc|4|1|162,0,0,0,-9.31073e-09,0,0,0,0,0,0,-3.97948e-11,0,0,0,False,69.0|162,84
8|84|cc|5|1|162,0,0,0,2.57461e-09,0,0,0,0,0,0,3.47065e-11,0,0,0,False,69.0|162,84
8|84|cc|6|1|162,0,0,0,1.32458e-09,0,0,0,0,0,0,-1.71259e-11,0,0,0,False,69.0|162,84
8|84|cc|7|1|162,0,0,0,-4.02564e-10,0,0,0,0,0,0,-3.255e-11,0,0,0,False,69.0|162,84
8|84|cc|8|1|162,0,0,0,2.64663e-09,0,0,0,0,0,0,2.11351e-11,0,0,0,False,69.0|162,84
8|84|sample|10|162,0,0,0,5.60417e-10,0,0,0,0,0,0,-3.79101e-11,0,0,0,True,32.0|162,84
8|84|sample|11|162,0,0,0,-2.58982e-09,0,0,0,0,0,0,-1.24345e-11,0,0,0,True,22.0|162,84
8|84|sample|12|162,0,0,0,-5.14389e-09,0,0,0,0,0,0,-1.74403e-11,0,0,0,True,22.0|162,84
8|84|sample|3|162,0,0,0,-6.32805e-09,0,0,0,0,0,0,-2.97211e-11,0,0,0,True,55.0|162,84
8|84|sample|4|162,0,0,0,7.09889e-09,0,0,0,0,0,0,2.06244e-11,0,0,0,True,55.0|162,84
8|84|sample|5|162,0,0,0,-1.81374e-09,0,0,0,0,0,0,2.57216e-11,0,0,0,True,55.0|162,84
8|84|sample|6|162,0,0,0,1.95137e-09,0,0,0,0,0,0,-7.45981e-12,0,0,0,True,55.0|162,84
8|84|sample|7|162,0,0,0,1.07208e-08,0,0,0,0,0,0,5.00062e-11,0,0,0,True,32.0|162,84
8|84|sample|8|162,0,0,0,2.52774e-09,0,0,0,0,0,0,-4.35385e-11,0,0,0,True,32.0|162,84
8|84|sample|9|162,0,0,0,-1.83778e-09,0,0,0,0,0,0,-4.78e-11,0,0,0,True,32.0|162,84
8|84|vc|1|2|162,0,0,0,-1.12489e-09,0,0,0,0,0,0,1.53983e-11,0,0,0,False,69.0|162,84
8|84|vc|2|2|162,0,0,0,-9.67062e-10,0,0,0,0,0,0,2.05214e-12,0,0,0,False,69.0|162,84
8|84|vc|3|2|162,0,0,0,-1.73029e-09,0,0,0,0,0,0,-7.64904e-11,0,0,0,False,69.0|162,84
8|84|vc|4|2|162,0,0,0,1.44033e-09,0,0,0,0,0,0,1.30465e-11,0,0,0,False,69.0|162,84
8|84|vc|5|2|162,0,0,0,6.38596e-09,0,0,0,0,0,0,-5.3042e-12,0,0,0,False,69.0|162,84
8|84|vc|6|2|162,0,0,0,-1.91583e-09,0,0,0,0,0,0,8.03171e-11,0,0,0,False,69.0|162,84
8|84|vc|7|2|162,0,0,0,2.44425e-09,0,0,0,0,0,0,-1.00693e-11,0,0,0,False,69.0|162,84
8|84|vc|8|2|162,0,0,0,5.54939e-09,0,0,0,0,0,0,1.39817e-11,0,0,0,False,69.0|162,84
8|719|cc|1|1|274,0,0,0,5.41466e-10,0,0,0,0,0,0,-2.21547e-11,0,0,0,False,69.0|274,719
8|719|cc|2|1|274,0,0,0,4.34577e-09,0,0,0,0,0,0,1.38316e-11,0,0,0,False,69.0|274,719
8|719|cc|3|1|274,0,0,0,-4.11818e-09,0,0,0,0,0,0,1.40981e-11,0,0,0,False,69.0|274,719
8|719|cc|4|1|274,0,0,0,2.52434e-09,0,0,0,0,0,0,4.75735e-11,0,0,0,False,69.0|274,719
8|719|cc|5|1|274,0,0,0,-3.0235e-09,0,0,0,0,0,0,-5.0707e-11,0,0,0,False,69.0|274,719
8|719|cc|6|1|274,0,0,0,5.39186e-10,0,0,0,0,0,0,-2.44391e-11,0,0,0,False,69.0|274,719
8|719|cc|7|1|274,0,0,0,4.31137e-10,0,0,0,0,0,0,-1.65361e-11,0,0,0,False,69.0|274,719
8|719|cc|8|1|274,0,0,0,-6.08983e-09,0,0,0,0,0,0,1.35669e-11,0,0,0,False,69.0|274,719
8|719|sample|10|274,0,0,0,1.13624e-09,0,0,0,0,0,0,-2.5941e-11,0,0,0,True,32.0|274,719
8|719|sample|11|274,0,0,0,-2.28901e-09,0,0,0,0,0,0,-1.94635e-11,0,0,0,True,22.0|274,719
8|719|sample|12|274,0,0,0,-1.62411e-09,0,0,0,0,0,0,6.47127e-12,0,0,0,True,22.0|274,719
8|719|sample|3|274,0,0,0,3.17336e-09,0,0,0,0,0,0,1.83364e-11,0,0,0,True,55.0|274,719
8|719|sample|4|274,0,0,0,-2.74828e-09,0,0,0,0,0,0,2.17391e-11,0,0,0,True,55.0|274,719
8|719|sample|5|274,0,0,0,-1.16712e-09,0,0,0,0,0,0,-7.16316e-12,0,0,0,True,55.0|274,719
8|719|sample|6|274,0,0,0,7.39018e-09,0,0,0,0,0,0,-1.53983e-11,0,0,0,True,55.0|274,719
8|719|sample|7|274,0,0,0,5.33824e-10,0,0,0,0,0,0,1.553e-10,0,0,0,True,32.0|274,719
8|719|sample|8|274,0,0,0,3.65979e-09,0,0,0,0,0,0,-1.00746e-11,0,0,0,True,32.0|274,719
8|719|sample|9|274,0,0,0,-6.91337e-09,0,0,0,0,0,0,7.44542e-11,0,0,0,True,32.0|274,719
8|719|vc|1|2|274,0,0,0,5.16111e-09,0,0,0,0,0,0,1.75371e-11,0,0,0,False,69.0|274,719
8|719|vc|2|2|274,0,0,0,3.24324e-10,0,0,0,0,0,0,5.05702e-11,0,0,0,False,69.0|274,719
8|719|vc|3|2|274,0,0,0,2.70723e-09,0,0,0,0,0,0,2.30458e-10,0,0,0,False,69.0|274,719
8|719|vc|4|2|274,0,0,0,1.54315e-09,0,0,0,0,0,0,-6.02984e-12,0,0,0,False,69.0|274,719
8|719|vc|5|2|274,0,0,0,-2.06511e-09,0,0,0,0,0,0,-1.98996e-11,0,0,0,False,69.0|274,719
8|719|vc|6|2|274,0,0,0,2.78725e-09,0,0,0,0,0,0,2.06182e-11,0,0,0,False,69.0|274,719
8|719|vc|7|2|274,0,0,0,5.57981e-09,0,0,0,0,0,0,-2.75611e-11,0,0,0,False,69.0|274,719
8|719|vc|8|2|274,0,0,0,-3.89518e-09,0,0,0,0,0,0,-1.10748e-10,0,0,0,False,69.0|274,719
8|488|cc|1|1|322,0,0,0,-9.03547e-10,0,0,0,0,0,0,7.8713e-11,0,0,0,False,69.0|322,488
8|488|cc|2|1|322,0,0,0,3.49996e-10,0,0,0,0,0,0,1.97438e-11,0,0,0,False,69.0|322,488
8|488|cc|3|1|322,0,0,0,7.3563e-09,0,0,0,0,0,0,4.00915e-11,0,0,0,False,69.0|322,488
8|488|cc|4|1|322,0,0,0,5.84331e-10,0,0,0,0,0,0,-4.22959e-11,0,0,0,False,69.0|322,488
8|488|cc|5|1|322,0,0,0,2.99667e-09,0,0,0,0,0,0,8.37366e-11,0,0,0,False,69.0|322,488
8|488|cc|6|1|322,0,0,0,6.82506e-09,0,0,0,0,0,0,1.6926e-11,0,0,0,False,69.0|322,488
8|488|cc|7|1|322,0,0,0,5.90075e-09,0,0,0,0,0,0,2.40714e-11,0,0,0,False,69.0|322,488
8|488|cc|8|1|322,0,0,0,-2.70593e-09,0,0,0,0,0,0,-3.01066e-11,0,0,0,False,69.0|322,488
8|488|sample|10|322,0,0,0,-3.76904e-09,0,0,0,0,0,0,6.50084e-11,0,0,0,True,32.0|322,488
8|488|sample|11|322,0,0,0,-3.52156e-09,0,0,0,0,0,0,-9.96891e-12,0,0,0,True,22.0|322,488
8|488|sample|12|322,0,0,0,5.7393e-09,0,0,0,0,0,0,-3.77316e-11,0,0,0,True,22.0|322,488
8|488|sample|3|322,0,0,0,4.08912e-09,0,0,0,0,0,0,-7.45821e-11,0,0,0,True,55.0|322,488
8|488|sample|4|322,0,0,0,6.47601e-09,0,0,0,0,0,0,1.80638e-11,0,0,0,True,55.0|322,488
8|488|sample|5|322,0,0,0,1.59065e-09,0,0,0,0,0,0,-3.30056e-11,0,0,0,True,55.0|322,488
8|488|sample|6|322,0,0,0,-2.8787e-09,0,0,0,0,0,0,4.20464e-12,0,0,0,True,55.0|322,488
8|488|sample|7|322,0,0,0,-1.1121e-09,0,0,0,0,0,0,1.10534e-11,0,0,0,True,32.0|322,488
8|488|sample|8|322,0,0,0,1.06636e-09,0,0,0,0,0,0,-6.95763e-11,0,0,0,True,32.0|322,488
8|488|sample|9|322,0,0,0,8.98865e-09,0,0,0,0,0,0,2.12408e-11,0,0,0,True,32.0|322,488
8|488|vc|1|2|322,0,0,0,2.34088e-09,0,0,0,0,0,0,2.06928e-11,0,0,0,False,69.0|322,488
8|488|vc|2|2|322,0,0,0,-6.16876e-09,0,0,0,0,0,0,-2.11289e-11,0,0,0,False,69.0|322,488
8|488|vc|3|2|322,0,0,0,6.27228e-09,0,0,0,0,0,0,-2.77831e-11,0,0,0,False,69.0|322,488
8|488|vc|4|2|322,0,0,0,8.74531e-11,0,0,0,0,0,0,-3.11058e-11,0,0,0,False,69.0|322,488
8|488|vc|5|2|322,0,0,0,1.21429e-09,0,0,0,0,0,0,-5.08305e-12,0,0,0,False,69.0|322,488
8|488|vc|6|2|322,0,0,0,1.7358e-09,0,0,0,0,0,0,8.35287e-12,0,0,0,False,69.0|322,488
8|488|vc|7|2|322,0,0,0,4.25499e-09,0,0,0,0,0,0,-1.28035e-11,0,0,0,False,69.0|322,488
8|488|vc|8|2|322,0,0,0,3.53228e-09,0,0,0,0,0,0,2.66001e-11,0,0,0,False,69.0|322,488
8|847|cc|1|1|69,0,0,0,2.36887e-09,0,0,0,0,0,0,1.33911e-11,0,0,0,False,69.0|69,847
8|847|cc|2|1|69,0,0,0,-1.01114e-10,0,0,0,0,0,0,1.55476e-11,0,0,0,False,69.0|69,847
8|847|cc|3|1|69,0,0,0,6.36667e-10,0,0,0,0,0,0,2.97717e-11,0,0,0,False,69.0|69,847
8|847|cc|4|1|69,0,0,0,3.10577e-09,0,0,0,0,0,0,2.67422e-11,0,0,0,False,69.0|69,847
8|847|cc|5|1|69,0,0,0,-1.77817e-09,0,0,0,0,0,0,2.67768e-11,0,0,0,False,69.0|69,847
8|847|cc|6|1|69,0,0,0,3.88393e-09,0,0,0,0,0,0,2.10552e-11,0,0,0,False,69.0|69,847
