id,eta_U_SAEM,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_U_mode,eta_L_mode,eta_m_mode,eta_e_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,0,-3.1618e-10,-5.33136e-10,0,0,0,0,-1.62359e-11,-2.2333e-11,0,0,0,False,69.0|162,84
8|84|cc|2|1|162,0,-2.63388e-09,6.81343e-12,0,0,0,0,-9.27258e-13,-1.59688e-11,0,0,0,False,69.0|162,84
8|84|cc|3|1|162,0,-9.1673e-10,-1.49764e-10,0,0,0,0,2.03286e-11,-1.44784e-12,0,0,0,False,69.0|162,84
8|84|cc|4|1|162,0,-3.13676e-09,-3.05987e-09,0,0,0,0,7.81597e-13,3.43134e-11,0,0,0,False,69.0|162,84
8|84|cc|5|1|162,0,8.64244e-09,3.11265e-09,0,0,0,0,-2.52456e-11,-2.14879e-11,0,0,0,False,69.0|162,84
8|84|cc|6|1|162,0,2.1566e-09,-4.95753e-09,0,0,0,0,-8.60041e-11,9.11682e-12,0,0,0,False,69.0|162,84
8|84|cc|7|1|162,0,3.86376e-09,1.14216e-10,0,0,0,0,3.72076e-11,-2.76374e-11,0,0,0,False,69.0|162,84
8|84|cc|8|1|162,0,-5.24242e-09,-4.2874e-09,0,0,0,0,7.02727e-11,2.13809e-11,0,0,0,False,69.0|162,84
8|84|sample|10|162,0,1.69615e-10,-1.39142e-09,0,0,0,0,5.2637e-11,-5.56753e-11,0,0,0,True,32.0|162,84
8|84|sample|11|162,0,-1.75011e-09,5.59642e-09,0,0,0,0,-1.40084e-11,-2.64785e-11,0,0,0,True,22.0|162,84
8|84|sample|12|162,0,5.02552e-09,-5.19929e-11,0,0,0,0,-9.67724e-11,-1.87884e-12,0,0,0,True,22.0|162,84
8|84|sample|3|162,0,-2.53746e-09,-2.96892e-09,0,0,0,0,6.31495e-12,-2.73337e-11,0,0,0,True,55.0|162,84
8|84|sample|4|162,0,1.31591e-09,7.37603e-10,0,0,0,0,4.18368e-11,1.07623e-11,0,0,0,True,55.0|162,84
8|84|sample|5|162,0,2.33731e-10,3.62296e-09,0,0,0,0,1.84563e-11,-2.43463e-11,0,0,0,True,55.0|162,84
8|84|sample|6|162,0,1.39491e-09,-4.33157e-09,0,0,0,0,-4.69473e-11,5.81044e-11,0,0,0,True,55.0|162,84
8|84|sample|7|162,0,-4.65876e-10,-1.38511e-09,0,0,0,0,-4.189e-11,-1.00194e-11,0,0,0,True,32.0|162,84
8|84|sample|8|162,0,-4.81967e-09,3.79026e-09,0,0,0,0,-1.52376e-11,2.36803e-11,0,0,0,True,32.0|162,84
8|84|sample|9|162,0,3.1963e-09,-3.11031e-09,0,0,0,0,1.9476e-11,-2.12053e-11,0,0,0,True,32.0|162,84
8|84|vc|1|2|162,0,3.38693e-09,-4.7844e-09,0,0,0,0,-4.86722e-12,-3.67093e-11,0,0,0,False,69.0|162,84
8|84|vc|2|2|162,0,-3.04959e-10,-1.09551e-09,0,0,0,0,8.43414e-12,-1.05488e-11,0,0,0,False,69.0|162,84
8|84|vc|3|2|162,0,-1.49743e-09,6.75044e-10,0,0,0,0,3.18465e-11,5.79004e-12,0,0,0,False,69.0|162,84
8|84|vc|4|2|162,0,-3.29224e-10,-6.46338e-09,0,0,0,0,2.01688e-11,1.9775e-11,0,0,0,False,69.0|162,84
8|84|vc|5|2|162,0,2.62473e-09,2.83839e-09,0,0,0,0,-1.56319e-13,-2.4827e-11,0,0,0,False,69.0|162,84
