id,f_SAEM,h_SAEM,L_gap_SAEM,f_mode,h_mode,L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0.446435,1.41944,-520.85,0.447177,1.39693,-542.488,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,0.446435,1.89366,-520.85,0.447177,1.90456,-542.488,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0.446435,1.23145,-520.85,0.447177,1.24604,-542.488,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0.446435,1.17299,-520.85,0.447177,1.19758,-542.488,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,0.446435,1.54353,-520.85,0.447177,1.60468,-542.488,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,0.446435,1.68445,-520.85,0.447177,1.68377,-542.488,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0.446435,1.26528,-520.85,0.447177,1.32812,-542.488,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0.446435,1.19065,-520.85,0.447177,1.20028,-542.488,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,0.446435,1.63671,-520.85,0.447177,1.65773,-542.488,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,0.446435,1.58728,-520.85,0.447177,1.56142,-542.488,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,0.446435,1.85261,-520.85,0.447177,1.82184,-542.488,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,0.446435,1.95374,-520.85,0.447177,1.82184,-542.488,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,0.446435,1.936,-520.85,0.447177,1.82184,-542.488,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0.446435,1.80039,-520.85,0.447177,1.82184,-542.488,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0.446435,1.74361,-520.85,0.447177,1.82184,-542.488,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,0.446435,1.7241,-520.85,0.447177,1.82184,-542.488,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,0.446435,1.83733,-520.85,0.447177,1.82184,-542.488,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,0.446435,1.81953,-520.85,0.447177,1.82184,-542.488,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,0.446435,1.8493,-520.85,0.447177,1.82184,-542.488,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,0.446435,1.87625,-520.85,0.447177,1.82184,-542.488,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,0.446435,1.77684,-520.85,0.447177,1.82184,-542.488,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,0.446435,1.92348,-520.85,0.447177,1.82184,-542.488,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,0.446435,1.79947,-520.85,0.447177,1.82184,-542.488,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,0.446435,2.02829,-520.85,0.447177,1.82184,-542.488,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,0.446435,1.58796,-520.85,0.447177,1.82184,-542.488,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,0.446435,1.87258,-520.85,0.447177,1.82184,-542.488,69.0|274,411
8|152|8|152|sample|8|322|8|322|65.0,0.147835,1.06604,-520.876,0.151475,1.09102,-542.514,65.0|322,152
8|152|8|152|sample|7|322|7|322|65.0,0.147835,1.02657,-520.876,0.151475,1.03821,-542.514,65.0|322,152
8|152|8|152|sample|6|322|6|322|65.0,0.147835,1.03135,-520.876,0.151475,1.02947,-542.514,65.0|322,152
8|152|8|152|sample|5|322|5|322|65.0,0.147835,1.11581,-520.876,0.151475,1.07828,-542.514,65.0|322,152
8|152|8|152|sample|12|322|12|322|28.0,0.147835,1.58361,-520.876,0.151475,1.59617,-542.514,28.0|322,152
8|152|8|152|sample|11|322|11|322|28.0,0.147835,1.53329,-520.876,0.151475,1.55291,-542.514,28.0|322,152
8|152|8|152|sample|10|322|10|322|28.0,0.147835,1.54572,-520.876,0.151475,1.54351,-542.514,28.0|322,152
8|152|8|152|sample|9|322|9|322|28.0,0.147835,1.44454,-520.876,0.151475,1.4403,-542.514,28.0|322,152
8|152|8|152|sample|3|322|3|322|22.0,0.147835,1.0996,-520.876,0.151475,1.13005,-542.514,22.0|322,152
8|152|8|152|sample|4|322|4|322|22.0,0.147835,1.11915,-520.876,0.151475,1.11484,-542.514,22.0|322,152
8|152|8|152|cc|1|1|322|1|322|69.0,0.147835,1.81455,-520.876,0.151475,1.82184,-542.514,69.0|322,152
8|152|8|152|cc|2|1|322|1|322|69.0,0.147835,1.79221,-520.876,0.151475,1.82184,-542.514,69.0|322,152
8|152|8|152|cc|3|1|322|1|322|69.0,0.147835,1.74918,-520.876,0.151475,1.82184,-542.514,69.0|322,152
8|152|8|152|cc|4|1|322|1|322|69.0,0.147835,1.74995,-520.876,0.151475,1.82184,-542.514,69.0|322,152
8|152|8|152|cc|5|1|322|1|322|69.0,0.147835,1.80282,-520.876,0.151475,1.82184,-542.514,69.0|322,152
8|152|8|152|cc|6|1|322|1|322|69.0,0.147835,1.72427,-520.876,0.151475,1.82184,-542.514,69.0|322,152
8|152|8|152|cc|7|1|322|1|322|69.0,0.147835,1.66751,-520.876,0.151475,1.82184,-542.514,69.0|322,152
8|152|8|152|cc|8|1|322|1|322|69.0,0.147835,1.69909,-520.876,0.151475,1.82184,-542.514,69.0|322,152
8|152|8|152|vc|1|2|322|2|322|69.0,0.147835,2.03635,-520.876,0.151475,1.82184,-542.514,69.0|322,152
8|152|8|152|vc|2|2|322|2|322|69.0,0.147835,1.88746,-520.876,0.151475,1.82184,-542.514,69.0|322,152
8|152|8|152|vc|3|2|322|2|322|69.0,0.147835,1.76601,-520.876,0.151475,1.82184,-542.514,69.0|322,152
8|152|8|152|vc|4|2|322|2|322|69.0,0.147835,1.88083,-520.876,0.151475,1.82184,-542.514,69.0|322,152
8|152|8|152|vc|5|2|322|2|322|69.0,0.147835,1.79277,-520.876,0.151475,1.82184,-542.514,69.0|322,152
8|152|8|152|vc|6|2|322|2|322|69.0,0.147835,1.87033,-520.876,0.151475,1.82184,-542.514,69.0|322,152
8|152|8|152|vc|7|2|322|2|322|69.0,0.147835,1.85091,-520.876,0.151475,1.82184,-542.514,69.0|322,152
8|152|8|152|vc|8|2|322|2|322|69.0,0.147835,1.78387,-520.876,0.151475,1.82184,-542.514,69.0|322,152
8|1056|8|1056|sample|8|276|8|276|65.0,0.105241,1.56121,-520.85,0.105192,1.56585,-542.488,65.0|276,1056
8|1056|8|1056|sample|7|276|7|276|65.0,0.105241,1.56736,-520.85,0.105192,1.58927,-542.488,65.0|276,1056
8|1056|8|1056|sample|6|276|6|276|65.0,0.105241,1.53461,-520.85,0.105192,1.57565,-542.488,65.0|276,1056
8|1056|8|1056|sample|5|276|5|276|65.0,0.105241,1.61185,-520.85,0.105192,1.63442,-542.488,65.0|276,1056
8|1056|8|1056|sample|12|276|12|276|28.0,0.105241,4.21126,-520.85,0.105192,4.16968,-542.488,28.0|276,1056
8|1056|8|1056|sample|11|276|11|276|28.0,0.105241,3.61262,-520.85,0.105192,3.70962,-542.488,28.0|276,1056
8|1056|8|1056|sample|10|276|10|276|28.0,0.105241,2.61837,-520.85,0.105192,2.58142,-542.488,28.0|276,1056
8|1056|8|1056|sample|9|276|9|276|28.0,0.105241,2.42544,-520.85,0.105192,2.46039,-542.488,28.0|276,1056
8|1056|8|1056|sample|4|276|4|276|22.0,0.105241,1.70241,-520.85,0.105192,1.70514,-542.488,22.0|276,1056
