rep,id,eta_f,eta_h,eta_L_gap,eta_eta_alpha,mab_virus,run_id
1,411|4,-0.600255,3.22098e-08,-7.88451e-08,0,70.0|274,411
1,411|3,-1.23442,-1.80257e-08,-2.17259e-08,0,70.0|274,411
1,411|5,-0.395102,6.83078e-09,3.12767e-08,0,70.0|274,411
1,411|6,-0.409581,-4.71424e-08,-4.31241e-08,0,70.0|274,411
1,411|8,-0.997707,3.69082e-08,2.31967e-08,0,70.0|274,411
1,411|7,-0.912587,-3.95469e-08,-2.67451e-08,0,70.0|274,411
1,411|9,-0.657059,4.02186e-08,1.13435e-07,0,70.0|274,411
1,411|10,-0.539474,1.31907e-08,-8.06135e-08,0,70.0|274,411
1,411|12,-0.975492,1.76321e-08,-1.3489e-08,0,70.0|274,411
1,411|11,-0.839455,2.47454e-08,-1.28584e-08,0,70.0|274,411
1,411|1,2.08853,-4.49684e-08,-4.43623e-08,0,69.0|274,411
1,411|2,6.56001,-1.88401e-08,-7.63701e-08,0,69.0|274,411
1,152|8,-1.75768,1.1651e-08,9.78276e-08,0,65.0|322,152
1,152|7,-1.4488,-1.98358e-08,-7.14673e-08,0,65.0|322,152
1,152|6,-1.56561,3.94579e-08,-3.29866e-08,0,65.0|322,152
1,152|5,-1.66266,-8.96466e-09,-2.34837e-08,0,65.0|322,152
1,152|12,-2.76513,1.34448e-09,-8.97591e-08,0,28.0|322,152
1,152|11,-2.5489,2.37238e-08,6.97776e-09,0,28.0|322,152
1,152|10,-2.78569,-3.51069e-08,8.05144e-08,0,28.0|322,152
1,152|9,-2.54245,2.36363e-08,-1.66494e-08,0,28.0|322,152
1,152|3,-1.77984,2.45833e-08,-3.27841e-08,0,22.0|322,152
1,152|4,-1.78516,-4.67407e-09,1.85107e-08,0,22.0|322,152
1,152|1,-1.23226,-1.14048e-08,-3.03848e-08,0,69.0|322,152
1,152|2,1.48367,9.5989e-09,-8.93343e-08,0,69.0|322,152
1,1056|8,-1.68437,-1.79982e-08,-7.71208e-08,0,65.0|276,1056
1,1056|7,-2.01234,2.08157e-08,5.8325e-08,0,65.0|276,1056
1,1056|6,-1.71759,-2.40732e-08,8.39675e-09,0,65.0|276,1056
1,1056|5,-1.79949,-9.89514e-09,2.0498e-08,0,65.0|276,1056
1,1056|12,-3.07408,-1.29387e-08,4.18719e-08,0,28.0|276,1056
1,1056|11,-3.08536,-1.16515e-09,-5.95845e-08,0,28.0|276,1056
1,1056|10,-2.60358,2.10319e-08,-1.70525e-08,0,28.0|276,1056
1,1056|9,-2.51237,-2.63135e-08,-8.59903e-08,0,28.0|276,1056
1,1056|4,-2.03871,1.6896e-08,1.08843e-08,0,22.0|276,1056
1,1056|3,-1.9261,3.02683e-08,-4.07349e-08,0,22.0|276,1056
1,1056|1,0.172565,-3.31087e-08,1.16252e-09,0,69.0|276,1056
1,1056|2,-1.56521,4.51114e-09,-3.17107e-08,0,69.0|276,1056
1,462|6,-1.52771,3.79725e-09,-7.33906e-08,0,55.0|292,462
1,462|5,-0.690687,5.86617e-09,-3.82129e-08,0,55.0|292,462
1,462|4,-1.38111,-4.10518e-09,5.18575e-09,0,55.0|292,462
1,462|3,-0.682271,5.84108e-10,3.06243e-08,0,55.0|292,462
