id,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_s_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_L_mode,eta_m_mode,eta_e_mode,eta_s_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,0,0,2.2843e-07,0,0,0,0,0,-2.07883e-08,0,0,0,False,69.0|162,84
8|84|cc|2|1|162,0,0,-9.11684e-09,0,0,0,0,0,-8.32379e-09,0,0,0,False,69.0|162,84
8|84|cc|3|1|162,0,0,1.51369e-06,0,0,0,0,0,-6.41481e-09,0,0,0,False,69.0|162,84
8|84|cc|4|1|162,0,0,6.38392e-07,0,0,0,0,0,-6.67748e-09,0,0,0,False,69.0|162,84
8|84|cc|5|1|162,0,0,1.11874e-06,0,0,0,0,0,-5.51858e-09,0,0,0,False,69.0|162,84
8|84|cc|6|1|162,0,0,-8.83622e-07,0,0,0,0,0,-7.78925e-09,0,0,0,False,69.0|162,84
8|84|cc|7|1|162,0,0,1.87655e-06,0,0,0,0,0,2.26463e-09,0,0,0,False,69.0|162,84
8|84|cc|8|1|162,0,0,-3.99447e-07,0,0,0,0,0,1.80318e-08,0,0,0,False,69.0|162,84
8|84|sample|10|162,0,0,-6.05718e-07,0,0,0,0,0,8.53642e-09,0,0,0,True,32.0|162,84
8|84|sample|11|162,0,0,-5.67751e-07,0,0,0,0,0,5.47182e-09,0,0,0,True,22.0|162,84
8|84|sample|12|162,0,0,3.97918e-07,0,0,0,0,0,-3.16597e-10,0,0,0,True,22.0|162,84
8|84|sample|3|162,0,0,1.77388e-07,0,0,0,0,0,4.57448e-09,0,0,0,True,55.0|162,84
8|84|sample|4|162,0,0,-3.03418e-07,0,0,0,0,0,-3.49848e-10,0,0,0,True,55.0|162,84
8|84|sample|5|162,0,0,4.0439e-07,0,0,0,0,0,-6.36428e-09,0,0,0,True,55.0|162,84
8|84|sample|6|162,0,0,1.21938e-06,0,0,0,0,0,-7.17037e-09,0,0,0,True,55.0|162,84
8|84|sample|7|162,0,0,1.03504e-06,0,0,0,0,0,-7.5096e-09,0,0,0,True,32.0|162,84
8|84|sample|8|162,0,0,-5.07892e-07,0,0,0,0,0,-1.70175e-08,0,0,0,True,32.0|162,84
8|84|sample|9|162,0,0,3.27716e-07,0,0,0,0,0,7.8137e-09,0,0,0,True,32.0|162,84
8|84|vc|1|2|162,0,0,-1.74239e-06,0,0,0,0,0,8.48627e-09,0,0,0,False,69.0|162,84
8|84|vc|2|2|162,0,0,-1.00802e-06,0,0,0,0,0,-7.18346e-09,0,0,0,False,69.0|162,84
8|84|vc|3|2|162,0,0,8.84101e-07,0,0,0,0,0,9.85476e-09,0,0,0,False,69.0|162,84
8|84|vc|4|2|162,0,0,-1.40202e-06,0,0,0,0,0,-5.32769e-09,0,0,0,False,69.0|162,84
8|84|vc|5|2|162,0,0,3.79573e-07,0,0,0,0,0,5.34982e-09,0,0,0,False,69.0|162,84
8|84|vc|6|2|162,0,0,-4.05712e-08,0,0,0,0,0,1.8904e-09,0,0,0,False,69.0|162,84
8|84|vc|7|2|162,0,0,-6.46589e-07,0,0,0,0,0,-2.07678e-08,0,0,0,False,69.0|162,84
8|84|vc|8|2|162,0,0,5.49445e-07,0,0,0,0,0,8.54729e-09,0,0,0,False,69.0|162,84
8|719|cc|1|1|274,0,0,-1.14228e-06,0,0,0,0,0,8.35447e-09,0,0,0,False,69.0|274,719
8|719|cc|2|1|274,0,0,2.5886e-08,0,0,0,0,0,8.88689e-09,0,0,0,False,69.0|274,719
8|719|cc|3|1|274,0,0,-6.16117e-07,0,0,0,0,0,-8.56608e-09,0,0,0,False,69.0|274,719
8|719|cc|4|1|274,0,0,-1.8044e-06,0,0,0,0,0,-2.05518e-09,0,0,0,False,69.0|274,719
8|719|cc|5|1|274,0,0,8.76792e-07,0,0,0,0,0,-9.14602e-09,0,0,0,False,69.0|274,719
8|719|cc|6|1|274,0,0,-5.89151e-07,0,0,0,0,0,-8.75411e-09,0,0,0,False,69.0|274,719
8|719|cc|7|1|274,0,0,2.33667e-07,0,0,0,0,0,2.65873e-08,0,0,0,False,69.0|274,719
8|719|cc|8|1|274,0,0,1.59922e-06,0,0,0,0,0,-6.31077e-09,0,0,0,False,69.0|274,719
8|719|sample|10|274,0,0,-6.77891e-08,0,0,0,0,0,-1.03594e-08,0,0,0,True,32.0|274,719
8|719|sample|11|274,0,0,-1.12949e-06,0,0,0,0,0,1.70052e-09,0,0,0,True,22.0|274,719
8|719|sample|12|274,0,0,-1.62055e-06,0,0,0,0,0,-6.78557e-10,0,0,0,True,22.0|274,719
8|719|sample|3|274,0,0,-1.68204e-06,0,0,0,0,0,9.33908e-09,0,0,0,True,55.0|274,719
8|719|sample|4|274,0,0,1.32174e-06,0,0,0,0,0,1.19809e-08,0,0,0,True,55.0|274,719
8|719|sample|5|274,0,0,1.10857e-06,0,0,0,0,0,-4.39601e-09,0,0,0,True,55.0|274,719
8|719|sample|6|274,0,0,-7.24908e-07,0,0,0,0,0,-5.20663e-09,0,0,0,True,55.0|274,719
8|719|sample|7|274,0,0,1.39343e-06,0,0,0,0,0,6.75554e-09,0,0,0,True,32.0|274,719
8|719|sample|8|274,0,0,-9.04987e-07,0,0,0,0,0,4.69963e-09,0,0,0,True,32.0|274,719
8|719|sample|9|274,0,0,-1.17833e-06,0,0,0,0,0,-8.22725e-09,0,0,0,True,32.0|274,719
8|719|vc|1|2|274,0,0,-1.5946e-06,0,0,0,0,0,-9.49292e-09,0,0,0,False,69.0|274,719
8|719|vc|2|2|274,0,0,-6.73242e-07,0,0,0,0,0,-1.13826e-08,0,0,0,False,69.0|274,719
8|719|vc|3|2|274,0,0,-9.95567e-07,0,0,0,0,0,5.72242e-09,0,0,0,False,69.0|274,719
8|719|vc|4|2|274,0,0,-4.30042e-07,0,0,0,0,0,-1.25715e-08,0,0,0,False,69.0|274,719
8|719|vc|5|2|274,0,0,1.96576e-06,0,0,0,0,0,-6.35183e-09,0,0,0,False,69.0|274,719
8|719|vc|6|2|274,0,0,4.11501e-07,0,0,0,0,0,-1.28137e-08,0,0,0,False,69.0|274,719
8|719|vc|7|2|274,0,0,1.4837e-06,0,0,0,0,0,-2.67908e-08,0,0,0,False,69.0|274,719
8|719|vc|8|2|274,0,0,-9.6121e-07,0,0,0,0,0,2.65018e-08,0,0,0,False,69.0|274,719
8|488|cc|1|1|322,0,0,-1.82056e-06,0,0,0,0,0,4.65515e-09,0,0,0,False,69.0|322,488
8|488|cc|2|1|322,0,0,-3.90672e-07,0,0,0,0,0,7.0995e-09,0,0,0,False,69.0|322,488
8|488|cc|3|1|322,0,0,4.08434e-07,0,0,0,0,0,-7.28368e-09,0,0,0,False,69.0|322,488
8|488|cc|4|1|322,0,0,-9.73496e-08,0,0,0,0,0,-6.55529e-09,0,0,0,False,69.0|322,488
8|488|cc|5|1|322,0,0,-6.17238e-07,0,0,0,0,0,1.07658e-08,0,0,0,False,69.0|322,488
8|488|cc|6|1|322,0,0,-1.94958e-06,0,0,0,0,0,2.9122e-08,0,0,0,False,69.0|322,488
8|488|cc|7|1|322,0,0,-7.87765e-07,0,0,0,0,0,-6.27297e-09,0,0,0,False,69.0|322,488
8|488|cc|8|1|322,0,0,-4.44126e-07,0,0,0,0,0,6.10865e-08,0,0,0,False,69.0|322,488
8|488|sample|10|322,0,0,5.04254e-07,0,0,0,0,0,-6.94076e-09,0,0,0,True,32.0|322,488
8|488|sample|11|322,0,0,1.36742e-07,0,0,0,0,0,1.15655e-08,0,0,0,True,22.0|322,488
8|488|sample|12|322,0,0,1.80795e-07,0,0,0,0,0,-1.75666e-09,0,0,0,True,22.0|322,488
8|488|sample|3|322,0,0,-1.64786e-06,0,0,0,0,0,-4.14536e-09,0,0,0,True,55.0|322,488
8|488|sample|4|322,0,0,-6.3235e-07,0,0,0,0,0,6.28406e-09,0,0,0,True,55.0|322,488
8|488|sample|5|322,0,0,-3.4413e-07,0,0,0,0,0,-7.0206e-09,0,0,0,True,55.0|322,488
8|488|sample|6|322,0,0,3.96683e-07,0,0,0,0,0,-3.26813e-09,0,0,0,True,55.0|322,488
8|488|sample|7|322,0,0,1.25201e-06,0,0,0,0,0,7.4667e-09,0,0,0,True,32.0|322,488
8|488|sample|8|322,0,0,-1.00532e-07,0,0,0,0,0,-1.30736e-08,0,0,0,True,32.0|322,488
8|488|sample|9|322,0,0,3.05176e-07,0,0,0,0,0,3.50968e-09,0,0,0,True,32.0|322,488
8|488|vc|1|2|322,0,0,-7.82054e-07,0,0,0,0,0,3.0136e-08,0,0,0,False,69.0|322,488
8|488|vc|2|2|322,0,0,-2.56558e-07,0,0,0,0,0,3.07302e-09,0,0,0,False,69.0|322,488
8|488|vc|3|2|322,0,0,-2.97097e-07,0,0,0,0,0,-6.76802e-09,0,0,0,False,69.0|322,488
8|488|vc|4|2|322,0,0,-4.85317e-09,0,0,0,0,0,-6.15191e-09,0,0,0,False,69.0|322,488
8|488|vc|5|2|322,0,0,8.26612e-07,0,0,0,0,0,1.18247e-08,0,0,0,False,69.0|322,488
8|488|vc|6|2|322,0,0,1.23772e-06,0,0,0,0,0,-6.83009e-09,0,0,0,False,69.0|322,488
8|488|vc|7|2|322,0,0,-7.92194e-07,0,0,0,0,0,-1.07014e-08,0,0,0,False,69.0|322,488
8|488|vc|8|2|322,0,0,-4.34736e-07,0,0,0,0,0,-6.26692e-09,0,0,0,False,69.0|322,488
8|847|cc|1|1|69,0,0,8.58865e-07,0,0,0,0,0,8.42369e-09,0,0,0,False,69.0|69,847
8|847|cc|2|1|69,0,0,7.21067e-08,0,0,0,0,0,-1.76369e-09,0,0,0,False,69.0|69,847
8|847|cc|3|1|69,0,0,1.02272e-07,0,0,0,0,0,8.98731e-09,0,0,0,False,69.0|69,847
8|847|cc|4|1|69,0,0,1.28456e-06,0,0,0,0,0,7.00783e-09,0,0,0,False,69.0|69,847
8|847|cc|5|1|69,0,0,-5.16921e-08,0,0,0,0,0,-9.07685e-09,0,0,0,False,69.0|69,847
8|847|cc|6|1|69,0,0,1.1523e-06,0,0,0,0,0,-8.77027e-09,0,0,0,False,69.0|69,847
8|847|cc|7|1|69,0,0,7.64342e-07,0,0,0,0,0,-8.44231e-09,0,0,0,False,69.0|69,847
8|847|cc|8|1|69,0,0,7.05506e-07,0,0,0,0,0,-9.03589e-09,0,0,0,False,69.0|69,847
8|847|sample|10|69,0,0,5.46878e-09,0,0,0,0,0,-2.09928e-08,0,0,0,True,32.0|69,847
8|847|sample|11|69,0,0,-1.70659e-06,0,0,0,0,0,-3.18932e-09,0,0,0,True,22.0|69,847
8|847|sample|12|69,0,0,1.71726e-07,0,0,0,0,0,3.84551e-09,0,0,0,True,22.0|69,847
8|847|sample|3|69,0,0,-6.5729e-08,0,0,0,0,0,3.15648e-09,0,0,0,True,55.0|69,847
8|847|sample|4|69,0,0,2.99285e-07,0,0,0,0,0,-1.5508e-08,0,0,0,True,55.0|69,847
8|847|sample|5|69,0,0,5.80373e-07,0,0,0,0,0,3.98152e-09,0,0,0,True,55.0|69,847
8|847|sample|6|69,0,0,-1.49426e-07,0,0,0,0,0,6.65937e-09,0,0,0,True,55.0|69,847
8|847|sample|7|69,0,0,1.90574e-07,0,0,0,0,0,1.99303e-08,0,0,0,True,32.0|69,847
8|847|sample|8|69,0,0,7.04712e-08,0,0,0,0,0,-4.05104e-09,0,0,0,True,32.0|69,847
8|847|sample|9|69,0,0,-8.79572e-07,0,0,0,0,0,7.11976e-09,0,0,0,True,32.0|69,847
8|847|vc|1|2|69,0,0,2.87856e-07,0,0,0,0,0,-1.8986e-08,0,0,0,False,69.0|69,847
8|847|vc|2|2|69,0,0,-1.07944e-06,0,0,0,0,0,-7.86769e-09,0,0,0,False,69.0|69,847
8|847|vc|3|2|69,0,0,1.27359e-06,0,0,0,0,0,-3.96881e-09,0,0,0,False,69.0|69,847
8|847|vc|4|2|69,0,0,-8.89471e-07,0,0,0,0,0,7.37329e-09,0,0,0,False,69.0|69,847
8|847|vc|5|2|69,0,0,-6.60642e-07,0,0,0,0,0,3.23049e-09,0,0,0,False,69.0|69,847
8|847|vc|6|2|69,0,0,-1.77557e-06,0,0,0,0,0,-5.08071e-09,0,0,0,False,69.0|69,847
8|847|vc|7|2|69,0,0,6.9914e-07,0,0,0,0,0,4.01301e-09,0,0,0,False,69.0|69,847
8|847|vc|8|2|69,0,0,-1.09449e-07,0,0,0,0,0,-8.59081e-09,0,0,0,False,69.0|69,847
8|474|cc|1|1|276,0,0,-8.8455e-07,0,0,0,0,0,9.15525e-09,0,0,0,False,69.0|276,474
8|474|cc|2|1|276,0,0,1.42174e-06,0,0,0,0,0,-3.27887e-09,0,0,0,False,69.0|276,474
8|474|cc|3|1|276,0,0,-1.34512e-06,0,0,0,0,0,7.49948e-09,0,0,0,False,69.0|276,474
8|474|cc|4|1|276,0,0,2.8732e-07,0,0,0,0,0,-2.48849e-09,0,0,0,False,69.0|276,474
8|474|cc|5|1|276,0,0,-1.12596e-06,0,0,0,0,0,9.28367e-09,0,0,0,False,69.0|276,474
8|474|cc|6|1|276,0,0,2.26515e-07,0,0,0,0,0,9.16604e-09,0,0,0,False,69.0|276,474
8|474|cc|7|1|276,0,0,1.83981e-06,0,0,0,0,0,4.19012e-09,0,0,0,False,69.0|276,474
8|474|cc|8|1|276,0,0,1.61202e-07,0,0,0,0,0,-7.84003e-09,0,0,0,False,69.0|276,474
8|474|sample|10|276,0,0,-8.04802e-07,0,0,0,0,0,-1.88538e-08,0,0,0,True,32.0|276,474
8|474|sample|11|276,0,0,-7.7068e-07,0,0,0,0,0,4.22059e-09,0,0,0,True,22.0|276,474
8|474|sample|12|276,0,0,7.42641e-07,0,0,0,0,0,-1.62882e-08,0,0,0,True,22.0|276,474
8|474|sample|3|276,0,0,1.71583e-06,0,0,0,0,0,-3.71221e-09,0,0,0,True,55.0|276,474
8|474|sample|4|276,0,0,9.16403e-08,0,0,0,0,0,-9.43268e-09,0,0,0,True,55.0|276,474
8|474|sample|5|276,0,0,4.43556e-07,0,0,0,0,0,-1.95425e-08,0,0,0,True,55.0|276,474
8|474|sample|6|276,0,0,8.14117e-07,0,0,0,0,0,-1.10071e-08,0,0,0,True,55.0|276,474
8|474|sample|7|276,0,0,1.47567e-06,0,0,0,0,0,-6.21081e-09,0,0,0,True,32.0|276,474
8|474|sample|8|276,0,0,2.39218e-07,0,0,0,0,0,-7.91512e-08,0,0,0,True,32.0|276,474
8|474|sample|9|276,0,0,4.72862e-07,0,0,0,0,0,-3.27217e-09,0,0,0,True,32.0|276,474
8|474|vc|1|2|276,0,0,-1.61065e-06,0,0,0,0,0,7.6589e-09,0,0,0,False,69.0|276,474
8|474|vc|2|2|276,0,0,-1.23567e-07,0,0,0,0,0,2.13848e-08,0,0,0,False,69.0|276,474
8|474|vc|3|2|276,0,0,-4.3476e-08,0,0,0,0,0,4.86201e-09,0,0,0,False,69.0|276,474
8|474|vc|4|2|276,0,0,-6.19143e-08,0,0,0,0,0,1.05771e-08,0,0,0,False,69.0|276,474
8|474|vc|5|2|276,0,0,1.10701e-06,0,0,0,0,0,-4.01569e-09,0,0,0,False,69.0|276,474
8|474|vc|6|2|276,0,0,-1.90913e-06,0,0,0,0,0,2.31708e-08,0,0,0,False,69.0|276,474
8|474|vc|7|2|276,0,0,-1.75697e-07,0,0,0,0,0,-6.59243e-09,0,0,0,False,69.0|276,474
8|474|vc|8|2|276,0,0,-1.84898e-06,0,0,0,0,0,1.08615e-08,0,0,0,False,69.0|276,474
8|462|cc|1|1|292,0,0,-1.67175e-07,0,0,0,0,0,4.86363e-10,0,0,0,False,69.0|292,462
8|462|cc|2|1|292,0,0,1.01274e-06,0,0,0,0,0,-7.91038e-09,0,0,0,False,69.0|292,462
8|462|cc|3|1|292,0,0,1.94275e-07,0,0,0,0,0,7.52868e-09,0,0,0,False,69.0|292,462
8|462|cc|4|1|292,0,0,-2.94055e-07,0,0,0,0,0,4.03866e-08,0,0,0,False,69.0|292,462
8|462|cc|5|1|292,0,0,1.84251e-07,0,0,0,0,0,1.83523e-08,0,0,0,False,69.0|292,462
8|462|cc|6|1|292,0,0,5.89085e-07,0,0,0,0,0,6.23634e-09,0,0,0,False,69.0|292,462
8|462|cc|7|1|292,0,0,-1.24081e-06,0,0,0,0,0,-9.92948e-09,0,0,0,False,69.0|292,462
8|462|cc|8|1|292,0,0,1.08357e-06,0,0,0,0,0,-8.30053e-08,0,0,0,False,69.0|292,462
8|462|sample|10|292,0,0,9.70473e-07,0,0,0,0,0,-3.13708e-09,0,0,0,True,32.0|292,462
8|462|sample|11|292,0,0,-7.27182e-07,0,0,0,0,0,-9.89287e-09,0,0,0,True,22.0|292,462
8|462|sample|12|292,0,0,-1.88997e-07,0,0,0,0,0,1.27217e-08,0,0,0,True,22.0|292,462
8|462|sample|3|292,0,0,-3.81584e-07,0,0,0,0,0,-1.85963e-09,0,0,0,True,55.0|292,462
8|462|sample|4|292,0,0,3.57642e-07,0,0,0,0,0,9.56645e-09,0,0,0,True,55.0|292,462
8|462|sample|5|292,0,0,-7.84207e-07,0,0,0,0,0,-4.19207e-09,0,0,0,True,55.0|292,462
8|462|sample|6|292,0,0,-3.14124e-07,0,0,0,0,0,-7.17931e-09,0,0,0,True,55.0|292,462
8|462|sample|7|292,0,0,-7.02495e-07,0,0,0,0,0,8.50569e-09,0,0,0,True,32.0|292,462
8|462|sample|8|292,0,0,1.13496e-06,0,0,0,0,0,-9.01887e-09,0,0,0,True,32.0|292,462
8|462|sample|9|292,0,0,-4.29786e-07,0,0,0,0,0,1.62346e-08,0,0,0,True,32.0|292,462
8|462|vc|1|2|292,0,0,-1.19575e-06,0,0,0,0,0,-6.56399e-09,0,0,0,False,69.0|292,462
8|462|vc|2|2|292,0,0,4.43489e-07,0,0,0,0,0,6.57237e-09,0,0,0,False,69.0|292,462
8|462|vc|3|2|292,0,0,-3.49989e-07,0,0,0,0,0,5.2998e-09,0,0,0,False,69.0|292,462
8|462|vc|4|2|292,0,0,-4.11001e-07,0,0,0,0,0,6.83026e-09,0,0,0,False,69.0|292,462
8|462|vc|5|2|292,0,0,3.51898e-07,0,0,0,0,0,1.92189e-08,0,0,0,False,69.0|292,462
8|462|vc|6|2|292,0,0,-1.31981e-06,0,0,0,0,0,-5.53008e-09,0,0,0,False,69.0|292,462
8|462|vc|7|2|292,0,0,-1.22063e-06,0,0,0,0,0,1.02523e-08,0,0,0,False,69.0|292,462
8|462|vc|8|2|292,0,0,-5.76865e-07,0,0,0,0,0,7.7469e-09,0,0,0,False,69.0|292,462
8|75|cc|1|1|65,0,0,1.29183e-06,0,0,0,0,0,-1.07197e-08,0,0,0,False,69.0|65,75
8|75|cc|2|1|65,0,0,1.72703e-06,0,0,0,0,0,-1.10128e-08,0,0,0,False,69.0|65,75
8|75|cc|3|1|65,0,0,-6.06867e-07,0,0,0,0,0,-6.95442e-09,0,0,0,False,69.0|65,75
8|75|cc|4|1|65,0,0,-8.10435e-07,0,0,0,0,0,-4.23131e-09,0,0,0,False,69.0|65,75
8|75|cc|5|1|65,0,0,-1.81564e-06,0,0,0,0,0,2.20173e-08,0,0,0,False,69.0|65,75
8|75|cc|6|1|65,0,0,-7.24506e-07,0,0,0,0,0,-9.98696e-09,0,0,0,False,69.0|65,75
8|75|cc|7|1|65,0,0,-9.60964e-08,0,0,0,0,0,4.53927e-08,0,0,0,False,69.0|65,75
8|75|cc|8|1|65,0,0,6.62862e-07,0,0,0,0,0,-2.08111e-08,0,0,0,False,69.0|65,75
8|75|sample|10|65,0,0,7.80724e-07,0,0,0,0,0,-2.64182e-08,0,0,0,True,32.0|65,75
8|75|sample|11|65,0,0,5.73464e-07,0,0,0,0,0,-7.98175e-09,0,0,0,True,22.0|65,75
8|75|sample|12|65,0,0,6.18466e-07,0,0,0,0,0,-5.19539e-09,0,0,0,True,22.0|65,75
8|75|sample|3|65,0,0,-1.69653e-07,0,0,0,0,0,2.96236e-08,0,0,0,True,55.0|65,75
8|75|sample|4|65,0,0,-3.66701e-07,0,0,0,0,0,-1.35281e-08,0,0,0,True,55.0|65,75
8|75|sample|5|65,0,0,-8.62173e-08,0,0,0,0,0,5.33176e-09,0,0,0,True,55.0|65,75
8|75|sample|6|65,0,0,-3.12094e-07,0,0,0,0,0,-5.09017e-09,0,0,0,True,55.0|65,75
8|75|sample|7|65,0,0,1.34927e-06,0,0,0,0,0,2.8443e-08,0,0,0,True,32.0|65,75
8|75|sample|8|65,0,0,-9.6899e-07,0,0,0,0,0,-6.76116e-09,0,0,0,True,32.0|65,75
8|75|sample|9|65,0,0,-1.75523e-06,0,0,0,0,0,6.0671e-09,0,0,0,True,32.0|65,75
8|75|vc|1|2|65,0,0,-8.56778e-07,0,0,0,0,0,-4.73216e-09,0,0,0,False,69.0|65,75
8|75|vc|2|2|65,0,0,5.25549e-07,0,0,0,0,0,-2.05969e-08,0,0,0,False,69.0|65,75
8|75|vc|3|2|65,0,0,-8.45025e-07,0,0,0,0,0,7.02122e-09,0,0,0,False,69.0|65,75
8|75|vc|4|2|65,0,0,2.91071e-08,0,0,0,0,0,1.01479e-08,0,0,0,False,69.0|65,75
8|75|vc|5|2|65,0,0,8.93118e-07,0,0,0,0,0,-1.97677e-08,0,0,0,False,69.0|65,75
8|75|vc|6|2|65,0,0,-2.57011e-07,0,0,0,0,0,2.20052e-08,0,0,0,False,69.0|65,75
8|75|vc|7|2|65,0,0,-1.41279e-06,0,0,0,0,0,-1.06388e-08,0,0,0,False,69.0|65,75
8|75|vc|8|2|65,0,0,1.06752e-06,0,0,0,0,0,-5.8176e-09,0,0,0,False,69.0|65,75
8|291|cc|1|1|103,0,0,-2.78313e-07,0,0,0,0,0,2.97315e-08,0,0,0,False,69.0|103,291
8|291|cc|2|1|103,0,0,1.77279e-06,0,0,0,0,0,6.47622e-09,0,0,0,False,69.0|103,291
8|291|cc|3|1|103,0,0,4.10093e-07,0,0,0,0,0,-3.37709e-09,0,0,0,False,69.0|103,291
8|291|cc|4|1|103,0,0,-2.37413e-07,0,0,0,0,0,1.0506e-08,0,0,0,False,69.0|103,291
8|291|cc|5|1|103,0,0,-2.22358e-07,0,0,0,0,0,-4.50287e-09,0,0,0,False,69.0|103,291
8|291|cc|6|1|103,0,0,-1.12599e-07,0,0,0,0,0,-1.4996e-08,0,0,0,False,69.0|103,291
8|291|cc|7|1|103,0,0,-1.89406e-07,0,0,0,0,0,-1.61331e-09,0,0,0,False,69.0|103,291
8|291|cc|8|1|103,0,0,-1.27238e-06,0,0,0,0,0,-2.31841e-09,0,0,0,False,69.0|103,291
8|291|sample|10|103,0,0,-3.27274e-08,0,0,0,0,0,-4.94049e-09,0,0,0,True,32.0|103,291
8|291|sample|11|103,0,0,-4.6067e-07,0,0,0,0,0,-1.6192e-08,0,0,0,True,22.0|103,291
8|291|sample|12|103,0,0,3.97081e-08,0,0,0,0,0,-1.77594e-08,0,0,0,True,22.0|103,291
8|291|sample|3|103,0,0,-1.3777e-06,0,0,0,0,0,6.52097e-09,0,0,0,True,55.0|103,291
8|291|sample|4|103,0,0,3.08177e-07,0,0,0,0,0,1.70838e-08,0,0,0,True,55.0|103,291
8|291|sample|5|103,0,0,-4.73519e-07,0,0,0,0,0,-1.60691e-08,0,0,0,True,55.0|103,291
8|291|sample|6|103,0,0,-1.00617e-06,0,0,0,0,0,-1.40428e-08,0,0,0,True,55.0|103,291
8|291|sample|7|103,0,0,-2.75774e-07,0,0,0,0,0,-6.13544e-09,0,0,0,True,32.0|103,291
8|291|sample|8|103,0,0,7.08363e-08,0,0,0,0,0,1.88311e-09,0,0,0,True,32.0|103,291
