rep,id,L,m,e,alpha,k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,0.0018527,0.344952,1.73739,33763.1,12.1408,False,69.0|162,84
1,8|84|cc|2|1|162,0.0018527,0.344952,1.73736,33763.1,12.1408,False,69.0|162,84
1,8|84|cc|3|1|162,0.0018527,0.344952,1.73737,33763.1,12.1408,False,69.0|162,84
1,8|84|cc|4|1|162,0.0018527,0.344952,1.73736,33763.1,12.1408,False,69.0|162,84
1,8|84|cc|5|1|162,0.0018527,0.344952,1.7374,33763.1,12.1408,False,69.0|162,84
1,8|84|cc|6|1|162,0.0018527,0.344952,1.7374,33763.1,12.1408,False,69.0|162,84
1,8|84|cc|7|1|162,0.0018527,0.344952,1.7374,33763.1,12.1408,False,69.0|162,84
1,8|84|cc|8|1|162,0.0018527,0.344952,1.7374,33763.1,12.1408,False,69.0|162,84
1,8|84|sample|10|162,0.00184922,0.309384,374.839,33763.1,12.1408,True,32.0|162,84
1,8|84|sample|11|162,0.00185807,0.344508,247.326,33763.1,12.1408,True,22.0|162,84
1,8|84|sample|12|162,0.00185807,0.344508,247.332,33763.1,12.1408,True,22.0|162,84
1,8|84|sample|3|162,0.00184988,0.287501,89.96,33763.1,12.1408,True,55.0|162,84
1,8|84|sample|4|162,0.00184988,0.287501,89.964,33763.1,12.1408,True,55.0|162,84
1,8|84|sample|5|162,0.00184988,0.287501,89.9605,33763.1,12.1408,True,55.0|162,84
1,8|84|sample|6|162,0.00184988,0.287501,89.9638,33763.1,12.1408,True,55.0|162,84
1,8|84|sample|7|162,0.00184922,0.309384,374.837,33763.1,12.1408,True,32.0|162,84
1,8|84|sample|8|162,0.00184922,0.309384,374.843,33763.1,12.1408,True,32.0|162,84
1,8|84|sample|9|162,0.00184922,0.309384,374.855,33763.1,12.1408,True,32.0|162,84
1,8|84|vc|1|2|162,0.0018527,0.344952,1.73738,33763.1,12.1408,False,69.0|162,84
1,8|84|vc|2|2|162,0.0018527,0.344952,1.73739,33763.1,12.1408,False,69.0|162,84
1,8|84|vc|3|2|162,0.0018527,0.344952,1.73744,33763.1,12.1408,False,69.0|162,84
1,8|84|vc|4|2|162,0.0018527,0.344952,1.73741,33763.1,12.1408,False,69.0|162,84
1,8|84|vc|5|2|162,0.0018527,0.344952,1.7374,33763.1,12.1408,False,69.0|162,84
1,8|84|vc|6|2|162,0.0018527,0.344952,1.73741,33763.1,12.1408,False,69.0|162,84
1,8|84|vc|7|2|162,0.0018527,0.344952,1.73741,33763.1,12.1408,False,69.0|162,84
1,8|84|vc|8|2|162,0.0018527,0.344952,1.7374,33763.1,12.1408,False,69.0|162,84
1,8|719|cc|1|1|274,0.00181656,0.344948,1.55164,33763.1,13.1219,False,69.0|274,719
1,8|719|cc|2|1|274,0.00181656,0.344948,1.55161,33763.1,13.1219,False,69.0|274,719
1,8|719|cc|3|1|274,0.00181656,0.344948,1.55159,33763.1,13.1219,False,69.0|274,719
1,8|719|cc|4|1|274,0.00181656,0.344948,1.55163,33763.1,13.1219,False,69.0|274,719
1,8|719|cc|5|1|274,0.00181656,0.344948,1.55158,33763.1,13.1219,False,69.0|274,719
1,8|719|cc|6|1|274,0.00181656,0.344948,1.55165,33763.1,13.1219,False,69.0|274,719
1,8|719|cc|7|1|274,0.00181656,0.344948,1.5516,33763.1,13.1219,False,69.0|274,719
1,8|719|cc|8|1|274,0.00181656,0.344948,1.55164,33763.1,13.1219,False,69.0|274,719
1,8|719|sample|10|274,0.0017428,0.344502,1108.98,33763.1,13.1219,True,32.0|274,719
1,8|719|sample|11|274,0.00177119,0.3445,775.181,33763.1,13.1219,True,22.0|274,719
1,8|719|sample|12|274,0.00177119,0.3445,775.216,33763.1,13.1219,True,22.0|274,719
1,8|719|sample|3|274,0.00183511,0.344506,82.9863,33763.1,13.1219,True,55.0|274,719
1,8|719|sample|4|274,0.00183511,0.344506,82.9883,33763.1,13.1219,True,55.0|274,719
1,8|719|sample|5|274,0.00183511,0.344506,82.9865,33763.1,13.1219,True,55.0|274,719
1,8|719|sample|6|274,0.00183511,0.344506,82.9837,33763.1,13.1219,True,55.0|274,719
1,8|719|sample|7|274,0.0017428,0.344502,1108.99,33763.1,13.1219,True,32.0|274,719
1,8|719|sample|8|274,0.0017428,0.344502,1108.98,33763.1,13.1219,True,32.0|274,719
1,8|719|sample|9|274,0.0017428,0.344502,1108.99,33763.1,13.1219,True,32.0|274,719
1,8|719|vc|1|2|274,0.00181656,0.344948,1.55161,33763.1,13.1219,False,69.0|274,719
1,8|719|vc|2|2|274,0.00181656,0.344948,1.55157,33763.1,13.1219,False,69.0|274,719
1,8|719|vc|3|2|274,0.00181656,0.344948,1.55159,33763.1,13.1219,False,69.0|274,719
1,8|719|vc|4|2|274,0.00181656,0.344948,1.55163,33763.1,13.1219,False,69.0|274,719
1,8|719|vc|5|2|274,0.00181656,0.344948,1.5516,33763.1,13.1219,False,69.0|274,719
1,8|719|vc|6|2|274,0.00181656,0.344948,1.55159,33763.1,13.1219,False,69.0|274,719
1,8|719|vc|7|2|274,0.00181656,0.344948,1.5516,33763.1,13.1219,False,69.0|274,719
1,8|719|vc|8|2|274,0.00181656,0.344948,1.55162,33763.1,13.1219,False,69.0|274,719
1,8|488|cc|1|1|322,0.00184468,0.34495,10.764,33763.1,13.1219,False,69.0|322,488
1,8|488|cc|2|1|322,0.00184468,0.34495,10.764,33763.1,13.1219,False,69.0|322,488
1,8|488|cc|3|1|322,0.00184468,0.34495,10.7639,33763.1,13.1219,False,69.0|322,488
1,8|488|cc|4|1|322,0.00184468,0.34495,10.7643,33763.1,13.1219,False,69.0|322,488
1,8|488|cc|5|1|322,0.00184468,0.34495,10.7644,33763.1,13.1219,False,69.0|322,488
1,8|488|cc|6|1|322,0.00184468,0.34495,10.7643,33763.1,13.1219,False,69.0|322,488
1,8|488|cc|7|1|322,0.00184468,0.34495,10.7643,33763.1,13.1219,False,69.0|322,488
1,8|488|cc|8|1|322,0.00184468,0.34495,10.7641,33763.1,13.1219,False,69.0|322,488
1,8|488|sample|10|322,0.00185534,0.344447,494.552,33763.1,13.1219,True,32.0|322,488
1,8|488|sample|11|322,0.00173706,0.349965,1119.22,33763.1,13.1219,True,22.0|322,488
1,8|488|sample|12|322,0.00173706,0.349965,1119.22,33763.1,13.1219,True,22.0|322,488
1,8|488|sample|3|322,0.00184837,0.235891,23.142,33763.1,13.1219,True,55.0|322,488
1,8|488|sample|4|322,0.00184837,0.235891,23.1411,33763.1,13.1219,True,55.0|322,488
1,8|488|sample|5|322,0.00184837,0.235891,23.1414,33763.1,13.1219,True,55.0|322,488
1,8|488|sample|6|322,0.00184837,0.235891,23.1421,33763.1,13.1219,True,55.0|322,488
1,8|488|sample|7|322,0.00185534,0.344447,494.554,33763.1,13.1219,True,32.0|322,488
1,8|488|sample|8|322,0.00185534,0.344447,494.545,33763.1,13.1219,True,32.0|322,488
1,8|488|sample|9|322,0.00185534,0.344447,494.551,33763.1,13.1219,True,32.0|322,488
1,8|488|vc|1|2|322,0.00184468,0.34495,10.7642,33763.1,13.1219,False,69.0|322,488
