rep,id,U,L,m,e,alpha,k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,1,7.02285e-08,0.127208,5.66861,0.169808,3.57333e-07,False,69.0|162,84
1,8|84|cc|2|1|162,1,7.02285e-08,2.72451,5.66861,0.169808,3.57333e-07,False,69.0|162,84
1,8|84|cc|3|1|162,1,7.02285e-08,1.20247,5.66861,0.169808,3.57333e-07,False,69.0|162,84
1,8|84|cc|4|1|162,1,7.02285e-08,2.92066,5.66861,0.169808,3.57333e-07,False,69.0|162,84
1,8|84|cc|5|1|162,1,7.02285e-08,11.5239,5.66861,0.169808,3.57333e-07,False,69.0|162,84
1,8|84|cc|6|1|162,1,7.02285e-08,0.411306,5.66861,0.169808,3.57333e-07,False,69.0|162,84
1,8|84|cc|7|1|162,1,7.02285e-08,0.396035,5.66861,0.169808,3.57333e-07,False,69.0|162,84
1,8|84|cc|8|1|162,1,7.02285e-08,0.838366,5.66861,0.169808,3.57333e-07,False,69.0|162,84
1,8|84|sample|10|162,1,1.31793e-06,1.20124,5.67013,0.169808,3.57333e-07,True,32.0|162,84
1,8|84|sample|11|162,1,1.83215e-07,1.83552,1.57584,0.169808,3.57333e-07,True,22.0|162,84
1,8|84|sample|12|162,1,1.83215e-07,1.90482,1.57584,0.169808,3.57333e-07,True,22.0|162,84
1,8|84|sample|3|162,1,6.80997e-07,0.798414,1.20476,0.169808,3.57333e-07,True,55.0|162,84
1,8|84|sample|4|162,1,6.80997e-07,0.572059,1.20476,0.169808,3.57333e-07,True,55.0|162,84
1,8|84|sample|5|162,1,6.80997e-07,0.778172,1.20476,0.169808,3.57333e-07,True,55.0|162,84
1,8|84|sample|6|162,1,6.80997e-07,0.794454,1.20476,0.169808,3.57333e-07,True,55.0|162,84
1,8|84|sample|7|162,1,1.31793e-06,0.754379,5.67013,0.169808,3.57333e-07,True,32.0|162,84
1,8|84|sample|8|162,1,1.31793e-06,0.899926,5.67013,0.169808,3.57333e-07,True,32.0|162,84
