rep,id,eta_f,eta_h,eta_s,eta_L_gap,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,1.49422,-3.10599e-09,1.49669,1.575e-08,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,0.0539382,-4.58198e-08,1.01395,-2.68512e-09,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,0.973118,7.28531e-09,1.11391,-2.20966e-08,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,0.942759,3.36328e-08,1.11036,4.20838e-08,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,0.376876,-1.05291e-08,1.02248,3.14055e-08,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,0.558333,3.71071e-08,1.17086,-2.72352e-08,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,0.989933,3.37602e-08,1.22508,3.98108e-08,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,1.03818,-3.85068e-08,1.19002,3.81963e-09,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,0.226799,3.93656e-08,1.01702,4.82987e-09,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,1.0009,4.07042e-08,1.39016,2.78021e-08,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,0.279721,6.93898e-08,1.05626,1.80695e-08,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,-0.809616,-6.85108e-09,2.49331,2.69171e-08,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,0.0820826,-4.47221e-08,-0.941735,-1.15558e-09,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,-0.471973,4.63653e-08,2.86261,8.48024e-09,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,0.414965,3.86667e-08,-0.795928,1.643e-08,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,-0.457813,2.84628e-08,3.54692,1.82585e-08,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,-0.350393,1.03433e-08,-0.795296,1.21421e-08,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,-0.139036,-4.87169e-08,0.826735,-9.45068e-09,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,0.110931,-7.96814e-08,0.127479,-1.03462e-08,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,0.908947,3.68316e-09,1.89839,4.11078e-08,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,0.749977,-3.73243e-08,3.41005,-2.80213e-08,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,-0.398068,5.52137e-08,-0.809678,9.69134e-09,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,0.0731071,-7.06952e-08,-0.0116863,-4.20507e-09,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,0.189726,-1.40241e-08,-2.92682,3.00785e-09,69.0|274,411
