id,f_SAEM,h_SAEM,s_SAEM,L_gap_SAEM,f_mode,h_mode,s_mode,L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,2.01587,0.897252,2.85142,-5.02028,1.99671,0.89951,2.83267,-5.02028,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,2.01587,0.897252,4.03993,-5.02028,1.99671,0.89951,4.04523,-5.02028,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,2.01587,0.897252,2.62608,-5.02028,1.99671,0.89951,2.6798,-5.02028,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,2.01587,0.897252,2.55494,-5.02028,1.99671,0.89951,2.54327,-5.02028,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,2.01587,0.897252,3.28669,-5.02028,1.99671,0.89951,3.32651,-5.02028,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,2.01587,0.897252,3.53352,-5.02028,1.99671,0.89951,3.49583,-5.02028,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,2.01587,0.897252,2.76148,-5.02028,1.99671,0.89951,2.79267,-5.02028,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,2.01587,0.897252,2.60512,-5.02028,1.99671,0.89951,2.57808,-5.02028,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,2.01587,0.897252,3.44471,-5.02028,1.99671,0.89951,3.50816,-5.02028,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,2.01587,0.897252,3.2813,-5.02028,1.99671,0.89951,3.27384,-5.02028,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,2.01587,0.744527,11.8963,-2.36352,1.99671,0.744198,1,-2.36352,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,2.01587,0.744527,8.70887,-2.36352,1.99671,0.744198,1,-2.36352,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,2.01587,0.744527,10.1913,-2.36352,1.99671,0.744198,1,-2.36352,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,2.01587,0.744527,11.9854,-2.36352,1.99671,0.744198,1,-2.36352,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,2.01587,0.744527,21.5124,-2.36352,1.99671,0.744198,1,-2.36352,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,2.01587,0.744527,13.6505,-2.36352,1.99671,0.744198,1,-2.36352,69.0|274,411
