rep,id,U,L,h,f,alpha,k,goes_down,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,1,797.738,-1.3705,0.332485,2.62745e-09,5.01128,True,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,1,797.738,6.22951,22.5912,2.62745e-09,5.01128,True,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,1,797.738,4.97159,7.44559,2.62745e-09,5.01128,True,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,1,797.738,-4.56396,0.138638,2.62745e-09,5.01128,True,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,1,797.738,-7.47504,1.64362,2.62745e-09,5.01128,True,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,1,797.738,-5.03829,0.405319,2.62745e-09,5.01128,True,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,1,797.738,-0.343002,0.0421727,2.62745e-09,5.01128,True,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,1,797.738,-7.89516,0.109037,2.62745e-09,5.01128,True,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,1,797.738,-13.5451,0.0474149,2.62745e-09,5.01128,True,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,1,797.738,-2.13276,0.297387,2.62745e-09,5.01128,True,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,1,788.54,4.65153,470978,2.62745e-09,5.01128,False,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,1,788.54,6.01823,0.00037534,2.62745e-09,5.01128,False,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,1,788.54,-9.47218,0.0414526,2.62745e-09,5.01128,False,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,1,788.54,-6.05611,0.063304,2.62745e-09,5.01128,False,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,1,788.54,-1.5024,0.112192,2.62745e-09,5.01128,False,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,1,788.54,-0.0631739,8754.88,2.62745e-09,5.01128,False,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,1,788.54,3.08796,0.0922207,2.62745e-09,5.01128,False,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,1,788.54,1.60759,1.21394,2.62745e-09,5.01128,False,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,1,788.54,-0.645689,5.9051,2.62745e-09,5.01128,False,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,1,788.54,-5.20988,0.00094188,2.62745e-09,5.01128,False,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,1,788.54,-11.7921,0.00360711,2.62745e-09,5.01128,False,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,1,788.54,0.846934,0.0543616,2.62745e-09,5.01128,False,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,1,788.54,-1.49669,7.18689,2.62745e-09,5.01128,False,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,1,788.54,-11.3133,0.00187228,2.62745e-09,5.01128,False,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,1,788.54,6.35633,0.00298078,2.62745e-09,5.01128,False,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,1,788.54,7.38486,70.4261,2.62745e-09,5.01128,False,69.0|274,411
1,14|783|14|783|sample|3|71|3|71|6.0,1.00018,792.793,-1.7954,0.539982,2.62732e-09,5.01231,True,6.0|71,783
1,14|783|14|783|sample|4|71|4|71|6.0,1.00018,792.793,-2.9895,3.23578,2.62732e-09,5.01231,True,6.0|71,783
1,14|783|14|783|sample|5|71|5|71|6.0,1.00018,792.793,-1.61668,55.7471,2.62732e-09,5.01231,True,6.0|71,783
1,14|783|14|783|sample|6|71|6|71|6.0,1.00018,792.793,-3.47491,2.9481,2.62732e-09,5.01231,True,6.0|71,783
1,14|783|14|783|sample|7|71|7|71|6.0,1.00018,792.793,4.1202,707.069,2.62732e-09,5.01231,True,6.0|71,783
1,14|783|14|783|sample|8|71|8|71|6.0,1.00018,792.793,-4.15516,0.175522,2.62732e-09,5.01231,True,6.0|71,783
1,14|783|14|783|sample|10|71|10|71|6.0,1.00018,792.793,-7.43198,0.746245,2.62732e-09,5.01231,True,6.0|71,783
1,14|783|14|783|sample|9|71|9|71|6.0,1.00018,792.793,-3.78403,8.26179,2.62732e-09,5.01231,True,6.0|71,783
1,14|783|14|783|sample|12|71|12|71|6.0,1.00018,792.793,-13.4294,0.00183548,2.62732e-09,5.01231,True,6.0|71,783
1,14|783|14|783|sample|11|71|11|71|6.0,1.00018,792.793,-3.70036,0.00401047,2.62732e-09,5.01231,True,6.0|71,783
1,14|783|14|783|cc|1|1|71|1|71|69.0,1.00018,789.216,-12.01,401.13,2.62732e-09,5.01231,False,69.0|71,783
1,14|783|14|783|cc|2|1|71|1|71|69.0,1.00018,789.216,7.54755,1.56545,2.62732e-09,5.01231,False,69.0|71,783
1,14|783|14|783|cc|3|1|71|1|71|69.0,1.00018,789.216,-4.84183,0.000121723,2.62732e-09,5.01231,False,69.0|71,783
1,14|783|14|783|cc|4|1|71|1|71|69.0,1.00018,789.216,18.5473,0.0014425,2.62732e-09,5.01231,False,69.0|71,783
1,14|783|14|783|cc|5|1|71|1|71|69.0,1.00018,789.216,-10.0874,0.00261785,2.62732e-09,5.01231,False,69.0|71,783
1,14|783|14|783|cc|6|1|71|1|71|69.0,1.00018,789.216,-2.68111,0.00601938,2.62732e-09,5.01231,False,69.0|71,783
1,14|783|14|783|cc|7|1|71|1|71|69.0,1.00018,789.216,3.02811,0.00406999,2.62732e-09,5.01231,False,69.0|71,783
1,14|783|14|783|cc|8|1|71|1|71|69.0,1.00018,789.216,4.22359,90.2394,2.62732e-09,5.01231,False,69.0|71,783
1,14|783|14|783|vc|1|2|71|2|71|69.0,1.00018,789.216,-2.64552,0.231982,2.62732e-09,5.01231,False,69.0|71,783
1,14|783|14|783|vc|2|2|71|2|71|69.0,1.00018,789.216,-3.03485,20377.7,2.62732e-09,5.01231,False,69.0|71,783
1,14|783|14|783|vc|3|2|71|2|71|69.0,1.00018,789.216,12.4112,0.00104285,2.62732e-09,5.01231,False,69.0|71,783
1,14|783|14|783|vc|4|2|71|2|71|69.0,1.00018,789.216,2.70557,0.146257,2.62732e-09,5.01231,False,69.0|71,783
1,14|783|14|783|vc|5|2|71|2|71|69.0,1.00018,789.216,-3.01009,0.10547,2.62732e-09,5.01231,False,69.0|71,783
1,14|783|14|783|vc|6|2|71|2|71|69.0,1.00018,789.216,3.63134,0.859787,2.62732e-09,5.01231,False,69.0|71,783
1,14|783|14|783|vc|7|2|71|2|71|69.0,1.00018,789.216,-6.89768,950.587,2.62732e-09,5.01231,False,69.0|71,783
1,14|783|14|783|vc|8|2|71|2|71|69.0,1.00018,789.216,-4.36977,0.322992,2.62732e-09,5.01231,False,69.0|71,783
1,14|491|14|491|sample|10|99|10|99|6.0,1.00009,795.245,-1.68226,0.000589411,2.62788e-09,5.01224,True,6.0|99,491
1,14|491|14|491|sample|9|99|9|99|6.0,1.00009,795.245,0.0946809,64044.8,2.62788e-09,5.01224,True,6.0|99,491
1,14|491|14|491|sample|12|99|12|99|6.0,1.00009,795.245,6.48327,0.0390718,2.62788e-09,5.01224,True,6.0|99,491
1,14|491|14|491|sample|11|99|11|99|6.0,1.00009,795.245,-3.47013,0.0039853,2.62788e-09,5.01224,True,6.0|99,491
1,14|491|14|491|sample|4|99|4|99|44.0,1.00009,797.746,-5.61291,0.0784968,2.62788e-09,5.01224,True,44.0|99,491
1,14|491|14|491|sample|3|99|3|99|44.0,1.00009,797.746,-1.6358,2.02445,2.62788e-09,5.01224,True,44.0|99,491
1,14|491|14|491|sample|6|99|6|99|44.0,1.00009,797.746,-13.5222,30.24,2.62788e-09,5.01224,True,44.0|99,491
1,14|491|14|491|sample|5|99|5|99|44.0,1.00009,797.746,-0.251202,162.327,2.62788e-09,5.01224,True,44.0|99,491
1,14|491|14|491|sample|7|99|7|99|63.0,1.00009,798.079,-8.86986,186.134,2.62788e-09,5.01224,True,63.0|99,491
1,14|491|14|491|sample|8|99|8|99|63.0,1.00009,798.079,2.17509,1344.21,2.62788e-09,5.01224,True,63.0|99,491
1,14|491|14|491|cc|1|1|99|1|99|69.0,1.00009,787.256,-2.04408,0.05044,2.62788e-09,5.01224,False,69.0|99,491
1,14|491|14|491|cc|2|1|99|1|99|69.0,1.00009,787.256,3.99072,0.472921,2.62788e-09,5.01224,False,69.0|99,491
1,14|491|14|491|cc|3|1|99|1|99|69.0,1.00009,787.256,1.25832,238.15,2.62788e-09,5.01224,False,69.0|99,491
1,14|491|14|491|cc|4|1|99|1|99|69.0,1.00009,787.256,-2.72072,0.0478473,2.62788e-09,5.01224,False,69.0|99,491
1,14|491|14|491|cc|5|1|99|1|99|69.0,1.00009,787.256,4.21287,5.24524,2.62788e-09,5.01224,False,69.0|99,491
1,14|491|14|491|cc|6|1|99|1|99|69.0,1.00009,787.256,-4.49649,1.88312,2.62788e-09,5.01224,False,69.0|99,491
1,14|491|14|491|cc|7|1|99|1|99|69.0,1.00009,787.256,-2.90618,7.14745e-05,2.62788e-09,5.01224,False,69.0|99,491
1,14|491|14|491|cc|8|1|99|1|99|69.0,1.00009,787.256,-3.81796,0.172152,2.62788e-09,5.01224,False,69.0|99,491
1,14|491|14|491|vc|1|2|99|2|99|69.0,1.00009,787.256,-0.658415,224.76,2.62788e-09,5.01224,False,69.0|99,491
1,14|491|14|491|vc|2|2|99|2|99|69.0,1.00009,787.256,4.98191,0.0667632,2.62788e-09,5.01224,False,69.0|99,491
1,14|491|14|491|vc|3|2|99|2|99|69.0,1.00009,787.256,-0.279748,3.05719,2.62788e-09,5.01224,False,69.0|99,491
1,14|491|14|491|vc|4|2|99|2|99|69.0,1.00009,787.256,7.3423,0.0379478,2.62788e-09,5.01224,False,69.0|99,491
1,14|491|14|491|vc|5|2|99|2|99|69.0,1.00009,787.256,-1.76304,0.000149812,2.62788e-09,5.01224,False,69.0|99,491
1,14|491|14|491|vc|6|2|99|2|99|69.0,1.00009,787.256,-1.45696,0.000379734,2.62788e-09,5.01224,False,69.0|99,491
1,14|491|14|491|vc|7|2|99|2|99|69.0,1.00009,787.256,-2.40087,0.0262983,2.62788e-09,5.01224,False,69.0|99,491
1,14|491|14|491|vc|8|2|99|2|99|69.0,1.00009,787.256,6.80242,361.831,2.62788e-09,5.01224,False,69.0|99,491
1,14|433|14|433|sample|4|99|4|99|6.0,1.00002,795.245,4.70205,6.51044,2.62752e-09,5.00664,True,6.0|99,433
1,14|433|14|433|sample|3|99|3|99|6.0,1.00002,795.245,9.25196,19.3956,2.62752e-09,5.00664,True,6.0|99,433
1,14|433|14|433|sample|6|99|6|99|6.0,1.00002,795.245,-8.7783,0.0206114,2.62752e-09,5.00664,True,6.0|99,433
1,14|433|14|433|sample|5|99|5|99|6.0,1.00002,795.245,-3.61142,0.0521177,2.62752e-09,5.00664,True,6.0|99,433
1,14|433|14|433|sample|8|99|8|99|6.0,1.00002,795.245,16.5345,1.90487,2.62752e-09,5.00664,True,6.0|99,433
1,14|433|14|433|sample|7|99|7|99|6.0,1.00002,795.245,-8.55383,0.000227224,2.62752e-09,5.00664,True,6.0|99,433
1,14|433|14|433|sample|10|99|10|99|6.0,1.00002,795.245,-9.56809,0.0665812,2.62752e-09,5.00664,True,6.0|99,433
1,14|433|14|433|sample|9|99|9|99|6.0,1.00002,795.245,-7.26242,0.689441,2.62752e-09,5.00664,True,6.0|99,433
1,14|433|14|433|sample|11|99|11|99|6.0,1.00002,795.245,-4.80558,4855.41,2.62752e-09,5.00664,True,6.0|99,433
1,14|433|14|433|sample|12|99|12|99|6.0,1.00002,795.245,0.0481542,4.85517,2.62752e-09,5.00664,True,6.0|99,433
