rep,id,L,m,e,s,alpha,k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,611.241,0.723031,0.0826017,15.7187,1.24775,3.69344,False,69.0|162,84
1,8|84|cc|2|1|162,608.74,0.723031,9.77086e-05,15.7187,1.24775,3.69344,False,69.0|162,84
1,8|84|cc|3|1|162,609.682,0.723031,0.00602025,15.7187,1.24775,3.69344,False,69.0|162,84
1,8|84|cc|4|1|162,609.214,0.723031,0.0237342,15.7187,1.24775,3.69344,False,69.0|162,84
1,8|84|cc|5|1|162,609.726,0.723031,0.00018098,15.7187,1.24775,3.69344,False,69.0|162,84
1,8|84|cc|6|1|162,610.364,0.723031,0.00352533,15.7187,1.24775,3.69344,False,69.0|162,84
1,8|84|cc|7|1|162,611.907,0.723031,0.023458,15.7187,1.24775,3.69344,False,69.0|162,84
1,8|84|cc|8|1|162,611.893,0.723031,0.00122922,15.7187,1.24775,3.69344,False,69.0|162,84
1,8|84|sample|10|162,609.385,0.723025,0.0445693,15.7187,1.24775,3.69344,True,32.0|162,84
1,8|84|sample|11|162,608.144,0.723025,0.0285967,15.7187,1.24775,3.69344,True,22.0|162,84
1,8|84|sample|12|162,608.913,0.723025,0.0444751,15.7187,1.24775,3.69344,True,22.0|162,84
1,8|84|sample|3|162,605.018,0.723025,0.0107914,15.7187,1.24775,3.69344,True,55.0|162,84
1,8|84|sample|4|162,608.698,0.723025,0.00957521,15.7187,1.24775,3.69344,True,55.0|162,84
1,8|84|sample|5|162,606.238,0.723025,0.00276119,15.7187,1.24775,3.69344,True,55.0|162,84
1,8|84|sample|6|162,608.12,0.723025,0.00313816,15.7187,1.24775,3.69344,True,55.0|162,84
1,8|84|sample|7|162,605.569,0.723025,0.0364675,15.7187,1.24775,3.69344,True,32.0|162,84
1,8|84|sample|8|162,607.888,0.723025,0.0465412,15.7187,1.24775,3.69344,True,32.0|162,84
1,8|84|sample|9|162,606.999,0.723025,0.0484208,15.7187,1.24775,3.69344,True,32.0|162,84
1,8|84|vc|1|2|162,612.006,0.723031,0.000701299,15.7187,1.24775,3.69344,False,69.0|162,84
1,8|84|vc|2|2|162,610.062,0.723031,0.00244733,15.7187,1.24775,3.69344,False,69.0|162,84
1,8|84|vc|3|2|162,612.021,0.723031,0.000442941,15.7187,1.24775,3.69344,False,69.0|162,84
1,8|84|vc|4|2|162,610.495,0.723031,0.00109412,15.7187,1.24775,3.69344,False,69.0|162,84
1,8|84|vc|5|2|162,607.502,0.723031,0.00239523,15.7187,1.24775,3.69344,False,69.0|162,84
1,8|84|vc|6|2|162,609.63,0.723031,0.00433003,15.7187,1.24775,3.69344,False,69.0|162,84
1,8|84|vc|7|2|162,609.255,0.723031,0.00334449,15.7187,1.24775,3.69344,False,69.0|162,84
1,8|84|vc|8|2|162,609.065,0.723031,0.00070344,15.7187,1.24775,3.69344,False,69.0|162,84
1,8|719|cc|1|1|274,608.891,0.723031,0.00366949,15.7187,1.24775,23.8697,False,69.0|274,719
1,8|719|cc|2|1|274,611.549,0.723031,0.00408301,15.7187,1.24775,23.8697,False,69.0|274,719
1,8|719|cc|3|1|274,610.805,0.723031,0.0104054,15.7187,1.24775,23.8697,False,69.0|274,719
1,8|719|cc|4|1|274,611.202,0.723031,0.000265353,15.7187,1.24775,23.8697,False,69.0|274,719
1,8|719|cc|5|1|274,608.2,0.723031,0.00354254,15.7187,1.24775,23.8697,False,69.0|274,719
1,8|719|cc|6|1|274,611.064,0.723031,0.0486101,15.7187,1.24775,23.8697,False,69.0|274,719
1,8|719|cc|7|1|274,610.482,0.723031,0.0136353,15.7187,1.24775,23.8697,False,69.0|274,719
1,8|719|cc|8|1|274,610.703,0.723031,0.000304198,15.7187,1.24775,23.8697,False,69.0|274,719
1,8|719|sample|10|274,608.988,0.723025,0.09935,15.7187,1.24775,23.8697,True,32.0|274,719
1,8|719|sample|11|274,604.87,0.723025,0.0991122,15.7187,1.24775,23.8697,True,22.0|274,719
1,8|719|sample|12|274,605.674,0.723025,0.141984,15.7187,1.24775,23.8697,True,22.0|274,719
1,8|719|sample|3|274,609.359,0.723025,0.0130206,15.7187,1.24775,23.8697,True,55.0|274,719
1,8|719|sample|4|274,607.73,0.723025,0.0123472,15.7187,1.24775,23.8697,True,55.0|274,719
1,8|719|sample|5|274,609.042,0.723025,0.0096335,15.7187,1.24775,23.8697,True,55.0|274,719
1,8|719|sample|6|274,608.705,0.723025,0.0140142,15.7187,1.24775,23.8697,True,55.0|274,719
1,8|719|sample|7|274,609.066,0.723025,0.0940458,15.7187,1.24775,23.8697,True,32.0|274,719
1,8|719|sample|8|274,608.066,0.723025,0.126171,15.7187,1.24775,23.8697,True,32.0|274,719
1,8|719|sample|9|274,606.424,0.723025,0.0993544,15.7187,1.24775,23.8697,True,32.0|274,719
1,8|719|vc|1|2|274,612.902,0.723031,0.00212324,15.7187,1.24775,23.8697,False,69.0|274,719
1,8|719|vc|2|2|274,608.679,0.723031,0.000378261,15.7187,1.24775,23.8697,False,69.0|274,719
1,8|719|vc|3|2|274,610.333,0.723031,0.00201904,15.7187,1.24775,23.8697,False,69.0|274,719
1,8|719|vc|4|2|274,612.06,0.723031,0.000532924,15.7187,1.24775,23.8697,False,69.0|274,719
1,8|719|vc|5|2|274,610.271,0.723031,0.00167038,15.7187,1.24775,23.8697,False,69.0|274,719
1,8|719|vc|6|2|274,610.58,0.723031,0.00524064,15.7187,1.24775,23.8697,False,69.0|274,719
1,8|719|vc|7|2|274,611.119,0.723031,0.00172908,15.7187,1.24775,23.8697,False,69.0|274,719
1,8|719|vc|8|2|274,610.609,0.723031,0.000198255,15.7187,1.24775,23.8697,False,69.0|274,719
1,8|488|cc|1|1|322,606.507,0.723031,0.00638892,15.7187,1.24775,3.69349,False,69.0|322,488
1,8|488|cc|2|1|322,608.698,0.723031,0.0140596,15.7187,1.24775,3.69349,False,69.0|322,488
1,8|488|cc|3|1|322,609.452,0.723031,0.00106971,15.7187,1.24775,3.69349,False,69.0|322,488
1,8|488|cc|4|1|322,606.556,0.723031,0.0729006,15.7187,1.24775,3.69349,False,69.0|322,488
1,8|488|cc|5|1|322,609.65,0.723031,0.0721103,15.7187,1.24775,3.69349,False,69.0|322,488
1,8|488|cc|6|1|322,610.836,0.723031,0.0244167,15.7187,1.24775,3.69349,False,69.0|322,488
1,8|488|cc|7|1|322,610.172,0.723031,0.00242831,15.7187,1.24775,3.69349,False,69.0|322,488
1,8|488|cc|8|1|322,609.331,0.723031,0.00640555,15.7187,1.24775,3.69349,False,69.0|322,488
1,8|488|sample|10|322,606.547,0.723025,0.0047616,15.7187,1.24775,3.69349,True,32.0|322,488
1,8|488|sample|11|322,608.405,0.723025,0.0791102,15.7187,1.24775,3.69349,True,22.0|322,488
1,8|488|sample|12|322,604.683,0.723025,0.0961612,15.7187,1.24775,3.69349,True,22.0|322,488
1,8|488|sample|3|322,608.604,0.723025,0.00294945,15.7187,1.24775,3.69349,True,55.0|322,488
1,8|488|sample|4|322,607.36,0.723025,0.00121025,15.7187,1.24775,3.69349,True,55.0|322,488
1,8|488|sample|5|322,608.49,0.723025,0.00282521,15.7187,1.24775,3.69349,True,55.0|322,488
1,8|488|sample|6|322,608.966,0.723025,0.00275801,15.7187,1.24775,3.69349,True,55.0|322,488
1,8|488|sample|7|322,610.239,0.723025,0.0140985,15.7187,1.24775,3.69349,True,32.0|322,488
1,8|488|sample|8|322,610.084,0.723025,0.0136323,15.7187,1.24775,3.69349,True,32.0|322,488
1,8|488|sample|9|322,605.859,0.723025,0.00460603,15.7187,1.24775,3.69349,True,32.0|322,488
1,8|488|vc|1|2|322,608.568,0.723031,0.0502501,15.7187,1.24775,3.69349,False,69.0|322,488
1,8|488|vc|2|2|322,610.24,0.723031,0.00671149,15.7187,1.24775,3.69349,False,69.0|322,488
1,8|488|vc|3|2|322,609.362,0.723031,0.126009,15.7187,1.24775,3.69349,False,69.0|322,488
1,8|488|vc|4|2|322,609.774,0.723031,0.00871573,15.7187,1.24775,3.69349,False,69.0|322,488
1,8|488|vc|5|2|322,609.466,0.723031,1.06256e-05,15.7187,1.24775,3.69349,False,69.0|322,488
1,8|488|vc|6|2|322,611.66,0.723031,0.00322078,15.7187,1.24775,3.69349,False,69.0|322,488
1,8|488|vc|7|2|322,607.779,0.723031,0.0061374,15.7187,1.24775,3.69349,False,69.0|322,488
1,8|488|vc|8|2|322,610.546,0.723031,0.000330961,15.7187,1.24775,3.69349,False,69.0|322,488
1,8|847|cc|1|1|69,610.831,0.723031,0.000149565,15.7187,1.24775,3.6934,False,69.0|69,847
1,8|847|cc|2|1|69,608.806,0.723031,0.00904817,15.7187,1.24775,3.6934,False,69.0|69,847
1,8|847|cc|3|1|69,609.552,0.723031,0.000629445,15.7187,1.24775,3.6934,False,69.0|69,847
1,8|847|cc|4|1|69,615.012,0.723031,0.000886491,15.7187,1.24775,3.6934,False,69.0|69,847
1,8|847|cc|5|1|69,611.379,0.723031,0.0136111,15.7187,1.24775,3.6934,False,69.0|69,847
1,8|847|cc|6|1|69,611.248,0.723031,0.0500794,15.7187,1.24775,3.6934,False,69.0|69,847
1,8|847|cc|7|1|69,610.559,0.723031,0.00203458,15.7187,1.24775,3.6934,False,69.0|69,847
1,8|847|cc|8|1|69,608.3,0.723031,0.0157206,15.7187,1.24775,3.6934,False,69.0|69,847
1,8|847|sample|10|69,609.492,0.723025,0.372233,15.7187,1.24775,3.6934,True,32.0|69,847
1,8|847|sample|11|69,608.84,0.723025,0.0558419,15.7187,1.24775,3.6934,True,22.0|69,847
1,8|847|sample|12|69,607.075,0.723025,0.0672,15.7187,1.24775,3.6934,True,22.0|69,847
1,8|847|sample|3|69,605.736,0.723025,0.0132548,15.7187,1.24775,3.6934,True,55.0|69,847
1,8|847|sample|4|69,606.098,0.723025,0.014348,15.7187,1.24775,3.6934,True,55.0|69,847
1,8|847|sample|5|69,605.915,0.723025,0.00268221,15.7187,1.24775,3.6934,True,55.0|69,847
1,8|847|sample|6|69,605.723,0.723025,0.00246959,15.7187,1.24775,3.6934,True,55.0|69,847
