id,L_gap_SAEM,m_SAEM,e_SAEM,alpha_SAEM,k_SAEM,L_gap_mode,m_mode,e_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,3.24978,1.65905,0.655403,0.0805276,0.322509,3.20841,1.60548,0.61927,0.0805286,0.328823,True,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,3.24978,1.54471,0.332542,0.0805276,0.322509,3.20841,1.6202,0.354215,0.0805286,0.328823,True,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,3.24978,1.52926,0.662831,0.0805276,0.322509,3.20841,1.51822,0.645184,0.0805286,0.328823,True,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,3.24978,1.37931,0.618069,0.0805276,0.322509,3.20841,1.34724,0.59269,0.0805286,0.328823,True,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,3.24978,1.67499,0.502264,0.0805276,0.322509,3.20841,1.61976,0.484447,0.0805286,0.328823,True,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,3.24978,1.66776,0.472174,0.0805276,0.322509,3.20841,1.65613,0.462769,0.0805286,0.328823,True,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,3.24978,1.48537,0.58194,0.0805276,0.322509,3.20841,1.45178,0.556182,0.0805286,0.328823,True,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,3.24978,1.50768,0.693768,0.0805276,0.322509,3.20841,1.51766,0.679651,0.0805286,0.328823,True,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,3.24978,1.55803,0.398513,0.0805276,0.322509,3.20841,1.50257,0.378726,0.0805286,0.328823,True,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,3.24978,1.54059,0.492517,0.0805276,0.322509,3.20841,1.53567,0.461171,0.0805286,0.328823,True,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,3.24978,1.69772,2690.99,0.0805276,0.322509,3.20841,1.74064,281.804,0.0805286,0.328823,False,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,3.24978,1.71739,2755.95,0.0805276,0.322509,3.20841,1.74064,281.804,0.0805286,0.328823,False,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,3.24978,1.71368,1255.02,0.0805276,0.322509,3.20841,1.74064,281.804,0.0805286,0.328823,False,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,3.24978,1.7507,2225.85,0.0805276,0.322509,3.20841,1.74064,281.804,0.0805286,0.328823,False,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,3.24978,1.72303,1846.02,0.0805276,0.322509,3.20841,1.74064,281.804,0.0805286,0.328823,False,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,3.24978,1.7541,1961.54,0.0805276,0.322509,3.20841,1.74064,281.804,0.0805286,0.328823,False,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,3.24978,1.71871,4179.49,0.0805276,0.322509,3.20841,1.74064,281.804,0.0805286,0.328823,False,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,3.24978,1.79164,4093.43,0.0805276,0.322509,3.20841,1.74064,281.804,0.0805286,0.328823,False,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,3.24978,1.76677,3386.88,0.0805276,0.322509,3.20841,1.74064,281.804,0.0805286,0.328823,False,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,3.24978,1.73885,2609.56,0.0805276,0.322509,3.20841,1.74064,281.804,0.0805286,0.328823,False,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,3.24978,1.7348,2554.85,0.0805276,0.322509,3.20841,1.74064,281.804,0.0805286,0.328823,False,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,3.24978,1.70452,2247.13,0.0805276,0.322509,3.20841,1.74064,281.804,0.0805286,0.328823,False,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,3.24978,1.69243,4335.98,0.0805276,0.322509,3.20841,1.74064,281.804,0.0805286,0.328823,False,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,3.24978,1.76805,2851.44,0.0805276,0.322509,3.20841,1.74064,281.804,0.0805286,0.328823,False,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,3.24978,1.72741,1715.57,0.0805276,0.322509,3.20841,1.74064,281.804,0.0805286,0.328823,False,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,3.24978,1.7211,3179.1,0.0805276,0.322509,3.20841,1.74064,281.804,0.0805286,0.328823,False,69.0|274,411
14|783|14|783|sample|3|71|3|71|6.0,3.2498,0.754624,12.7095,0.0805008,0.322486,3.20844,0.789439,12.8557,0.0805026,0.3288,True,6.0|71,783
