rep,id,eta_U,eta_L,eta_h,eta_f,eta_alpha,goes_down,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,0,8.9734e-08,3.22555e-08,-1.67677,0,True,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,0,1.47675e-07,-8.3638e-08,-3.3707,0,True,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,0,-7.06805e-08,-1.64349e-07,-4.95134,0,True,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,0,6.79363e-08,8.40493e-08,3.46945,0,True,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,0,4.84627e-08,-2.05369e-08,-3.83969,0,True,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,0,4.07192e-08,1.29005e-08,-4.73796,0,True,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,0,-1.432e-09,5.16009e-08,2.09144,0,True,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,0,-3.18988e-08,1.49997e-07,-0.430516,0,True,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,0,-7.40329e-08,-2.21516e-08,1.77933,0,True,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,0,1.02234e-07,3.72377e-08,-5.63549,0,True,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,0,4.19469e-08,-1.22876e-08,-1.0783,0,False,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,0,-7.06723e-09,-2.39965e-07,-0.980247,0,False,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,0,-7.00501e-08,1.18351e-07,7.85571,0,False,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,0,-9.64485e-09,-1.40015e-07,2.62476,0,False,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,0,3.69816e-08,6.44921e-08,8.51691,0,False,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,0,4.9154e-08,-1.06552e-07,-0.354091,0,False,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,0,-4.49983e-08,-8.27752e-08,0.942492,0,False,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,0,1.04401e-07,8.43658e-08,4.02776,0,False,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,0,-1.00709e-08,-4.7425e-08,2.88377,0,False,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,0,1.35225e-08,-6.46805e-09,3.60865,0,False,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,0,2.30398e-09,-2.89974e-07,-2.68456,0,False,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,0,4.53758e-09,-4.38635e-08,-0.362482,0,False,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,0,1.05652e-07,-1.78988e-08,1.14809,0,False,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,0,3.06954e-08,-2.32906e-08,-3.98211,0,False,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,0,1.01534e-07,-9.24259e-08,1.88183,0,False,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,0,7.77799e-08,-7.35103e-08,-2.26635,0,False,69.0|274,411
1,14|705|14|705|sample|3|233|3|233|6.0,0,-4.54971e-08,-1.36793e-07,3.55446,0,False,6.0|233,705
1,14|705|14|705|sample|4|233|4|233|6.0,0,-7.00732e-09,-1.03869e-07,2.10584,0,False,6.0|233,705
1,14|705|14|705|sample|5|233|5|233|6.0,0,3.20496e-08,-7.7674e-08,4.24927,0,False,6.0|233,705
1,14|705|14|705|sample|6|233|6|233|6.0,0,-9.46717e-08,-1.6214e-08,4.74022,0,False,6.0|233,705
1,14|705|14|705|sample|7|233|7|233|6.0,0,-6.24871e-08,-9.45152e-08,2.23927,0,False,6.0|233,705
1,14|705|14|705|sample|8|233|8|233|6.0,0,-7.00717e-08,2.6054e-08,8.80422,0,False,6.0|233,705
1,14|705|14|705|sample|10|233|10|233|6.0,0,1.83036e-10,1.96737e-08,-1.88234,0,True,6.0|233,705
1,14|705|14|705|sample|9|233|9|233|6.0,0,1.19401e-07,-2.50527e-08,-1.08032,0,True,6.0|233,705
1,14|705|14|705|sample|12|233|12|233|6.0,0,6.63085e-08,-5.54073e-08,-7.0474,0,True,6.0|233,705
1,14|705|14|705|sample|11|233|11|233|6.0,0,2.15109e-08,-1.0304e-07,-6.22621,0,True,6.0|233,705
1,14|705|14|705|cc|1|1|233|1|233|69.0,0,2.27604e-08,-6.98199e-09,-0.757919,0,False,69.0|233,705
1,14|705|14|705|cc|2|1|233|1|233|69.0,0,-8.24389e-08,8.08303e-08,4.38343,0,False,69.0|233,705
1,14|705|14|705|cc|3|1|233|1|233|69.0,0,9.78276e-08,-1.55841e-07,-3.54698,0,False,69.0|233,705
1,14|705|14|705|cc|4|1|233|1|233|69.0,0,-2.26149e-08,1.44546e-07,4.36967,0,False,69.0|233,705
1,14|705|14|705|cc|5|1|233|1|233|69.0,0,-7.98003e-08,-1.79008e-07,1.8773,0,False,69.0|233,705
1,14|705|14|705|cc|6|1|233|1|233|69.0,0,-2.81391e-08,-1.54784e-08,4.56873,0,False,69.0|233,705
1,14|705|14|705|cc|7|1|233|1|233|69.0,0,4.19358e-08,1.88382e-07,-1.59376,0,False,69.0|233,705
1,14|705|14|705|cc|8|1|233|1|233|69.0,0,-1.56878e-08,8.296e-08,2.13456,0,False,69.0|233,705
1,14|705|14|705|vc|1|2|233|2|233|69.0,0,-7.81665e-09,-1.00343e-07,-6.26012,0,False,69.0|233,705
1,14|705|14|705|vc|2|2|233|2|233|69.0,0,-5.90408e-08,1.09708e-09,3.2363,0,False,69.0|233,705
1,14|705|14|705|vc|3|2|233|2|233|69.0,0,-1.28676e-07,6.00981e-08,-2.06688,0,False,69.0|233,705
1,14|705|14|705|vc|4|2|233|2|233|69.0,0,3.61184e-08,-7.60022e-09,-1.5026,0,False,69.0|233,705
1,14|705|14|705|vc|5|2|233|2|233|69.0,0,3.44448e-09,-2.06345e-07,-2.29094,0,False,69.0|233,705
1,14|705|14|705|vc|6|2|233|2|233|69.0,0,-1.55384e-08,-1.51461e-07,3.05622,0,False,69.0|233,705
1,14|705|14|705|vc|7|2|233|2|233|69.0,0,-9.6587e-08,2.37037e-08,-1.77992,0,False,69.0|233,705
1,14|705|14|705|vc|8|2|233|2|233|69.0,0,5.65784e-08,-4.74617e-08,6.3698,0,False,69.0|233,705
1,8|152|8|152|sample|8|322|8|322|65.0,0,4.57434e-08,7.08635e-08,-4.75202,0,True,65.0|322,152
1,8|152|8|152|sample|7|322|7|322|65.0,0,5.55086e-08,-2.30306e-08,-3.12588,0,True,65.0|322,152
1,8|152|8|152|sample|6|322|6|322|65.0,0,3.69095e-08,8.33961e-08,-3.627,0,True,65.0|322,152
1,8|152|8|152|sample|5|322|5|322|65.0,0,-1.14384e-08,-2.58547e-07,-3.50906,0,True,65.0|322,152
1,8|152|8|152|sample|12|322|12|322|28.0,0,-1.3407e-07,5.21091e-08,-3.36644,0,True,28.0|322,152
1,8|152|8|152|sample|11|322|11|322|28.0,0,5.04325e-08,-7.1254e-08,-8.6674,0,True,28.0|322,152
1,8|152|8|152|sample|10|322|10|322|28.0,0,8.09379e-08,6.14431e-08,-4.98813,0,True,28.0|322,152
1,8|152|8|152|sample|9|322|9|322|28.0,0,2.10935e-09,-1.12634e-07,-1.95748,0,True,28.0|322,152
1,8|152|8|152|sample|3|322|3|322|22.0,0,4.0149e-08,-1.80536e-07,-5.57856,0,True,22.0|322,152
1,8|152|8|152|sample|4|322|4|322|22.0,0,-6.74669e-08,2.75212e-07,-3.53814,0,True,22.0|322,152
1,8|152|8|152|cc|1|1|322|1|322|69.0,0,-1.06929e-07,1.14546e-07,3.14608,0,False,69.0|322,152
1,8|152|8|152|cc|2|1|322|1|322|69.0,0,7.18279e-08,1.67697e-07,-4.73343,0,False,69.0|322,152
1,8|152|8|152|cc|3|1|322|1|322|69.0,0,-2.8199e-08,-6.26825e-08,-0.55616,0,False,69.0|322,152
