id,U_SAEM,L_SAEM,h_SAEM,f_SAEM,alpha_SAEM,k_SAEM,U_mode,L_mode,h_mode,f_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,70.8839,798.747,-0.770928,0.0361088,1.07868e-09,0.177166,70.8839,798.747,-0.770928,0.0361088,1.07868e-09,0.177166,True,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,70.8839,798.747,-0.770928,0.0361088,1.07868e-09,0.177166,70.8839,798.747,-0.770928,0.0361088,1.07868e-09,0.177166,True,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,70.8839,798.747,-0.770928,0.0361088,1.07868e-09,0.177166,70.8839,798.747,-0.770928,0.0361088,1.07868e-09,0.177166,True,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,70.8839,798.747,-0.770928,0.0361088,1.07868e-09,0.177166,70.8839,798.747,-0.770928,0.0361088,1.07868e-09,0.177166,True,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,70.8839,798.747,-0.770928,0.0361088,1.07868e-09,0.177166,70.8839,798.747,-0.770928,0.0361088,1.07868e-09,0.177166,True,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,70.8839,798.747,-0.770928,0.0361088,1.07868e-09,0.177166,70.8839,798.747,-0.770928,0.0361088,1.07868e-09,0.177166,True,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,70.8839,798.747,-0.770928,0.0361088,1.07868e-09,0.177166,70.8839,798.747,-0.770928,0.0361088,1.07868e-09,0.177166,True,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,70.8839,798.747,-0.770928,0.0361088,1.07868e-09,0.177166,70.8839,798.747,-0.770928,0.0361088,1.07868e-09,0.177166,True,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,70.8839,798.747,-0.770928,0.0361088,1.07868e-09,0.177166,70.8839,798.747,-0.770928,0.0361088,1.07868e-09,0.177166,True,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,70.8839,798.747,-0.770928,0.0361088,1.07868e-09,0.177166,70.8839,798.747,-0.770928,0.0361088,1.07868e-09,0.177166,True,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,70.8839,789.443,1.18086,1.84393,1.07868e-09,0.177166,70.8839,789.443,1.18086,1.84393,1.07868e-09,0.177166,False,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,70.8839,789.443,1.18086,1.84393,1.07868e-09,0.177166,70.8839,789.443,1.18086,1.84393,1.07868e-09,0.177166,False,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,70.8839,789.443,1.18086,1.84393,1.07868e-09,0.177166,70.8839,789.443,1.18086,1.84393,1.07868e-09,0.177166,False,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,70.8839,789.443,1.18086,1.84393,1.07868e-09,0.177166,70.8839,789.443,1.18086,1.84393,1.07868e-09,0.177166,False,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,70.8839,789.443,1.18086,1.84393,1.07868e-09,0.177166,70.8839,789.443,1.18086,1.84393,1.07868e-09,0.177166,False,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,70.8839,789.443,1.18086,1.84393,1.07868e-09,0.177166,70.8839,789.443,1.18086,1.84393,1.07868e-09,0.177166,False,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,70.8839,789.443,1.18086,1.84393,1.07868e-09,0.177166,70.8839,789.443,1.18086,1.84393,1.07868e-09,0.177166,False,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,70.8839,789.443,1.18086,1.84393,1.07868e-09,0.177166,70.8839,789.443,1.18086,1.84393,1.07868e-09,0.177166,False,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,70.8839,789.443,1.18086,1.84393,1.07868e-09,0.177166,70.8839,789.443,1.18086,1.84393,1.07868e-09,0.177166,False,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,70.8839,789.443,1.18086,1.84393,1.07868e-09,0.177166,70.8839,789.443,1.18086,1.84393,1.07868e-09,0.177166,False,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,70.8839,789.443,1.18086,1.84393,1.07868e-09,0.177166,70.8839,789.443,1.18086,1.84393,1.07868e-09,0.177166,False,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,70.8839,789.443,1.18086,1.84393,1.07868e-09,0.177166,70.8839,789.443,1.18086,1.84393,1.07868e-09,0.177166,False,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,70.8839,789.443,1.18086,1.84393,1.07868e-09,0.177166,70.8839,789.443,1.18086,1.84393,1.07868e-09,0.177166,False,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,70.8839,789.443,1.18086,1.84393,1.07868e-09,0.177166,70.8839,789.443,1.18086,1.84393,1.07868e-09,0.177166,False,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,70.8839,789.443,1.18086,1.84393,1.07868e-09,0.177166,70.8839,789.443,1.18086,1.84393,1.07868e-09,0.177166,False,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,70.8839,789.443,1.18086,1.84393,1.07868e-09,0.177166,70.8839,789.443,1.18086,1.84393,1.07868e-09,0.177166,False,69.0|274,411
14|783|14|783|sample|3|71|3|71|6.0,236.679,793.843,-0.653049,0.0219667,1.07884e-09,0.177166,236.679,793.843,-0.653049,0.0219667,1.07884e-09,0.177166,True,6.0|71,783
14|783|14|783|sample|4|71|4|71|6.0,236.679,793.843,-0.653049,0.0219667,1.07884e-09,0.177166,236.679,793.843,-0.653049,0.0219667,1.07884e-09,0.177166,True,6.0|71,783
14|783|14|783|sample|5|71|5|71|6.0,236.679,793.843,-0.653049,0.0219667,1.07884e-09,0.177166,236.679,793.843,-0.653049,0.0219667,1.07884e-09,0.177166,True,6.0|71,783
14|783|14|783|sample|6|71|6|71|6.0,236.679,793.843,-0.653049,0.0219667,1.07884e-09,0.177166,236.679,793.843,-0.653049,0.0219667,1.07884e-09,0.177166,True,6.0|71,783
14|783|14|783|sample|7|71|7|71|6.0,236.679,793.843,-0.653049,0.0219667,1.07884e-09,0.177166,236.679,793.843,-0.653049,0.0219667,1.07884e-09,0.177166,True,6.0|71,783
14|783|14|783|sample|8|71|8|71|6.0,236.679,793.843,-0.653049,0.0219667,1.07884e-09,0.177166,236.679,793.843,-0.653049,0.0219667,1.07884e-09,0.177166,True,6.0|71,783
14|783|14|783|sample|10|71|10|71|6.0,236.679,793.843,-0.653049,0.0219667,1.07884e-09,0.177166,236.679,793.843,-0.653049,0.0219667,1.07884e-09,0.177166,True,6.0|71,783
14|783|14|783|sample|9|71|9|71|6.0,236.679,793.843,-0.653049,0.0219667,1.07884e-09,0.177166,236.679,793.843,-0.653049,0.0219667,1.07884e-09,0.177166,True,6.0|71,783
14|783|14|783|sample|12|71|12|71|6.0,236.679,793.843,-0.653049,0.0219667,1.07884e-09,0.177166,236.679,793.843,-0.653049,0.0219667,1.07884e-09,0.177166,True,6.0|71,783
14|783|14|783|sample|11|71|11|71|6.0,236.679,793.843,-0.653049,0.0219667,1.07884e-09,0.177166,236.679,793.843,-0.653049,0.0219667,1.07884e-09,0.177166,True,6.0|71,783
14|783|14|783|cc|1|1|71|1|71|69.0,236.679,790.13,1.62987,32.9196,1.07884e-09,0.177166,236.679,790.13,1.62987,32.9196,1.07884e-09,0.177166,False,69.0|71,783
14|783|14|783|cc|2|1|71|1|71|69.0,236.679,790.13,1.62987,32.9196,1.07884e-09,0.177166,236.679,790.13,1.62987,32.9196,1.07884e-09,0.177166,False,69.0|71,783
14|783|14|783|cc|3|1|71|1|71|69.0,236.679,790.13,1.62987,32.9196,1.07884e-09,0.177166,236.679,790.13,1.62987,32.9196,1.07884e-09,0.177166,False,69.0|71,783
14|783|14|783|cc|4|1|71|1|71|69.0,236.679,790.13,1.62987,32.9196,1.07884e-09,0.177166,236.679,790.13,1.62987,32.9196,1.07884e-09,0.177166,False,69.0|71,783
14|783|14|783|cc|5|1|71|1|71|69.0,236.679,790.13,1.62987,32.9196,1.07884e-09,0.177166,236.679,790.13,1.62987,32.9196,1.07884e-09,0.177166,False,69.0|71,783
