rep,id,L_gap,m,e,alpha,k,goes_down,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,1.09671,1.43595,0.58376,0.0578494,0.273034,True,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,1.09671,1.56671,0.320214,0.0578494,0.273034,True,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,1.09671,1.57582,0.678459,0.0578494,0.273034,True,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,1.09671,1.30514,0.538861,0.0578494,0.273034,True,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,1.09671,1.53279,0.471697,0.0578494,0.273034,True,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,1.09671,1.81306,0.558404,0.0578494,0.273034,True,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,1.09671,1.29197,0.457129,0.0578494,0.273034,True,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,1.09671,1.69413,0.7352,0.0578494,0.273034,True,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,1.09671,1.65708,0.45638,0.0578494,0.273034,True,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,1.09671,1.60777,0.59411,0.0578494,0.273034,True,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,1.14594,-1.76959,0.166524,0.0578494,0.273034,False,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,1.14594,-0.699026,0.0310869,0.0578494,0.273034,False,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,1.14594,1.5584,1.23325,0.0578494,0.273034,False,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,1.14594,1.61883,234.027,0.0578494,0.273034,False,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,1.14594,-0.089437,0.480885,0.0578494,0.273034,False,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,1.14594,-0.485442,5.79005,0.0578494,0.273034,False,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,1.14594,1.70687,20.6831,0.0578494,0.273034,False,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,1.14594,-2.20704,8.22198,0.0578494,0.273034,False,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,1.14594,0.0169682,0.37135,0.0578494,0.273034,False,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,1.14594,1.07689,0.610328,0.0578494,0.273034,False,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,1.14594,1.51391,0.000939915,0.0578494,0.273034,False,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,1.14594,-0.477062,24.1179,0.0578494,0.273034,False,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,1.14594,0.0364034,52.6906,0.0578494,0.273034,False,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,1.14594,1.09573,17.5411,0.0578494,0.273034,False,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,1.14594,-1.37336,0.203592,0.0578494,0.273034,False,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,1.14594,1.67896,0.290978,0.0578494,0.273034,False,69.0|274,411
1,14|783|14|783|sample|3|71|3|71|6.0,1.99854,0.655259,8.25778,0.0578493,0.27303,True,6.0|71,783
1,14|783|14|783|sample|4|71|4|71|6.0,1.99854,0.730118,20.6771,0.0578493,0.27303,True,6.0|71,783
1,14|783|14|783|sample|5|71|5|71|6.0,1.99854,0.697506,4.61345,0.0578493,0.27303,True,6.0|71,783
1,14|783|14|783|sample|6|71|6|71|6.0,1.99854,0.670825,3.46783,0.0578493,0.27303,True,6.0|71,783
1,14|783|14|783|sample|7|71|7|71|6.0,1.99854,1.24328,0.0444096,0.0578493,0.27303,True,6.0|71,783
1,14|783|14|783|sample|8|71|8|71|6.0,1.99854,1.44348,0.0649212,0.0578493,0.27303,True,6.0|71,783
1,14|783|14|783|sample|10|71|10|71|6.0,1.99854,0.812237,12.8144,0.0578493,0.27303,True,6.0|71,783
