id,eta_f_SAEM,eta_h_SAEM,eta_s_SAEM,eta_L_gap_SAEM,eta_f_mode,eta_h_mode,eta_s_mode,eta_L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0,-1.00347e-08,1.00214,2.82757e-09,0,1.13354e-13,0.992461,-1.10445e-12,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,0,3.98553e-09,1.35073,-3.32932e-09,0,2.81219e-13,1.34704,-1.54987e-13,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0,1.16618e-09,0.922571,-6.44418e-10,0,2.52465e-13,0.936252,-7.26974e-13,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0,7.98159e-09,0.896391,2.29767e-09,0,2.88658e-15,0.884951,3.12195e-13,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,0,-3.2833e-09,1.15388,7.75534e-10,0,2.9754e-14,1.15228,2.27374e-13,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,0,-3.81773e-09,1.19868,5.64263e-09,0,3.0087e-13,1.20157,-8.68194e-13,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0,1.69559e-09,0.982465,-1.63952e-08,0,1.53211e-13,0.978111,1.49658e-13,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0,-2.34255e-09,0.913203,3.03922e-10,0,9.17044e-14,0.897646,-6.52811e-14,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,0,-1.5766e-09,1.2062,-5.78622e-09,0,-2.4647e-13,1.20533,6.27942e-13,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,0,-4.09141e-10,1.13818,2.28281e-09,0,1.44329e-13,1.13599,-7.82929e-13,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,0,-4.76154e-10,0.0497637,4.60359e-10,0,-6.43929e-15,-2.98812e-07,6.66134e-15,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,0,-2.77783e-09,0.059654,3.81237e-09,0,-5.9952e-15,-1.80026e-07,-8.88178e-16,69.0|274,411
