id,eta_f_SAEM,eta_h_SAEM,eta_L_gap_SAEM,eta_f_mode,eta_h_mode,eta_L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0.0345005,0,0,0.0288763,0,0,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,-0.105595,0,0,-0.120847,0,0,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0.0715469,0,0,0.0731182,0,0,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0.0981202,0,0,0.0957784,0,0,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,-0.0457142,0,0,-0.0584972,0,0,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,-0.0679936,0,0,-0.0768775,0,0,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0.0345001,0,0,0.0348269,0,0,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0.110466,0,0,0.0982143,0,0,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,-0.100361,0,0,-0.0843069,0,0,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,-0.0511042,0,0,-0.0495884,0,0,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,-0.00346674,0,0,2.56212e-07,0,0,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,-0.0113536,0,0,-1.85994e-09,0,0,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,0.00174848,0,0,3.71216e-07,0,0,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0.0115243,0,0,-1.2286e-07,0,0,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,-0.00103578,0,0,1.60459e-07,0,0,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,0.00224082,0,0,2.35616e-07,0,0,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,0.00160489,0,0,6.91697e-08,0,0,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,-0.00471066,0,0,3.17908e-07,0,0,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,0.00453789,0,0,-1.43689e-08,0,0,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,-0.007807,0,0,1.47864e-07,0,0,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,0.00229098,0,0,-3.36433e-07,0,0,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,0.00372112,0,0,1.36283e-07,0,0,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,-0.00250786,0,0,1.10646e-07,0,0,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,-0.0107171,0,0,3.52675e-07,0,0,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,-0.00402324,0,0,-2.17864e-07,0,0,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,-0.0107341,0,0,-1.82905e-07,0,0,69.0|274,411
8|152|8|152|sample|8|322|8|322|65.0,-0.0180496,0,0,-0.018161,0,0,65.0|322,152
8|152|8|152|sample|7|322|7|322|65.0,0.0226284,0,0,0.0108635,0,0,65.0|322,152
8|152|8|152|sample|6|322|6|322|65.0,0.00321092,0,0,0.00240559,0,0,65.0|322,152
