rep,id,L_gap,m,e,alpha,k,goes_down,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,3.26551,0.733256,0.129398,2.70144,2.83465,True,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,3.26551,1.08713,0.129398,2.70144,2.83465,True,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,3.26551,0.642288,0.129398,2.70144,2.83465,True,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,3.26551,0.663655,0.129398,2.70144,2.83465,True,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,3.26551,0.884521,0.129398,2.70144,2.83465,True,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,3.26551,0.920065,0.129398,2.70144,2.83465,True,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,3.26551,0.658136,0.129398,2.70144,2.83465,True,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,3.26551,0.56909,0.129398,2.70144,2.83465,True,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,3.26551,0.781447,0.129398,2.70144,2.83465,True,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,3.26551,0.804758,0.129398,2.70144,2.83465,True,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,3.2655,1.11723,0.129404,2.70144,2.83465,False,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,3.2655,-2.81124,0.129404,2.70144,2.83465,False,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,3.2655,-1.17592,0.129404,2.70144,2.83465,False,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,3.2655,-3.06259,0.129404,2.70144,2.83465,False,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,3.2655,1.80997,0.129404,2.70144,2.83465,False,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,3.2655,-1.73299,0.129404,2.70144,2.83465,False,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,3.2655,-0.225307,0.129404,2.70144,2.83465,False,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,3.2655,-0.651897,0.129404,2.70144,2.83465,False,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,3.2655,-0.00500066,0.129404,2.70144,2.83465,False,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,3.2655,-0.0251958,0.129404,2.70144,2.83465,False,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,3.2655,3.09372,0.129404,2.70144,2.83465,False,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,3.2655,-1.24686,0.129404,2.70144,2.83465,False,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,3.2655,2.93214,0.129404,2.70144,2.83465,False,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,3.2655,1.07195,0.129404,2.70144,2.83465,False,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,3.2655,0.168686,0.129404,2.70144,2.83465,False,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,3.2655,4.63012,0.129404,2.70144,2.83465,False,69.0|274,411
1,14|783|14|783|sample|3|71|3|71|6.0,3.26555,0.185414,0.129398,2.70141,2.83483,True,6.0|71,783
1,14|783|14|783|sample|4|71|4|71|6.0,3.26555,0.154987,0.129398,2.70141,2.83483,True,6.0|71,783
1,14|783|14|783|sample|5|71|5|71|6.0,3.26555,0.225457,0.129398,2.70141,2.83483,True,6.0|71,783
1,14|783|14|783|sample|6|71|6|71|6.0,3.26555,0.180064,0.129398,2.70141,2.83483,True,6.0|71,783
1,14|783|14|783|sample|7|71|7|71|6.0,3.26555,2.50691,0.129398,2.70141,2.83483,True,6.0|71,783
1,14|783|14|783|sample|8|71|8|71|6.0,3.26555,1.9199,0.129398,2.70141,2.83483,True,6.0|71,783
1,14|783|14|783|sample|10|71|10|71|6.0,3.26555,0.20034,0.129398,2.70141,2.83483,True,6.0|71,783
1,14|783|14|783|sample|9|71|9|71|6.0,3.26555,0.100037,0.129398,2.70141,2.83483,True,6.0|71,783
1,14|783|14|783|sample|12|71|12|71|6.0,3.26555,5.56409,0.129398,2.70141,2.83483,True,6.0|71,783
1,14|783|14|783|sample|11|71|11|71|6.0,3.26555,3.44542,0.129398,2.70141,2.83483,True,6.0|71,783
1,14|783|14|783|cc|1|1|71|1|71|69.0,3.26551,2.56805,0.129404,2.70141,2.83483,False,69.0|71,783
1,14|783|14|783|cc|2|1|71|1|71|69.0,3.26551,-1.49571,0.129404,2.70141,2.83483,False,69.0|71,783
1,14|783|14|783|cc|3|1|71|1|71|69.0,3.26551,-2.76329,0.129404,2.70141,2.83483,False,69.0|71,783
1,14|783|14|783|cc|4|1|71|1|71|69.0,3.26551,-2.39907,0.129404,2.70141,2.83483,False,69.0|71,783
1,14|783|14|783|cc|5|1|71|1|71|69.0,3.26551,1.79481,0.129404,2.70141,2.83483,False,69.0|71,783
1,14|783|14|783|cc|6|1|71|1|71|69.0,3.26551,2.91085,0.129404,2.70141,2.83483,False,69.0|71,783
1,14|783|14|783|cc|7|1|71|1|71|69.0,3.26551,-0.0926179,0.129404,2.70141,2.83483,False,69.0|71,783
1,14|783|14|783|cc|8|1|71|1|71|69.0,3.26551,-0.532813,0.129404,2.70141,2.83483,False,69.0|71,783
1,14|783|14|783|vc|1|2|71|2|71|69.0,3.26551,-3.00873,0.129404,2.70141,2.83483,False,69.0|71,783
1,14|783|14|783|vc|2|2|71|2|71|69.0,3.26551,0.810353,0.129404,2.70141,2.83483,False,69.0|71,783
1,14|783|14|783|vc|3|2|71|2|71|69.0,3.26551,-0.777719,0.129404,2.70141,2.83483,False,69.0|71,783
1,14|783|14|783|vc|4|2|71|2|71|69.0,3.26551,-0.787842,0.129404,2.70141,2.83483,False,69.0|71,783
1,14|783|14|783|vc|5|2|71|2|71|69.0,3.26551,0.747126,0.129404,2.70141,2.83483,False,69.0|71,783
1,14|783|14|783|vc|6|2|71|2|71|69.0,3.26551,-0.0610614,0.129404,2.70141,2.83483,False,69.0|71,783
1,14|783|14|783|vc|7|2|71|2|71|69.0,3.26551,1.02292,0.129404,2.70141,2.83483,False,69.0|71,783
1,14|783|14|783|vc|8|2|71|2|71|69.0,3.26551,1.39483,0.129404,2.70141,2.83483,False,69.0|71,783
1,14|491|14|491|sample|10|99|10|99|6.0,3.26552,4.69461,0.129398,2.70145,2.83463,True,6.0|99,491
1,14|491|14|491|sample|9|99|9|99|6.0,3.26552,4.4201,0.129398,2.70145,2.83463,True,6.0|99,491
1,14|491|14|491|sample|12|99|12|99|6.0,3.26552,1.70995,0.129398,2.70145,2.83463,True,6.0|99,491
1,14|491|14|491|sample|11|99|11|99|6.0,3.26552,1.31933,0.129398,2.70145,2.83463,True,6.0|99,491
1,14|491|14|491|sample|4|99|4|99|44.0,3.26552,1.71508,0.129398,2.70145,2.83463,True,44.0|99,491
1,14|491|14|491|sample|3|99|3|99|44.0,3.26552,1.91196,0.129398,2.70145,2.83463,True,44.0|99,491
1,14|491|14|491|sample|6|99|6|99|44.0,3.26552,1.1063,0.129398,2.70145,2.83463,True,44.0|99,491
1,14|491|14|491|sample|5|99|5|99|44.0,3.26552,1.15872,0.129398,2.70145,2.83463,True,44.0|99,491
1,14|491|14|491|sample|7|99|7|99|63.0,3.26552,6.23324,0.129398,2.70145,2.83463,True,63.0|99,491
1,14|491|14|491|sample|8|99|8|99|63.0,3.26552,4.57229,0.129398,2.70145,2.83463,True,63.0|99,491
1,14|491|14|491|cc|1|1|99|1|99|69.0,3.26551,-5.39828,0.129404,2.70145,2.83463,False,69.0|99,491
1,14|491|14|491|cc|2|1|99|1|99|69.0,3.26551,0.840018,0.129404,2.70145,2.83463,False,69.0|99,491
1,14|491|14|491|cc|3|1|99|1|99|69.0,3.26551,1.86589,0.129404,2.70145,2.83463,False,69.0|99,491
1,14|491|14|491|cc|4|1|99|1|99|69.0,3.26551,-0.27583,0.129404,2.70145,2.83463,False,69.0|99,491
1,14|491|14|491|cc|5|1|99|1|99|69.0,3.26551,2.17048,0.129404,2.70145,2.83463,False,69.0|99,491
1,14|491|14|491|cc|6|1|99|1|99|69.0,3.26551,-2.1337,0.129404,2.70145,2.83463,False,69.0|99,491
1,14|491|14|491|cc|7|1|99|1|99|69.0,3.26551,4.19512,0.129404,2.70145,2.83463,False,69.0|99,491
1,14|491|14|491|cc|8|1|99|1|99|69.0,3.26551,0.911256,0.129404,2.70145,2.83463,False,69.0|99,491
1,14|491|14|491|vc|1|2|99|2|99|69.0,3.26551,-4.59817,0.129404,2.70145,2.83463,False,69.0|99,491
1,14|491|14|491|vc|2|2|99|2|99|69.0,3.26551,2.99829,0.129404,2.70145,2.83463,False,69.0|99,491
1,14|491|14|491|vc|3|2|99|2|99|69.0,3.26551,-2.07452,0.129404,2.70145,2.83463,False,69.0|99,491
1,14|491|14|491|vc|4|2|99|2|99|69.0,3.26551,1.31349,0.129404,2.70145,2.83463,False,69.0|99,491
1,14|491|14|491|vc|5|2|99|2|99|69.0,3.26551,3.11813,0.129404,2.70145,2.83463,False,69.0|99,491
1,14|491|14|491|vc|6|2|99|2|99|69.0,3.26551,1.52959,0.129404,2.70145,2.83463,False,69.0|99,491
1,14|491|14|491|vc|7|2|99|2|99|69.0,3.26551,1.37968,0.129404,2.70145,2.83463,False,69.0|99,491
1,14|491|14|491|vc|8|2|99|2|99|69.0,3.26551,-1.28114,0.129404,2.70145,2.83463,False,69.0|99,491
1,14|433|14|433|sample|4|99|4|99|6.0,3.26552,1.91289,0.129398,2.70145,2.83435,True,6.0|99,433
1,14|433|14|433|sample|3|99|3|99|6.0,3.26552,2.39779,0.129398,2.70145,2.83435,True,6.0|99,433
1,14|433|14|433|sample|6|99|6|99|6.0,3.26552,0.700951,0.129398,2.70145,2.83435,True,6.0|99,433
1,14|433|14|433|sample|5|99|5|99|6.0,3.26552,0.787146,0.129398,2.70145,2.83435,True,6.0|99,433
1,14|433|14|433|sample|8|99|8|99|6.0,3.26552,6.51651,0.129398,2.70145,2.83435,True,6.0|99,433
1,14|433|14|433|sample|7|99|7|99|6.0,3.26552,8.04386,0.129398,2.70145,2.83435,True,6.0|99,433
1,14|433|14|433|sample|10|99|10|99|6.0,3.26552,1.38577,0.129398,2.70145,2.83435,True,6.0|99,433
1,14|433|14|433|sample|9|99|9|99|6.0,3.26552,1.67591,0.129398,2.70145,2.83435,True,6.0|99,433
1,14|433|14|433|sample|11|99|11|99|6.0,3.26552,0.795272,0.129398,2.70145,2.83435,True,6.0|99,433
1,14|433|14|433|sample|12|99|12|99|6.0,3.26552,0.966699,0.129398,2.70145,2.83435,True,6.0|99,433
1,14|433|14|433|cc|1|1|99|1|99|69.0,3.26551,-3.52397,0.129404,2.70145,2.83435,False,69.0|99,433
1,14|433|14|433|cc|2|1|99|1|99|69.0,3.26551,-1.29219,0.129404,2.70145,2.83435,False,69.0|99,433
1,14|433|14|433|cc|3|1|99|1|99|69.0,3.26551,-2.11249,0.129404,2.70145,2.83435,False,69.0|99,433
1,14|433|14|433|cc|4|1|99|1|99|69.0,3.26551,-2.4465,0.129404,2.70145,2.83435,False,69.0|99,433
1,14|433|14|433|cc|5|1|99|1|99|69.0,3.26551,3.17519,0.129404,2.70145,2.83435,False,69.0|99,433
1,14|433|14|433|cc|6|1|99|1|99|69.0,3.26551,-3.76247,0.129404,2.70145,2.83435,False,69.0|99,433
1,14|433|14|433|cc|7|1|99|1|99|69.0,3.26551,1.41778,0.129404,2.70145,2.83435,False,69.0|99,433
1,14|433|14|433|cc|8|1|99|1|99|69.0,3.26551,-1.32941,0.129404,2.70145,2.83435,False,69.0|99,433
1,14|433|14|433|vc|1|2|99|2|99|69.0,3.26551,-0.474515,0.129404,2.70145,2.83435,False,69.0|99,433
1,14|433|14|433|vc|2|2|99|2|99|69.0,3.26551,-1.06265,0.129404,2.70145,2.83435,False,69.0|99,433
1,14|433|14|433|vc|3|2|99|2|99|69.0,3.26551,1.44924,0.129404,2.70145,2.83435,False,69.0|99,433
1,14|433|14|433|vc|4|2|99|2|99|69.0,3.26551,1.93653,0.129404,2.70145,2.83435,False,69.0|99,433
1,14|433|14|433|vc|5|2|99|2|99|69.0,3.26551,-1.58752,0.129404,2.70145,2.83435,False,69.0|99,433
1,14|433|14|433|vc|6|2|99|2|99|69.0,3.26551,-0.953182,0.129404,2.70145,2.83435,False,69.0|99,433
1,14|433|14|433|vc|7|2|99|2|99|69.0,3.26551,-0.410732,0.129404,2.70145,2.83435,False,69.0|99,433
1,14|433|14|433|vc|8|2|99|2|99|69.0,3.26551,-4.68392,0.129404,2.70145,2.83435,False,69.0|99,433
1,14|297|14|297|sample|3|71|3|71|6.0,3.26555,0.733995,0.129398,2.70143,2.83466,True,6.0|71,297
1,14|297|14|297|sample|4|71|4|71|6.0,3.26555,0.801309,0.129398,2.70143,2.83466,True,6.0|71,297
1,14|297|14|297|sample|5|71|5|71|6.0,3.26555,3.39187,0.129398,2.70143,2.83466,True,6.0|71,297
1,14|297|14|297|sample|6|71|6|71|6.0,3.26555,3.87211,0.129398,2.70143,2.83466,True,6.0|71,297
1,14|297|14|297|sample|8|71|8|71|6.0,3.26555,3.22176,0.129398,2.70143,2.83466,True,6.0|71,297
1,14|297|14|297|sample|7|71|7|71|6.0,3.26555,4.22105,0.129398,2.70143,2.83466,True,6.0|71,297
1,14|297|14|297|sample|9|71|9|71|6.0,3.26555,5.41989,0.129398,2.70143,2.83466,True,6.0|71,297
1,14|297|14|297|sample|10|71|10|71|6.0,3.26555,4.48899,0.129398,2.70143,2.83466,True,6.0|71,297
1,14|297|14|297|sample|12|71|12|71|6.0,3.26555,0.387695,0.129398,2.70143,2.83466,True,6.0|71,297
1,14|297|14|297|sample|11|71|11|71|6.0,3.26555,0.396761,0.129398,2.70143,2.83466,True,6.0|71,297
1,14|297|14|297|cc|1|1|71|1|71|69.0,3.26551,-4.39535,0.129404,2.70143,2.83466,False,69.0|71,297
