id,f_SAEM,h_SAEM,s_SAEM,L_gap_SAEM,f_mode,h_mode,s_mode,L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,1.41828,0.946679,2.29436,-3.42163,1.40805,0.953499,2.28783,-3.42163,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,1.41828,0.946679,3.14279,-3.42163,1.40805,0.953499,3.22797,-3.42163,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,1.41828,0.946679,2.15356,-3.42163,1.40805,0.953499,2.1557,-3.42163,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,1.41828,0.946679,2.06279,-3.42163,1.40805,0.953499,2.04675,-3.42163,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,1.41828,0.946679,2.62666,-3.42163,1.40805,0.953499,2.67153,-3.42163,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,1.41828,0.946679,2.77572,-3.42163,1.40805,0.953499,2.8052,-3.42163,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,1.41828,0.946679,2.26686,-3.42163,1.40805,0.953499,2.24618,-3.42163,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,1.41828,0.946679,2.04553,-3.42163,1.40805,0.953499,2.07531,-3.42163,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,1.41828,0.946679,2.82695,-3.42163,1.40805,0.953499,2.80245,-3.42163,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,1.41828,0.946679,2.64674,-3.42163,1.40805,0.953499,2.62093,-3.42163,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,1.41828,0.946679,7.63728,-3.50341,1.40805,0.953499,1,-3.50341,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,1.41828,0.946679,5.41073,-3.50341,1.40805,0.953499,1,-3.50341,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,1.41828,0.946679,9.93874,-3.50341,1.40805,0.953499,1,-3.50341,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,1.41828,0.946679,8.06168,-3.50341,1.40805,0.953499,1,-3.50341,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,1.41828,0.946679,13.7884,-3.50341,1.40805,0.953499,1,-3.50341,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,1.41828,0.946679,9.88754,-3.50341,1.40805,0.953499,1,-3.50341,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,1.41828,0.946679,8.95905,-3.50341,1.40805,0.953499,1,-3.50341,69.0|274,411
