rep,id,eta_f,eta_h,eta_L_gap,eta_eta_alpha,eta_eta_U,mab_virus,run_id
1,411|4,-0.657614,-6.08527e-09,2.07909e-08,0,0,70.0|274,411
1,411|3,-1.21302,-2.56847e-08,-7.183e-08,0,0,70.0|274,411
1,411|5,-0.385437,5.50029e-08,1.58849e-07,0,0,70.0|274,411
1,411|6,-0.517038,-1.11657e-07,-1.37744e-07,0,0,70.0|274,411
1,411|8,-1.00504,3.6153e-08,8.88478e-08,0,0,70.0|274,411
1,411|7,-0.938599,3.57078e-08,-2.62401e-08,0,0,70.0|274,411
1,411|9,-0.485927,5.98339e-08,1.75905e-07,0,0,70.0|274,411
1,411|10,-0.526717,2.48988e-08,-1.00883e-07,0,0,70.0|274,411
1,411|12,-0.909607,2.04878e-09,-7.6388e-08,0,0,70.0|274,411
1,411|11,-0.818907,1.57909e-08,-3.07305e-08,0,0,70.0|274,411
1,411|1,0.221132,-5.92308e-08,-3.71795e-08,0,0,69.0|274,411
1,411|2,0.00751406,-2.56575e-08,6.50503e-08,0,0,69.0|274,411
1,152|8,-1.78851,-4.64009e-08,1.29052e-07,0,0,65.0|322,152
1,152|7,-1.59587,-1.1495e-08,-9.80394e-08,0,0,65.0|322,152
1,152|6,-1.64369,4.14051e-08,-1.01778e-07,0,0,65.0|322,152
1,152|5,-1.63162,4.07842e-08,-6.30231e-08,0,0,65.0|322,152
1,152|12,-2.46373,5.13413e-08,-4.61074e-08,0,0,28.0|322,152
1,152|11,-2.49756,-4.44722e-08,-3.51035e-08,0,0,28.0|322,152
1,152|10,-2.79151,-8.0563e-08,1.3214e-07,0,0,28.0|322,152
1,152|9,-2.60265,-2.24389e-08,-1.51671e-08,0,0,28.0|322,152
1,152|3,-1.74209,7.53045e-08,-1.89279e-08,0,0,22.0|322,152
1,152|4,-1.76005,-4.90991e-08,4.33635e-08,0,0,22.0|322,152
1,152|1,2.52059,5.50981e-08,-5.83503e-08,0,0,69.0|322,152
1,152|2,-5.73228,2.09715e-08,-8.73448e-08,0,0,69.0|322,152
1,1056|8,-1.67754,4.38474e-08,-2.50552e-08,0,0,65.0|276,1056
1,1056|7,-1.9996,-2.55821e-08,4.7869e-08,0,0,65.0|276,1056
1,1056|6,-1.91495,-4.32963e-08,6.87146e-08,0,0,65.0|276,1056
1,1056|5,-1.92268,-4.76409e-08,6.03178e-08,0,0,65.0|276,1056
1,1056|12,-3.13244,-3.14107e-08,1.76297e-09,0,0,28.0|276,1056
1,1056|11,-3.03829,1.05331e-08,-8.14597e-09,0,0,28.0|276,1056
1,1056|10,-2.56718,9.15479e-09,6.76584e-08,0,0,28.0|276,1056
1,1056|9,-2.62192,-3.59701e-08,-3.52222e-09,0,0,28.0|276,1056
1,1056|4,-2.03922,4.07978e-09,-9.57791e-08,0,0,22.0|276,1056
1,1056|3,-2.00582,3.20442e-09,8.90006e-08,0,0,22.0|276,1056
1,1056|1,1.0072,-2.09822e-08,1.57469e-09,0,0,69.0|276,1056
1,1056|2,2.96287,-2.79229e-09,-5.66641e-08,0,0,69.0|276,1056
1,462|6,-1.75658,3.38967e-08,-1.09972e-07,0,0,55.0|292,462
1,462|5,-0.763035,1.68206e-08,-1.04657e-07,0,0,55.0|292,462
1,462|4,-1.48871,-8.46428e-08,-3.0749e-08,0,0,55.0|292,462
1,462|3,-0.907511,4.24183e-08,-7.86728e-08,0,0,55.0|292,462
1,462|9,-3.8553,3.19525e-08,-6.41088e-09,0,0,32.0|292,462
1,462|10,-3.70595,-6.75428e-08,1.07145e-07,0,0,32.0|292,462
1,462|7,-3.62914,3.27083e-09,9.79494e-08,0,0,32.0|292,462
1,462|8,-3.63319,-5.41002e-08,-1.59695e-08,0,0,32.0|292,462
1,462|11,-1.30253,-2.62518e-08,6.25607e-08,0,0,22.0|292,462
1,462|12,-1.27628,2.13956e-08,7.29475e-08,0,0,22.0|292,462
1,462|1,1.41702,2.04365e-08,-6.67959e-08,0,0,69.0|292,462
1,462|2,0.505987,-4.34386e-08,7.47069e-08,0,0,69.0|292,462
1,1159|8,-1.26992,1.67741e-08,8.05007e-08,0,0,65.0|292,1159
1,1159|7,-1.17484,-1.89929e-08,-2.6004e-08,0,0,65.0|292,1159
1,1159|5,-1.20107,5.80257e-08,3.02623e-08,0,0,65.0|292,1159
1,1159|6,-1.19886,3.22442e-08,-1.03206e-07,0,0,65.0|292,1159
1,1159|11,-2.92209,2.37402e-08,6.71768e-08,0,0,28.0|292,1159
1,1159|12,-3.0424,1.94508e-08,3.92741e-08,0,0,28.0|292,1159
1,1159|9,-2.32689,3.97753e-08,-3.3828e-09,0,0,28.0|292,1159
1,1159|10,-2.4203,-1.96118e-08,-6.57963e-09,0,0,28.0|292,1159
1,1159|4,-1.051,-7.734e-08,4.87135e-08,0,0,22.0|292,1159
1,1159|3,-1.28635,-7.88915e-08,-3.71441e-08,0,0,22.0|292,1159
1,1159|1,-1.91033,-3.16098e-08,7.83527e-08,0,0,69.0|292,1159
1,1159|2,0.131104,6.88127e-08,-7.4029e-08,0,0,69.0|292,1159
1,1197|7,-3.49768,-3.46222e-09,4.56324e-08,0,0,65.0|103,1197
1,1197|8,-3.37339,1.72264e-08,1.06284e-07,0,0,65.0|103,1197
1,1197|6,-3.55149,-1.92692e-08,6.19011e-08,0,0,65.0|103,1197
1,1197|5,-3.45696,1.08134e-07,1.86642e-08,0,0,65.0|103,1197
1,1197|12,-3.59916,7.76169e-08,1.80251e-08,0,0,28.0|103,1197
1,1197|10,-3.47627,-2.91746e-08,1.19349e-08,0,0,28.0|103,1197
1,1197|9,-3.58848,-4.29262e-08,-4.10294e-08,0,0,28.0|103,1197
1,1197|3,-3.45454,-1.16065e-08,2.52679e-08,0,0,22.0|103,1197
1,1197|4,-3.71303,-1.35802e-08,-2.47657e-08,0,0,22.0|103,1197
1,1197|11,-3.76555,6.94924e-08,-9.05676e-09,0,0,28.0|103,1197
1,1197|1,3.45074,4.48294e-08,4.49534e-08,0,0,69.0|103,1197
1,1197|2,-2.02569,3.62886e-08,1.97061e-08,0,0,69.0|103,1197
