id,eta_f_SAEM,eta_h_SAEM,eta_L_gap_SAEM,eta_f_mode,eta_h_mode,eta_L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0,-0.232893,-0.000878998,0,-0.199449,-3.14003e-06,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,0,0.2601,-0.00283122,0,0.304737,-3.8644e-07,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0,-0.372598,0.00106145,0,-0.342962,-2.02579e-07,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0,-0.417503,-0.000713978,0,-0.390817,1.74688e-07,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,0,-0.0377412,0.000179892,0,0.00851473,-3.97317e-06,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,0,0.056087,0.00160055,0,0.0875276,-2.47105e-06,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0,-0.280907,-0.00188666,0,-0.260307,5.49184e-08,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0,-0.384849,0.000854066,0,-0.388199,-2.29488e-07,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,0,0.0393367,-0.00036818,0,0.0621719,-2.77589e-06,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,0,-0.0520966,-0.00330129,0,-0.0336797,-2.42971e-06,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,0,-0.102913,-0.000480875,0,-1.70818e-07,1.35771e-08,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,0,0.0189004,0.00206339,0,-5.34706e-07,-1.30458e-08,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,0,0.00887968,-0.00208238,0,-4.25101e-07,1.08178e-09,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0,-0.0198172,-0.0011531,0,-2.12699e-07,1.49583e-08,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0,0.0375077,0.0012052,0,-1.30917e-07,4.98273e-09,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,0,-0.0498971,-0.00104201,0,1.16999e-07,1.29904e-08,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,0,0.0675674,-0.00280811,0,-2.15754e-07,-2.72234e-09,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,0,0.00366145,0.000972696,0,-2.56063e-07,1.82239e-10,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,0,0.046101,-0.001545,0,1.34429e-07,-1.0597e-08,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,0,0.0122118,-0.00086102,0,3.35898e-08,4.2629e-09,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,0,-0.0600688,0.000953148,0,-4.01232e-07,7.13133e-09,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,0,0.0168651,-0.00128641,0,-1.42179e-07,-2.4457e-08,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,0,-0.0238726,0.00406166,0,-8.77993e-08,-1.51182e-08,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,0,0.0132903,8.25327e-05,0,1.77933e-07,-1.65601e-08,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,0,0.0343763,-0.00276576,0,-1.89245e-07,-8.97589e-09,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,0,-0.0176547,0.000690768,0,6.15294e-07,-6.84185e-10,69.0|274,411
