rep,id,eta_U,eta_L,eta_L_gap,eta_h,eta_f,eta_alpha,goes_down,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,-3.45826e-08,0,-0.00865867,8.15329e-07,-3.89079,0,True,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,-1.19959e-07,0,0.335993,4.96972e-07,-7.84495,0,True,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,-1.10849e-07,0,-0.0980914,-5.89578e-07,-1.80042,0,True,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,-9.0804e-08,0,-0.737158,-8.30374e-07,5.53661,0,True,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,1.61621e-07,0,-0.68551,-1.17301e-06,-6.28865,0,True,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,-3.06536e-08,0,0.336212,-1.2478e-06,-4.68518,0,True,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,-7.84057e-08,0,-0.363235,-2.09654e-09,1.19693,0,True,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,9.41145e-08,0,-0.0544495,-2.26352e-07,-4.59678,0,True,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,2.23234e-07,0,1.11124,2.20351e-07,-4.46416,0,True,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,-6.6997e-08,0,-0.830916,1.29354e-07,-5.64982,0,True,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,9.67266e-08,0,0.0541797,1.54164e-06,-6.13107,0,False,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,-7.92061e-08,0,0.0496688,5.41355e-07,3.20096,0,False,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,6.95072e-08,0,0.0425752,6.78183e-08,3.30786,0,False,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,-6.20203e-08,0,-0.305107,5.60812e-07,1.66849,0,False,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,-1.11766e-07,0,1.52736,4.94147e-08,-5.60829,0,False,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,1.87552e-07,0,-0.225103,5.50408e-07,-14.7399,0,False,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,-3.7202e-08,0,0.30738,3.03152e-07,-12.0763,0,False,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,6.02595e-08,0,0.353223,-2.38106e-07,-1.53401,0,False,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,6.8103e-08,0,0.0665957,-3.10142e-07,7.36441,0,False,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,-1.66663e-07,0,-0.868377,3.63352e-07,7.54173,0,False,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,-3.03335e-08,0,-1.00047,3.68758e-08,-9.52226,0,False,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,6.34027e-08,0,0.642355,4.14678e-07,-3.44051,0,False,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,-2.42952e-07,0,-0.381149,6.479e-07,-0.400235,0,False,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,-2.31303e-08,0,-0.513498,-5.20728e-07,-1.82035,0,False,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,-8.51651e-08,0,0.678025,3.01722e-08,-2.11371,0,False,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,-1.9298e-07,0,-0.811128,4.68956e-08,-2.83853,0,False,69.0|274,411
1,14|705|14|705|sample|3|233|3|233|6.0,-1.7033e-07,0,0.655027,4.75077e-07,-8.1782,0,False,6.0|233,705
1,14|705|14|705|sample|4|233|4|233|6.0,-7.72707e-08,0,-1.18908,7.55922e-08,-7.3793,0,False,6.0|233,705
1,14|705|14|705|sample|5|233|5|233|6.0,7.55535e-08,0,0.563932,8.43326e-07,-4.96609,0,False,6.0|233,705
1,14|705|14|705|sample|6|233|6|233|6.0,1.10173e-07,0,-0.115277,-9.24863e-07,-7.9972,0,False,6.0|233,705
1,14|705|14|705|sample|7|233|7|233|6.0,-7.26723e-08,0,-1.57758,2.19406e-07,-8.17886,0,False,6.0|233,705
1,14|705|14|705|sample|8|233|8|233|6.0,1.77155e-07,0,0.0687044,3.92228e-07,-8.81125,0,False,6.0|233,705
1,14|705|14|705|sample|10|233|10|233|6.0,3.48009e-08,0,-0.676859,-8.09447e-07,-14.5574,0,True,6.0|233,705
1,14|705|14|705|sample|9|233|9|233|6.0,-5.1652e-08,0,0.358246,-7.02087e-07,-14.6252,0,True,6.0|233,705
1,14|705|14|705|sample|12|233|12|233|6.0,-6.42904e-08,0,-0.212525,-1.97639e-07,-12.927,0,True,6.0|233,705
1,14|705|14|705|sample|11|233|11|233|6.0,-7.19083e-08,0,0.390789,1.34673e-07,-17.1188,0,True,6.0|233,705
1,14|705|14|705|cc|1|1|233|1|233|69.0,4.07308e-08,0,0.824721,7.39202e-07,-2.41566,0,False,69.0|233,705
1,14|705|14|705|cc|2|1|233|1|233|69.0,-2.54149e-07,0,0.282624,-4.47027e-07,-1.59519,0,False,69.0|233,705
1,14|705|14|705|cc|3|1|233|1|233|69.0,1.2391e-08,0,-0.411123,-5.97476e-07,-1.2677,0,False,69.0|233,705
1,14|705|14|705|cc|4|1|233|1|233|69.0,-8.26549e-08,0,0.311393,2.72323e-07,-10.246,0,False,69.0|233,705
1,14|705|14|705|cc|5|1|233|1|233|69.0,4.88071e-08,0,-1.12084,8.61937e-07,-7.33593,0,False,69.0|233,705
1,14|705|14|705|cc|6|1|233|1|233|69.0,4.28627e-08,0,-1.18974,6.75841e-07,9.04613,0,False,69.0|233,705
1,14|705|14|705|cc|7|1|233|1|233|69.0,-1.28493e-08,0,-1.57623,-7.41411e-07,15.4376,0,False,69.0|233,705
1,14|705|14|705|cc|8|1|233|1|233|69.0,1.15833e-08,0,-0.0607751,-5.36547e-07,-0.859237,0,False,69.0|233,705
1,14|705|14|705|vc|1|2|233|2|233|69.0,3.44007e-08,0,-0.144602,-4.27456e-07,-1.5777,0,False,69.0|233,705
1,14|705|14|705|vc|2|2|233|2|233|69.0,-3.74057e-08,0,0.308521,8.55773e-07,-2.01845,0,False,69.0|233,705
1,14|705|14|705|vc|3|2|233|2|233|69.0,-1.76151e-08,0,0.314495,3.35573e-07,1.85494,0,False,69.0|233,705
1,14|705|14|705|vc|4|2|233|2|233|69.0,-8.78281e-08,0,-1.06724,-1.56886e-06,2.01125,0,False,69.0|233,705
1,14|705|14|705|vc|5|2|233|2|233|69.0,-2.53494e-08,0,-0.058472,5.06685e-07,1.64314,0,False,69.0|233,705
1,14|705|14|705|vc|6|2|233|2|233|69.0,-1.08834e-07,0,0.207123,8.18254e-07,0.492729,0,False,69.0|233,705
1,14|705|14|705|vc|7|2|233|2|233|69.0,7.84567e-08,0,-0.0374446,-1.39686e-07,-12.3265,0,False,69.0|233,705
1,14|705|14|705|vc|8|2|233|2|233|69.0,2.37123e-08,0,-1.40307,-9.90654e-07,3.62841,0,False,69.0|233,705
1,8|152|8|152|sample|8|322|8|322|65.0,5.85715e-08,0,1.64798,-4.08552e-07,0.761868,0,True,65.0|322,152
1,8|152|8|152|sample|7|322|7|322|65.0,-1.17172e-07,0,-0.633668,-6.02317e-07,2.54573,0,True,65.0|322,152
1,8|152|8|152|sample|6|322|6|322|65.0,-6.99947e-08,0,-0.828646,4.27345e-07,-2.58785,0,True,65.0|322,152
1,8|152|8|152|sample|5|322|5|322|65.0,1.4501e-07,0,0.173262,-5.1004e-07,1.52007,0,True,65.0|322,152
1,8|152|8|152|sample|12|322|12|322|28.0,3.95084e-08,0,0.208842,-1.82602e-07,-6.40371,0,True,28.0|322,152
1,8|152|8|152|sample|11|322|11|322|28.0,8.26476e-08,0,1.05049,-6.55734e-07,1.13948,0,True,28.0|322,152
