rep,id,eta_U,eta_L,eta_L_gap,eta_h,eta_f,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,0,0,1.54095e-08,3.09217e-08,6.02398e-08,0,0,True,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,0,0,-5.75906e-08,1.19098e-08,1.26088e-08,0,0,True,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,0,0,5.23057e-08,-2.36364e-08,-2.69804e-08,0,0,True,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,0,0,-5.54997e-08,-2.52923e-08,1.37557e-08,0,0,True,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,0,0,-1.23229e-08,2.23101e-08,7.49848e-09,0,0,True,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,0,0,6.74212e-08,3.05993e-09,-5.79942e-08,0,0,True,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,0,0,-3.84509e-08,5.16478e-09,-4.89097e-08,0,0,True,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,0,0,7.03301e-08,-3.24962e-08,5.36504e-08,0,0,True,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,0,0,2.22226e-08,-1.49743e-09,8.15201e-08,0,0,True,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,0,0,-5.52155e-08,1.12524e-07,-9.50778e-08,0,0,True,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,0,0,1.98155e-08,6.5227e-09,2.42625e-09,0,0,False,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,0,0,2.66978e-08,1.36823e-08,-3.09824e-10,0,0,False,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,0,0,-2.75394e-08,-4.18662e-10,-5.47356e-08,0,0,False,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,0,0,2.48806e-08,6.0961e-09,-6.69645e-08,0,0,False,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,0,0,-3.44395e-08,-3.52917e-09,1.53064e-08,0,0,False,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,0,0,-8.6703e-09,-9.27742e-10,-1.97088e-09,0,0,False,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,0,0,-4.96898e-08,3.35283e-09,2.10916e-08,0,0,False,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,0,0,1.61203e-08,-4.77555e-08,-7.06402e-08,0,0,False,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,0,0,3.5791e-08,-1.30278e-08,2.98971e-08,0,0,False,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,0,0,-2.31773e-09,4.11601e-09,-5.7179e-08,0,0,False,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,0,0,-1.91037e-09,-3.89839e-09,-2.37603e-08,0,0,False,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,0,0,-3.24134e-08,-3.36068e-08,-1.3267e-08,0,0,False,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,0,0,5.99011e-08,3.99891e-09,-1.17779e-08,0,0,False,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,0,0,9.66409e-08,-8.66769e-11,-2.4784e-08,0,0,False,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,0,0,-2.69373e-08,3.53793e-08,-2.41011e-09,0,0,False,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,0,0,-5.75002e-09,6.14388e-09,-5.70392e-08,0,0,False,69.0|274,411
1,14|783|14|783|sample|3|71|3|71|6.0,0,0,1.94375e-08,-5.71935e-10,1.1316e-07,0,0,True,6.0|71,783
1,14|783|14|783|sample|4|71|4|71|6.0,0,0,-8.13558e-08,2.43366e-08,-3.13894e-08,0,0,True,6.0|71,783
1,14|783|14|783|sample|5|71|5|71|6.0,0,0,-8.14168e-09,-1.68801e-08,5.56289e-08,0,0,True,6.0|71,783
1,14|783|14|783|sample|6|71|6|71|6.0,0,0,-3.46612e-08,-2.22315e-08,-6.97496e-08,0,0,True,6.0|71,783
1,14|783|14|783|sample|7|71|7|71|6.0,0,0,4.40567e-08,2.75519e-08,-4.0309e-08,0,0,True,6.0|71,783
1,14|783|14|783|sample|8|71|8|71|6.0,0,0,7.34964e-08,8.98712e-09,-3.13744e-08,0,0,True,6.0|71,783
1,14|783|14|783|sample|10|71|10|71|6.0,0,0,5.53446e-08,4.70896e-08,6.727e-08,0,0,True,6.0|71,783
1,14|783|14|783|sample|9|71|9|71|6.0,0,0,-1.45629e-08,8.27791e-09,1.45451e-08,0,0,True,6.0|71,783
1,14|783|14|783|sample|12|71|12|71|6.0,0,0,1.40605e-08,1.41052e-08,-3.79503e-08,0,0,True,6.0|71,783
1,14|783|14|783|sample|11|71|11|71|6.0,0,0,-4.35307e-08,-6.34794e-09,-1.52588e-08,0,0,True,6.0|71,783
1,14|783|14|783|cc|1|1|71|1|71|69.0,0,0,6.27321e-08,-2.9618e-08,1.65172e-07,0,0,False,69.0|71,783
1,14|783|14|783|cc|2|1|71|1|71|69.0,0,0,-2.49696e-09,1.6113e-08,-6.58192e-09,0,0,False,69.0|71,783
1,14|783|14|783|cc|3|1|71|1|71|69.0,0,0,-5.34895e-08,-2.86145e-08,5.35667e-08,0,0,False,69.0|71,783
1,14|783|14|783|cc|4|1|71|1|71|69.0,0,0,4.12064e-08,-3.91692e-08,1.07496e-07,0,0,False,69.0|71,783
1,14|783|14|783|cc|5|1|71|1|71|69.0,0,0,-5.98965e-08,3.9587e-08,-6.57552e-08,0,0,False,69.0|71,783
1,14|783|14|783|cc|6|1|71|1|71|69.0,0,0,4.42289e-08,3.49761e-08,4.00391e-08,0,0,False,69.0|71,783
1,14|783|14|783|cc|7|1|71|1|71|69.0,0,0,9.98226e-08,-4.50306e-08,3.3049e-08,0,0,False,69.0|71,783
1,14|783|14|783|cc|8|1|71|1|71|69.0,0,0,-1.32044e-08,8.74923e-09,4.41295e-08,0,0,False,69.0|71,783
1,14|783|14|783|vc|1|2|71|2|71|69.0,0,0,-1.54684e-08,2.09562e-09,6.89867e-10,0,0,False,69.0|71,783
1,14|783|14|783|vc|2|2|71|2|71|69.0,0,0,-4.02833e-08,2.50702e-08,-2.09949e-08,0,0,False,69.0|71,783
1,14|783|14|783|vc|3|2|71|2|71|69.0,0,0,4.57616e-09,3.30569e-08,-3.8255e-08,0,0,False,69.0|71,783
1,14|783|14|783|vc|4|2|71|2|71|69.0,0,0,-1.56169e-08,-2.85137e-09,1.25444e-07,0,0,False,69.0|71,783
1,14|783|14|783|vc|5|2|71|2|71|69.0,0,0,5.43796e-08,3.45223e-08,-5.65596e-08,0,0,False,69.0|71,783
1,14|783|14|783|vc|6|2|71|2|71|69.0,0,0,-1.34166e-09,3.51439e-08,-4.38529e-08,0,0,False,69.0|71,783
1,14|783|14|783|vc|7|2|71|2|71|69.0,0,0,-7.13574e-08,-3.04493e-08,9.26516e-08,0,0,False,69.0|71,783
1,14|783|14|783|vc|8|2|71|2|71|69.0,0,0,8.52129e-08,-8.73902e-09,-3.69229e-08,0,0,False,69.0|71,783
1,14|491|14|491|sample|10|99|10|99|6.0,0,0,-1.07635e-07,3.99746e-08,-4.26178e-09,0,0,True,6.0|99,491
1,14|491|14|491|sample|9|99|9|99|6.0,0,0,2.72327e-08,-4.01454e-08,-6.91651e-08,0,0,True,6.0|99,491
1,14|491|14|491|sample|12|99|12|99|6.0,0,0,1.43975e-08,-1.32809e-08,-1.31222e-07,0,0,True,6.0|99,491
1,14|491|14|491|sample|11|99|11|99|6.0,0,0,6.40501e-08,-1.3872e-08,4.57897e-08,0,0,True,6.0|99,491
1,14|491|14|491|sample|4|99|4|99|44.0,0,0,1.01073e-07,-3.81575e-08,3.8402e-08,0,0,True,44.0|99,491
1,14|491|14|491|sample|3|99|3|99|44.0,0,0,1.9779e-08,1.86209e-08,1.34214e-08,0,0,True,44.0|99,491
1,14|491|14|491|sample|6|99|6|99|44.0,0,0,-2.79046e-08,1.58846e-08,-4.2082e-08,0,0,True,44.0|99,491
1,14|491|14|491|sample|5|99|5|99|44.0,0,0,-8.68754e-08,4.27234e-08,3.01968e-08,0,0,True,44.0|99,491
1,14|491|14|491|sample|7|99|7|99|63.0,0,0,2.44416e-08,2.41856e-08,-2.94384e-08,0,0,True,63.0|99,491
1,14|491|14|491|sample|8|99|8|99|63.0,0,0,-5.08015e-10,-3.49655e-08,-4.33595e-08,0,0,True,63.0|99,491
1,14|491|14|491|cc|1|1|99|1|99|69.0,0,0,8.34421e-11,-1.84088e-08,-7.32884e-08,0,0,False,69.0|99,491
1,14|491|14|491|cc|2|1|99|1|99|69.0,0,0,-4.38679e-09,5.48164e-09,-4.54826e-08,0,0,False,69.0|99,491
1,14|491|14|491|cc|3|1|99|1|99|69.0,0,0,5.08128e-08,-2.23536e-08,-1.04139e-08,0,0,False,69.0|99,491
1,14|491|14|491|cc|4|1|99|1|99|69.0,0,0,3.70721e-08,-3.80664e-10,-1.36078e-08,0,0,False,69.0|99,491
1,14|491|14|491|cc|5|1|99|1|99|69.0,0,0,-4.43412e-08,-6.98929e-09,-9.81197e-09,0,0,False,69.0|99,491
1,14|491|14|491|cc|6|1|99|1|99|69.0,0,0,-1.31598e-07,-3.68772e-09,5.31962e-08,0,0,False,69.0|99,491
1,14|491|14|491|cc|7|1|99|1|99|69.0,0,0,-9.10449e-09,-3.05015e-08,-5.11881e-08,0,0,False,69.0|99,491
1,14|491|14|491|cc|8|1|99|1|99|69.0,0,0,6.36022e-08,-1.53577e-08,1.92831e-08,0,0,False,69.0|99,491
1,14|491|14|491|vc|1|2|99|2|99|69.0,0,0,-6.12261e-09,-6.93567e-09,-3.84253e-08,0,0,False,69.0|99,491
1,14|491|14|491|vc|2|2|99|2|99|69.0,0,0,4.15098e-08,-2.96538e-09,-3.90992e-08,0,0,False,69.0|99,491
1,14|491|14|491|vc|3|2|99|2|99|69.0,0,0,-4.76366e-08,-2.15228e-08,-2.75996e-08,0,0,False,69.0|99,491
1,14|491|14|491|vc|4|2|99|2|99|69.0,0,0,3.8686e-08,-1.08529e-08,5.43713e-08,0,0,False,69.0|99,491
1,14|491|14|491|vc|5|2|99|2|99|69.0,0,0,-8.78471e-08,-2.87423e-08,-1.32239e-07,0,0,False,69.0|99,491
1,14|491|14|491|vc|6|2|99|2|99|69.0,0,0,4.63114e-08,9.72679e-09,3.68634e-11,0,0,False,69.0|99,491
1,14|491|14|491|vc|7|2|99|2|99|69.0,0,0,7.04753e-08,-3.74874e-08,4.9563e-08,0,0,False,69.0|99,491
1,14|491|14|491|vc|8|2|99|2|99|69.0,0,0,6.9479e-09,6.80409e-08,6.4562e-09,0,0,False,69.0|99,491
1,14|433|14|433|sample|4|99|4|99|6.0,0,0,1.16737e-08,-1.872e-10,3.8536e-08,0,0,True,6.0|99,433
1,14|433|14|433|sample|3|99|3|99|6.0,0,0,-1.20324e-07,3.86007e-08,1.5947e-08,0,0,True,6.0|99,433
1,14|433|14|433|sample|6|99|6|99|6.0,0,0,-4.25234e-08,-2.70548e-08,7.13263e-08,0,0,True,6.0|99,433
1,14|433|14|433|sample|5|99|5|99|6.0,0,0,4.42002e-08,-1.92489e-09,-5.05095e-08,0,0,True,6.0|99,433
1,14|433|14|433|sample|8|99|8|99|6.0,0,0,2.40033e-08,-1.38165e-09,9.78507e-08,0,0,True,6.0|99,433
1,14|433|14|433|sample|7|99|7|99|6.0,0,0,2.08033e-09,-1.69749e-08,1.36491e-07,0,0,True,6.0|99,433
1,14|433|14|433|sample|10|99|10|99|6.0,0,0,-8.47711e-09,1.54638e-08,-1.28741e-09,0,0,True,6.0|99,433
1,14|433|14|433|sample|9|99|9|99|6.0,0,0,-1.35382e-09,2.26964e-08,-5.22966e-08,0,0,True,6.0|99,433
1,14|433|14|433|sample|11|99|11|99|6.0,0,0,-5.80887e-08,4.79313e-09,-1.88768e-08,0,0,True,6.0|99,433
1,14|433|14|433|sample|12|99|12|99|6.0,0,0,1.96741e-09,-3.94756e-09,1.91865e-08,0,0,True,6.0|99,433
1,14|433|14|433|cc|1|1|99|1|99|69.0,0,0,-4.72959e-08,4.9061e-08,1.83244e-08,0,0,False,69.0|99,433
1,14|433|14|433|cc|2|1|99|1|99|69.0,0,0,-2.40829e-08,-3.42145e-08,-3.0506e-08,0,0,False,69.0|99,433
