id,f_SAEM,h_SAEM,L_gap_SAEM,eta_alpha_SAEM,f_mode,h_mode,L_gap_mode,eta_alpha_mode,mab_virus,run_id
411|4,0.54781,1.49172,-24.22,0.0455589,0.536877,1.49697,-24.22,0.0466314,70.0|274,411
411|3,0.305702,1.49172,-24.22,0.0455589,0.305148,1.49697,-24.22,0.0466314,70.0|274,411
411|5,0.62765,1.49172,-24.22,0.0455589,0.607456,1.49697,-24.22,0.0466314,70.0|274,411
411|6,0.658854,1.49172,-24.22,0.0455589,0.652031,1.49697,-24.22,0.0466314,70.0|274,411
411|8,0.42425,1.49172,-24.22,0.0455589,0.413612,1.49697,-24.22,0.0466314,70.0|274,411
411|7,0.381857,1.49172,-24.22,0.0455589,0.385469,1.49697,-24.22,0.0466314,70.0|274,411
411|9,0.561563,1.49172,-24.22,0.0455589,0.554724,1.49697,-24.22,0.0466314,70.0|274,411
411|10,0.663211,1.49172,-24.22,0.0455589,0.647079,1.49697,-24.22,0.0466314,70.0|274,411
411|12,0.382152,1.49172,-24.22,0.0455589,0.378308,1.49697,-24.22,0.0466314,70.0|274,411
411|11,0.437506,1.49172,-24.22,0.0455589,0.428104,1.49697,-24.22,0.0466314,70.0|274,411
411|1,10.7401,1.7844,-24.22,0.0455589,1,1.78584,-24.22,0.0466314,69.0|274,411
411|2,62.1958,1.7844,-24.22,0.0455589,1,1.78584,-24.22,0.0466314,69.0|274,411
152|8,0.206611,1.17835,-24.22,-0.000691149,0.197587,1.17182,-24.22,-0.00071157,65.0|322,152
152|7,0.217107,1.17835,-24.22,-0.000691149,0.220861,1.17182,-24.22,-0.00071157,65.0|322,152
152|6,0.226376,1.17835,-24.22,-0.000691149,0.217806,1.17182,-24.22,-0.00071157,65.0|322,152
152|5,0.198124,1.17835,-24.22,-0.000691149,0.19375,1.17182,-24.22,-0.00071157,65.0|322,152
152|12,0.06467,1.15339,-24.22,-0.000691149,0.061793,1.15304,-24.22,-0.00071157,28.0|322,152
152|11,0.0747653,1.15339,-24.22,-0.000691149,0.0722805,1.15304,-24.22,-0.00071157,28.0|322,152
152|10,0.0706172,1.15339,-24.22,-0.000691149,0.0707179,1.15304,-24.22,-0.00071157,28.0|322,152
152|9,0.087988,1.15339,-24.22,-0.000691149,0.0846805,1.15304,-24.22,-0.00071157,28.0|322,152
152|3,0.135559,1.08511,-24.22,-0.000691149,0.136441,1.08661,-24.22,-0.00071157,22.0|322,152
152|4,0.155487,1.08511,-24.22,-0.000691149,0.151513,1.08661,-24.22,-0.00071157,22.0|322,152
152|1,19.4471,1.78958,-24.22,-0.000691149,1,1.79105,-24.22,-0.00071157,69.0|322,152
152|2,11.0949,1.78958,-24.22,-0.000691149,1,1.79105,-24.22,-0.00071157,69.0|322,152
1056|8,0.149732,1.87469,-24.22,-0.000625874,0.149061,1.87559,-24.22,-0.000634956,65.0|276,1056
1056|7,0.143939,1.87469,-24.22,-0.000625874,0.145301,1.87559,-24.22,-0.000634956,65.0|276,1056
1056|6,0.148828,1.87469,-24.22,-0.000625874,0.147319,1.87559,-24.22,-0.000634956,65.0|276,1056
1056|5,0.138691,1.87469,-24.22,-0.000625874,0.139539,1.87559,-24.22,-0.000634956,65.0|276,1056
1056|12,0.0345037,1.78735,-24.22,-0.000625874,0.0348647,1.78904,-24.22,-0.000634956,28.0|276,1056
1056|11,0.0426908,1.78735,-24.22,-0.000625874,0.0418193,1.78904,-24.22,-0.000634956,28.0|276,1056
1056|10,0.0643435,1.78735,-24.22,-0.000625874,0.0631079,1.78904,-24.22,-0.000634956,28.0|276,1056
1056|9,0.0684385,1.78735,-24.22,-0.000625874,0.0683274,1.78904,-24.22,-0.000634956,28.0|276,1056
1056|4,0.120582,1.78871,-24.22,-0.000625874,0.119698,1.79015,-24.22,-0.000634956,22.0|276,1056
1056|3,0.111445,1.78871,-24.22,-0.000625874,0.107564,1.79015,-24.22,-0.000634956,22.0|276,1056
1056|1,8.76729,1.7878,-24.22,-0.000625874,1,1.78929,-24.22,-0.000634956,69.0|276,1056
