rep,id,eta_U,eta_L,eta_h,eta_f,eta_alpha,goes_down,mab_virus,run_id
1,14|705|14|705|sample|3|233|3|233|6.0,4.74683e-08,1.01403e-08,1.52843e-07,-5.8856,0,False,6.0|233,705
1,14|705|14|705|sample|4|233|4|233|6.0,-8.48377e-09,-1.28354e-08,2.05635e-07,-12.6761,0,False,6.0|233,705
1,14|705|14|705|sample|5|233|5|233|6.0,-3.6729e-08,-5.38159e-09,2.69661e-07,-12.2145,0,False,6.0|233,705
1,14|705|14|705|sample|6|233|6|233|6.0,-5.38275e-08,-2.36874e-08,1.6739e-07,-7.27829,0,False,6.0|233,705
1,14|705|14|705|sample|7|233|7|233|6.0,-4.6035e-08,1.90399e-08,1.64789e-07,-10.3536,0,False,6.0|233,705
1,14|705|14|705|sample|8|233|8|233|6.0,-4.7221e-09,-1.47529e-08,-6.2187e-08,-11.2727,0,False,6.0|233,705
1,14|705|14|705|sample|10|233|10|233|6.0,2.08383e-08,1.22587e-08,1.1849e-07,-15.2801,0,True,6.0|233,705
1,14|705|14|705|sample|9|233|9|233|6.0,-6.94854e-08,-1.74748e-09,1.27824e-07,-15.0881,0,True,6.0|233,705
1,14|705|14|705|sample|12|233|12|233|6.0,-3.31929e-08,-4.6729e-08,3.81571e-08,-14.2934,0,True,6.0|233,705
1,14|705|14|705|sample|11|233|11|233|6.0,3.52447e-08,-4.40778e-08,3.49729e-08,-16.8129,0,True,6.0|233,705
1,14|705|14|705|cc|1|1|233|1|233|69.0,-1.0863e-08,1.58462e-08,9.25002e-08,4.59016,0,False,69.0|233,705
1,14|705|14|705|cc|2|1|233|1|233|69.0,-8.9276e-08,1.86357e-08,1.09612e-07,1.8255,0,False,69.0|233,705
1,14|705|14|705|cc|3|1|233|1|233|69.0,-5.51518e-09,1.78007e-08,1.33961e-07,-4.4483,0,False,69.0|233,705
1,14|705|14|705|cc|4|1|233|1|233|69.0,4.5613e-08,3.03638e-08,-2.47522e-07,-5.50975,0,False,69.0|233,705
1,14|705|14|705|cc|5|1|233|1|233|69.0,6.79574e-09,1.61505e-08,3.08465e-07,4.05261,0,False,69.0|233,705
1,14|705|14|705|cc|6|1|233|1|233|69.0,-1.25292e-08,9.05901e-08,1.93362e-07,-3.73388,0,False,69.0|233,705
1,14|705|14|705|cc|7|1|233|1|233|69.0,-6.27333e-08,7.22831e-08,-2.60079e-07,1.27022,0,False,69.0|233,705
1,14|705|14|705|cc|8|1|233|1|233|69.0,-1.06811e-08,-4.41105e-08,-1.08187e-08,-4.55979,0,False,69.0|233,705
1,14|705|14|705|vc|1|2|233|2|233|69.0,2.08165e-08,3.9105e-08,1.2388e-07,2.74427,0,False,69.0|233,705
1,14|705|14|705|vc|2|2|233|2|233|69.0,1.00117e-08,5.07767e-08,1.50971e-07,-9.18938,0,False,69.0|233,705
1,14|705|14|705|vc|3|2|233|2|233|69.0,-1.57161e-09,-1.20076e-09,-1.20975e-10,3.15527,0,False,69.0|233,705
1,14|705|14|705|vc|4|2|233|2|233|69.0,-1.47556e-08,-3.46754e-08,-9.85781e-08,1.42951,0,False,69.0|233,705
1,14|705|14|705|vc|5|2|233|2|233|69.0,1.41226e-08,5.87648e-08,4.34969e-08,0.259703,0,False,69.0|233,705
1,14|705|14|705|vc|6|2|233|2|233|69.0,-2.01035e-08,2.6885e-08,2.30328e-07,10.17,0,False,69.0|233,705
1,14|705|14|705|vc|7|2|233|2|233|69.0,6.71571e-09,2.60958e-08,-7.77102e-08,-10.8312,0,False,69.0|233,705
1,14|705|14|705|vc|8|2|233|2|233|69.0,-3.56449e-08,9.25138e-09,5.79624e-08,6.26049,0,False,69.0|233,705
1,8|152|8|152|sample|8|322|8|322|65.0,-5.3551e-09,3.85915e-08,6.46461e-08,0.647925,0,True,65.0|322,152
1,8|152|8|152|sample|7|322|7|322|65.0,1.26893e-08,-3.45153e-10,3.80818e-07,1.96125,0,True,65.0|322,152
1,8|152|8|152|sample|6|322|6|322|65.0,2.99551e-08,4.4931e-08,-1.31289e-07,-0.94344,0,True,65.0|322,152
1,8|152|8|152|sample|5|322|5|322|65.0,3.08864e-08,-1.61077e-08,1.80196e-08,3.11634,0,True,65.0|322,152
1,8|152|8|152|sample|12|322|12|322|28.0,-1.79207e-08,3.57669e-08,-4.21899e-09,-1.09028,0,True,28.0|322,152
1,8|152|8|152|sample|11|322|11|322|28.0,-2.054e-08,2.55579e-09,1.69052e-07,-0.800217,0,True,28.0|322,152
1,8|152|8|152|sample|10|322|10|322|28.0,5.60249e-10,-5.42814e-08,-1.01876e-07,0.840916,0,True,28.0|322,152
1,8|152|8|152|sample|9|322|9|322|28.0,6.15328e-08,-2.96542e-08,-1.48963e-07,-3.73956,0,True,28.0|322,152
1,8|152|8|152|sample|3|322|3|322|22.0,8.43647e-08,-4.39377e-09,-1.46922e-08,1.30392,0,True,22.0|322,152
1,8|152|8|152|sample|4|322|4|322|22.0,4.17058e-08,-5.76719e-08,-1.69711e-08,-3.3761,0,True,22.0|322,152
1,8|152|8|152|cc|1|1|322|1|322|69.0,-2.44545e-08,-4.35979e-08,6.04344e-08,9.38292,0,False,69.0|322,152
1,8|152|8|152|cc|2|1|322|1|322|69.0,5.71308e-08,2.18375e-08,2.25188e-07,11.0976,0,False,69.0|322,152
1,8|152|8|152|cc|3|1|322|1|322|69.0,-3.3644e-08,4.47335e-09,-2.07331e-07,-1.38122,0,False,69.0|322,152
1,8|152|8|152|cc|4|1|322|1|322|69.0,5.0044e-08,1.18116e-08,8.34266e-08,-5.20714,0,False,69.0|322,152
1,8|152|8|152|cc|5|1|322|1|322|69.0,-5.73636e-08,-1.90589e-08,-9.93288e-08,-10.0115,0,False,69.0|322,152
1,8|152|8|152|cc|6|1|322|1|322|69.0,-3.24508e-09,-1.0329e-08,-5.24307e-08,-10.1889,0,False,69.0|322,152
1,8|152|8|152|cc|7|1|322|1|322|69.0,-6.38101e-09,3.22367e-08,3.69986e-07,-4.06551,0,False,69.0|322,152
1,8|152|8|152|cc|8|1|322|1|322|69.0,1.47847e-08,2.17192e-08,2.15954e-07,-9.5357,0,False,69.0|322,152
1,8|152|8|152|vc|1|2|322|2|322|69.0,5.18048e-09,-2.55565e-08,-1.29228e-07,2.51502,0,False,69.0|322,152
1,8|152|8|152|vc|2|2|322|2|322|69.0,2.45127e-08,3.45767e-09,1.39285e-08,4.16889,0,False,69.0|322,152
1,8|152|8|152|vc|3|2|322|2|322|69.0,-1.69966e-08,-1.71864e-08,-2.80173e-07,9.29532,0,False,69.0|322,152
1,8|152|8|152|vc|4|2|322|2|322|69.0,1.72004e-08,-2.11728e-08,-6.68657e-08,6.89001,0,False,69.0|322,152
1,8|152|8|152|vc|5|2|322|2|322|69.0,1.65892e-09,3.22677e-08,2.65997e-07,17.5073,0,False,69.0|322,152
1,8|152|8|152|vc|6|2|322|2|322|69.0,-5.76256e-09,3.9347e-09,1.15163e-07,2.28407,0,False,69.0|322,152
1,8|152|8|152|vc|7|2|322|2|322|69.0,-1.60217e-08,8.03527e-09,-2.50223e-07,12.0548,0,False,69.0|322,152
1,8|152|8|152|vc|8|2|322|2|322|69.0,-2.20825e-08,2.58062e-08,-2.20085e-07,-7.87258,0,False,69.0|322,152
1,8|1159|8|1159|sample|8|292|8|292|65.0,6.5178e-08,-2.4421e-08,-1.49091e-07,6.14667,0,True,65.0|292,1159
1,8|1159|8|1159|sample|7|292|7|292|65.0,7.65067e-08,3.35882e-08,4.30773e-08,10.6013,0,True,65.0|292,1159
1,8|1159|8|1159|sample|5|292|5|292|65.0,-3.47791e-08,-1.20365e-08,-6.71014e-08,8.3382,0,True,65.0|292,1159
1,8|1159|8|1159|sample|6|292|6|292|65.0,-4.20478e-08,-2.79238e-09,2.41557e-08,5.96037,0,True,65.0|292,1159
1,8|1159|8|1159|sample|11|292|11|292|28.0,-1.16197e-08,5.41332e-08,-1.99086e-07,-3.3648,0,True,28.0|292,1159
1,8|1159|8|1159|sample|12|292|12|292|28.0,-2.17624e-08,1.88063e-08,-3.17487e-08,-8.76572,0,True,28.0|292,1159
1,8|1159|8|1159|sample|9|292|9|292|28.0,1.69312e-08,-6.54912e-08,3.3294e-07,4.31109,0,True,28.0|292,1159
1,8|1159|8|1159|sample|10|292|10|292|28.0,-2.81652e-08,-3.5623e-08,7.68819e-08,4.57854,0,True,28.0|292,1159
1,8|1159|8|1159|sample|4|292|4|292|22.0,-2.00525e-08,2.31249e-08,8.33123e-09,7.17405,0,True,22.0|292,1159
1,8|1159|8|1159|sample|3|292|3|292|22.0,-3.83661e-08,3.63679e-08,-1.25107e-08,3.92472,0,True,22.0|292,1159
1,8|1159|8|1159|cc|1|1|292|1|292|69.0,-1.37443e-08,-5.32717e-08,2.39919e-07,-4.12395,0,False,69.0|292,1159
1,8|1159|8|1159|cc|2|1|292|1|292|69.0,-3.03771e-08,-1.89747e-08,-4.11116e-08,12.3106,0,False,69.0|292,1159
1,8|1159|8|1159|cc|3|1|292|1|292|69.0,-2.64481e-08,3.7617e-08,-4.33584e-08,-2.47074,0,False,69.0|292,1159
1,8|1159|8|1159|cc|4|1|292|1|292|69.0,2.6761e-08,1.83588e-08,1.04077e-07,-13.7778,0,False,69.0|292,1159
1,8|1159|8|1159|cc|5|1|292|1|292|69.0,4.35321e-08,-1.58378e-08,-3.8938e-07,4.39113,0,False,69.0|292,1159
1,8|1159|8|1159|cc|6|1|292|1|292|69.0,-1.77533e-08,1.80773e-09,3.56889e-08,-0.643004,0,False,69.0|292,1159
1,8|1159|8|1159|cc|7|1|292|1|292|69.0,-1.85537e-09,7.04109e-08,1.83071e-07,-6.92809,0,False,69.0|292,1159
1,8|1159|8|1159|cc|8|1|292|1|292|69.0,-7.70524e-09,4.21466e-08,1.98132e-07,2.85933,0,False,69.0|292,1159
1,8|1159|8|1159|vc|1|2|292|2|292|69.0,3.55139e-08,1.28032e-08,3.01696e-07,-6.68959,0,False,69.0|292,1159
1,8|1159|8|1159|vc|2|2|292|2|292|69.0,3.72456e-08,-9.66986e-09,-1.61875e-07,0.940787,0,False,69.0|292,1159
1,8|1159|8|1159|vc|3|2|292|2|292|69.0,1.08848e-08,-7.34806e-08,-3.74466e-08,3.05144,0,False,69.0|292,1159
1,8|1159|8|1159|vc|4|2|292|2|292|69.0,4.86398e-08,-1.90213e-08,5.66657e-08,-8.41743,0,False,69.0|292,1159
1,8|1159|8|1159|vc|5|2|292|2|292|69.0,1.33259e-07,-2.97925e-08,9.76924e-08,-13.0795,0,False,69.0|292,1159
1,8|1159|8|1159|vc|6|2|292|2|292|69.0,-6.65023e-09,4.33207e-08,-2.36189e-07,3.83768,0,False,69.0|292,1159
1,8|1159|8|1159|vc|7|2|292|2|292|69.0,4.98403e-08,-4.91706e-08,9.92585e-08,-8.15947,0,False,69.0|292,1159
1,8|1159|8|1159|vc|8|2|292|2|292|69.0,1.97688e-08,-1.7608e-08,-3.67172e-08,12.3928,0,False,69.0|292,1159
1,8|1197|8|1197|sample|7|103|7|103|65.0,3.60087e-08,7.92625e-09,3.8724e-07,-0.916175,0,True,65.0|103,1197
1,8|1197|8|1197|sample|8|103|8|103|65.0,5.52827e-08,-6.29171e-08,-1.06815e-08,-3.03184,0,True,65.0|103,1197
1,8|1197|8|1197|sample|6|103|6|103|65.0,4.36266e-08,1.59946e-09,6.03418e-08,-1.3732,0,True,65.0|103,1197
1,8|1197|8|1197|sample|5|103|5|103|65.0,4.09564e-08,6.24367e-08,4.6331e-09,2.1811,0,True,65.0|103,1197
1,8|1197|8|1197|sample|12|103|12|103|28.0,1.94486e-08,1.15267e-09,-1.93114e-07,-10.0164,0,True,28.0|103,1197
1,8|1197|8|1197|sample|10|103|10|103|28.0,7.24685e-09,2.91164e-08,-1.93424e-07,-5.61336,0,True,28.0|103,1197
1,8|1197|8|1197|sample|9|103|9|103|28.0,-2.76268e-08,-2.9561e-08,-2.96908e-07,-4.79407,0,True,28.0|103,1197
1,8|1197|8|1197|sample|3|103|3|103|22.0,3.77113e-08,3.04593e-08,-1.50827e-07,-1.27123,0,True,22.0|103,1197
1,8|1197|8|1197|sample|4|103|4|103|22.0,-5.54792e-08,-6.15403e-08,1.17255e-07,-2.66198,0,True,22.0|103,1197
1,8|1197|8|1197|sample|11|103|11|103|28.0,2.57496e-08,-3.56039e-08,-1.03793e-07,-5.81557,0,True,28.0|103,1197
1,8|1197|8|1197|cc|1|1|103|1|103|69.0,-1.48939e-08,-9.8139e-09,1.29904e-07,6.32979,0,False,69.0|103,1197
1,8|1197|8|1197|cc|2|1|103|1|103|69.0,3.35713e-08,2.66693e-08,3.19474e-07,-7.37674,0,False,69.0|103,1197
1,8|1197|8|1197|cc|3|1|103|1|103|69.0,-4.49363e-08,-3.24493e-08,1.13913e-07,-3.35908,0,False,69.0|103,1197
1,8|1197|8|1197|cc|4|1|103|1|103|69.0,4.58604e-08,2.27176e-08,9.03356e-08,-3.59291,0,False,69.0|103,1197
1,8|1197|8|1197|cc|5|1|103|1|103|69.0,-3.0399e-08,1.87952e-08,3.71573e-07,18.2089,0,False,69.0|103,1197
1,8|1197|8|1197|cc|6|1|103|1|103|69.0,2.74158e-08,-9.47284e-09,2.61507e-07,-1.31366,0,False,69.0|103,1197
1,8|1197|8|1197|cc|7|1|103|1|103|69.0,-4.22733e-09,-1.57718e-08,2.82146e-07,-4.27125,0,False,69.0|103,1197
1,8|1197|8|1197|cc|8|1|103|1|103|69.0,8.28441e-08,-8.85522e-08,-5.5401e-09,-4.95515,0,False,69.0|103,1197
1,8|1197|8|1197|vc|1|2|103|2|103|69.0,-7.80637e-08,-2.99384e-08,-4.0455e-08,7.50599,0,False,69.0|103,1197
1,8|1197|8|1197|vc|2|2|103|2|103|69.0,1.59707e-08,-2.86423e-09,-9.3851e-08,1.88901,0,False,69.0|103,1197
1,8|1197|8|1197|vc|3|2|103|2|103|69.0,4.0025e-08,-1.31676e-08,1.49822e-07,-2.3509,0,False,69.0|103,1197
1,8|1197|8|1197|vc|4|2|103|2|103|69.0,-9.08403e-08,-1.08113e-08,2.90051e-08,-0.90872,0,False,69.0|103,1197
1,8|1197|8|1197|vc|5|2|103|2|103|69.0,8.4663e-08,1.03533e-08,-2.35244e-08,-0.203002,0,False,69.0|103,1197
1,8|1197|8|1197|vc|6|2|103|2|103|69.0,-3.80896e-08,6.43448e-08,1.81946e-08,0.906913,0,False,69.0|103,1197
1,8|1197|8|1197|vc|7|2|103|2|103|69.0,1.62399e-08,2.08655e-08,1.47358e-07,-8.5392,0,False,69.0|103,1197
1,8|1197|8|1197|vc|8|2|103|2|103|69.0,2.70302e-08,-5.0818e-10,-2.09956e-07,-8.87783,0,False,69.0|103,1197
