rep,id,U,L,h,f,alpha,goes_down,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,52969,769.639,0.159,0.001973,0.262074,True,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,52969,769.639,0.159,0.0743084,0.262074,True,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,52969,769.639,0.159,1.25671,0.262074,True,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,52969,769.639,0.159,0.28028,0.262074,True,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,52969,769.639,0.159,0.00750398,0.262074,True,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,52969,769.639,0.159,0.0292149,0.262074,True,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,52969,769.639,0.159,0.0037706,0.262074,True,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,52969,769.639,0.159,1043.17,0.262074,True,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,52969,769.639,0.159,0.000873375,0.262074,True,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,52969,769.639,0.159,0.0634765,0.262074,True,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,52969,766.878,0.159,0.0988384,0.262074,False,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,52969,766.878,0.159,1560.88,0.262074,False,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,52969,766.878,0.159,0.183879,0.262074,False,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,52969,766.878,0.159,318.064,0.262074,False,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,52969,766.878,0.159,0.0819273,0.262074,False,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,52969,766.878,0.159,0.02635,0.262074,False,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,52969,766.878,0.159,2786.14,0.262074,False,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,52969,766.878,0.159,4.38188,0.262074,False,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,52969,766.878,0.159,2.52942,0.262074,False,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,52969,766.878,0.159,0.000291555,0.262074,False,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,52969,766.878,0.159,10.8071,0.262074,False,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,52969,766.878,0.159,0.00363553,0.262074,False,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,52969,766.878,0.159,49.5368,0.262074,False,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,52969,766.878,0.159,0.00301294,0.262074,False,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,52969,766.878,0.159,306.425,0.262074,False,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,52969,766.878,0.159,0.0033167,0.262074,False,69.0|274,411
1,14|705|14|705|sample|3|233|3|233|6.0,52969,768.338,0.159,0.000207278,1.75577,False,6.0|233,705
1,14|705|14|705|sample|4|233|4|233|6.0,52969,768.338,0.159,8.0889e-05,1.75577,False,6.0|233,705
1,14|705|14|705|sample|5|233|5|233|6.0,52969,768.338,0.159,0.00829802,1.75577,False,6.0|233,705
1,14|705|14|705|sample|6|233|6|233|6.0,52969,768.338,0.159,0.000142103,1.75577,False,6.0|233,705
1,14|705|14|705|sample|7|233|7|233|6.0,52969,768.338,0.159,0.000253326,1.75577,False,6.0|233,705
1,14|705|14|705|sample|8|233|8|233|6.0,52969,768.338,0.159,0.00271438,1.75577,False,6.0|233,705
1,14|705|14|705|sample|10|233|10|233|6.0,52969,768.338,0.159,4.68421e-07,1.75577,True,6.0|233,705
1,14|705|14|705|sample|9|233|9|233|6.0,52969,768.338,0.159,3.3399e-08,1.75577,True,6.0|233,705
1,14|705|14|705|sample|12|233|12|233|6.0,52969,768.338,0.159,2.42962e-06,1.75577,True,6.0|233,705
1,14|705|14|705|sample|11|233|11|233|6.0,52969,768.338,0.159,3.80599e-07,1.75577,True,6.0|233,705
1,14|705|14|705|cc|1|1|233|1|233|69.0,52969,766.519,0.159,1.02466,1.75577,False,69.0|233,705
1,14|705|14|705|cc|2|1|233|1|233|69.0,52969,766.519,0.159,2.52119e-07,1.75577,False,69.0|233,705
1,14|705|14|705|cc|3|1|233|1|233|69.0,52969,766.519,0.159,585.329,1.75577,False,69.0|233,705
1,14|705|14|705|cc|4|1|233|1|233|69.0,52969,766.519,0.159,0.820648,1.75577,False,69.0|233,705
1,14|705|14|705|cc|5|1|233|1|233|69.0,52969,766.519,0.159,0.0478821,1.75577,False,69.0|233,705
1,14|705|14|705|cc|6|1|233|1|233|69.0,52969,766.519,0.159,0.386355,1.75577,False,69.0|233,705
1,14|705|14|705|cc|7|1|233|1|233|69.0,52969,766.519,0.159,1555.14,1.75577,False,69.0|233,705
1,14|705|14|705|cc|8|1|233|1|233|69.0,52969,766.519,0.159,0.514225,1.75577,False,69.0|233,705
