rep,id,U,L,m,e,s,alpha,k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,1,0.00894217,0.635465,0.0174821,12.4289,0.177423,1.29221e-12,False,69.0|162,84
1,8|84|cc|2|1|162,1,0.00894217,0.635465,0.0174821,12.4289,0.177423,1.29221e-12,False,69.0|162,84
1,8|84|cc|3|1|162,1,0.00894217,0.635465,0.0174821,12.4289,0.177423,1.29221e-12,False,69.0|162,84
1,8|84|cc|4|1|162,1,0.00894217,0.635465,0.0174821,12.4289,0.177423,1.29221e-12,False,69.0|162,84
1,8|84|cc|5|1|162,1,0.00894217,0.635465,0.0174821,12.4289,0.177423,1.29221e-12,False,69.0|162,84
1,8|84|cc|6|1|162,1,0.00894217,0.635465,0.0174821,12.4289,0.177423,1.29221e-12,False,69.0|162,84
1,8|84|cc|7|1|162,1,0.00894217,0.635465,0.0174821,12.4289,0.177423,1.29221e-12,False,69.0|162,84
1,8|84|cc|8|1|162,1,0.00894217,0.635465,0.0174821,12.4289,0.177423,1.29221e-12,False,69.0|162,84
1,8|84|sample|10|162,1,0.00466289,0.796238,0.112738,8.49024,0.177423,1.29221e-12,True,32.0|162,84
1,8|84|sample|11|162,1,0.00173332,0.838583,0.0659103,11.3644,0.177423,1.29221e-12,True,22.0|162,84
1,8|84|sample|12|162,1,0.00173332,0.838583,0.0659103,11.3644,0.177423,1.29221e-12,True,22.0|162,84
1,8|84|sample|3|162,1,0.144084,2.31607,0.217606,13.3015,0.177423,1.29221e-12,True,55.0|162,84
1,8|84|sample|4|162,1,0.144084,2.31607,0.217606,13.3015,0.177423,1.29221e-12,True,55.0|162,84
1,8|84|sample|5|162,1,0.144084,2.31607,0.217606,13.3015,0.177423,1.29221e-12,True,55.0|162,84
1,8|84|sample|6|162,1,0.144084,2.31607,0.217606,13.3015,0.177423,1.29221e-12,True,55.0|162,84
1,8|84|sample|7|162,1,0.00466289,0.796238,0.112738,8.49024,0.177423,1.29221e-12,True,32.0|162,84
1,8|84|sample|8|162,1,0.00466289,0.796238,0.112738,8.49024,0.177423,1.29221e-12,True,32.0|162,84
1,8|84|sample|9|162,1,0.00466289,0.796238,0.112738,8.49024,0.177423,1.29221e-12,True,32.0|162,84
1,8|84|vc|1|2|162,1,0.00894217,0.635465,0.0174821,12.4289,0.177423,1.29221e-12,False,69.0|162,84
1,8|84|vc|2|2|162,1,0.00894217,0.635465,0.0174821,12.4289,0.177423,1.29221e-12,False,69.0|162,84
1,8|84|vc|3|2|162,1,0.00894217,0.635465,0.0174821,12.4289,0.177423,1.29221e-12,False,69.0|162,84
1,8|84|vc|4|2|162,1,0.00894217,0.635466,0.0174821,12.4289,0.177423,1.29221e-12,False,69.0|162,84
1,8|84|vc|5|2|162,1,0.00894217,0.635466,0.0174821,12.4289,0.177423,1.29221e-12,False,69.0|162,84
1,8|84|vc|6|2|162,1,0.00894217,0.635465,0.0174821,12.4289,0.177423,1.29221e-12,False,69.0|162,84
1,8|84|vc|7|2|162,1,0.00894217,0.635465,0.0174821,12.4289,0.177423,1.29221e-12,False,69.0|162,84
1,8|84|vc|8|2|162,1,0.00894217,0.635465,0.0174821,12.4289,0.177423,1.29221e-12,False,69.0|162,84
1,8|719|cc|1|1|274,1,0.00299723,1.66471,0.0143895,12.2628,0.132691,1.29221e-12,False,69.0|274,719
1,8|719|cc|2|1|274,1,0.00299723,1.66471,0.0143895,12.2628,0.132691,1.29221e-12,False,69.0|274,719
1,8|719|cc|3|1|274,1,0.00299723,1.66471,0.0143895,12.2628,0.132691,1.29221e-12,False,69.0|274,719
1,8|719|cc|4|1|274,1,0.00299723,1.66471,0.0143895,12.2628,0.132691,1.29221e-12,False,69.0|274,719
1,8|719|cc|5|1|274,1,0.00299723,1.66471,0.0143895,12.2628,0.132691,1.29221e-12,False,69.0|274,719
1,8|719|cc|6|1|274,1,0.00299723,1.66471,0.0143895,12.2628,0.132691,1.29221e-12,False,69.0|274,719
1,8|719|cc|7|1|274,1,0.00299723,1.66471,0.0143895,12.2628,0.132691,1.29221e-12,False,69.0|274,719
1,8|719|cc|8|1|274,1,0.00299723,1.66471,0.0143895,12.2628,0.132691,1.29221e-12,False,69.0|274,719
1,8|719|sample|10|274,1,0.0011374,0.740805,0.171545,12.0663,0.132691,1.29221e-12,True,32.0|274,719
1,8|719|sample|11|274,1,0.000240486,0.874006,0.30885,12.3392,0.132691,1.29221e-12,True,22.0|274,719
1,8|719|sample|12|274,1,0.000240486,0.874006,0.30885,12.3392,0.132691,1.29221e-12,True,22.0|274,719
1,8|719|sample|3|274,1,0.00968917,0.850035,0.0199804,17.6295,0.132691,1.29221e-12,True,55.0|274,719
1,8|719|sample|4|274,1,0.00968917,0.850035,0.0199804,17.6295,0.132691,1.29221e-12,True,55.0|274,719
1,8|719|sample|5|274,1,0.00968917,0.850035,0.0199804,17.6295,0.132691,1.29221e-12,True,55.0|274,719
1,8|719|sample|6|274,1,0.00968917,0.850035,0.0199804,17.6295,0.132691,1.29221e-12,True,55.0|274,719
1,8|719|sample|7|274,1,0.0011374,0.740805,0.171545,12.0663,0.132691,1.29221e-12,True,32.0|274,719
1,8|719|sample|8|274,1,0.0011374,0.740805,0.171545,12.0663,0.132691,1.29221e-12,True,32.0|274,719
1,8|719|sample|9|274,1,0.0011374,0.740805,0.171545,12.0663,0.132691,1.29221e-12,True,32.0|274,719
1,8|719|vc|1|2|274,1,0.00299723,1.66471,0.0143895,12.2628,0.132691,1.29221e-12,False,69.0|274,719
1,8|719|vc|2|2|274,1,0.00299723,1.66471,0.0143895,12.2628,0.132691,1.29221e-12,False,69.0|274,719
1,8|719|vc|3|2|274,1,0.00299723,1.66471,0.0143895,12.2628,0.132691,1.29221e-12,False,69.0|274,719
1,8|719|vc|4|2|274,1,0.00299723,1.66471,0.0143895,12.2628,0.132691,1.29221e-12,False,69.0|274,719
1,8|719|vc|5|2|274,1,0.00299723,1.66471,0.0143895,12.2628,0.132691,1.29221e-12,False,69.0|274,719
1,8|719|vc|6|2|274,1,0.00299723,1.66471,0.0143895,12.2628,0.132691,1.29221e-12,False,69.0|274,719
1,8|719|vc|7|2|274,1,0.00299723,1.66471,0.0143895,12.2628,0.132691,1.29221e-12,False,69.0|274,719
1,8|719|vc|8|2|274,1,0.00299723,1.66471,0.0143895,12.2628,0.132691,1.29221e-12,False,69.0|274,719
1,8|488|cc|1|1|322,1,0.0122174,1.16453,0.00235157,12.9521,0.132691,1.29222e-12,False,69.0|322,488
1,8|488|cc|2|1|322,1,0.0122174,1.16453,0.00235157,12.9521,0.132691,1.29222e-12,False,69.0|322,488
1,8|488|cc|3|1|322,1,0.0122174,1.16453,0.00235157,12.9521,0.132691,1.29222e-12,False,69.0|322,488
1,8|488|cc|4|1|322,1,0.0122174,1.16453,0.00235157,12.9521,0.132691,1.29222e-12,False,69.0|322,488
1,8|488|cc|5|1|322,1,0.0122174,1.16453,0.00235157,12.9521,0.132691,1.29222e-12,False,69.0|322,488
1,8|488|cc|6|1|322,1,0.0122174,1.16453,0.00235157,12.9521,0.132691,1.29222e-12,False,69.0|322,488
1,8|488|cc|7|1|322,1,0.0122174,1.16453,0.00235157,12.9521,0.132691,1.29222e-12,False,69.0|322,488
1,8|488|cc|8|1|322,1,0.0122174,1.16453,0.00235157,12.9521,0.132691,1.29222e-12,False,69.0|322,488
1,8|488|sample|10|322,1,0.128902,0.765041,0.730067,7.92181,0.132691,1.29222e-12,True,32.0|322,488
1,8|488|sample|11|322,1,0.00555724,0.58446,0.0631154,12.3836,0.132691,1.29222e-12,True,22.0|322,488
1,8|488|sample|12|322,1,0.00555724,0.58446,0.0631154,12.3836,0.132691,1.29222e-12,True,22.0|322,488
1,8|488|sample|3|322,1,0.0450684,1.12072,0.0213085,11.9083,0.132691,1.29222e-12,True,55.0|322,488
1,8|488|sample|4|322,1,0.0450684,1.12072,0.0213085,11.9083,0.132691,1.29222e-12,True,55.0|322,488
1,8|488|sample|5|322,1,0.0450684,1.12072,0.0213085,11.9083,0.132691,1.29222e-12,True,55.0|322,488
1,8|488|sample|6|322,1,0.0450684,1.12072,0.0213085,11.9083,0.132691,1.29222e-12,True,55.0|322,488
1,8|488|sample|7|322,1,0.128902,0.76504,0.730067,7.92181,0.132691,1.29222e-12,True,32.0|322,488
1,8|488|sample|8|322,1,0.128902,0.76504,0.730067,7.92181,0.132691,1.29222e-12,True,32.0|322,488
1,8|488|sample|9|322,1,0.128902,0.765041,0.730067,7.92181,0.132691,1.29222e-12,True,32.0|322,488
