id,importanceSampling
9|411|sample|4|274,142.920758
9|411|sample|3|274,141.738754
9|411|sample|5|274,157.504718
9|411|sample|6|274,158.888178
9|411|sample|8|274,140.919609
9|411|sample|7|274,140.507749
9|411|sample|9|274,155.24537
9|411|sample|10|274,156.954695
9|411|sample|12|274,139.414982
9|411|sample|11|274,141.894233
9|411|cc|1|1|274,18.437686
9|411|cc|2|1|274,18.887902
9|411|cc|3|1|274,18.260773
9|411|cc|4|1|274,18.937587
9|411|cc|5|1|274,-4.778825
9|411|cc|6|1|274,18.578247
9|411|cc|7|1|274,19.013445
9|411|cc|8|1|274,19.641982
9|411|vc|1|2|274,20.012576
9|411|vc|2|2|274,19.394492
9|411|vc|3|2|274,19.841929
9|411|vc|4|2|274,19.48322
9|411|vc|5|2|274,19.737329
9|411|vc|6|2|274,19.401497
9|411|vc|7|2|274,19.776966
9|411|vc|8|2|274,19.277643
14|783|sample|3|71,143.542208
14|783|sample|4|71,168.528442
14|783|sample|5|71,164.397698
14|783|sample|6|71,168.201867
14|783|sample|7|71,145.847319
14|783|sample|8|71,144.549801
14|783|sample|10|71,173.499316
14|783|sample|9|71,172.571385
14|783|sample|12|71,140.407564
14|783|sample|11|71,142.862614
14|783|cc|1|1|71,16.512444
14|783|cc|2|1|71,15.948724
14|783|cc|3|1|71,15.7759
14|783|cc|4|1|71,15.602026
14|783|cc|5|1|71,-8.410718
14|783|cc|6|1|71,15.736922
14|783|cc|7|1|71,15.899813
14|783|cc|8|1|71,15.434207
14|783|vc|1|2|71,21.515453
14|783|vc|2|2|71,-4.170478
14|783|vc|3|2|71,19.646417
14|783|vc|4|2|71,-4.413669
14|783|vc|5|2|71,19.977367
14|783|vc|6|2|71,19.670765
14|783|vc|7|2|71,19.605447
14|783|vc|8|2|71,19.584669
14|491|sample|10|99,148.399152
14|491|sample|9|99,146.549357
14|491|sample|12|99,151.051882
14|491|sample|11|99,149.75774
14|491|sample|4|99,155.314339
14|491|sample|3|99,153.893735
14|491|sample|6|99,154.73428
14|491|sample|5|99,151.664709
14|491|sample|7|99,151.965667
14|491|sample|8|99,146.241082
14|491|cc|1|1|99,14.25324
14|491|cc|2|1|99,14.265419
14|491|cc|3|1|99,14.27879
14|491|cc|4|1|99,14.177804
14|491|cc|5|1|99,14.214304
14|491|cc|6|1|99,14.314148
14|491|cc|7|1|99,14.11026
14|491|cc|8|1|99,-9.972142
14|491|vc|1|2|99,19.368067
14|491|vc|2|2|99,20.424128
14|491|vc|3|2|99,19.770104
14|491|vc|4|2|99,19.33904
14|491|vc|5|2|99,19.30033
14|491|vc|6|2|99,-4.843697
14|491|vc|7|2|99,19.124353
14|491|vc|8|2|99,-4.931954
14|433|sample|4|99,193.946474
14|433|sample|3|99,150.599936
14|433|sample|6|99,159.483029
14|433|sample|5|99,168.547721
14|433|sample|8|99,142.698622
14|433|sample|7|99,144.277038
14|433|sample|10|99,143.758689
14|433|sample|9|99,151.961876
14|433|sample|11|99,133.699413
14|433|sample|12|99,151.810548
14|433|cc|1|1|99,14.458917
14|433|cc|2|1|99,-9.693392
14|433|cc|3|1|99,14.657232
14|433|cc|4|1|99,14.48348
14|433|cc|5|1|99,14.464023
14|433|cc|6|1|99,14.538769
14|433|cc|7|1|99,14.487437
14|433|cc|8|1|99,14.507078
14|433|vc|1|2|99,20.771332
14|433|vc|2|2|99,19.940224
14|433|vc|3|2|99,22.29594
14|433|vc|4|2|99,20.408581
14|433|vc|5|2|99,20.899307
14|433|vc|6|2|99,21.766926
14|433|vc|7|2|99,19.604457
14|433|vc|8|2|99,4.024204
14|297|sample|3|71,157.293209
14|297|sample|4|71,135.568672
14|297|sample|5|71,145.893535
14|297|sample|6|71,145.756215
14|297|sample|8|71,150.434014
14|297|sample|7|71,149.637212
14|297|sample|9|71,150.637675
14|297|sample|10|71,148.787365
14|297|sample|12|71,164.718617
14|297|sample|11|71,167.59653
14|297|cc|1|1|71,14.473823
14|297|cc|2|1|71,14.729366
14|297|cc|3|1|71,14.649958
14|297|cc|4|1|71,14.581275
14|297|cc|5|1|71,14.611015
14|297|cc|6|1|71,14.623765
14|297|cc|7|1|71,14.650604
14|297|cc|8|1|71,14.783151
