id,f_SAEM,h_SAEM,L_gap_SAEM,f_mode,h_mode,L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0.220204,1.02581,-10.5528,0.219787,1.02142,-8.05229,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,0.220204,1.02581,-9.73348,0.219787,1.02142,-8.05234,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0.220204,1.02581,-5.88392,0.219787,1.02142,-8.0521,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0.220204,1.02581,-7.7227,0.219787,1.02142,-8.05208,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,0.220204,1.02581,-9.50398,0.219787,1.02142,-8.05235,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,0.220204,1.02581,-9.88999,0.219787,1.02142,-8.05234,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0.220204,1.02581,-8.39555,0.219787,1.02142,-8.05212,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0.220204,1.02581,-5.15097,0.219787,1.02142,-8.05208,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,0.220204,1.02581,-10.2312,0.219787,1.02142,-8.05235,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,0.220204,1.02581,-11.2852,0.219787,1.02142,-8.05234,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,0.220204,1.60944,-7.93713,0.219787,1.61107,-8.05215,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,0.220204,1.60944,-7.93721,0.219787,1.61107,-8.05215,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,0.220204,1.60944,-7.56584,0.219787,1.61107,-8.05215,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0.220204,1.60944,-7.8442,0.219787,1.61107,-8.05215,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0.220204,1.60944,-8.35772,0.219787,1.61107,-8.05215,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,0.220204,1.60944,-10.6316,0.219787,1.61107,-8.05215,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,0.220204,1.60944,-9.43713,0.219787,1.61107,-8.05215,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,0.220204,1.60944,-9.5027,0.219787,1.61107,-8.05215,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,0.220204,1.60944,-7.20009,0.219787,1.61107,-8.05215,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,0.220204,1.60944,-9.01982,0.219787,1.61107,-8.05215,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,0.220204,1.60944,-9.70946,0.219787,1.61107,-8.05215,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,0.220204,1.60944,-8.58795,0.219787,1.61107,-8.05215,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,0.220204,1.60944,-8.47658,0.219787,1.61107,-8.05215,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,0.220204,1.60944,-6.69141,0.219787,1.61107,-8.05215,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,0.220204,1.60944,-8.7431,0.219787,1.61107,-8.05215,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,0.220204,1.60944,-7.96533,0.219787,1.61107,-8.05215,69.0|274,411
8|152|8|152|sample|8|322|8|322|65.0,0.21976,1.22865,-10.8083,0.219392,1.22805,-8.0523,65.0|322,152
8|152|8|152|sample|7|322|7|322|65.0,0.21976,1.22865,-11.6098,0.219392,1.22805,-8.05224,65.0|322,152
8|152|8|152|sample|6|322|6|322|65.0,0.21976,1.22865,-8.61026,0.219392,1.22805,-8.05212,65.0|322,152
8|152|8|152|sample|5|322|5|322|65.0,0.21976,1.22865,-13.1663,0.219392,1.22805,-8.05215,65.0|322,152
8|152|8|152|sample|12|322|12|322|28.0,0.21976,1.80137,-11.0454,0.219392,1.80205,-8.05225,28.0|322,152
8|152|8|152|sample|11|322|11|322|28.0,0.21976,1.80137,-11.7186,0.219392,1.80205,-8.05224,28.0|322,152
8|152|8|152|sample|10|322|10|322|28.0,0.21976,1.80137,-9.20244,0.219392,1.80205,-8.05205,28.0|322,152
8|152|8|152|sample|9|322|9|322|28.0,0.21976,1.80137,-9.91776,0.219392,1.80205,-8.05212,28.0|322,152
8|152|8|152|sample|3|322|3|322|22.0,0.21976,1.60944,-6.93285,0.219392,1.61107,-8.05148,22.0|322,152
8|152|8|152|sample|4|322|4|322|22.0,0.21976,1.60944,-2.45982,0.219392,1.61107,-8.05159,22.0|322,152
8|152|8|152|cc|1|1|322|1|322|69.0,0.21976,1.60944,-7.64175,0.219392,1.61107,-8.05215,69.0|322,152
8|152|8|152|cc|2|1|322|1|322|69.0,0.21976,1.60944,-7.19417,0.219392,1.61107,-8.05215,69.0|322,152
8|152|8|152|cc|3|1|322|1|322|69.0,0.21976,1.60944,-8.69644,0.219392,1.61107,-8.05215,69.0|322,152
8|152|8|152|cc|4|1|322|1|322|69.0,0.21976,1.60944,-9.72973,0.219392,1.61107,-8.05215,69.0|322,152
8|152|8|152|cc|5|1|322|1|322|69.0,0.21976,1.60944,-7.02836,0.219392,1.61107,-8.05215,69.0|322,152
8|152|8|152|cc|6|1|322|1|322|69.0,0.21976,1.60944,-7.25668,0.219392,1.61107,-8.05215,69.0|322,152
8|152|8|152|cc|7|1|322|1|322|69.0,0.21976,1.60944,-8.48853,0.219392,1.61107,-8.05215,69.0|322,152
8|152|8|152|cc|8|1|322|1|322|69.0,0.21976,1.60944,-6.2596,0.219392,1.61107,-8.05215,69.0|322,152
8|152|8|152|vc|1|2|322|2|322|69.0,0.21976,1.60944,-8.19563,0.219392,1.61107,-8.05215,69.0|322,152
8|152|8|152|vc|2|2|322|2|322|69.0,0.21976,1.60944,-7.81772,0.219392,1.61107,-8.05215,69.0|322,152
8|152|8|152|vc|3|2|322|2|322|69.0,0.21976,1.60944,-9.05492,0.219392,1.61107,-8.05215,69.0|322,152
8|152|8|152|vc|4|2|322|2|322|69.0,0.21976,1.60944,-6.35287,0.219392,1.61107,-8.05215,69.0|322,152
8|152|8|152|vc|5|2|322|2|322|69.0,0.21976,1.60944,-9.09537,0.219392,1.61107,-8.05215,69.0|322,152
8|152|8|152|vc|6|2|322|2|322|69.0,0.21976,1.60944,-8.23135,0.219392,1.61107,-8.05215,69.0|322,152
8|152|8|152|vc|7|2|322|2|322|69.0,0.21976,1.60944,-7.9363,0.219392,1.61107,-8.05215,69.0|322,152
8|152|8|152|vc|8|2|322|2|322|69.0,0.21976,1.60944,-9.01823,0.219392,1.61107,-8.05215,69.0|322,152
8|1056|8|1056|sample|8|276|8|276|65.0,0.220204,2.41102,-10.5164,0.219787,2.40851,-8.05223,65.0|276,1056
8|1056|8|1056|sample|7|276|7|276|65.0,0.220204,2.41102,-10.2064,0.219787,2.40851,-8.05211,65.0|276,1056
8|1056|8|1056|sample|6|276|6|276|65.0,0.220204,2.41102,-9.69641,0.219787,2.40851,-8.05219,65.0|276,1056
8|1056|8|1056|sample|5|276|5|276|65.0,0.220204,2.41102,-10.848,0.219787,2.40851,-8.05219,65.0|276,1056
