rep,id,U,L,m,e,s,alpha,k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,1,0.00361113,0.645051,6.78435e-05,44.5376,0.262341,0.3541,False,69.0|162,84
1,8|84|cc|2|1|162,1,0.00361113,0.645051,0.00130226,44.5376,0.262341,0.3541,False,69.0|162,84
1,8|84|cc|3|1|162,1,0.00361113,0.645051,0.000569359,44.5376,0.262341,0.3541,False,69.0|162,84
1,8|84|cc|4|1|162,1,0.00361113,0.645051,0.00373632,44.5376,0.262341,0.3541,False,69.0|162,84
1,8|84|cc|5|1|162,1,0.00361113,0.645051,0.00107335,44.5376,0.262341,0.3541,False,69.0|162,84
1,8|84|cc|6|1|162,1,0.00361113,0.645051,0.000233489,44.5376,0.262341,0.3541,False,69.0|162,84
1,8|84|cc|7|1|162,1,0.00361113,0.645051,0.000178691,44.5376,0.262341,0.3541,False,69.0|162,84
1,8|84|cc|8|1|162,1,0.00361113,0.645051,0.00454608,44.5376,0.262341,0.3541,False,69.0|162,84
1,8|84|sample|10|162,1,0.00361156,0.645253,0.00715207,44.5373,0.262341,0.3541,True,32.0|162,84
1,8|84|sample|11|162,1,0.00361183,0.705788,0.00740104,44.5373,0.262341,0.3541,True,22.0|162,84
1,8|84|sample|12|162,1,0.00361183,0.705788,0.00789101,44.5373,0.262341,0.3541,True,22.0|162,84
1,8|84|sample|3|162,1,0.00361187,0.645156,0.000893492,44.5373,0.262341,0.3541,True,55.0|162,84
1,8|84|sample|4|162,1,0.00361187,0.645156,0.00161414,44.5373,0.262341,0.3541,True,55.0|162,84
1,8|84|sample|5|162,1,0.00361187,0.645156,0.000377158,44.5373,0.262341,0.3541,True,55.0|162,84
1,8|84|sample|6|162,1,0.00361187,0.645156,0.000405138,44.5373,0.262341,0.3541,True,55.0|162,84
1,8|84|sample|7|162,1,0.00361156,0.645253,0.0055968,44.5373,0.262341,0.3541,True,32.0|162,84
1,8|84|sample|8|162,1,0.00361156,0.645253,0.00560025,44.5373,0.262341,0.3541,True,32.0|162,84
1,8|84|sample|9|162,1,0.00361156,0.645253,0.00618317,44.5373,0.262341,0.3541,True,32.0|162,84
1,8|84|vc|1|2|162,1,0.00361113,0.645051,0.000529699,44.5376,0.262341,0.3541,False,69.0|162,84
1,8|84|vc|2|2|162,1,0.00361113,0.645051,0.000120738,44.5376,0.262341,0.3541,False,69.0|162,84
1,8|84|vc|3|2|162,1,0.00361113,0.645051,0.0226586,44.5376,0.262341,0.3541,False,69.0|162,84
1,8|84|vc|4|2|162,1,0.00361113,0.645051,0.00437231,44.5376,0.262341,0.3541,False,69.0|162,84
1,8|84|vc|5|2|162,1,0.00361113,0.645051,0.000632973,44.5376,0.262341,0.3541,False,69.0|162,84
1,8|84|vc|6|2|162,1,0.00361113,0.645051,2.18271e-05,44.5376,0.262341,0.3541,False,69.0|162,84
1,8|84|vc|7|2|162,1,0.00361113,0.645051,0.000622846,44.5376,0.262341,0.3541,False,69.0|162,84
1,8|84|vc|8|2|162,1,0.00361113,0.645051,0.000245927,44.5376,0.262341,0.3541,False,69.0|162,84
1,8|719|cc|1|1|274,1,0.00361114,0.644966,0.0205869,44.5376,0.26244,0.354051,False,69.0|274,719
1,8|719|cc|2|1|274,1,0.00361114,0.644966,0.00170955,44.5376,0.26244,0.354051,False,69.0|274,719
1,8|719|cc|3|1|274,1,0.00361114,0.644966,7.57733e-05,44.5376,0.26244,0.354051,False,69.0|274,719
1,8|719|cc|4|1|274,1,0.00361114,0.644966,0.00147871,44.5376,0.26244,0.354051,False,69.0|274,719
1,8|719|cc|5|1|274,1,0.00361114,0.644966,0.00979724,44.5376,0.26244,0.354051,False,69.0|274,719
1,8|719|cc|6|1|274,1,0.00361114,0.644966,0.00108597,44.5376,0.26244,0.354051,False,69.0|274,719
1,8|719|cc|7|1|274,1,0.00361114,0.644966,0.00204744,44.5376,0.26244,0.354051,False,69.0|274,719
1,8|719|cc|8|1|274,1,0.00361114,0.644966,0.000651644,44.5376,0.26244,0.354051,False,69.0|274,719
1,8|719|sample|10|274,1,0.0036115,0.707214,0.0218404,44.5373,0.26244,0.354051,True,32.0|274,719
