id,L_SAEM,m_SAEM,e_SAEM,s_SAEM,alpha_SAEM,k_SAEM,L_mode,m_mode,e_mode,s_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,677.371,0.714439,0.129022,27.6956,0.530509,2.78399,675.948,0.714816,0.0127637,27.7387,0.526244,2.76972,False,69.0|162,84
8|84|cc|2|1|162,677.371,0.714439,0.110228,27.6956,0.530509,2.78399,675.948,0.714816,0.0127637,27.7387,0.526244,2.76972,False,69.0|162,84
8|84|cc|3|1|162,677.371,0.714439,0.110248,27.6956,0.530509,2.78399,675.948,0.714816,0.0127637,27.7387,0.526244,2.76972,False,69.0|162,84
8|84|cc|4|1|162,677.371,0.714439,0.0607591,27.6956,0.530509,2.78399,675.948,0.714816,0.0127637,27.7387,0.526244,2.76972,False,69.0|162,84
8|84|cc|5|1|162,677.371,0.714439,0.046544,27.6956,0.530509,2.78399,675.948,0.714816,0.0127637,27.7387,0.526244,2.76972,False,69.0|162,84
8|84|cc|6|1|162,677.371,0.714439,0.0889201,27.6956,0.530509,2.78399,675.948,0.714816,0.0127637,27.7387,0.526244,2.76972,False,69.0|162,84
8|84|cc|7|1|162,677.371,0.714439,0.162524,27.6956,0.530509,2.78399,675.948,0.714816,0.0127637,27.7387,0.526244,2.76972,False,69.0|162,84
8|84|cc|8|1|162,677.371,0.714439,0.0527288,27.6956,0.530509,2.78399,675.948,0.714816,0.0127637,27.7387,0.526244,2.76972,False,69.0|162,84
8|84|sample|10|162,677.371,0.714457,0.0170363,29.1727,0.530509,2.78399,675.948,0.714833,0.0175562,29.2245,0.526244,2.76972,True,32.0|162,84
8|84|sample|11|162,677.371,0.714457,0.0129711,29.1727,0.530509,2.78399,675.948,0.714833,0.0124903,29.2245,0.526244,2.76972,True,22.0|162,84
8|84|sample|12|162,677.371,0.714457,0.0155185,29.1727,0.530509,2.78399,675.948,0.714833,0.0161308,29.2245,0.526244,2.76972,True,22.0|162,84
8|84|sample|3|162,677.371,0.714457,0.00413153,29.1727,0.530509,2.78399,675.948,0.714833,0.00419703,29.2245,0.526244,2.76972,True,55.0|162,84
8|84|sample|4|162,677.371,0.714457,0.00430696,29.1727,0.530509,2.78399,675.948,0.714833,0.00451833,29.2245,0.526244,2.76972,True,55.0|162,84
8|84|sample|5|162,677.371,0.714457,0.00106865,29.1727,0.530509,2.78399,675.948,0.714833,0.00108283,29.2245,0.526244,2.76972,True,55.0|162,84
8|84|sample|6|162,677.371,0.714457,0.00138053,29.1727,0.530509,2.78399,675.948,0.714833,0.00122225,29.2245,0.526244,2.76972,True,55.0|162,84
8|84|sample|7|162,677.371,0.714457,0.014694,29.1727,0.530509,2.78399,675.948,0.714833,0.0145781,29.2245,0.526244,2.76972,True,32.0|162,84
8|84|sample|8|162,677.371,0.714457,0.0144931,29.1727,0.530509,2.78399,675.948,0.714833,0.0154029,29.2245,0.526244,2.76972,True,32.0|162,84
