id,importanceSampling
411|4,106.222090
411|3,141.937051
411|5,162.201198
411|6,163.901170
411|8,138.195509
411|7,107.064941
411|9,159.451847
411|10,163.723118
411|12,137.293427
411|11,136.594805
411|1,83.118986
411|2,147.486994
152|8,147.411597
152|7,147.453070
152|6,156.089211
152|5,155.240732
152|12,152.897848
152|11,150.774565
152|10,160.179375
152|9,162.282799
152|3,151.824757
152|4,150.287137
152|1,77.801277
152|2,150.812307
1056|8,143.890629
1056|7,144.996686
1056|6,151.287075
1056|5,119.866909
1056|12,146.232996
1056|11,142.940583
1056|10,148.818180
1056|9,151.848667
1056|4,160.963992
1056|3,160.098656
1056|1,77.103583
1056|2,163.435110
462|6,174.223862
462|5,177.286665
462|4,182.099920
462|3,182.070984
462|9,148.781577
462|10,149.701779
462|7,159.199637
462|8,158.308170
462|11,181.761982
462|12,172.342221
462|1,90.907449
462|2,161.717510
1159|8,152.113404
1159|7,153.440155
1159|5,160.095836
1159|6,159.804829
1159|11,145.892211
1159|12,149.582687
1159|9,160.098937
1159|10,157.384088
1159|4,201.569677
1159|3,196.251605
1159|1,81.612079
1159|2,158.530954
1197|7,136.487771
1197|8,135.872353
1197|6,145.494921
1197|5,144.155159
1197|12,138.490680
1197|10,146.492424
1197|9,143.348142
1197|3,137.887231
1197|4,140.554401
1197|11,139.473820
1197|1,81.371279
1197|2,159.214559
