id,L_gap_SAEM,m_SAEM,e_SAEM,alpha_SAEM,k_SAEM,L_gap_mode,m_mode,e_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,1.40779,1.65224,0.662163,0.0750778,6.79317e-05,1.40779,1.65004,0.672515,0.0750708,6.87069e-05,True,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,1.40779,1.65224,0.38594,0.0750778,6.79317e-05,1.40779,1.65004,0.377699,0.0750708,6.87069e-05,True,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,1.40779,1.65224,0.770191,0.0750778,6.79317e-05,1.40779,1.65004,0.725855,0.0750708,6.87069e-05,True,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,1.40779,1.65224,0.820218,0.0750778,6.79317e-05,1.40779,1.65004,0.793492,0.0750708,6.87069e-05,True,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,1.40779,1.65224,0.518234,0.0750778,6.79317e-05,1.40779,1.65004,0.519437,0.0750708,6.87069e-05,True,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,1.40779,1.65224,0.532033,0.0750778,6.79317e-05,1.40779,1.65004,0.481277,0.0750708,6.87069e-05,True,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,1.40779,1.65224,0.674544,0.0750778,6.79317e-05,1.40779,1.65004,0.671463,0.0750708,6.87069e-05,True,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,1.40779,1.65224,0.799142,0.0750778,6.79317e-05,1.40779,1.65004,0.763677,0.0750708,6.87069e-05,True,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,1.40779,1.65224,0.442419,0.0750778,6.79317e-05,1.40779,1.65004,0.441333,0.0750708,6.87069e-05,True,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,1.40779,1.65224,0.541514,0.0750778,6.79317e-05,1.40779,1.65004,0.524885,0.0750708,6.87069e-05,True,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,-0.536732,1.65224,18.6595,0.0750778,6.79317e-05,-0.536732,1.65004,1,0.0750708,6.87069e-05,False,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,-0.536732,1.65224,38.5487,0.0750778,6.79317e-05,-0.536732,1.65004,1,0.0750708,6.87069e-05,False,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,-0.536732,1.65224,48.1246,0.0750778,6.79317e-05,-0.536732,1.65004,1,0.0750708,6.87069e-05,False,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,-0.536732,1.65224,27.1686,0.0750778,6.79317e-05,-0.536732,1.65004,1,0.0750708,6.87069e-05,False,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,-0.536732,1.65224,48.6677,0.0750778,6.79317e-05,-0.536732,1.65004,1,0.0750708,6.87069e-05,False,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,-0.536732,1.65224,79.5839,0.0750778,6.79317e-05,-0.536732,1.65004,1,0.0750708,6.87069e-05,False,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,-0.536732,1.65224,28.1318,0.0750778,6.79317e-05,-0.536732,1.65004,1,0.0750708,6.87069e-05,False,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,-0.536732,1.65224,36.1711,0.0750778,6.79317e-05,-0.536732,1.65004,1,0.0750708,6.87069e-05,False,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,-0.536732,1.65224,83.9523,0.0750778,6.79317e-05,-0.536732,1.65004,1,0.0750708,6.87069e-05,False,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,-0.536732,1.65224,26.403,0.0750778,6.79317e-05,-0.536732,1.65004,1,0.0750708,6.87069e-05,False,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,-0.536732,1.65224,20.3777,0.0750778,6.79317e-05,-0.536732,1.65004,1,0.0750708,6.87069e-05,False,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,-0.536732,1.65224,51.6404,0.0750778,6.79317e-05,-0.536732,1.65004,1,0.0750708,6.87069e-05,False,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,-0.536732,1.65224,17.6133,0.0750778,6.79317e-05,-0.536732,1.65004,1,0.0750708,6.87069e-05,False,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,-0.536732,1.65224,23.5028,0.0750778,6.79317e-05,-0.536732,1.65004,1,0.0750708,6.87069e-05,False,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,-0.536732,1.65224,20.8062,0.0750778,6.79317e-05,-0.536732,1.65004,1,0.0750708,6.87069e-05,False,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,-0.536732,1.65224,36.284,0.0750778,6.79317e-05,-0.536732,1.65004,1,0.0750708,6.87069e-05,False,69.0|274,411
14|783|14|783|sample|3|71|3|71|6.0,1.36513,1.65229,36.5291,0.0749721,0.000534471,1.36513,1.65009,35.4928,0.0749652,0.000533903,True,6.0|71,783
14|783|14|783|sample|4|71|4|71|6.0,1.36513,1.65229,37.0428,0.0749721,0.000534471,1.36513,1.65009,36.4326,0.0749652,0.000533903,True,6.0|71,783
14|783|14|783|sample|5|71|5|71|6.0,1.36513,1.65229,24.6996,0.0749721,0.000534471,1.36513,1.65009,23.0728,0.0749652,0.000533903,True,6.0|71,783
14|783|14|783|sample|6|71|6|71|6.0,1.36513,1.65229,24.7205,0.0749721,0.000534471,1.36513,1.65009,22.9348,0.0749652,0.000533903,True,6.0|71,783
14|783|14|783|sample|7|71|7|71|6.0,1.36513,1.65229,0.0749441,0.0749721,0.000534471,1.36513,1.65009,0.0757529,0.0749652,0.000533903,True,6.0|71,783
14|783|14|783|sample|8|71|8|71|6.0,1.36513,1.65229,0.100192,0.0749721,0.000534471,1.36513,1.65009,0.0901032,0.0749652,0.000533903,True,6.0|71,783
14|783|14|783|sample|10|71|10|71|6.0,1.36513,1.65229,37.5913,0.0749721,0.000534471,1.36513,1.65009,35.4445,0.0749652,0.000533903,True,6.0|71,783
14|783|14|783|sample|9|71|9|71|6.0,1.36513,1.65229,38.2335,0.0749721,0.000534471,1.36513,1.65009,36.4832,0.0749652,0.000533903,True,6.0|71,783
14|783|14|783|sample|12|71|12|71|6.0,1.36513,1.65229,0.0247053,0.0749721,0.000534471,1.36513,1.65009,0.0215079,0.0749652,0.000533903,True,6.0|71,783
14|783|14|783|sample|11|71|11|71|6.0,1.36513,1.65229,0.0219158,0.0749721,0.000534471,1.36513,1.65009,0.0214058,0.0749652,0.000533903,True,6.0|71,783
14|783|14|783|cc|1|1|71|1|71|69.0,-0.525365,1.65225,50.3918,0.0749721,0.000534471,-0.525365,1.65005,1,0.0749652,0.000533903,False,69.0|71,783
14|783|14|783|cc|2|1|71|1|71|69.0,-0.525365,1.65225,124.976,0.0749721,0.000534471,-0.525365,1.65005,1,0.0749652,0.000533903,False,69.0|71,783
14|783|14|783|cc|3|1|71|1|71|69.0,-0.525365,1.65225,121.409,0.0749721,0.000534471,-0.525365,1.65005,0.999999,0.0749652,0.000533903,False,69.0|71,783
14|783|14|783|cc|4|1|71|1|71|69.0,-0.525365,1.65225,21.0752,0.0749721,0.000534471,-0.525365,1.65005,1,0.0749652,0.000533903,False,69.0|71,783
14|783|14|783|cc|5|1|71|1|71|69.0,-0.525365,1.65225,49.5034,0.0749721,0.000534471,-0.525365,1.65005,1,0.0749652,0.000533903,False,69.0|71,783
