rep,id,L,m,e,s,alpha,k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,644.636,1.72473,0.0636692,6.90919,-0.00861103,-8.09335e-07,False,69.0|162,84
1,8|84|cc|2|1|162,644.636,1.81454,0.0636695,6.90919,-0.00861103,-8.09335e-07,False,69.0|162,84
1,8|84|cc|3|1|162,644.636,1.85514,0.0636694,6.90919,-0.00861103,-8.09335e-07,False,69.0|162,84
1,8|84|cc|4|1|162,644.636,1.93241,0.06367,6.90919,-0.00861103,-8.09335e-07,False,69.0|162,84
1,8|84|cc|5|1|162,644.636,1.95168,0.0636693,6.90919,-0.00861103,-8.09335e-07,False,69.0|162,84
1,8|84|cc|6|1|162,644.636,1.50484,0.0636688,6.90919,-0.00861103,-8.09335e-07,False,69.0|162,84
1,8|84|cc|7|1|162,644.636,1.73011,0.0636685,6.90919,-0.00861103,-8.09335e-07,False,69.0|162,84
1,8|84|cc|8|1|162,644.636,1.8617,0.0636695,6.90919,-0.00861103,-8.09335e-07,False,69.0|162,84
1,8|84|sample|10|162,644.636,0.739933,0.144558,6.90902,-0.00861103,-8.09335e-07,True,32.0|162,84
1,8|84|sample|11|162,644.636,0.798189,0.135848,6.90902,-0.00861103,-8.09335e-07,True,22.0|162,84
1,8|84|sample|12|162,644.636,0.626296,0.135848,6.90902,-0.00861103,-8.09335e-07,True,22.0|162,84
1,8|84|sample|3|162,644.636,0.518662,0.00952337,6.90902,-0.00861103,-8.09335e-07,True,55.0|162,84
1,8|84|sample|4|162,644.636,0.460331,0.00952341,6.90902,-0.00861103,-8.09335e-07,True,55.0|162,84
1,8|84|sample|5|162,644.636,0.472703,0.00952342,6.90902,-0.00861103,-8.09335e-07,True,55.0|162,84
1,8|84|sample|6|162,644.636,0.496259,0.00952347,6.90902,-0.00861103,-8.09335e-07,True,55.0|162,84
1,8|84|sample|7|162,644.636,0.769044,0.144558,6.90902,-0.00861103,-8.09335e-07,True,32.0|162,84
1,8|84|sample|8|162,644.636,0.693774,0.144557,6.90902,-0.00861103,-8.09335e-07,True,32.0|162,84
1,8|84|sample|9|162,644.636,0.685013,0.144559,6.90902,-0.00861103,-8.09335e-07,True,32.0|162,84
1,8|84|vc|1|2|162,644.636,1.67573,0.0636689,6.90919,-0.00861103,-8.09335e-07,False,69.0|162,84
1,8|84|vc|2|2|162,644.636,2.04301,0.0636694,6.90919,-0.00861103,-8.09335e-07,False,69.0|162,84
1,8|84|vc|3|2|162,644.636,1.47984,0.0636687,6.90919,-0.00861103,-8.09335e-07,False,69.0|162,84
1,8|84|vc|4|2|162,644.636,2.04471,0.0636694,6.90919,-0.00861103,-8.09335e-07,False,69.0|162,84
1,8|84|vc|5|2|162,644.636,2.06323,0.0636689,6.90919,-0.00861103,-8.09335e-07,False,69.0|162,84
1,8|84|vc|6|2|162,644.636,2.21765,0.0636698,6.90919,-0.00861103,-8.09335e-07,False,69.0|162,84
1,8|84|vc|7|2|162,644.636,2.0655,0.0636691,6.90919,-0.00861103,-8.09335e-07,False,69.0|162,84
1,8|84|vc|8|2|162,644.636,1.72818,0.0636687,6.90919,-0.00861103,-8.09335e-07,False,69.0|162,84
1,8|719|cc|1|1|274,644.636,1.90866,0.0221321,6.90919,-0.00866965,1.30256e-05,False,69.0|274,719
