id,eta_U_SAEM,eta_L_SAEM,eta_L_gap_SAEM,eta_h_SAEM,eta_f_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_U_mode,eta_L_mode,eta_L_gap_mode,eta_h_mode,eta_f_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0,0,-2.82298e-09,7.96958e-10,-0.519181,0,0,0,0,2.25375e-14,-3.5083e-14,-0.691784,0,0,True,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,0,0,4.80486e-09,1.50539e-09,-1.01522,0,0,0,0,1.7486e-14,5.77316e-15,-1.24193,0,0,True,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0,0,8.53995e-09,-1.01743e-08,-0.241673,0,0,0,0,-2.09832e-14,1.42109e-14,-0.582966,0,0,True,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0,0,-6.65761e-10,-6.93414e-09,-0.232702,0,0,0,0,-9.49241e-15,7.32747e-14,-0.523529,0,0,True,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,0,0,-1.76962e-09,-9.6614e-09,-0.805109,0,0,0,0,-3.00315e-14,3.10862e-15,-0.949597,0,0,True,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,0,0,-1.13081e-09,-2.87516e-09,-0.75935,0,0,0,0,-4.97935e-14,1.39888e-13,-1.0134,0,0,True,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0,0,-8.57218e-11,8.38977e-09,-0.416894,0,0,0,0,7.88258e-15,4.08562e-14,-0.672047,0,0,True,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0,0,-4.94184e-09,-2.73514e-09,0.0264018,0,0,0,0,3.54161e-14,6.26166e-14,-0.53168,0,0,True,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,0,0,-4.8577e-09,8.43927e-09,-1.01502,0,0,0,0,3.17524e-14,-2.62013e-14,-1.12959,0,0,True,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,0,0,1.38393e-09,1.57861e-09,-0.834899,0,0,0,0,-2.68119e-14,7.30527e-14,-0.942784,0,0,True,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,0,0,-1.76379e-09,-1.30149e-09,-0.119834,0,0,0,0,-2.66454e-15,-7.54952e-15,4.15046e-07,0,0,False,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,0,0,9.50486e-10,3.52961e-09,0.24869,0,0,0,0,-7.77156e-15,-1.11022e-15,2.29469e-07,0,0,False,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,0,0,3.08238e-09,2.47017e-09,0.0114416,0,0,0,0,-1.55431e-15,6.43929e-15,9.73968e-08,0,0,False,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0,0,4.82188e-10,-1.06869e-08,0.117823,0,0,0,0,-5.77316e-15,6.21725e-15,1.19802e-07,0,0,False,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0,0,2.89219e-09,-4.83804e-09,-0.29515,0,0,0,0,-4.44089e-15,1.06581e-14,1.54992e-07,0,0,False,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,0,0,2.56486e-09,-3.95495e-09,0.187193,0,0,0,0,-6.21725e-15,6.43929e-15,2.68281e-11,0,0,False,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,0,0,5.44026e-10,8.69543e-10,-0.373214,0,0,0,0,0,1.31006e-14,6.23879e-07,0,0,False,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,0,0,3.43643e-09,1.33474e-09,0.242159,0,0,0,0,-5.9952e-15,-5.32907e-15,-9.36628e-08,0,0,False,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,0,0,1.1014e-09,2.32724e-09,0.0300928,0,0,0,0,-4.66294e-15,1.9984e-15,-1.7435e-07,0,0,False,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,0,0,2.32251e-09,-1.21434e-08,0.0982969,0,0,0,0,7.54952e-15,-6.66134e-16,1.83102e-07,0,0,False,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,0,0,2.98663e-10,-5.57605e-09,-0.0280172,0,0,0,0,9.10383e-15,4.66294e-15,-4.14431e-08,0,0,False,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,0,0,1.1943e-09,-1.96816e-09,0.22921,0,0,0,0,-4.66294e-15,2.44249e-15,-2.88799e-07,0,0,False,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,0,0,-1.16875e-09,-6.18916e-09,0.0322339,0,0,0,0,2.66454e-15,-1.31006e-14,-6.25791e-07,0,0,False,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,0,0,5.527e-09,6.50105e-09,0.265083,0,0,0,0,0,-1.35447e-14,7.61708e-08,0,0,False,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,0,0,2.62597e-09,-4.14907e-09,-0.0502901,0,0,0,0,3.9968e-15,-3.10862e-15,-1.43039e-07,0,0,False,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,0,0,-1.70138e-09,1.68273e-09,-0.197012,0,0,0,0,-6.21725e-15,6.88338e-15,4.62836e-07,0,0,False,69.0|274,411
14|783|14|783|sample|3|71|3|71|6.0,0,0,2.6994e-09,7.06772e-10,2.79564,0,0,0,0,3.83027e-15,-1.4877e-14,2.48824,0,0,True,6.0|71,783
14|783|14|783|sample|4|71|4|71|6.0,0,0,-1.90007e-09,5.2321e-09,2.73428,0,0,0,0,3.04756e-14,1.75415e-14,2.48304,0,0,True,6.0|71,783
14|783|14|783|sample|5|71|5|71|6.0,0,0,-1.24004e-09,-1.42156e-08,2.04405,0,0,0,0,3.96905e-14,-5.77316e-14,1.78101,0,0,True,6.0|71,783
14|783|14|783|sample|6|71|6|71|6.0,0,0,2.63709e-09,9.90234e-09,1.95331,0,0,0,0,1.44329e-15,-1.88738e-14,1.77421,0,0,True,6.0|71,783
14|783|14|783|sample|7|71|7|71|6.0,0,0,-4.69225e-09,-5.64671e-09,-3.08474,0,0,0,0,-1.67089e-14,-2.84217e-14,-3.38866,0,0,True,6.0|71,783
14|783|14|783|sample|8|71|8|71|6.0,0,0,7.14089e-10,-6.28388e-09,-3.02313,0,0,0,0,1.12133e-14,3.39728e-14,-3.27888,0,0,True,6.0|71,783
14|783|14|783|sample|10|71|10|71|6.0,0,0,2.45535e-09,-5.55383e-09,2.82976,0,0,0,0,2.54796e-14,1.82077e-14,2.47523,0,0,True,6.0|71,783
14|783|14|783|sample|9|71|9|71|6.0,0,0,-5.14471e-09,3.7816e-09,3.01456,0,0,0,0,-1.33227e-14,2.26485e-14,2.52611,0,0,True,6.0|71,783
14|783|14|783|sample|12|71|12|71|6.0,0,0,5.0845e-09,-1.06736e-09,-4.27814,0,0,0,0,-4.60743e-15,-7.10543e-15,-4.53628,0,0,True,6.0|71,783
14|783|14|783|sample|11|71|11|71|6.0,0,0,7.43477e-09,8.16248e-09,-3.99744,0,0,0,0,1.2379e-14,2.57572e-14,-4.45458,0,0,True,6.0|71,783
14|783|14|783|cc|1|1|71|1|71|69.0,0,0,1.70369e-10,-1.05446e-09,-0.00861633,0,0,0,0,1.88738e-15,-1.24345e-14,-5.5084e-08,0,0,False,69.0|71,783
14|783|14|783|cc|2|1|71|1|71|69.0,0,0,-1.61901e-09,-2.10222e-09,-0.185796,0,0,0,0,-1.12133e-14,1.06581e-14,4.11191e-07,0,0,False,69.0|71,783
14|783|14|783|cc|3|1|71|1|71|69.0,0,0,3.90385e-10,1.54437e-09,0.0658551,0,0,0,0,4.996e-15,1.33227e-14,4.31744e-07,0,0,False,69.0|71,783
14|783|14|783|cc|4|1|71|1|71|69.0,0,0,4.36413e-09,6.4501e-10,-0.215909,0,0,0,0,7.66054e-15,3.10862e-15,-1.54845e-08,0,0,False,69.0|71,783
14|783|14|783|cc|5|1|71|1|71|69.0,0,0,-8.13096e-12,2.72104e-09,0.131003,0,0,0,0,8.88178e-16,1.64313e-14,-3.69542e-07,0,0,False,69.0|71,783
14|783|14|783|cc|6|1|71|1|71|69.0,0,0,-1.54981e-09,6.34693e-09,-0.122946,0,0,0,0,1.77636e-15,4.44089e-15,-2.56458e-08,0,0,False,69.0|71,783
14|783|14|783|cc|7|1|71|1|71|69.0,0,0,2.02729e-09,-1.49355e-09,-0.191293,0,0,0,0,1.22125e-15,-2.66454e-15,-4.33367e-08,0,0,False,69.0|71,783
14|783|14|783|cc|8|1|71|1|71|69.0,0,0,-3.36674e-09,4.03522e-09,0.0757322,0,0,0,0,1.22125e-15,0,-3.04244e-07,0,0,False,69.0|71,783
14|783|14|783|vc|1|2|71|2|71|69.0,0,0,-1.92759e-09,1.72798e-09,-0.0108894,0,0,0,0,2.77556e-15,-4.66294e-15,-4.95782e-07,0,0,False,69.0|71,783
14|783|14|783|vc|2|2|71|2|71|69.0,0,0,4.31966e-10,5.72515e-09,-0.347349,0,0,0,0,4.21885e-15,6.66134e-15,-2.43862e-07,0,0,False,69.0|71,783
14|783|14|783|vc|3|2|71|2|71|69.0,0,0,-2.45465e-09,3.31173e-10,-0.334937,0,0,0,0,1.16573e-14,-2.22045e-15,-7.09944e-07,0,0,False,69.0|71,783
14|783|14|783|vc|4|2|71|2|71|69.0,0,0,1.21408e-09,2.7581e-09,-0.120748,0,0,0,0,-2.10942e-15,3.9968e-15,-2.57186e-07,0,0,False,69.0|71,783
14|783|14|783|vc|5|2|71|2|71|69.0,0,0,4.3033e-09,-5.73165e-09,-0.14059,0,0,0,0,3.44169e-15,-6.66134e-15,-5.03812e-08,0,0,False,69.0|71,783
14|783|14|783|vc|6|2|71|2|71|69.0,0,0,4.47981e-09,5.23181e-09,0.143822,0,0,0,0,-4.32987e-15,-1.77636e-15,-3.37388e-07,0,0,False,69.0|71,783
14|783|14|783|vc|7|2|71|2|71|69.0,0,0,8.88298e-10,2.15445e-09,-0.253167,0,0,0,0,-7.77156e-16,1.28786e-14,1.95026e-08,0,0,False,69.0|71,783
14|783|14|783|vc|8|2|71|2|71|69.0,0,0,3.08045e-09,1.3277e-09,-0.152543,0,0,0,0,-5.44009e-15,1.19904e-14,-4.47668e-08,0,0,False,69.0|71,783
14|491|14|491|sample|10|99|10|99|6.0,0,0,1.71924e-09,-2.2676e-09,-4.43404,0,0,0,0,-1.87628e-14,8.88178e-15,-4.72831,0,0,True,6.0|99,491
14|491|14|491|sample|9|99|9|99|6.0,0,0,2.08658e-09,-9.16264e-09,-4.09833,0,0,0,0,-2.91989e-14,5.9508e-14,-4.67483,0,0,True,6.0|99,491
14|491|14|491|sample|12|99|12|99|6.0,0,0,-1.64222e-09,-5.70291e-09,-2.82678,0,0,0,0,3.9968e-15,-1.4877e-14,-2.91945,0,0,True,6.0|99,491
14|491|14|491|sample|11|99|11|99|6.0,0,0,-1.07573e-10,3.10985e-09,-2.43711,0,0,0,0,-1.46549e-14,-8.21565e-15,-2.59845,0,0,True,6.0|99,491
14|491|14|491|sample|4|99|4|99|44.0,0,0,1.0188e-09,1.6054e-08,-2.01731,0,0,0,0,4.08562e-14,-7.54952e-14,-2.3921,0,0,True,44.0|99,491
14|491|14|491|sample|3|99|3|99|44.0,0,0,-4.3681e-10,-5.96339e-09,-2.06667,0,0,0,0,-3.24185e-14,5.9952e-14,-2.29123,0,0,True,44.0|99,491
14|491|14|491|sample|6|99|6|99|44.0,0,0,-3.33877e-09,-8.90319e-09,-1.2403,0,0,0,0,-1.0103e-14,-1.68754e-14,-1.41973,0,0,True,44.0|99,491
14|491|14|491|sample|5|99|5|99|44.0,0,0,8.19607e-10,-4.0561e-09,-1.09696,0,0,0,0,4.52971e-14,3.41949e-14,-1.4872,0,0,True,44.0|99,491
14|491|14|491|sample|7|99|7|99|63.0,0,0,-3.74577e-10,-1.18879e-08,-4.09372,0,0,0,0,5.39568e-14,2.66454e-15,-4.37061,0,0,True,63.0|99,491
14|491|14|491|sample|8|99|8|99|63.0,0,0,4.68156e-09,-1.93628e-11,-4.12833,0,0,0,0,-8.77076e-15,-9.68114e-14,-4.38407,0,0,True,63.0|99,491
