rep,id,eta_f,eta_h,eta_s,eta_L_gap,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,0.337686,2.15599e-08,6.98525e-09,3.81129e-08,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,-0.289251,1.7742e-08,5.58368e-08,-1.18136e-08,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,0.333511,9.28209e-10,2.75162e-08,1.62489e-09,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,0.43664,-3.64671e-10,5.96339e-08,-2.27108e-08,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,0.00494988,5.23772e-09,-2.9126e-08,7.70116e-09,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,-0.0559725,-3.27113e-08,-7.45087e-10,1.74837e-08,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,0.309714,2.85001e-08,-4.09481e-08,-1.35585e-08,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,0.414742,1.08961e-08,-3.83372e-08,7.07537e-09,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,-0.108459,-9.24571e-09,-4.28804e-08,2.00389e-08,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,0.0239556,1.89278e-08,-2.43791e-08,-1.114e-08,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,-0.184168,1.64636e-08,2.02105e-08,2.60274e-08,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,-0.49184,4.31247e-09,-9.99765e-10,-1.6349e-08,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,1.00287,3.36784e-08,2.36576e-08,1.34098e-08,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,-1.85146,6.08323e-09,5.54936e-08,6.29567e-08,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,-0.361558,6.01332e-09,-2.885e-09,-2.09359e-08,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,-0.287267,2.06745e-08,-9.50049e-08,2.42514e-08,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,-1.67374,2.98628e-10,1.50014e-08,-3.06947e-08,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,0.979942,1.9799e-08,-1.22316e-09,4.77415e-08,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,-0.0457134,-3.95778e-08,3.25769e-08,5.80801e-09,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,-0.242006,9.5419e-09,-7.68969e-08,-1.61264e-08,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,-0.879078,6.1876e-09,-1.01511e-07,-2.52457e-08,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,-0.984697,1.47273e-08,-9.38035e-08,-1.2134e-08,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,0.172654,-2.02774e-08,1.14688e-08,-2.38538e-09,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,-1.58892,4.79698e-08,4.60499e-08,-6.1103e-10,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,0.499369,-1.95229e-08,-4.69163e-08,6.12052e-09,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,-0.58544,-1.6016e-08,4.56981e-08,-1.38366e-08,69.0|274,411
1,8|152|8|152|sample|8|322|8|322|65.0,-0.756086,1.675e-09,3.13989e-08,2.22805e-08,65.0|322,152
1,8|152|8|152|sample|7|322|7|322|65.0,-0.657334,7.42884e-10,1.00636e-08,5.3278e-09,65.0|322,152
1,8|152|8|152|sample|6|322|6|322|65.0,-0.61939,4.11304e-09,-2.61246e-09,1.32536e-08,65.0|322,152
1,8|152|8|152|sample|5|322|5|322|65.0,-0.782874,1.60137e-08,-5.10729e-08,-3.76775e-08,65.0|322,152
1,8|152|8|152|sample|12|322|12|322|28.0,0.162103,4.53796e-09,2.52169e-09,2.8663e-09,28.0|322,152
1,8|152|8|152|sample|11|322|11|322|28.0,0.32088,-2.19299e-08,7.97859e-08,-1.20056e-08,28.0|322,152
1,8|152|8|152|sample|10|322|10|322|28.0,0.393376,2.10693e-08,-2.25414e-08,-4.89e-09,28.0|322,152
1,8|152|8|152|sample|9|322|9|322|28.0,0.562166,-3.85246e-09,5.12289e-08,-5.97325e-09,28.0|322,152
1,8|152|8|152|sample|3|322|3|322|22.0,-1.57125,1.47068e-08,4.10171e-08,9.46999e-09,22.0|322,152
1,8|152|8|152|sample|4|322|4|322|22.0,-1.38429,-1.71804e-08,-5.29702e-08,1.07819e-08,22.0|322,152
1,8|152|8|152|cc|1|1|322|1|322|69.0,-0.400252,-6.14305e-08,1.11747e-08,-5.79047e-09,69.0|322,152
1,8|152|8|152|cc|2|1|322|1|322|69.0,0.361724,2.24807e-08,-5.82754e-08,-1.50699e-08,69.0|322,152
1,8|152|8|152|cc|3|1|322|1|322|69.0,1.6466,2.47526e-08,2.53048e-08,3.84163e-08,69.0|322,152
1,8|152|8|152|cc|4|1|322|1|322|69.0,-1.39288,9.63247e-09,-1.64793e-08,1.34126e-08,69.0|322,152
1,8|152|8|152|cc|5|1|322|1|322|69.0,0.438615,-9.39921e-09,1.12166e-08,3.21257e-08,69.0|322,152
1,8|152|8|152|cc|6|1|322|1|322|69.0,-0.198265,-2.76211e-08,3.57979e-09,-1.52177e-08,69.0|322,152
1,8|152|8|152|cc|7|1|322|1|322|69.0,1.30628,3.17719e-08,-1.68457e-08,3.0127e-10,69.0|322,152
1,8|152|8|152|cc|8|1|322|1|322|69.0,-0.338541,5.95466e-09,3.98846e-08,-1.78909e-08,69.0|322,152
1,8|152|8|152|vc|1|2|322|2|322|69.0,-2.02539,-6.93448e-09,1.41317e-08,2.98692e-08,69.0|322,152
1,8|152|8|152|vc|2|2|322|2|322|69.0,0.864551,4.46289e-09,2.97502e-08,5.76152e-09,69.0|322,152
1,8|152|8|152|vc|3|2|322|2|322|69.0,1.43713,1.34543e-08,-5.28136e-09,-6.50218e-09,69.0|322,152
1,8|152|8|152|vc|4|2|322|2|322|69.0,-0.430651,2.58514e-08,2.86982e-08,8.24413e-09,69.0|322,152
1,8|152|8|152|vc|5|2|322|2|322|69.0,1.09641,2.9249e-08,-2.04165e-08,2.60409e-08,69.0|322,152
1,8|152|8|152|vc|6|2|322|2|322|69.0,-0.516991,1.11282e-08,-5.25491e-08,1.93493e-08,69.0|322,152
1,8|152|8|152|vc|7|2|322|2|322|69.0,0.0484644,8.86303e-10,-3.01655e-08,3.38179e-09,69.0|322,152
1,8|152|8|152|vc|8|2|322|2|322|69.0,1.68644,5.26778e-08,5.48163e-08,-1.15824e-08,69.0|322,152
1,8|1056|8|1056|sample|8|276|8|276|65.0,-1.17077,-2.41287e-08,1.04251e-07,1.28883e-08,65.0|276,1056
1,8|1056|8|1056|sample|7|276|7|276|65.0,-1.13827,6.76393e-10,-2.46975e-08,-1.78983e-09,65.0|276,1056
1,8|1056|8|1056|sample|6|276|6|276|65.0,-1.01633,-5.06517e-08,-1.15781e-08,1.51405e-09,65.0|276,1056
1,8|1056|8|1056|sample|5|276|5|276|65.0,-1.19229,-2.19703e-08,5.47881e-08,2.69755e-08,65.0|276,1056
1,8|1056|8|1056|sample|12|276|12|276|28.0,-1.20385,-1.68518e-08,1.16341e-09,3.87728e-09,28.0|276,1056
1,8|1056|8|1056|sample|11|276|11|276|28.0,-1.14563,-3.85697e-09,1.57267e-08,-4.22184e-09,28.0|276,1056
1,8|1056|8|1056|sample|10|276|10|276|28.0,-0.50666,3.8603e-08,-2.08855e-08,1.70311e-09,28.0|276,1056
1,8|1056|8|1056|sample|9|276|9|276|28.0,-0.530784,-6.14771e-09,-4.27384e-08,-1.44762e-09,28.0|276,1056
1,8|1056|8|1056|sample|4|276|4|276|22.0,-1.37485,-1.70905e-08,-1.51263e-08,-1.69907e-08,22.0|276,1056
1,8|1056|8|1056|sample|3|276|3|276|22.0,-1.36997,-2.90546e-09,7.25326e-09,8.06797e-09,22.0|276,1056
1,8|1056|8|1056|cc|1|1|276|1|276|69.0,-1.16718,-3.95151e-09,4.15716e-08,-1.33048e-08,69.0|276,1056
1,8|1056|8|1056|cc|2|1|276|1|276|69.0,0.82297,-1.38128e-09,4.02285e-08,2.76992e-09,69.0|276,1056
1,8|1056|8|1056|cc|3|1|276|1|276|69.0,-2.01123,7.67633e-09,3.26195e-08,-1.36175e-08,69.0|276,1056
1,8|1056|8|1056|cc|4|1|276|1|276|69.0,0.635666,3.99773e-09,-1.77235e-08,-2.47995e-08,69.0|276,1056
1,8|1056|8|1056|cc|5|1|276|1|276|69.0,1.14933,-6.90731e-09,-1.17438e-08,-6.26806e-09,69.0|276,1056
1,8|1056|8|1056|cc|6|1|276|1|276|69.0,0.720771,-1.79346e-09,-6.05362e-08,2.83306e-08,69.0|276,1056
1,8|1056|8|1056|cc|7|1|276|1|276|69.0,-0.413563,-1.60603e-08,-7.03639e-09,-7.69823e-09,69.0|276,1056
1,8|1056|8|1056|cc|8|1|276|1|276|69.0,0.372374,8.03562e-09,2.45731e-08,3.22094e-08,69.0|276,1056
1,8|1056|8|1056|vc|1|2|276|2|276|69.0,-0.558154,2.02355e-08,2.81018e-08,1.01764e-08,69.0|276,1056
1,8|1056|8|1056|vc|2|2|276|2|276|69.0,-0.40335,8.77386e-10,4.14918e-08,2.19359e-09,69.0|276,1056
1,8|1056|8|1056|vc|3|2|276|2|276|69.0,-1.64974,-1.73558e-08,-3.38446e-08,1.96138e-08,69.0|276,1056
1,8|1056|8|1056|vc|4|2|276|2|276|69.0,-0.391661,3.56573e-08,3.87638e-08,1.97272e-09,69.0|276,1056
1,8|1056|8|1056|vc|5|2|276|2|276|69.0,0.0691393,-2.09631e-08,-4.75056e-08,-3.77311e-08,69.0|276,1056
1,8|1056|8|1056|vc|6|2|276|2|276|69.0,0.560879,1.64913e-08,4.80278e-09,-9.92288e-10,69.0|276,1056
1,8|1056|8|1056|vc|7|2|276|2|276|69.0,-0.485133,3.59625e-08,2.66507e-08,1.06299e-08,69.0|276,1056
1,8|1056|8|1056|vc|8|2|276|2|276|69.0,1.214,3.61751e-08,4.96513e-09,-3.24702e-09,69.0|276,1056
1,8|462|8|462|sample|6|292|6|292|55.0,-1.2935,2.32696e-08,-1.69198e-08,2.1375e-08,55.0|292,462
1,8|462|8|462|sample|5|292|5|292|55.0,-1.35649,-4.55226e-08,2.92375e-08,-2.86988e-08,55.0|292,462
1,8|462|8|462|sample|4|292|4|292|55.0,-1.10915,-2.54333e-08,-7.4003e-08,4.18916e-08,55.0|292,462
1,8|462|8|462|sample|3|292|3|292|55.0,-1.0343,1.59384e-08,9.9453e-09,-2.77923e-08,55.0|292,462
1,8|462|8|462|sample|9|292|9|292|32.0,0.121018,-8.16259e-09,-5.80492e-09,1.47011e-08,32.0|292,462
1,8|462|8|462|sample|10|292|10|292|32.0,0.0982208,3.24722e-08,1.30283e-09,-8.6253e-09,32.0|292,462
1,8|462|8|462|sample|7|292|7|292|32.0,0.172185,2.70836e-08,-1.13586e-08,-7.30885e-09,32.0|292,462
1,8|462|8|462|sample|8|292|8|292|32.0,0.190655,5.07008e-08,1.26516e-08,-2.91776e-08,32.0|292,462
1,8|462|8|462|sample|11|292|11|292|22.0,0.548136,-4.05445e-08,-4.50209e-08,1.35993e-08,22.0|292,462
1,8|462|8|462|sample|12|292|12|292|22.0,0.576056,1.36045e-08,1.89173e-08,-5.95137e-09,22.0|292,462
1,8|462|8|462|cc|1|1|292|1|292|69.0,0.994105,-1.19314e-09,7.59766e-08,-2.52897e-08,69.0|292,462
1,8|462|8|462|cc|2|1|292|1|292|69.0,-1.98472,1.58531e-08,2.092e-08,-2.39048e-09,69.0|292,462
1,8|462|8|462|cc|3|1|292|1|292|69.0,-0.194991,6.66644e-09,2.30073e-08,2.42975e-08,69.0|292,462
