id,eta_L_gap_SAEM,eta_m_SAEM,eta_e_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_L_gap_mode,eta_m_mode,eta_e_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,-0.0446639,0,0.913555,0,0,-5.17432e-07,0,0.902226,0,0,True,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,-0.161172,0,0.360013,0,0,-5.05662e-07,0,0.328655,0,0,True,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0.0160253,0,1.04683,0,0,1.8634e-07,0,1.00315,0,0,True,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,-0.147521,0,1.10237,0,0,-3.71789e-07,0,1.0635,0,0,True,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,-0.264838,0,0.647411,0,0,-3.2157e-07,0,0.641741,0,0,True,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,0.392579,0,0.599352,0,0,-6.10383e-07,0,0.572613,0,0,True,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,-0.0563683,0,0.939978,0,0,1.57735e-07,0,0.906728,0,0,True,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0.0933922,0,1.05305,0,0,3.82442e-08,0,1.05483,0,0,True,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,-0.103804,0,0.456356,0,0,-3.39433e-07,0,0.457691,0,0,True,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,0.141554,0,0.680202,0,0,-7.41162e-07,0,0.645073,0,0,True,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,0.0499841,0,0.0183488,0,0,-2.34021e-07,0,2.15108e-07,0,0,False,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,0.0506576,0,0.142869,0,0,-7.85797e-08,0,-4.14295e-07,0,0,False,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,0.0232022,0,0.439351,0,0,3.14894e-07,0,1.35901e-08,0,0,False,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0.0902786,0,0.0897272,0,0,-1.0891e-07,0,-4.85298e-07,0,0,False,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,-0.0404598,0,0.288569,0,0,-1.36047e-07,0,2.1912e-07,0,0,False,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,0.00185489,0,0.123094,0,0,-1.93145e-07,0,-5.30847e-08,0,0,False,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,0.00667359,0,-0.191327,0,0,-7.11173e-08,0,8.21086e-08,0,0,False,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,0.0546553,0,-0.195438,0,0,1.80283e-07,0,5.76186e-08,0,0,False,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,-0.0110868,0,-0.258139,0,0,-1.07063e-08,0,3.92263e-07,0,0,False,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,0.00973325,0,0.116933,0,0,-1.43662e-07,0,1.50099e-07,0,0,False,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,0.0912397,0,0.106273,0,0,1.37022e-07,0,3.0469e-07,0,0,False,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,0.0710261,0,-0.0344024,0,0,-6.08589e-08,0,-1.32987e-07,0,0,False,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,-0.13974,0,-0.239185,0,0,-1.58915e-07,0,-9.61641e-08,0,0,False,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,-0.0535052,0,-0.154848,0,0,1.66792e-07,0,-1.51229e-07,0,0,False,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,0.0513971,0,-0.236567,0,0,-6.8328e-09,0,2.31888e-07,0,0,False,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,0.140509,0,-0.137268,0,0,5.52364e-08,0,-1.91723e-07,0,0,False,69.0|274,411
14|783|14|783|sample|3|71|3|71|6.0,0.2831,0,5.03114,0,0,3.80511e-07,0,4.87601,0,0,True,6.0|71,783
14|783|14|783|sample|4|71|4|71|6.0,-0.0537361,0,4.93624,0,0,-2.68888e-07,0,4.90229,0,0,True,6.0|71,783
14|783|14|783|sample|5|71|5|71|6.0,-0.0746656,0,4.41568,0,0,-7.18307e-08,0,4.38453,0,0,True,6.0|71,783
14|783|14|783|sample|6|71|6|71|6.0,0.150867,0,4.44721,0,0,-9.59245e-09,0,4.37853,0,0,True,6.0|71,783
14|783|14|783|sample|7|71|7|71|6.0,-0.0234576,0,-1.2603,0,0,9.34973e-07,0,-1.30879,0,0,True,6.0|71,783
14|783|14|783|sample|8|71|8|71|6.0,-0.0868059,0,-1.13834,0,0,1.50226e-07,0,-1.15047,0,0,True,6.0|71,783
14|783|14|783|sample|10|71|10|71|6.0,-0.0321101,0,4.9103,0,0,-3.70595e-07,0,4.8737,0,0,True,6.0|71,783
14|783|14|783|sample|9|71|9|71|6.0,-0.395565,0,4.92531,0,0,-2.22722e-07,0,4.90691,0,0,True,6.0|71,783
14|783|14|783|sample|12|71|12|71|6.0,-0.0923895,0,-2.51259,0,0,-1.39819e-06,0,-2.54822,0,0,True,6.0|71,783
14|783|14|783|sample|11|71|11|71|6.0,-0.28992,0,-2.48344,0,0,-5.20986e-07,0,-2.53263,0,0,True,6.0|71,783
14|783|14|783|cc|1|1|71|1|71|69.0,-0.0103586,0,0.342128,0,0,8.02785e-08,0,5.12684e-07,0,0,False,69.0|71,783
14|783|14|783|cc|2|1|71|1|71|69.0,0.109073,0,-0.0464668,0,0,6.53875e-08,0,2.52436e-07,0,0,False,69.0|71,783
14|783|14|783|cc|3|1|71|1|71|69.0,0.105665,0,-0.0952697,0,0,2.52489e-08,0,4.67373e-07,0,0,False,69.0|71,783
14|783|14|783|cc|4|1|71|1|71|69.0,-0.01054,0,-0.0939994,0,0,3.0452e-07,0,-4.55509e-08,0,0,False,69.0|71,783
14|783|14|783|cc|5|1|71|1|71|69.0,0.0551945,0,0.0526023,0,0,-2.15471e-07,0,-3.57289e-08,0,0,False,69.0|71,783
14|783|14|783|cc|6|1|71|1|71|69.0,0.04471,0,-0.0836936,0,0,2.66165e-08,0,3.3202e-07,0,0,False,69.0|71,783
14|783|14|783|cc|7|1|71|1|71|69.0,0.000991783,0,0.182914,0,0,-1.24393e-07,0,3.52389e-07,0,0,False,69.0|71,783
14|783|14|783|cc|8|1|71|1|71|69.0,-0.0471901,0,0.206318,0,0,-6.03077e-08,0,4.57214e-07,0,0,False,69.0|71,783
14|783|14|783|vc|1|2|71|2|71|69.0,0.00963158,0,0.0471876,0,0,-1.15244e-07,0,2.2958e-07,0,0,False,69.0|71,783
14|783|14|783|vc|2|2|71|2|71|69.0,-0.0758294,0,-0.0889262,0,0,9.29669e-08,0,1.22976e-07,0,0,False,69.0|71,783
14|783|14|783|vc|3|2|71|2|71|69.0,0.0663669,0,0.134271,0,0,-2.24402e-07,0,-2.72073e-07,0,0,False,69.0|71,783
14|783|14|783|vc|4|2|71|2|71|69.0,-0.0206745,0,-0.0695125,0,0,1.8162e-07,0,-2.21862e-07,0,0,False,69.0|71,783
14|783|14|783|vc|5|2|71|2|71|69.0,-0.089676,0,-0.029495,0,0,-3.18908e-07,0,6.0306e-08,0,0,False,69.0|71,783
14|783|14|783|vc|6|2|71|2|71|69.0,-0.00738888,0,-0.0181422,0,0,-2.47449e-08,0,-3.50937e-07,0,0,False,69.0|71,783
14|783|14|783|vc|7|2|71|2|71|69.0,-0.0860631,0,-0.145601,0,0,-7.9953e-08,0,2.02197e-07,0,0,False,69.0|71,783
14|783|14|783|vc|8|2|71|2|71|69.0,0.030564,0,-0.0411273,0,0,-1.63302e-07,0,2.07055e-07,0,0,False,69.0|71,783
14|491|14|491|sample|10|99|10|99|6.0,0.0470464,0,-3.47059,0,0,3.13914e-06,0,-3.5042,0,0,True,6.0|99,491
14|491|14|491|sample|9|99|9|99|6.0,0.0771875,0,-3.44894,0,0,3.10296e-06,0,-3.44543,0,0,True,6.0|99,491
14|491|14|491|sample|12|99|12|99|6.0,0.0761648,0,-1.4914,0,0,2.91337e-06,0,-1.50971,0,0,True,6.0|99,491
14|491|14|491|sample|11|99|11|99|6.0,0.0293114,0,-1.10168,0,0,2.08267e-06,0,-1.16015,0,0,True,6.0|99,491
14|491|14|491|sample|4|99|4|99|44.0,-0.0515194,0,-0.931408,0,0,8.82663e-07,0,-0.952768,0,0,True,44.0|99,491
14|491|14|491|sample|3|99|3|99|44.0,0.193042,0,-0.854975,0,0,1.10104e-07,0,-0.890093,0,0,True,44.0|99,491
14|491|14|491|sample|6|99|6|99|44.0,0.0963003,0,0.078832,0,0,1.59563e-07,0,0.0922791,0,0,True,44.0|99,491
14|491|14|491|sample|5|99|5|99|44.0,-0.0207261,0,0.0616386,0,0,4.23525e-07,0,0.046435,0,0,True,44.0|99,491
14|491|14|491|sample|7|99|7|99|63.0,-0.0385566,0,-4.32067,0,0,1.4106e-06,0,-4.34116,0,0,True,63.0|99,491
14|491|14|491|sample|8|99|8|99|63.0,0.350042,0,-4.24644,0,0,2.56675e-06,0,-4.30494,0,0,True,63.0|99,491
14|491|14|491|cc|1|1|99|1|99|69.0,-0.0351338,0,0.230936,0,0,2.4503e-07,0,-1.77271e-07,0,0,False,69.0|99,491
14|491|14|491|cc|2|1|99|1|99|69.0,0.00181266,0,0.328809,0,0,1.11098e-07,0,2.60788e-07,0,0,False,69.0|99,491
14|491|14|491|cc|3|1|99|1|99|69.0,-0.0134681,0,0.193257,0,0,-6.17127e-08,0,3.32941e-07,0,0,False,69.0|99,491
14|491|14|491|cc|4|1|99|1|99|69.0,-0.066893,0,0.357017,0,0,1.73252e-07,0,-2.47349e-08,0,0,False,69.0|99,491
14|491|14|491|cc|5|1|99|1|99|69.0,0.0865983,0,0.0145267,0,0,1.56598e-07,0,-2.06167e-07,0,0,False,69.0|99,491
14|491|14|491|cc|6|1|99|1|99|69.0,0.0193113,0,0.419945,0,0,1.7623e-07,0,-1.09236e-07,0,0,False,69.0|99,491
14|491|14|491|cc|7|1|99|1|99|69.0,0.148172,0,-0.0956453,0,0,-1.60367e-07,0,-1.87529e-07,0,0,False,69.0|99,491
14|491|14|491|cc|8|1|99|1|99|69.0,0.0251779,0,-0.170023,0,0,-9.21372e-09,0,3.22257e-07,0,0,False,69.0|99,491
14|491|14|491|vc|1|2|99|2|99|69.0,-0.139888,0,0.148876,0,0,1.70596e-07,0,-1.9004e-07,0,0,False,69.0|99,491
14|491|14|491|vc|2|2|99|2|99|69.0,-0.00302058,0,-0.213321,0,0,1.81574e-07,0,-1.03649e-06,0,0,False,69.0|99,491
14|491|14|491|vc|3|2|99|2|99|69.0,-0.0714823,0,0.10019,0,0,-1.03222e-07,0,-2.70633e-07,0,0,False,69.0|99,491
14|491|14|491|vc|4|2|99|2|99|69.0,0.0697975,0,0.231807,0,0,-1.61603e-07,0,1.76554e-07,0,0,False,69.0|99,491
14|491|14|491|vc|5|2|99|2|99|69.0,0.0494483,0,0.250965,0,0,-1.8175e-07,0,2.79924e-08,0,0,False,69.0|99,491
14|491|14|491|vc|6|2|99|2|99|69.0,-0.0921521,0,0.138708,0,0,2.98359e-08,0,-1.39432e-07,0,0,False,69.0|99,491
14|491|14|491|vc|7|2|99|2|99|69.0,-0.00274384,0,0.0853052,0,0,-1.47492e-07,0,2.06009e-07,0,0,False,69.0|99,491
14|491|14|491|vc|8|2|99|2|99|69.0,0.163404,0,-0.0135117,0,0,2.42377e-07,0,2.13836e-07,0,0,False,69.0|99,491
14|433|14|433|sample|4|99|4|99|6.0,0.0698677,0,-1.23078,0,0,3.56768e-06,0,-1.32882,0,0,True,6.0|99,433
14|433|14|433|sample|3|99|3|99|6.0,0.0226628,0,-1.70644,0,0,2.88933e-06,0,-1.76186,0,0,True,6.0|99,433
14|433|14|433|sample|6|99|6|99|6.0,-0.051697,0,1.68818,0,0,4.92932e-07,0,1.68476,0,0,True,6.0|99,433
14|433|14|433|sample|5|99|5|99|6.0,0.0692437,0,1.6512,0,0,4.54812e-07,0,1.67065,0,0,True,6.0|99,433
14|433|14|433|sample|8|99|8|99|6.0,0.128564,0,-3.04717,0,0,2.45165e-07,0,-3.02535,0,0,True,6.0|99,433
14|433|14|433|sample|7|99|7|99|6.0,-0.00723759,0,-3.10241,0,0,6.99884e-07,0,-3.11586,0,0,True,6.0|99,433
14|433|14|433|sample|10|99|10|99|6.0,0.155459,0,-0.62347,0,0,-2.70953e-07,0,-0.620131,0,0,True,6.0|99,433
14|433|14|433|sample|9|99|9|99|6.0,0.024255,0,-0.506471,0,0,1.57319e-06,0,-0.5465,0,0,True,6.0|99,433
14|433|14|433|sample|11|99|11|99|6.0,0.13226,0,1.15582,0,0,5.75687e-07,0,1.09398,0,0,True,6.0|99,433
14|433|14|433|sample|12|99|12|99|6.0,0.158397,0,1.15072,0,0,2.29579e-06,0,1.07208,0,0,True,6.0|99,433
14|433|14|433|cc|1|1|99|1|99|69.0,-0.0226768,0,-0.267641,0,0,8.91273e-08,0,4.40454e-07,0,0,False,69.0|99,433
14|433|14|433|cc|2|1|99|1|99|69.0,0.0317418,0,0.104699,0,0,-2.03629e-07,0,1.64621e-07,0,0,False,69.0|99,433
14|433|14|433|cc|3|1|99|1|99|69.0,-0.00337049,0,0.0655867,0,0,1.33928e-07,0,3.48246e-08,0,0,False,69.0|99,433
14|433|14|433|cc|4|1|99|1|99|69.0,-0.0059702,0,-0.0911792,0,0,-8.58126e-08,0,-3.66992e-07,0,0,False,69.0|99,433
14|433|14|433|cc|5|1|99|1|99|69.0,-0.0213878,0,0.00951772,0,0,2.18703e-07,0,-3.87986e-07,0,0,False,69.0|99,433
14|433|14|433|cc|6|1|99|1|99|69.0,-0.118824,0,0.0208044,0,0,2.23298e-08,0,2.60327e-07,0,0,False,69.0|99,433
14|433|14|433|cc|7|1|99|1|99|69.0,-0.0351654,0,-0.267646,0,0,2.32905e-07,0,-3.74966e-07,0,0,False,69.0|99,433
14|433|14|433|cc|8|1|99|1|99|69.0,-0.130448,0,-0.0336037,0,0,9.27933e-08,0,-4.91207e-07,0,0,False,69.0|99,433
14|433|14|433|vc|1|2|99|2|99|69.0,0.118513,0,-0.374701,0,0,-2.08821e-08,0,-3.81565e-07,0,0,False,69.0|99,433
14|433|14|433|vc|2|2|99|2|99|69.0,0.0219129,0,-0.112011,0,0,-1.14115e-07,0,-3.20908e-07,0,0,False,69.0|99,433
14|433|14|433|vc|3|2|99|2|99|69.0,0.106941,0,0.400363,0,0,6.05445e-08,0,-2.68705e-07,0,0,False,69.0|99,433
14|433|14|433|vc|4|2|99|2|99|69.0,0.0293865,0,-0.137872,0,0,1.93087e-07,0,5.01948e-07,0,0,False,69.0|99,433
14|433|14|433|vc|5|2|99|2|99|69.0,0.0101775,0,0.377157,0,0,6.76579e-08,0,-2.36433e-07,0,0,False,69.0|99,433
14|433|14|433|vc|6|2|99|2|99|69.0,-0.0884746,0,0.107566,0,0,3.54382e-08,0,-2.1019e-07,0,0,False,69.0|99,433
14|433|14|433|vc|7|2|99|2|99|69.0,0.0612354,0,-0.0688727,0,0,3.01124e-08,0,-3.03245e-07,0,0,False,69.0|99,433
14|433|14|433|vc|8|2|99|2|99|69.0,0.0444879,0,0.107806,0,0,-4.72451e-08,0,-3.12737e-07,0,0,False,69.0|99,433
14|297|14|297|sample|3|71|3|71|6.0,0.155155,0,1.37553,0,0,1.17899e-06,0,1.35856,0,0,True,6.0|71,297
14|297|14|297|sample|4|71|4|71|6.0,0.0208557,0,1.43604,0,0,6.48457e-07,0,1.44508,0,0,True,6.0|71,297
14|297|14|297|sample|5|71|5|71|6.0,0.0674629,0,-2.28472,0,0,1.74462e-06,0,-2.30146,0,0,True,6.0|71,297
14|297|14|297|sample|6|71|6|71|6.0,0.00702917,0,-2.24824,0,0,6.50054e-07,0,-2.25776,0,0,True,6.0|71,297
14|297|14|297|sample|8|71|8|71|6.0,-0.0219448,0,-1.23194,0,0,6.35675e-07,0,-1.263,0,0,True,6.0|71,297
14|297|14|297|sample|7|71|7|71|6.0,0.139494,0,-1.33515,0,0,2.02569e-06,0,-1.39314,0,0,True,6.0|71,297
14|297|14|297|sample|9|71|9|71|6.0,0.0608331,0,-2.01314,0,0,-4.99708e-07,0,-2.01213,0,0,True,6.0|71,297
14|297|14|297|sample|10|71|10|71|6.0,0.0451686,0,-2.10146,0,0,-3.92114e-07,0,-2.10541,0,0,True,6.0|71,297
14|297|14|297|sample|12|71|12|71|6.0,0.167296,0,2.54596,0,0,2.74966e-07,0,2.49109,0,0,True,6.0|71,297
14|297|14|297|sample|11|71|11|71|6.0,0.064356,0,2.53949,0,0,-1.4104e-07,0,2.49271,0,0,True,6.0|71,297
14|297|14|297|cc|1|1|71|1|71|69.0,0.137908,0,0.0829923,0,0,-1.40327e-07,0,1.51765e-07,0,0,False,69.0|71,297
14|297|14|297|cc|2|1|71|1|71|69.0,0.015377,0,0.138399,0,0,8.30868e-08,0,-1.51569e-07,0,0,False,69.0|71,297
14|297|14|297|cc|3|1|71|1|71|69.0,-0.0912164,0,0.168164,0,0,5.29187e-08,0,3.16269e-07,0,0,False,69.0|71,297
14|297|14|297|cc|4|1|71|1|71|69.0,-0.0144557,0,0.210192,0,0,-2.3445e-07,0,-6.84797e-07,0,0,False,69.0|71,297
14|297|14|297|cc|5|1|71|1|71|69.0,-0.084973,0,0.435199,0,0,1.09995e-07,0,-3.6669e-07,0,0,False,69.0|71,297
14|297|14|297|cc|6|1|71|1|71|69.0,0.00858472,0,-0.258735,0,0,-2.53953e-08,0,-4.0243e-07,0,0,False,69.0|71,297
14|297|14|297|cc|7|1|71|1|71|69.0,0.00190879,0,0.101731,0,0,1.14086e-07,0,3.99219e-08,0,0,False,69.0|71,297
14|297|14|297|cc|8|1|71|1|71|69.0,0.113541,0,0.0117811,0,0,-1.33381e-07,0,-4.05866e-07,0,0,False,69.0|71,297
14|297|14|297|vc|1|2|71|2|71|69.0,-0.0760885,0,-0.417867,0,0,1.63926e-08,0,1.44847e-07,0,0,False,69.0|71,297
14|297|14|297|vc|2|2|71|2|71|69.0,-0.0141897,0,0.0961301,0,0,-1.94572e-07,0,1.94593e-07,0,0,False,69.0|71,297
14|297|14|297|vc|3|2|71|2|71|69.0,-0.0785447,0,0.112111,0,0,-1.5601e-07,0,-3.8589e-07,0,0,False,69.0|71,297
14|297|14|297|vc|4|2|71|2|71|69.0,-0.0523273,0,0.121507,0,0,-1.3774e-07,0,1.9991e-07,0,0,False,69.0|71,297
14|297|14|297|vc|5|2|71|2|71|69.0,-0.039838,0,-0.219252,0,0,-1.42142e-07,0,-2.13257e-07,0,0,False,69.0|71,297
14|297|14|297|vc|6|2|71|2|71|69.0,0.0632684,0,0.298325,0,0,1.62649e-07,0,2.47938e-07,0,0,False,69.0|71,297
14|297|14|297|vc|7|2|71|2|71|69.0,-0.000864499,0,-0.190486,0,0,9.19296e-08,0,-4.12187e-07,0,0,False,69.0|71,297
14|297|14|297|vc|8|2|71|2|71|69.0,0.0377439,0,0.37189,0,0,-1.55607e-08,0,-2.57397e-07,0,0,False,69.0|71,297
14|183|14|183|sample|4|233|4|233|6.0,-0.052387,0,0.334847,0,0,4.50933e-06,0,0.292556,0,0,True,6.0|233,183
14|183|14|183|sample|3|233|3|233|6.0,0.0886798,0,0.475846,0,0,8.05591e-06,0,0.317665,0,0,True,6.0|233,183
14|183|14|183|sample|6|233|6|233|6.0,0.129653,0,-0.408576,0,0,2.40819e-06,0,-0.433737,0,0,True,6.0|233,183
14|183|14|183|sample|5|233|5|233|6.0,0.0912996,0,-0.387583,0,0,2.32712e-06,0,-0.439535,0,0,True,6.0|233,183
14|183|14|183|sample|7|233|7|233|6.0,-0.0560504,0,0.614022,0,0,1.89814e-06,0,0.52707,0,0,True,6.0|233,183
