id,L_gap_SAEM,m_SAEM,e_SAEM,alpha_SAEM,k_SAEM,L_gap_mode,m_mode,e_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0.000142009,1.46678,0.577526,0.01858,0.000461511,7.144e-05,1.46709,0.567103,0.0187573,0.000442732,True,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,0.000107357,1.46678,0.330825,0.01858,0.000461511,7.144e-05,1.46709,0.319568,0.0187573,0.000442732,True,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0.000162339,1.46678,0.659522,0.01858,0.000461511,7.14401e-05,1.46709,0.627327,0.0187573,0.000442732,True,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,8.12579e-05,1.46678,0.695425,0.01858,0.000461511,7.144e-05,1.46709,0.666353,0.0187573,0.000442732,True,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,8.93228e-05,1.46678,0.442156,0.01858,0.000461511,7.144e-05,1.46709,0.437053,0.0187573,0.000442732,True,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,0.000197942,1.46678,0.422122,0.01858,0.000461511,7.144e-05,1.46709,0.407862,0.0187573,0.000442732,True,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0.000115127,1.46678,0.596486,0.01858,0.000461511,7.14401e-05,1.46709,0.569662,0.0187573,0.000442732,True,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0.000114989,1.46678,0.66275,0.01858,0.000461511,7.14401e-05,1.46709,0.660598,0.0187573,0.000442732,True,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,0.00010503,1.46678,0.36717,0.01858,0.000461511,7.144e-05,1.46709,0.363582,0.0187573,0.000442732,True,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,0.000173739,1.46678,0.457919,0.01858,0.000461511,7.144e-05,1.46709,0.438512,0.0187573,0.000442732,True,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,0.000125128,1.46678,3.4879,0.01858,0.000461511,7.14401e-05,1.46709,0.230054,0.0187573,0.000442732,False,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,0.000138306,1.46678,3.39562,0.01858,0.000461511,7.14401e-05,1.46709,0.230054,0.0187573,0.000442732,False,69.0|274,411
