id,importanceSampling
411|4,151.586103
411|3,152.092315
411|5,169.084300
411|6,168.998260
411|8,151.273999
411|7,151.349127
411|9,168.017653
411|10,169.428791
411|12,150.876884
411|11,151.010719
411|1,84.000221
411|2,143.810585
783|3,177.615552
783|4,178.222248
783|5,177.088849
783|6,177.196575
783|7,193.921287
783|8,193.617889
783|10,177.698784
783|9,178.130454
783|12,163.659700
783|11,196.673837
783|1,81.743341
783|2,147.312287
491|10,166.605875
491|9,166.883981
491|12,158.909834
491|11,128.252147
491|4,162.974964
491|3,163.327642
491|6,172.940478
491|5,170.903137
491|7,174.036011
491|8,173.132598
491|1,64.221064
491|2,123.353665
433|4,179.475743
433|3,176.130948
433|6,183.175791
433|5,182.462217
433|8,177.495301
433|7,177.551237
433|10,169.690086
433|9,137.381433
433|11,165.723672
433|12,167.312055
433|1,64.693578
433|2,148.218552
297|3,141.263571
297|4,174.407198
297|5,184.878769
297|6,184.760201
297|8,181.833442
297|7,182.032212
297|9,151.149189
297|10,183.295272
297|12,179.547238
297|11,180.732742
297|1,67.924808
297|2,146.267741
183|4,111.158004
183|3,143.512084
183|6,144.377808
183|5,144.314964
183|7,144.347211
183|8,144.323946
183|10,145.007796
183|9,144.498038
183|12,144.827984
183|11,154.657333
183|1,88.151212
183|2,121.075591
705|3,154.271246
705|4,122.677103
705|5,155.200508
705|6,155.227602
705|7,154.674583
705|8,155.157207
705|10,164.564640
705|9,164.706367
705|12,157.420258
705|11,161.715049
705|1,67.303582
705|2,125.858009
555|4,159.222302
555|3,159.842972
555|5,161.798596
555|6,161.900051
555|7,164.538393
555|8,164.679606
555|9,160.353292
555|10,160.014864
555|12,165.008101
555|11,166.350187
555|1,80.102089
555|2,132.350418
394|5,141.518717
394|6,174.518600
394|7,173.949859
394|8,173.270717
394|10,182.222303
394|9,180.968867
394|12,172.775226
394|11,172.712319
394|3,165.809716
394|4,166.304978
394|1,63.412198
394|2,137.552796
1099|3,152.695268
1099|4,152.947504
1099|5,154.259118
1099|6,121.181404
1099|8,148.356091
1099|7,149.611972
1099|9,152.940312
1099|10,152.832437
1099|11,147.686753
1099|12,148.031465
1099|1,67.580513
1099|2,120.335173
611|4,153.384497
611|3,151.943024
611|5,150.839345
611|6,150.571628
611|7,152.116587
611|8,154.939426
611|9,154.784011
611|10,153.604150
611|12,151.456703
611|11,151.843004
611|1,67.789671
611|2,125.056416
84|5,212.910980
84|6,244.081100
84|4,206.484705
84|3,213.601579
84|9,168.785672
84|10,168.663059
84|7,175.171067
84|8,175.071317
84|12,165.842599
84|11,167.474108
84|1,76.876810
84|2,148.805528
1042|8,161.562422
1042|7,161.681653
1042|6,167.435076
1042|5,167.132508
1042|12,162.209566
1042|11,162.244509
1042|9,167.431510
1042|10,167.185551
1042|4,163.461041
1042|3,163.035144
1042|1,50.442022
1042|2,149.243072
719|5,171.102011
719|6,169.711958
719|3,180.767250
719|4,181.355208
719|10,176.658609
719|9,176.734701
719|8,182.754797
719|7,182.693552
719|12,163.130132
719|11,162.695609
719|1,80.431339
719|2,145.195013
863|7,164.848867
863|8,164.852333
863|6,171.481517
863|5,171.114131
863|11,154.602948
863|12,154.257872
863|9,160.487913
863|10,160.256892
863|3,156.002403
863|4,157.909655
863|1,79.875552
863|2,111.467654
488|6,178.602548
488|5,177.847728
488|4,150.676367
488|3,183.016759
488|10,186.395280
488|9,186.541671
488|8,184.839003
488|7,184.576614
488|11,156.206162
488|12,188.669931
488|1,78.198998
488|2,144.751277
152|8,160.660612
152|7,161.342433
152|6,167.392671
152|5,166.606660
152|12,169.970100
152|11,169.018843
152|10,174.236691
152|9,173.562966
152|3,167.097909
152|4,166.382526
152|1,78.467392
152|2,144.695688
847|6,297.000748
847|3,216.702269
847|4,217.195398
847|10,185.897946
847|9,185.891911
847|7,192.110847
847|8,192.381747
847|12,174.543856
847|11,176.902877
847|5,320.280523
847|1,84.960736
847|2,161.042978
1241|8,164.588078
1241|7,132.438410
1241|5,172.092631
1241|6,172.085241
1241|11,168.702095
1241|12,166.599636
1241|9,172.854790
1241|10,173.430391
1241|3,171.676775
1241|4,172.038185
1241|1,78.984048
1241|2,155.928742
474|5,172.617629
474|6,172.796186
474|3,182.559654
474|4,182.658107
474|9,186.970905
474|10,186.870311
474|8,193.703756
474|7,161.372202
474|12,164.051561
474|11,165.309943
474|1,82.100985
474|2,119.858921
1056|8,158.714927
1056|7,158.568131
1056|6,165.107548
1056|5,165.025589
1056|12,154.353055
1056|11,154.302162
1056|10,161.337977
1056|9,162.396909
1056|4,159.859942
1056|3,159.489927
1056|1,78.112920
1056|2,148.645633
462|6,195.334255
462|5,196.465086
462|4,195.541532
462|3,194.747942
462|9,208.089251
462|10,208.023992
462|7,209.024106
462|8,208.543531
462|11,198.716373
462|12,194.581015
462|1,91.032829
462|2,154.697074
1159|8,163.408414
1159|7,164.159432
1159|5,169.957112
1159|6,169.917930
