id,U_SAEM,L_SAEM,L_gap_SAEM,h_SAEM,f_SAEM,alpha_SAEM,U_mode,L_mode,L_gap_mode,h_mode,f_mode,alpha_mode,goes_down,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,52966.2,768.839,1.41285,0.159,2.24881,0.169917,52966.2,768.839,0.995742,0.159,0.0132511,0.187848,True,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,52966.2,768.839,1.3395,0.159,8.08745,0.169917,52966.2,768.839,0.999485,0.159,0.00758122,0.187848,True,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,52966.2,768.839,1.42012,0.159,144170,0.169917,52966.2,768.839,1.003,0.159,0.126038,0.187848,True,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,52966.2,768.839,1.50712,0.159,6446.59,0.169917,52966.2,768.839,0.999894,0.159,0.371126,0.187848,True,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,52966.2,768.839,1.28746,0.159,0.975885,0.169917,52966.2,768.839,0.999635,0.159,0.00696958,0.187848,True,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,52966.2,768.839,1.36319,0.159,3.66185,0.169917,52966.2,768.839,0.999748,0.159,0.00821098,0.187848,True,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,52966.2,768.839,1.40765,0.159,2647,0.169917,52966.2,768.839,0.998503,0.159,0.195393,0.187848,True,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,52966.2,768.839,1.38062,0.159,2050.74,0.169917,52966.2,768.839,0.994271,0.159,0.208378,0.187848,True,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,52966.2,768.839,1.26527,0.159,1.29885,0.169917,52966.2,768.839,0.999523,0.159,0.0035513,0.187848,True,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,52966.2,768.839,1.34204,0.159,0.297179,0.169917,52966.2,768.839,0.999757,0.159,0.00813995,0.187848,True,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,52966.2,766.078,1.3985,0.159,1.44101e+10,0.169917,52966.2,766.078,1.01161,0.159,0.992186,0.187848,False,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,52966.2,766.078,1.41596,0.159,1.59258e+07,0.169917,52966.2,766.078,1.01239,0.159,1.17351,0.187848,False,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,52966.2,766.078,1.44173,0.159,3.9455e+07,0.169917,52966.2,766.078,0.999999,0.159,1.00289,0.187848,False,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,52966.2,766.078,1.37176,0.159,9.5745e+08,0.169917,52966.2,766.078,1,0.159,0.999971,0.187848,False,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,52966.2,766.078,1.40375,0.159,532537,0.169917,52966.2,766.078,0.999991,0.159,0.999991,0.187848,False,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,52966.2,766.078,1.47876,0.159,214472,0.169917,52966.2,766.078,1.03057,0.159,1.06833,0.187848,False,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,52966.2,766.078,1.35671,0.159,3.73249e+07,0.169917,52966.2,766.078,0.998025,0.159,1.11866,0.187848,False,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,52966.2,766.078,1.46051,0.159,5.30017e+07,0.169917,52966.2,766.078,1,0.159,1,0.187848,False,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,52966.2,766.078,1.52257,0.159,2.60408e+06,0.169917,52966.2,766.078,1.01025,0.159,0.982236,0.187848,False,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,52966.2,766.078,1.38336,0.159,572992,0.169917,52966.2,766.078,1,0.159,1.00002,0.187848,False,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,52966.2,766.078,1.39182,0.159,1.40135e+08,0.169917,52966.2,766.078,0.999666,0.159,1.00093,0.187848,False,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,52966.2,766.078,1.37569,0.159,5.80687e+07,0.169917,52966.2,766.078,1.01283,0.159,0.982013,0.187848,False,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,52966.2,766.078,1.33885,0.159,5.50477e+06,0.169917,52966.2,766.078,1,0.159,1,0.187848,False,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,52966.2,766.078,1.45217,0.159,3.55622e+06,0.169917,52966.2,766.078,1,0.159,0.999995,0.187848,False,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,52966.2,766.078,1.44941,0.159,331290,0.169917,52966.2,766.078,1,0.159,0.999998,0.187848,False,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,52966.2,766.078,1.45737,0.159,159264,0.169917,52966.2,766.078,1.00844,0.159,1.00856,0.187848,False,69.0|274,411
14|705|14|705|sample|3|233|3|233|6.0,52965.1,767.538,1.42239,0.159,0.0530467,1.73989,52965.1,767.538,1.00033,0.159,0.000249239,1.74208,False,6.0|233,705
14|705|14|705|sample|4|233|4|233|6.0,52965.1,767.538,1.41394,0.159,5.66119,1.73989,52965.1,767.538,1.00033,0.159,0.000529187,1.74208,False,6.0|233,705
14|705|14|705|sample|5|233|5|233|6.0,52965.1,767.538,1.30849,0.159,0.016374,1.73989,52965.1,767.538,1.00032,0.159,0.000493875,1.74208,False,6.0|233,705
14|705|14|705|sample|6|233|6|233|6.0,52965.1,767.538,1.50634,0.159,0.169119,1.73989,52965.1,767.538,1.01556,0.159,0.000537435,1.74208,False,6.0|233,705
14|705|14|705|sample|7|233|7|233|6.0,52965.1,767.538,1.32,0.159,0.0295738,1.73989,52965.1,767.538,1.00028,0.159,0.000238838,1.74208,False,6.0|233,705
14|705|14|705|sample|8|233|8|233|6.0,52965.1,767.538,1.38177,0.159,0.01261,1.73989,52965.1,767.538,1.00031,0.159,0.000492366,1.74208,False,6.0|233,705
14|705|14|705|sample|10|233|10|233|6.0,52964.7,767.538,1.29098,0.159,3.0159e-06,1.73989,52964.7,767.538,0.998402,0.159,1.74891e-07,1.74208,True,6.0|233,705
14|705|14|705|sample|9|233|9|233|6.0,52964.7,767.538,1.30355,0.159,1.07341e-05,1.73989,52964.7,767.538,0.975077,0.159,1.74215e-07,1.74208,True,6.0|233,705
14|705|14|705|sample|12|233|12|233|6.0,52964.7,767.538,1.20944,0.159,1.63251e-05,1.73989,52964.7,767.538,0.998994,0.159,1.2947e-06,1.74208,True,6.0|233,705
14|705|14|705|sample|11|233|11|233|6.0,52964.7,767.538,1.43664,0.159,3.12498e-05,1.73989,52964.7,767.538,0.998513,0.159,2.47199e-07,1.74208,True,6.0|233,705
14|705|14|705|cc|1|1|233|1|233|69.0,52964.8,765.719,1.42479,0.159,1.14199e+07,1.73989,52964.8,765.719,0.985122,0.159,0.970164,1.74208,False,69.0|233,705
14|705|14|705|cc|2|1|233|1|233|69.0,52964.8,765.719,1.37604,0.159,3.25591e+06,1.73989,52964.8,765.719,0.999928,0.159,0.957538,1.74208,False,69.0|233,705
14|705|14|705|cc|3|1|233|1|233|69.0,52964.8,765.719,1.41488,0.159,8.30648e+07,1.73989,52964.8,765.719,1,0.159,1,1.74208,False,69.0|233,705
14|705|14|705|cc|4|1|233|1|233|69.0,52964.8,765.719,1.34772,0.159,2.15686e+06,1.73989,52964.8,765.719,0.999935,0.159,0.977633,1.74208,False,69.0|233,705
14|705|14|705|cc|5|1|233|1|233|69.0,52964.8,765.719,1.40369,0.159,1.5766e+06,1.73989,52964.8,765.719,1,0.159,1,1.74208,False,69.0|233,705
14|705|14|705|cc|6|1|233|1|233|69.0,52964.8,765.719,1.46947,0.159,9.69261e+06,1.73989,52964.8,765.719,1.00555,0.159,0.977621,1.74208,False,69.0|233,705
14|705|14|705|cc|7|1|233|1|233|69.0,52964.8,765.719,1.46473,0.159,2.53856e+06,1.73989,52964.8,765.719,1,0.159,0.999999,1.74208,False,69.0|233,705
14|705|14|705|cc|8|1|233|1|233|69.0,52964.8,765.719,1.459,0.159,1.02084e+08,1.73989,52964.8,765.719,0.992327,0.159,1.016,1.74208,False,69.0|233,705
14|705|14|705|vc|1|2|233|2|233|69.0,52964.8,765.719,1.45643,0.159,6.53353e+07,1.73989,52964.8,765.719,1,0.159,1,1.74208,False,69.0|233,705
14|705|14|705|vc|2|2|233|2|233|69.0,52964.8,765.719,1.39905,0.159,990596,1.73989,52964.8,765.719,0.985428,0.159,1.02699,1.74208,False,69.0|233,705
14|705|14|705|vc|3|2|233|2|233|69.0,52964.8,765.719,1.51275,0.159,2.14528e+06,1.73989,52964.8,765.719,1.00004,0.159,0.972792,1.74208,False,69.0|233,705
14|705|14|705|vc|4|2|233|2|233|69.0,52964.8,765.719,1.37453,0.159,3.41095e+08,1.73989,52964.8,765.719,1,0.159,1.00002,1.74208,False,69.0|233,705
14|705|14|705|vc|5|2|233|2|233|69.0,52964.8,765.719,1.53036,0.159,3.82207e+06,1.73989,52964.8,765.719,1,0.159,1,1.74208,False,69.0|233,705
14|705|14|705|vc|6|2|233|2|233|69.0,52964.8,765.719,1.464,0.159,1.14163e+09,1.73989,52964.8,765.719,1,0.159,1,1.74208,False,69.0|233,705
14|705|14|705|vc|7|2|233|2|233|69.0,52964.8,765.719,1.33141,0.159,131925,1.73989,52964.8,765.719,1,0.159,1,1.74208,False,69.0|233,705
14|705|14|705|vc|8|2|233|2|233|69.0,52964.8,765.719,1.45299,0.159,1.42634e+06,1.73989,52964.8,765.719,1.00002,0.159,0.989844,1.74208,False,69.0|233,705
8|152|8|152|sample|8|322|8|322|65.0,52966.7,768.388,1.44358,0.159,20820.7,-0.516519,52966.7,768.388,0.999767,0.159,0.671002,-0.532983,True,65.0|322,152
8|152|8|152|sample|7|322|7|322|65.0,52966.7,768.388,1.34193,0.159,8484.29,-0.516519,52966.7,768.388,0.999897,0.159,0.840161,-0.532983,True,65.0|322,152
8|152|8|152|sample|6|322|6|322|65.0,52966.7,768.388,1.46277,0.159,1.13505e+07,-0.516519,52966.7,768.388,0.993698,0.159,3.02037,-0.532983,True,65.0|322,152
8|152|8|152|sample|5|322|5|322|65.0,52966.7,768.388,1.39465,0.159,15115.2,-0.516519,52966.7,768.388,0.999962,0.159,4.13131,-0.532983,True,65.0|322,152
8|152|8|152|sample|12|322|12|322|28.0,52966.5,768.484,1.40547,0.159,6.49235,-0.516519,52966.5,768.484,0.999678,0.159,0.00368393,-0.532983,True,28.0|322,152
8|152|8|152|sample|11|322|11|322|28.0,52966.5,768.484,1.27825,0.159,96.1956,-0.516519,52966.5,768.484,0.999774,0.159,0.0453798,-0.532983,True,28.0|322,152
8|152|8|152|sample|10|322|10|322|28.0,52966.5,768.484,1.38331,0.159,5303.07,-0.516519,52966.5,768.484,0.999842,0.159,0.309384,-0.532983,True,28.0|322,152
8|152|8|152|sample|9|322|9|322|28.0,52966.5,768.484,1.42524,0.159,2.08432e+06,-0.516519,52966.5,768.484,1.02747,0.159,0.34952,-0.532983,True,28.0|322,152
8|152|8|152|sample|3|322|3|322|22.0,52966.6,768.689,1.262,0.159,136881,-0.516519,52966.6,768.689,0.999887,0.159,0.424043,-0.532983,True,22.0|322,152
8|152|8|152|sample|4|322|4|322|22.0,52966.6,768.689,1.5127,0.159,32838.5,-0.516519,52966.6,768.689,0.9999,0.159,0.63413,-0.532983,True,22.0|322,152
8|152|8|152|cc|1|1|322|1|322|69.0,52966.7,765.73,1.50614,0.159,1.74384e+07,-0.516519,52966.7,765.73,1,0.159,1,-0.532983,False,69.0|322,152
8|152|8|152|cc|2|1|322|1|322|69.0,52966.7,765.73,1.40481,0.159,6.86883e+07,-0.516519,52966.7,765.73,1,0.159,0.999995,-0.532983,False,69.0|322,152
8|152|8|152|cc|3|1|322|1|322|69.0,52966.7,765.73,1.37713,0.159,1.01332e+07,-0.516519,52966.7,765.73,0.999958,0.159,1.01492,-0.532983,False,69.0|322,152
8|152|8|152|cc|4|1|322|1|322|69.0,52966.7,765.73,1.41415,0.159,1.00587e+06,-0.516519,52966.7,765.73,0.999983,0.159,1.00035,-0.532983,False,69.0|322,152
